PARENT_ID,CHANNEL,TASK,LABEL,CLEAN_PROB,CHANNEL_PROB,SCORE_DELTA,SIGNED_DELTA
cmbv5_0032,g711_ulaw,FILE,0,0.6187490625,0.2987209481,-0.32002811439999995,0.32002811439999995
cmbv5_0033,g711_ulaw,FILE,0,0.787226863,0.8383159896,0.05108912659999998,-0.05108912659999998
cmbv5_0034,g711_ulaw,FILE,0,0.7337163047,0.595288493,-0.13842781170000007,0.13842781170000007
cmbv5_0035,g711_ulaw,FILE,0,0.6236140449,0.6454414092,0.021827364299999985,-0.021827364299999985
cmbv5_0036,g711_ulaw,FILE,1,0.9028682298,0.8005292503,-0.10233897950000004,-0.10233897950000004
cmbv5_0037,g711_ulaw,FILE,1,0.798728724,0.7844304296,-0.014298294399999967,-0.014298294399999967
cmbv5_0038,g711_ulaw,FILE,1,0.889340105,0.8212471586,-0.06809294640000008,-0.06809294640000008
cmbv5_0039,g711_ulaw,FILE,1,0.8871213988,0.9526384543,0.06551705550000009,0.06551705550000009
cmbv5_0040,g711_ulaw,FILE,1,0.9693449975,0.9647615374,-0.004583460099999992,-0.004583460099999992
cmbv5_0041,g711_ulaw,FILE,1,0.9517986472,0.9703416068,0.018542959600000075,0.018542959600000075
cmbv5_0042,g711_ulaw,FILE,1,0.9925828571,0.9620927111,-0.030490145999999996,-0.030490145999999996
cmbv5_0043,g711_ulaw,FILE,1,0.9795966215,0.9501261626,-0.029470458899999996,-0.029470458899999996
cmbv5_0044,g711_ulaw,FILE,1,0.9503488364,0.9436181439,-0.006730692500000024,-0.006730692500000024
cmbv5_0045,g711_ulaw,FILE,1,0.9593269907,0.9140571602,-0.0452698305,-0.0452698305
cmbv5_0046,g711_ulaw,FILE,1,0.9670450577,0.9313051634,-0.03573989430000002,-0.03573989430000002
cmbv5_0047,g711_ulaw,FILE,1,0.9476112782,0.9233266617,-0.024284616500000022,-0.024284616500000022
cmbv5_0000,g711_ulaw,VOICE,0,0.2756703843,0.6709763363,0.39530595199999996,-0.39530595199999996
cmbv5_0001,g711_ulaw,VOICE,0,0.0127425091,0.0372478083,0.024505299199999997,-0.024505299199999997
cmbv5_0002,g711_ulaw,VOICE,0,0.5032785797,0.3183473966,-0.1849311831,0.1849311831
cmbv5_0003,g711_ulaw,VOICE,0,0.0967339724,0.2381855206,0.1414515482,-0.1414515482
cmbv5_0004,g711_ulaw,VOICE,0,0.062093299,0.1986152934,0.1365219944,-0.1365219944
cmbv5_0005,g711_ulaw,VOICE,0,0.5755189426,0.6799352988,0.1044163562,-0.1044163562
cmbv5_0006,g711_ulaw,VOICE,0,0.0255177216,0.0426392363,0.0171215147,-0.0171215147
cmbv5_0007,g711_ulaw,VOICE,0,0.888158746,0.2481946865,-0.6399640595,0.6399640595
cmbv5_0008,g711_ulaw,VOICE,1,0.8909747332,0.901334641,0.010359907800000068,0.010359907800000068
cmbv5_0009,g711_ulaw,VOICE,1,0.8420426902,0.5172945177,-0.3247481725,-0.3247481725
cmbv5_0010,g711_ulaw,VOICE,1,0.9721990606,0.9149904961,-0.0572085645,-0.0572085645
cmbv5_0011,g711_ulaw,VOICE,1,0.9334452592,0.8326896061,-0.10075565310000001,-0.10075565310000001
cmbv5_0012,g711_ulaw,VOICE,1,0.8605801807,0.8407550964,-0.019825084299999962,-0.019825084299999962
cmbv5_0013,g711_ulaw,VOICE,1,0.9739746432,0.9094718827,-0.06450276050000003,-0.06450276050000003
cmbv5_0014,g711_ulaw,VOICE,1,0.8599912292,0.9482457828,0.08825455360000001,0.08825455360000001
cmbv5_0015,g711_ulaw,VOICE,1,0.8853147037,0.7475650213,-0.13774968239999996,-0.13774968239999996
cmbv5_0016,g711_ulaw,VOICE,0,0.631097872,0.6251547367,-0.005943135300000013,0.005943135300000013
cmbv5_0017,g711_ulaw,VOICE,0,0.4352144606,0.5564581018,0.12124364119999997,-0.12124364119999997
cmbv5_0018,g711_ulaw,VOICE,0,0.5704452637,0.2059079917,-0.3645372720000001,0.3645372720000001
cmbv5_0019,g711_ulaw,VOICE,0,0.0304864922,0.0876422938,0.05715580160000001,-0.05715580160000001
cmbv5_0020,g711_ulaw,VOICE,0,0.0970122068,0.4075994281,0.3105872213,-0.3105872213
cmbv5_0021,g711_ulaw,VOICE,0,0.3286936688,0.2513206298,-0.07737303900000003,0.07737303900000003
cmbv5_0022,g711_ulaw,VOICE,0,0.0939691474,0.4900802591,0.3961111117,-0.3961111117
cmbv5_0023,g711_ulaw,VOICE,0,0.2267645345,0.2983634887,0.07159895420000001,-0.07159895420000001
cmbv5_0024,g711_ulaw,VOICE,1,0.8967104555,0.9168921135,0.020181658000000047,0.020181658000000047
cmbv5_0025,g711_ulaw,VOICE,1,0.931884639,0.9165292933,-0.015355345699999967,-0.015355345699999967
cmbv5_0026,g711_ulaw,VOICE,1,0.9783221145,0.9433412765,-0.03498083799999996,-0.03498083799999996
cmbv5_0027,g711_ulaw,VOICE,1,0.9306707822,0.9322050877,0.0015343054999999994,0.0015343054999999994
cmbv5_0028,g711_ulaw,VOICE,1,0.9002237348,0.8861001855,-0.014123549299999927,-0.014123549299999927
cmbv5_0029,g711_ulaw,VOICE,1,0.9410067907,0.9330437661,-0.00796302460000009,-0.00796302460000009
cmbv5_0030,g711_ulaw,VOICE,1,0.8664218626,0.8377871075,-0.02863475510000002,-0.02863475510000002
cmbv5_0031,g711_ulaw,VOICE,1,0.9298644101,0.8963944069,-0.03347000319999993,-0.03347000319999993
cmbv5_0032,g711_ulaw,VOICE,0,0.4771633392,0.2457958288,-0.23136751039999998,0.23136751039999998
cmbv5_0033,g711_ulaw,VOICE,0,0.259182298,0.4451340279,0.18595172990000003,-0.18595172990000003
cmbv5_0034,g711_ulaw,VOICE,0,0.2879845812,0.3508944213,0.0629098401,-0.0629098401
cmbv5_0035,g711_ulaw,VOICE,0,0.2030607771,0.2344806788,0.0314199017,-0.0314199017
cmbv5_0036,g711_ulaw,VOICE,0,0.3387772821,0.4717540173,0.13297673519999997,-0.13297673519999997
cmbv5_0037,g711_ulaw,VOICE,0,0.410170992,0.5155538224,0.10538283040000002,-0.10538283040000002
cmbv5_0038,g711_ulaw,VOICE,0,0.3431171844,0.3219352716,-0.02118191279999998,0.02118191279999998
cmbv5_0039,g711_ulaw,VOICE,0,0.1851991082,0.5260844821,0.34088537390000007,-0.34088537390000007
cmbv5_0040,g711_ulaw,VOICE,1,0.8852285734,0.9110989749,0.025870401499999973,0.025870401499999973
cmbv5_0041,g711_ulaw,VOICE,1,0.9678445506,0.9055348341,-0.062309716499999945,-0.062309716499999945
cmbv5_0042,g711_ulaw,VOICE,1,0.9578201742,0.8974171787,-0.060402995499999945,-0.060402995499999945
cmbv5_0043,g711_ulaw,VOICE,1,0.9537914924,0.9158815268,-0.03790996560000004,-0.03790996560000004
cmbv5_0044,g711_ulaw,VOICE,1,0.915533801,0.8812159226,-0.0343178784,-0.0343178784
cmbv5_0045,g711_ulaw,VOICE,1,0.8117777082,0.813179464,0.0014017558000000152,0.0014017558000000152
cmbv5_0046,g711_ulaw,VOICE,1,0.9152281321,0.9054003951,-0.009827736999999948,-0.009827736999999948
cmbv5_0047,g711_ulaw,VOICE,1,0.785071475,0.7475446792,-0.03752679579999996,-0.03752679579999996
cmbv5_0000,g711_ulaw,MUSIC,0,0.284858898,0.0501595928,-0.23469930520000004,0.23469930520000004
cmbv5_0001,g711_ulaw,MUSIC,0,0.481087168,0.3918746571,-0.08921251089999999,0.08921251089999999
cmbv5_0002,g711_ulaw,MUSIC,0,0.0569478023,0.0100634887,-0.046884313600000005,0.046884313600000005
cmbv5_0003,g711_ulaw,MUSIC,0,0.0412558322,0.0980963344,0.0568405022,-0.0568405022
cmbv5_0004,g711_ulaw,MUSIC,1,0.7326523276,0.1191329791,-0.6135193485,-0.6135193485
cmbv5_0005,g711_ulaw,MUSIC,1,0.7515461131,0.0812325164,-0.6703135967,-0.6703135967
cmbv5_0006,g711_ulaw,MUSIC,1,0.9186571871,0.5116429891,-0.40701419800000005,-0.40701419800000005
cmbv5_0007,g711_ulaw,MUSIC,1,0.7360714272,0.4218256542,-0.31424577299999995,-0.31424577299999995
cmbv5_0008,g711_ulaw,MUSIC,0,0.0203794998,0.0199943597,-0.00038514010000000043,0.00038514010000000043
cmbv5_0009,g711_ulaw,MUSIC,0,0.2496015939,0.0400861367,-0.2095154572,0.2095154572
cmbv5_0010,g711_ulaw,MUSIC,0,0.064682275,0.0304874109,-0.0341948641,0.0341948641
cmbv5_0011,g711_ulaw,MUSIC,0,0.0819582311,0.0392159797,-0.0427422514,0.0427422514
cmbv5_0012,g711_ulaw,MUSIC,1,0.6616665159,0.2682985898,-0.39336792610000004,-0.39336792610000004
cmbv5_0013,g711_ulaw,MUSIC,1,0.7710007895,0.4732789522,-0.29772183729999996,-0.29772183729999996
cmbv5_0014,g711_ulaw,MUSIC,1,0.6698758542,0.2132419848,-0.45663386939999995,-0.45663386939999995
cmbv5_0015,g711_ulaw,MUSIC,1,0.8801895756,0.2421524699,-0.6380371057,-0.6380371057
cmbv5_0016,g711_ulaw,MUSIC,0,0.243587956,0.1281579424,-0.11543001359999999,0.11543001359999999
cmbv5_0017,g711_ulaw,MUSIC,0,0.1614349131,0.2929872285,0.13155231539999998,-0.13155231539999998
cmbv5_0018,g711_ulaw,MUSIC,0,0.0320271421,0.0838784718,0.051851329700000004,-0.051851329700000004
cmbv5_0019,g711_ulaw,MUSIC,0,0.2990923371,0.12799168,-0.1711006571,0.1711006571
cmbv5_0020,g711_ulaw,MUSIC,1,0.9310287546,0.4402927258,-0.4907360288,-0.4907360288
cmbv5_0021,g711_ulaw,MUSIC,1,0.4565827031,0.4258818063,-0.030700896799999988,-0.030700896799999988
cmbv5_0022,g711_ulaw,MUSIC,1,0.941737666,0.4232840508,-0.5184536152,-0.5184536152
cmbv5_0023,g711_ulaw,MUSIC,1,0.9571732828,0.5679283256,-0.3892449572000001,-0.3892449572000001
cmbv5_0024,g711_ulaw,MUSIC,0,0.7098267657,0.2298216302,-0.4800051355,0.4800051355
cmbv5_0025,g711_ulaw,MUSIC,0,0.4340978826,0.1548393685,-0.2792585141,0.2792585141
cmbv5_0026,g711_ulaw,MUSIC,0,0.7159916842,0.1674544939,-0.5485371903,0.5485371903
cmbv5_0027,g711_ulaw,MUSIC,0,0.544373915,0.1653277173,-0.3790461977,0.3790461977
cmbv5_0028,g711_ulaw,MUSIC,1,0.9529281295,0.4272905216,-0.5256376079,-0.5256376079
cmbv5_0029,g711_ulaw,MUSIC,1,0.8573806711,0.5837148521,-0.2736658190000001,-0.2736658190000001
cmbv5_0030,g711_ulaw,MUSIC,1,0.9387447263,0.7143010884,-0.2244436379000001,-0.2244436379000001
cmbv5_0031,g711_ulaw,MUSIC,1,0.7705285186,0.584964144,-0.18556437460000008,-0.18556437460000008
cmbv5_0032,g711_ulaw,MUSIC,0,0.1804483319,0.1589759309,-0.021472401000000002,0.021472401000000002
cmbv5_0033,g711_ulaw,MUSIC,0,0.7356034906,0.6147484403,-0.12085505029999999,0.12085505029999999
cmbv5_0034,g711_ulaw,MUSIC,0,0.5574196251,0.2324101087,-0.3250095164,0.3250095164
cmbv5_0035,g711_ulaw,MUSIC,0,0.6895385359,0.562829969,-0.12670856689999999,0.12670856689999999
cmbv5_0036,g711_ulaw,MUSIC,1,0.8574744154,0.6612318013,-0.1962426141,-0.1962426141
cmbv5_0037,g711_ulaw,MUSIC,1,0.5872173721,0.2287697952,-0.35844757690000006,-0.35844757690000006
cmbv5_0038,g711_ulaw,MUSIC,1,0.8618593325,0.726459366,-0.13539996649999997,-0.13539996649999997
cmbv5_0039,g711_ulaw,MUSIC,1,0.8748728913,0.85863356,-0.016239331299999993,-0.016239331299999993
cmbv5_0040,g711_ulaw,MUSIC,0,0.749988871,0.5681006998,-0.1818881712,0.1818881712
cmbv5_0041,g711_ulaw,MUSIC,0,0.1770127087,0.1161163045,-0.06089640419999999,0.06089640419999999
cmbv5_0042,g711_ulaw,MUSIC,0,0.1470979836,0.1023233717,-0.04477461190000001,0.04477461190000001
cmbv5_0043,g711_ulaw,MUSIC,0,0.2432511947,0.1883886009,-0.0548625938,0.0548625938
cmbv5_0044,g711_ulaw,MUSIC,1,0.7052934393,0.448842073,-0.2564513663,-0.2564513663
cmbv5_0045,g711_ulaw,MUSIC,1,0.9163120496,0.5712991945,-0.3450128551,-0.3450128551
cmbv5_0046,g711_ulaw,MUSIC,1,0.8513272307,0.3618619045,-0.48946532620000005,-0.48946532620000005
cmbv5_0047,g711_ulaw,MUSIC,1,0.8234013517,0.6285944134,-0.19480693829999995,-0.19480693829999995
cmbv5_0000,g722_wb,FILE,0,0.426763327,0.4928188895,0.0660555625,-0.0660555625
cmbv5_0001,g722_wb,FILE,0,0.265875485,0.274116493,0.008241007999999994,-0.008241007999999994
cmbv5_0002,g722_wb,FILE,0,0.3956499718,0.2918216809,-0.10382829090000001,0.10382829090000001
cmbv5_0003,g722_wb,FILE,0,0.1720931242,0.25007755,0.07798442579999998,-0.07798442579999998
cmbv5_0004,g722_wb,FILE,1,0.7198080307,0.7836273639,0.0638193332,0.0638193332
cmbv5_0005,g722_wb,FILE,1,0.9538919937,0.9522838913,-0.0016081023999999777,-0.0016081023999999777
cmbv5_0006,g722_wb,FILE,1,0.2314982556,0.2509072655,0.01940900989999997,0.01940900989999997
cmbv5_0007,g722_wb,FILE,1,0.8863542275,0.8394932247,-0.04686100280000005,-0.04686100280000005
cmbv5_0008,g722_wb,FILE,1,0.8931272347,0.9153025888,0.022175354100000044,0.022175354100000044
cmbv5_0009,g722_wb,FILE,1,0.9395075816,0.9268160014,-0.012691580200000052,-0.012691580200000052
cmbv5_0010,g722_wb,FILE,1,0.9821006943,0.9795333496,-0.002567344699999974,-0.002567344699999974
cmbv5_0011,g722_wb,FILE,1,0.9051482701,0.7707983401,-0.13434992999999995,-0.13434992999999995
cmbv5_0012,g722_wb,FILE,1,0.7881439211,0.7594252247,-0.02871869640000002,-0.02871869640000002
cmbv5_0013,g722_wb,FILE,1,0.9987412222,0.9986742633,-6.695889999996929e-05,-6.695889999996929e-05
cmbv5_0014,g722_wb,FILE,1,0.982793194,0.989076462,0.0062832680000000085,0.0062832680000000085
cmbv5_0015,g722_wb,FILE,1,0.9422878053,0.8950906134,-0.047197191900000046,-0.047197191900000046
cmbv5_0016,g722_wb,FILE,0,0.8152010328,0.5867079556,-0.2284930772,0.2284930772
cmbv5_0017,g722_wb,FILE,0,0.692878884,0.6192428237,-0.07363606030000003,0.07363606030000003
cmbv5_0018,g722_wb,FILE,0,0.722998636,0.7571057775,0.03410714149999994,-0.03410714149999994
cmbv5_0019,g722_wb,FILE,0,0.2698452405,0.5992375254,0.32939228489999994,-0.32939228489999994
cmbv5_0020,g722_wb,FILE,1,0.9393455914,0.9284793812,-0.010866210200000004,-0.010866210200000004
cmbv5_0021,g722_wb,FILE,1,0.664762043,0.6245587923,-0.04020325069999997,-0.04020325069999997
cmbv5_0022,g722_wb,FILE,1,0.7115703633,0.7734549103,0.06188454700000001,0.06188454700000001
cmbv5_0023,g722_wb,FILE,1,0.9553860226,0.9308323686,-0.02455365400000009,-0.02455365400000009
cmbv5_0024,g722_wb,FILE,1,0.9695006218,0.9668479811,-0.002652640699999931,-0.002652640699999931
cmbv5_0025,g722_wb,FILE,1,0.9760908974,0.9768585607,0.0007676632999999988,0.0007676632999999988
cmbv5_0026,g722_wb,FILE,1,0.973331031,0.9525615707,-0.02076946029999993,-0.02076946029999993
cmbv5_0027,g722_wb,FILE,1,0.9701093801,0.9624165027,-0.00769287740000002,-0.00769287740000002
cmbv5_0028,g722_wb,FILE,1,0.9807161304,0.9837298362,0.003013705799999933,0.003013705799999933
cmbv5_0029,g722_wb,FILE,1,0.9719603259,0.9689729328,-0.0029873931000000686,-0.0029873931000000686
cmbv5_0030,g722_wb,FILE,1,0.9744763982,0.9802657453,0.0057893471000000085,0.0057893471000000085
cmbv5_0031,g722_wb,FILE,1,0.9751079066,0.9757378999,0.0006299933000000202,0.0006299933000000202
cmbv5_0032,g722_wb,FILE,0,0.6187490625,0.6132427596,-0.005506302899999982,0.005506302899999982
cmbv5_0033,g722_wb,FILE,0,0.787226863,0.7139783925,-0.07324847050000005,0.07324847050000005
cmbv5_0034,g722_wb,FILE,0,0.7337163047,0.7458579598,0.012141655099999982,-0.012141655099999982
cmbv5_0035,g722_wb,FILE,0,0.6236140449,0.8713431008,0.24772905589999994,-0.24772905589999994
cmbv5_0036,g722_wb,FILE,1,0.9028682298,0.9158649478,0.012996718000000018,0.012996718000000018
cmbv5_0037,g722_wb,FILE,1,0.798728724,0.7988951531,0.00016642910000008726,0.00016642910000008726
cmbv5_0038,g722_wb,FILE,1,0.889340105,0.9204578788,0.031117773799999915,0.031117773799999915
cmbv5_0039,g722_wb,FILE,1,0.8871213988,0.9437078966,0.056586497800000024,0.056586497800000024
cmbv5_0040,g722_wb,FILE,1,0.9693449975,0.9702480567,0.0009030592000000004,0.0009030592000000004
cmbv5_0041,g722_wb,FILE,1,0.9517986472,0.9306001536,-0.021198493599999924,-0.021198493599999924
cmbv5_0042,g722_wb,FILE,1,0.9925828571,0.9956819693,0.0030991121999999205,0.0030991121999999205
cmbv5_0043,g722_wb,FILE,1,0.9795966215,0.9436198067,-0.035976814800000034,-0.035976814800000034
cmbv5_0044,g722_wb,FILE,1,0.9503488364,0.9508236973,0.00047486090000004033,0.00047486090000004033
cmbv5_0045,g722_wb,FILE,1,0.9593269907,0.9672108882,0.007883897499999959,0.007883897499999959
cmbv5_0046,g722_wb,FILE,1,0.9670450577,0.9697477711,0.0027027133999999453,0.0027027133999999453
cmbv5_0047,g722_wb,FILE,1,0.9476112782,0.9473568412,-0.00025443700000005176,-0.00025443700000005176
cmbv5_0000,g722_wb,VOICE,0,0.2756703843,0.281684854,0.006014469699999969,-0.006014469699999969
cmbv5_0001,g722_wb,VOICE,0,0.0127425091,0.0158677972,0.0031252880999999982,-0.0031252880999999982
cmbv5_0002,g722_wb,VOICE,0,0.5032785797,0.5310488846,0.027770304899999987,-0.027770304899999987
cmbv5_0003,g722_wb,VOICE,0,0.0967339724,0.1103904618,0.0136564894,-0.0136564894
cmbv5_0004,g722_wb,VOICE,0,0.062093299,0.0530245627,-0.009068736299999998,0.009068736299999998
cmbv5_0005,g722_wb,VOICE,0,0.5755189426,0.6352094302,0.05969048759999995,-0.05969048759999995
cmbv5_0006,g722_wb,VOICE,0,0.0255177216,0.029446981,0.003929259399999999,-0.003929259399999999
cmbv5_0007,g722_wb,VOICE,0,0.888158746,0.788705735,-0.09945301100000004,0.09945301100000004
cmbv5_0008,g722_wb,VOICE,1,0.8909747332,0.8860878273,-0.00488690589999996,-0.00488690589999996
cmbv5_0009,g722_wb,VOICE,1,0.8420426902,0.8020499944,-0.03999269579999998,-0.03999269579999998
cmbv5_0010,g722_wb,VOICE,1,0.9721990606,0.972296271,9.721039999999181e-05,9.721039999999181e-05
cmbv5_0011,g722_wb,VOICE,1,0.9334452592,0.8722997343,-0.061145524900000026,-0.061145524900000026
cmbv5_0012,g722_wb,VOICE,1,0.8605801807,0.8953406614,0.03476048070000004,0.03476048070000004
cmbv5_0013,g722_wb,VOICE,1,0.9739746432,0.9708257758,-0.0031488674000000882,-0.0031488674000000882
cmbv5_0014,g722_wb,VOICE,1,0.8599912292,0.8714959595,0.011504730299999988,0.011504730299999988
cmbv5_0015,g722_wb,VOICE,1,0.8853147037,0.8961507856,0.010836081900000072,0.010836081900000072
cmbv5_0016,g722_wb,VOICE,0,0.631097872,0.4900274253,-0.14107044670000002,0.14107044670000002
cmbv5_0017,g722_wb,VOICE,0,0.4352144606,0.4358500666,0.0006356059999999553,-0.0006356059999999553
cmbv5_0018,g722_wb,VOICE,0,0.5704452637,0.5872051438,0.016759880099999958,-0.016759880099999958
cmbv5_0019,g722_wb,VOICE,0,0.0304864922,0.0360778403,0.005591348099999997,-0.005591348099999997
cmbv5_0020,g722_wb,VOICE,0,0.0970122068,0.0615357762,-0.0354764306,0.0354764306
cmbv5_0021,g722_wb,VOICE,0,0.3286936688,0.1738048884,-0.1548887804,0.1548887804
cmbv5_0022,g722_wb,VOICE,0,0.0939691474,0.3010031838,0.2070340364,-0.2070340364
cmbv5_0023,g722_wb,VOICE,0,0.2267645345,0.2714556041,0.04469106960000002,-0.04469106960000002
cmbv5_0024,g722_wb,VOICE,1,0.8967104555,0.8754731766,-0.021237278899999934,-0.021237278899999934
cmbv5_0025,g722_wb,VOICE,1,0.931884639,0.9389984274,0.007113788399999987,0.007113788399999987
cmbv5_0026,g722_wb,VOICE,1,0.9783221145,0.9734037839,-0.004918330599999909,-0.004918330599999909
cmbv5_0027,g722_wb,VOICE,1,0.9306707822,0.90633373,-0.024337052200000042,-0.024337052200000042
cmbv5_0028,g722_wb,VOICE,1,0.9002237348,0.902515353,0.002291618200000012,0.002291618200000012
cmbv5_0029,g722_wb,VOICE,1,0.9410067907,0.9486864171,0.0076796263999999725,0.0076796263999999725
cmbv5_0030,g722_wb,VOICE,1,0.8664218626,0.8661553474,-0.00026651519999998374,-0.00026651519999998374
cmbv5_0031,g722_wb,VOICE,1,0.9298644101,0.910422559,-0.019441851099999963,-0.019441851099999963
cmbv5_0032,g722_wb,VOICE,0,0.4771633392,0.4168676745,-0.06029566469999997,0.06029566469999997
cmbv5_0033,g722_wb,VOICE,0,0.259182298,0.3702093603,0.11102706230000003,-0.11102706230000003
cmbv5_0034,g722_wb,VOICE,0,0.2879845812,0.2981214729,0.01013689170000004,-0.01013689170000004
cmbv5_0035,g722_wb,VOICE,0,0.2030607771,0.46433853,0.2612777529,-0.2612777529
cmbv5_0036,g722_wb,VOICE,0,0.3387772821,0.4549456762,0.11616839409999996,-0.11616839409999996
cmbv5_0037,g722_wb,VOICE,0,0.410170992,0.3973345576,-0.012836434399999985,0.012836434399999985
cmbv5_0038,g722_wb,VOICE,0,0.3431171844,0.4935944482,0.15047726379999998,-0.15047726379999998
cmbv5_0039,g722_wb,VOICE,0,0.1851991082,0.1866375094,0.0014384012000000224,-0.0014384012000000224
cmbv5_0040,g722_wb,VOICE,1,0.8852285734,0.8912084153,0.005979841899999894,0.005979841899999894
cmbv5_0041,g722_wb,VOICE,1,0.9678445506,0.9535947419,-0.014249808699999922,-0.014249808699999922
cmbv5_0042,g722_wb,VOICE,1,0.9578201742,0.9675948805,0.009774706299999991,0.009774706299999991
cmbv5_0043,g722_wb,VOICE,1,0.9537914924,0.9160984553,-0.03769303710000005,-0.03769303710000005
cmbv5_0044,g722_wb,VOICE,1,0.915533801,0.9136780504,-0.0018557505999999835,-0.0018557505999999835
cmbv5_0045,g722_wb,VOICE,1,0.8117777082,0.8102571563,-0.0015205519,-0.0015205519
cmbv5_0046,g722_wb,VOICE,1,0.9152281321,0.9161115374,0.0008834052999999731,0.0008834052999999731
cmbv5_0047,g722_wb,VOICE,1,0.785071475,0.7874347918,0.002363316800000015,0.002363316800000015
cmbv5_0000,g722_wb,MUSIC,0,0.284858898,0.3027159383,0.01785704029999996,-0.01785704029999996
cmbv5_0001,g722_wb,MUSIC,0,0.481087168,0.4236469113,-0.057440256700000025,0.057440256700000025
cmbv5_0002,g722_wb,MUSIC,0,0.0569478023,0.0459686648,-0.0109791375,0.0109791375
cmbv5_0003,g722_wb,MUSIC,0,0.0412558322,0.107683468,0.0664276358,-0.0664276358
cmbv5_0004,g722_wb,MUSIC,1,0.7326523276,0.7806575816,0.048005254,0.048005254
cmbv5_0005,g722_wb,MUSIC,1,0.7515461131,0.7907108532,0.03916474010000004,0.03916474010000004
cmbv5_0006,g722_wb,MUSIC,1,0.9186571871,0.90974521,-0.008911977100000024,-0.008911977100000024
cmbv5_0007,g722_wb,MUSIC,1,0.7360714272,0.7167822048,-0.019289222399999972,-0.019289222399999972
cmbv5_0008,g722_wb,MUSIC,0,0.0203794998,0.0108911354,-0.0094883644,0.0094883644
cmbv5_0009,g722_wb,MUSIC,0,0.2496015939,0.252029808,0.00242821410000002,-0.00242821410000002
