ID,PANNS_VOICE_PRESENT_PROB,PANNS_MUSIC_PRESENT_PROB,EAT_VOICE_PRESENT_PROB,EAT_MUSIC_PRESENT_PROB,EAT_MUSIC_PROBE_PROB,PHONE_VOICE_PROB,IS_TELEPHONE,VOICE_PRESENT_PROB,MUSIC_PRESENT_PROB
sdm_fake_0014,0.7448435425758362,0.920463502407074,0.6895450353622437,0.9474504590034485,0.9999988079071045,nan,0,0.7254890650510788,0.9668505811691285
sdm_fake_0015,0.1044510006904602,0.8160112500190735,0.06325878947973251,0.7784247398376465,0.9999996423721313,nan,0,0.09003372676670551,0.8693098914623261
sdm_fake_0016,0.3871408998966217,0.8937475085258484,0.1192099004983902,0.8861465454101562,0.999998927116394,nan,0,0.2933650501072407,0.932143555879593
sdm_fake_0017,0.11770764738321304,0.8300529718399048,0.026203405112028122,0.8853479623794556,0.9999996423721313,nan,0,0.08568116258829833,0.9278909349441528
sdm_fake_0018,0.07217642664909363,0.8628920912742615,0.019328732043504715,0.8650332689285278,0.9999991655349731,nan,0,0.05367973353713751,0.91889115691185
sdm_fake_0019,0.5117402076721191,0.8965141773223877,0.39304298162460327,0.9294445514678955,0.9999991655349731,nan,0,0.47019617855548856,0.9556905746459962
sdm_fake_0020,0.20629563927650452,0.9129542708396912,0.4113176465034485,0.9400122165679932,0.9999992847442627,nan,0,0.2780533418059349,0.9623835670948029
sdm_fake_0021,0.1463891714811325,0.8768627047538757,0.06795694679021835,0.8931090235710144,0.9999998807907104,nan,0,0.11893789283931255,0.9348905873298645
sdm_fake_0022,0.0635090321302414,0.9216923713684082,0.02141641452908516,0.9230118989944458,0.9999998807907104,nan,0,0.04877661596983671,0.9537279200553894
sdm_fake_0023,0.39509648084640503,0.8766694664955139,0.2045348584651947,0.8647091388702393,0.9999995231628418,nan,0,0.32839991301298144,0.9195429122447967
sdm_fake_0024,0.2020346075296402,0.8699966073036194,0.1009712740778923,0.8887391686439514,1.0,nan,0,0.16666244082152845,0.9321189475059509
sdm_fake_0025,0.18516851961612701,0.9380014538764954,0.03830614313483238,0.9459118247032166,0.9999998807907104,nan,0,0.1337666878476739,0.9670724248886109
sdm_fake_0026,0.06051962077617645,0.914756178855896,0.025626571848988533,0.8762083053588867,1.0,nan,0,0.048307053651660686,0.9280378556251526
sdm_fake_0027,0.23225519061088562,0.8802607655525208,0.1555134803056717,0.9572218656539917,0.999997615814209,nan,0,0.20539559200406077,0.9697144997119904
sdm_fake_0028,0.09340571612119675,0.8405963778495789,0.02429388090968132,0.7674353718757629,0.9999998807907104,nan,0,0.06921657379716635,0.8648508358001709
sdm_fake_0029,0.18985897302627563,0.8805956840515137,0.02641388587653637,0.9008153676986694,0.9999998807907104,nan,0,0.1326531925238669,0.9392759919166564
sdm_fake_0030,0.18433722853660583,0.8854904770851135,0.1423419564962387,0.9178961515426636,0.999997615814209,nan,0,0.16963888332247734,0.9487923967838288
sdm_fake_0031,0.07436902076005936,0.8598540425300598,0.03424997255206108,0.846049427986145,0.9999998807907104,nan,0,0.06032735388725996,0.9084578859806061
sdm_fake_0032,0.02731161378324032,0.8105933666229248,0.0072590624913573265,0.8524518013000488,0.9999997615814209,nan,0,0.02029322083108127,0.9089594793319703
sdm_fake_0033,0.08973662555217743,0.8571174740791321,0.030487047508358955,0.8441259264945984,0.9999996423721313,nan,0,0.06899927323684096,0.9072549057006836
sdm_fake_0034,0.1170605793595314,0.8896199464797974,0.03795628622174263,0.7895236015319824,0.9999994039535522,nan,0,0.08937407676130533,0.8797197031974793
sdm_fake_0035,0.24423737823963165,0.8958868384361267,0.16222408413887024,0.9436262249946594,1.0,nan,0,0.21553272530436518,0.9633113718032836
sdm_fake_0036,0.10910637676715851,0.9076664447784424,0.1500728279352188,0.9230120778083801,1.0,nan,0,0.1234446346759796,0.9528865087032319
sdm_fake_0037,0.09450287371873856,0.8614540100097656,0.04732467606663704,0.8573571443557739,0.9999992847442627,nan,0,0.07799050454050302,0.9146598124504091
sdm_fake_0038,0.1800725758075714,0.8657381534576416,0.06709441542625427,0.8443928360939026,0.9999997615814209,nan,0,0.14053021967411042,0.9079163253307343
sdm_fake_0039,0.06003513187170029,0.8721598386764526,0.026288209483027458,0.8757493495941162,0.9999998807907104,nan,0,0.0482237090356648,0.925234191417694
sdm_fake_0040,0.7627012133598328,0.9034832715988159,0.5816908478736877,0.9330025315284729,0.9999991655349731,nan,0,0.699347585439682,0.9580300295352936
sdm_fake_0041,0.12415138632059097,0.8506584167480469,0.04238864406943321,0.7514359354972839,0.9999995231628418,nan,0,0.09553442653268576,0.8568147194385529
sdm_fake_0042,0.04650559276342392,0.8243758678436279,0.029888544231653214,0.7437476515769958,0.9999995231628418,nan,0,0.04068962577730417,0.8510860931873321
sdm_fake_0043,0.027261514216661453,0.879198431968689,0.008457738906145096,0.948091983795166,0.9999992847442627,nan,0,0.020680192857980728,0.9647212910652161
sdm_fake_0044,0.20800098776817322,0.9191769361495972,0.33346134424209595,0.9353591799736023,0.9999995231628418,nan,0,0.25191211253404616,0.9602443826198579
sdm_fake_0045,0.08779865503311157,0.8504748940467834,0.050032492727041245,0.8154318332672119,0.9999984502792358,nan,0,0.07458049822598696,0.8913610637187958
sdm_fake_0046,0.13741827011108398,0.8204827308654785,0.043086159974336624,0.8269933462142944,0.9999995231628418,nan,0,0.10440203156322242,0.8958051800727844
sdm_fake_0047,0.7797741293907166,0.8718860149383545,0.8301907181739807,0.9513068795204163,0.9999998807907104,nan,0,0.797419935464859,0.9660188281536102
sdm_fake_0048,0.05540649592876434,0.8508190512657166,0.022057104855775833,0.8705180883407593,0.9999995231628418,nan,0,0.04373420905321837,0.9211287200450897
sdm_fake_0049,0.12819045782089233,0.908616840839386,0.036063700914382935,0.8697577118873596,0.9999998807907104,nan,0,0.09594609290361406,0.9241861271858216
sdm_fake_0050,0.2544158697128296,0.9005740880966187,0.1626187264919281,0.8248622417449951,0.9999998807907104,nan,0,0.22228686958551408,0.8994600081443787
sdm_fake_0051,0.1707872450351715,0.8630384802818298,0.04746268689632416,0.8885538578033447,0.9999998807907104,nan,0,0.12762364968657494,0.9316013443470001
sdm_fake_0052,0.0802018865942955,0.8723111152648926,0.029883181676268578,0.8592731952667236,0.9999998807907104,nan,0,0.06259033987298608,0.9163461446762085
sdm_fake_0053,0.3229629099369049,0.848779022693634,0.2867264449596405,0.8889075517654419,0.9999992847442627,nan,0,0.31028014719486235,0.9309365332126618
sdm_fake_0054,0.5116650462150574,0.9377260804176331,0.5866629481315613,0.8747159242630005,0.9999992847442627,nan,0,0.5379143118858337,0.9286098778247833
sdm_fake_0055,0.2492363601922989,0.8754890561103821,0.045671120285987854,0.8298604488372803,0.9999985694885254,nan,0,0.17798852622509,0.9006534135341645
sdm_fake_0056,0.06469899415969849,0.8904745578765869,0.025751853361725807,0.8258321285247803,0.9999998807907104,nan,0,0.05106749488040804,0.8993777751922607
sdm_fake_0057,0.3885219395160675,0.8809346556663513,0.19386611878871918,0.9299678802490234,0.9999945163726807,nan,0,0.3203924022614956,0.955036541223526
sdm_fake_0058,0.07387445867061615,0.8319497108459473,0.03255586326122284,0.808164119720459,0.9999995231628418,nan,0,0.059412950277328486,0.8863254165649415
sdm_fake_0059,0.19921298325061798,0.8742086291313171,0.06773120909929276,0.8543967008590698,0.9999998807907104,nan,0,0.15319436229765415,0.913826688528061
sdm_fake_0060,0.10899696499109268,0.9103158712387085,0.022955991327762604,0.9362205266952515,0.9999998807907104,nan,0,0.07888262420892715,0.9601779890060425
sdm_fake_0061,0.6383917331695557,0.9141042828559875,0.5492011308670044,0.9443517923355103,0.9999996423721313,nan,0,0.6071750223636627,0.9647960817813873
sdm_fake_0062,0.10107510536909103,0.8690422177314758,0.018431592732667923,0.8275904059410095,0.9999998807907104,nan,0,0.07214987594634295,0.8990413045883179
sdm_fake_0063,0.113510861992836,0.900246262550354,0.033623311668634415,0.8651238679885864,0.9999997615814209,nan,0,0.08555021937936544,0.9211815690994263
sdm_fake_0064,0.09335066378116608,0.8714207410812378,0.039300162345170975,0.8530166149139404,0.9999994039535522,nan,0,0.0744329882785678,0.912913978099823
sdm_fake_0065,0.23291681706905365,0.8408122658729553,0.1277821660041809,0.7820574641227722,0.9999997615814209,nan,0,0.1961196891963482,0.8727596712112428
sdm_fake_0066,0.16336816549301147,0.8456743359565735,0.09140026569366455,0.9436919689178467,0.9999996423721313,nan,0,0.13817940056324005,0.9603339803218841
sdm_fake_0067,0.6591787338256836,0.9411588311195374,0.713225245475769,0.9331473112106323,0.9999986886978149,nan,0,0.6780950129032135,0.9603685534000397
sdm_fake_0068,0.22629687190055847,0.874411404132843,0.20167575776576996,0.9278082847595215,0.9999996423721313,nan,0,0.2176794819533825,0.9534810149669647
sdm_fake_0069,0.11924134939908981,0.9061098098754883,0.033804647624492645,0.9454908967018127,0.9999997615814209,nan,0,0.0893385037779808,0.9649315774440765
sdm_fake_0070,0.06459556519985199,0.9305228590965271,0.0393863283097744,0.9434723258018494,0.9999997615814209,nan,0,0.05577233228832483,0.9653063321113586
sdm_fake_0071,0.08809451758861542,0.8623049855232239,0.03382190689444542,0.8237593770027161,0.9999985694885254,nan,0,0.06909910384565592,0.8965677905082703
sdm_fake_0072,0.22988024353981018,0.8199269771575928,0.06528592854738235,0.8193444013595581,0.9999988079071045,nan,0,0.17227223329246044,0.8916411185264588
sdm_fake_0073,0.22643470764160156,0.884257972240448,0.09088579565286636,0.8880602121353149,0.9999998807907104,nan,0,0.17899258844554425,0.9326079452037812
sdm_fake_0074,0.114471435546875,0.8925814628601074,0.03223680332303047,0.9576714038848877,0.9999992847442627,nan,0,0.08568931426852941,0.9706971597671508
sdm_fake_0075,0.035252101719379425,0.8488979935646057,0.1621984988451004,0.8154210448265076,0.9999997615814209,nan,0,0.07968334071338176,0.8912611484527588
sdm_fake_0076,0.08104517310857773,0.8794397115707397,0.037631481885910034,0.8045058846473694,0.999998927116394,nan,0,0.06585038118064404,0.8871991312503815
sdm_fake_0077,0.19067388772964478,0.869356095790863,0.042925070971250534,0.889101505279541,0.9999998807907104,nan,0,0.13896180186420679,0.9322761309146881
sdm_fake_0078,0.10440021008253098,0.8790405988693237,0.03973414748907089,0.8631494641304016,0.9999998807907104,nan,0,0.08176708817481994,0.9188430988788605
sdm_fake_0079,0.819248378276825,0.8918922543525696,0.701356053352356,0.9591749906539917,0.9999997615814209,nan,0,0.7779860645532608,0.9714679348468781
sdm_fake_0080,0.3635028004646301,0.8842538595199585,0.1354825645685196,0.9356404542922974,0.9999992847442627,nan,0,0.28369571790099146,0.9583007907867431
sdm_fake_0081,0.20238317549228668,0.8846485018730164,0.05207875743508339,0.8897843956947327,1.0,nan,0,0.14977662917226553,0.9335624837875366
sdm_fake_0082,0.3529565930366516,0.8924034237861633,0.14837267994880676,0.8730548024177551,0.9999963045120239,nan,0,0.28135222345590594,0.9249923205375672
sdm_fake_0083,0.14155301451683044,0.8617230653762817,0.07497524470090866,0.8798698782920837,0.9999998807907104,nan,0,0.11825079508125781,0.9268330705165864
sdm_fake_0084,0.43170884251594543,0.8503221869468689,0.24224475026130676,0.8620164394378662,0.9999996423721313,nan,0,0.3653964102268219,0.9165080654621124
sdm_fake_0085,0.024051981046795845,0.9027644991874695,0.13012272119522095,0.8758934140205383,0.9999996423721313,nan,0,0.06117674009874463,0.9271481704711915
sdm_fake_0086,0.24043279886245728,0.8658596873283386,0.024530742317438126,0.916105329990387,0.9999996423721313,nan,0,0.1648670790717006,0.9466483163833618
sdm_fake_0087,0.17325663566589355,0.8832481503486633,0.023275025188922882,0.9063172936439514,1.0,nan,0,0.12076307199895382,0.9424062275886536
sdm_fake_0088,0.23668663203716278,0.8862282037734985,0.04960164427757263,0.8599088788032532,0.999997615814209,nan,0,0.17120688632130623,0.9175235331058502
sdm_fake_0089,0.13616222143173218,0.8596530556678772,0.023395422846078873,0.876743733882904,0.9999991655349731,nan,0,0.09669384192675352,0.9250204658508301
sdm_fake_0090,0.13243083655834198,0.9140238165855408,0.06659320741891861,0.9064653515815735,0.9999996423721313,nan,0,0.1093876663595438,0.9443325757980346
sdm_fake_0091,0.10301772505044937,0.8724495768547058,0.0608723983168602,0.7911600470542908,0.9999998807907104,nan,0,0.08826686069369316,0.8795733523368836
sdm_fake_0092,0.4182541072368622,0.8501117825508118,0.22836852073669434,0.7796468734741211,0.9999990463256836,nan,0,0.3517941519618034,0.8720156371593475
sdm_fake_0093,0.06686285883188248,0.901016354560852,0.028601963073015213,0.7289986610412598,0.9999979734420776,nan,0,0.053471545316278936,0.8477194476127625
sdm_fake_0094,0.09119132906198502,0.8727979063987732,0.05290410667657852,0.8585944771766663,0.9999994039535522,nan,0,0.07779080122709274,0.9160086536407471
sdm_fake_0095,0.2708016633987427,0.8636536002159119,0.3081786334514618,0.9091663360595703,0.9999991655349731,nan,0,0.2838836029171944,0.9427687036991119
sdm_fake_0096,0.04461473599076271,0.8633624315261841,0.01736409217119217,0.8468824625015259,0.9999998807907104,nan,0,0.03507701065391302,0.9091182279586791
sdm_fake_0097,0.07769908010959625,0.8948091864585876,0.016216879710555077,0.8761892914772034,0.9999998807907104,nan,0,0.05618030996993184,0.9268307209014892
sdm_fake_0098,0.09839235991239548,0.8598068356513977,0.06120891124010086,0.8557507395744324,0.9999991655349731,nan,0,0.08537815287709236,0.9136934757232666
sdm_fake_0099,0.29182788729667664,0.8709041476249695,0.10073573887348175,0.8101505041122437,1.0,nan,0,0.22494563534855844,0.8897355210781097
sdm_fake_0100,0.17962026596069336,0.8492311835289001,0.033882319927215576,0.7585142850875854,0.9999995231628418,nan,0,0.12861198484897612,0.8605513942241669
sdm_fake_0101,0.20092424750328064,0.8593963980674744,0.0560094490647316,0.8889540433883667,0.9999986886978149,nan,0,0.15020406804978848,0.9315984427928925
sdm_fake_0102,0.1777433604001999,0.8862912058830261,0.12027513980865479,0.9552834630012512,0.9999978542327881,nan,0,0.15762948319315911,0.9690296840667725
sdm_fake_0103,0.14599837362766266,0.8629602789878845,0.06465081870555878,0.8136388063430786,0.9999998807907104,nan,0,0.1175267294049263,0.8911425244808198
sdm_fake_0104,0.19349516928195953,0.9377523064613342,0.1582721322774887,0.9614721536636353,0.9999997615814209,nan,0,0.18116710633039473,0.9754600059986115
sdm_fake_0105,0.055511098355054855,0.8419252634048462,0.04175097122788429,0.8099645972251892,0.9999998807907104,nan,0,0.05069505386054516,0.8878963506221771
sdm_fake_0106,0.14762771129608154,0.8549681305885315,0.03455107659101486,0.8974572420120239,0.9999998807907104,nan,0,0.1080508891493082,0.9359249508380889
sdm_fake_0107,0.23280353844165802,0.8586440682411194,0.12901173532009125,0.8131519556045532,0.9999995231628418,nan,0,0.19647640734910965,0.8906205093860626
sdm_fake_0108,0.22512312233448029,0.8242756724357605,0.03299218416213989,0.8277813792228699,0.9999967813491821,nan,0,0.15787729397416117,0.8964571976661683
sdm_fake_0109,0.35398972034454346,0.9118847846984863,0.19892297685146332,0.9087101817131042,0.9999979734420776,nan,0,0.29971636012196545,0.9454157745838165
sdm_fake_0110,0.14677178859710693,0.8640706539154053,0.047330331057310104,0.8456714749336243,0.9999997615814209,nan,0,0.11196727845817804,0.9085067403316498
sdm_fake_0111,0.4261623024940491,0.9177122712135315,0.12202627956867218,0.9232208728790283,0.9999988079071045,nan,0,0.31971469447016715,0.9536015307903289
sdm_fake_0112,0.29935455322265625,0.8675273060798645,0.055058203637599945,0.8335802555084229,1.0,nan,0,0.21385083086788653,0.9021849763393401
sdm_fake_0113,0.14778737723827362,0.9096359610557556,0.06686486303806305,0.9223237037658691,0.9999998807907104,nan,0,0.11946449726819992,0.9526329100131989
sdm_fake_0114,0.24459195137023926,0.8994075655937195,0.05716176703572273,0.9393468499183655,0.9999992847442627,nan,0,0.1789913868531585,0.9612114667892455
sdm_fake_0115,0.25922009348869324,0.8823472857475281,0.08848581463098526,0.9071662425994873,0.9999991655349731,nan,0,0.19946309588849545,0.942810274362564
sdm_fake_0116,0.0730983316898346,0.8726603984832764,0.028574293479323387,0.8466068506240845,0.9999978542327881,nan,0,0.05751491831615567,0.9095264649391174
sdm_fake_0117,0.14646956324577332,0.8998928070068359,0.13620246946811676,0.9287312626838684,0.9999995231628418,nan,0,0.1428760804235935,0.9555082595348359
sdm_fake_0118,0.16252829134464264,0.872331976890564,0.04580949246883392,0.9520010948181152,0.9999982118606567,nan,0,0.1216767117381096,0.9664197945594788
sdm_fake_0119,0.7237478494644165,0.8927323818206787,0.6076546311378479,0.8549909591674805,0.9999992847442627,nan,0,0.6831152230501175,0.9152587747573853
sdm_fake_0120,0.08819983154535294,0.884827196598053,0.022494206205010414,0.8923243880271912,0.9999998807907104,nan,0,0.06520286267623306,0.9349447536468505
sdm_fake_0121,0.17054571211338043,0.8226964473724365,0.10075972229242325,0.9164749383926392,0.9999996423721313,nan,0,0.14612061567604542,0.9442581105232238
sdm_fake_0122,0.10375410318374634,0.9130832552909851,0.027240797877311707,0.8932626247406006,0.9999972581863403,nan,0,0.07697444632649422,0.9371457159519195
sdm_fake_0123,0.523188591003418,0.914280354976654,0.26119667291641235,0.8378757834434509,0.9999998807907104,nan,0,0.431491419672966,0.907309696674347
sdm_fake_0124,0.1356719583272934,0.847687840461731,0.042309872806072235,0.8885329961776733,0.9999998807907104,nan,0,0.102995228394866,0.9306690406799316
sdm_fake_0125,0.24486589431762695,0.8734106421470642,0.15102075040340424,0.8767573237419128,0.9999970197677612,nan,0,0.212020093947649,0.9258524012565613
sdm_fake_0126,0.12489926069974899,0.8723694086074829,0.029996098950505257,0.8438919186592102,0.9999996423721313,nan,0,0.09168315408751368,0.908043657541275
sdm_fake_0127,0.06471709907054901,0.881301999092102,0.0494767390191555,0.8705148100852966,1.0,nan,0,0.05938297305256128,0.9229561173915863
sdm_fake_0128,0.2554738223552704,0.8974950313568115,0.14152562618255615,0.8683717846870422,0.9999997615814209,nan,0,0.21559195369482043,0.9227703702449799
sdm_fake_0129,0.12940478324890137,0.9020829200744629,0.06768421828746796,0.9173736572265625,0.9999998807907104,nan,0,0.10780258551239967,0.9495067024230956
sdm_fake_0130,0.3589932322502136,0.8999509811401367,0.13578422367572784,0.8417253494262695,0.9999992847442627,nan,0,0.28087007924914364,0.908528461456299
sdm_fake_0131,0.03691862151026726,0.8859534859657288,0.014755576848983765,0.8188865780830383,1.0,nan,0,0.029161555878818034,0.8953559613227844
sdm_fake_0132,0.11104335635900497,0.8688640594482422,0.03648130223155022,0.7611461281776428,0.9999997615814209,nan,0,0.08494663741439581,0.8631506574153901
sdm_fake_0133,0.882920503616333,0.8610371351242065,0.8469813466072083,0.890412449836731,0.9999969005584717,nan,0,0.8703417986631394,0.9324837112426758
sdm_fake_0134,0.19830654561519623,0.8899635672569275,0.03696852922439575,0.8968864679336548,0.9999997615814209,nan,0,0.14183823987841607,0.9377164113521577
sdm_fake_0135,0.13922162353992462,0.9016101360321045,0.03656755015254021,0.9072815179824829,1.0,nan,0,0.10329269785434007,0.944028627872467
sdm_fake_0136,0.2549859285354614,0.8635991811752319,0.13942573964595795,0.8449530601501465,0.9999986886978149,nan,0,0.2145398624241352,0.9080900788307189
sdm_fake_0137,0.16335926949977875,0.8505333662033081,0.0621391125023365,0.674731433391571,0.9999990463256836,nan,0,0.12793221455067397,0.8153865945339203
sdm_fake_0138,0.11377807706594467,0.8553751707077026,0.04305223748087883,0.8675550818443298,0.9999997615814209,nan,0,0.08902403321117162,0.9198021590709686
sdm_fake_0139,0.5595430135726929,0.8936419486999512,0.16953086853027344,0.9040431976318359,0.9999995231628418,nan,0,0.4230387628078461,0.9418016529083253
sdm_fake_0140,0.46018269658088684,0.8788525462150574,0.5038499236106873,0.9189467430114746,0.9999994039535522,nan,0,0.47546622604131694,0.9489621555805207
sdm_fake_0141,0.0987822413444519,0.9418982267379761,0.08132147043943405,0.9603335857391357,0.9999990463256836,nan,0,0.09267097152769566,0.9750936484336853
sdm_fake_0142,0.22878694534301758,0.8734154105186462,0.03066970966756344,0.9245308041572571,0.9999984502792358,nan,0,0.15944591285660864,0.951650938987732
sdm_fake_0143,0.21250496804714203,0.8838065266609192,0.034356847405433655,0.9169546961784363,0.9999997615814209,nan,0,0.15015312582254411,0.9481838321685792
sdm_fake_0144,0.14044541120529175,0.8820490837097168,0.07952699810266495,0.8609670996665955,1.0,nan,0,0.11912396661937236,0.9178451788425446
sdm_fake_0145,0.5073484182357788,0.8853399157524109,0.4567522704601288,0.9394194483757019,0.9999986886978149,nan,0,0.4896397665143013,0.9604063725471497
sdm_fake_0146,0.3979393541812897,0.8847664594650269,0.2121790647506714,0.9065373539924622,0.9999990463256836,nan,0,0.33292325288057323,0.9426157772541046
sdm_fake_0147,0.08939830958843231,0.8679245710372925,0.03720436617732048,0.7687995433807373,0.9999997615814209,nan,0,0.07113042939454317,0.867227132320404
sdm_fake_0148,0.500083863735199,0.9331405758857727,0.233271986246109,0.9007970094680786,0.9999998807907104,nan,0,0.4066997066140175,0.942418771982193
sdm_fake_0149,0.3079507350921631,0.8546125888824463,0.19439445436000824,0.8592267036437988,0.9999996423721313,nan,0,0.2682060368359089,0.9152590322494507
sdm_fake_0150,0.20128214359283447,0.8899126648902893,0.05535481870174408,0.9148889183998108,0.9999992847442627,nan,0,0.15020757988095285,0.9474344897270202
sdm_fake_0151,0.41825369000434875,0.8571385741233826,0.04386796057224274,0.8225485682487488,0.9999992847442627,nan,0,0.2872186847031116,0.8956042551994323
sdm_fake_0152,0.15672995150089264,0.8864037990570068,0.019195137545466423,0.8992156982421875,0.9999998807907104,nan,0,0.10859276661649347,0.9387606573104859
sdm_fake_0153,0.30951476097106934,0.9153898358345032,0.46149420738220215,0.9248514771461487,0.9999996423721313,nan,0,0.3627075672149658,0.954343044757843
sdm_fake_0154,0.032520592212677,0.8737074136734009,0.013761010020971298,0.8121992349624634,0.9999996423721313,nan,0,0.025954738445580005,0.8910098886489868
sdm_fake_0155,0.19797827303409576,0.8770649433135986,0.15317873656749725,0.931066632270813,0.9999984502792358,nan,0,0.1822984352707863,0.9553992581367492
sdm_fake_0156,0.1260184794664383,0.8487380743026733,0.04342460632324219,0.9231444597244263,0.9999998807907104,nan,0,0.09711062386631965,0.9494222450256347
sdm_fake_0157,0.06657517701387405,0.8379875421524048,0.021979741752147675,0.8202831745147705,0.9999998807907104,nan,0,0.05096677467226982,0.8932321190834045
sdm_fake_0158,0.3239338994026184,0.8818873763084412,0.16811411082744598,0.8488473892211914,0.9999998807907104,nan,0,0.2693969734013081,0.911290785074234
sdm_fake_0159,0.10951977223157883,0.882147490978241,0.02417111024260521,0.8307260870933533,0.9999995231628418,nan,0,0.07964774053543806,0.901520745754242
sdm_fake_0160,0.27960219979286194,0.8787146210670471,0.2336430549621582,0.8976895213127136,0.9999995231628418,nan,0,0.2635164991021156,0.9374750280380248
sdm_fake_0161,0.5805628895759583,0.1971360296010971,0.37442582845687866,0.742233157157898,0.9999516010284424,nan,0,0.5084149181842804,0.8126147070527077
sdm_fake_0162,0.08450920134782791,0.8623961210250854,0.018276937305927277,0.8646215796470642,0.9999998807907104,nan,0,0.061327908933162686,0.918639372587204
sdm_fake_0163,0.07108213752508163,0.8156354427337646,0.038348808884620667,0.8248860836029053,0.9999995231628418,nan,0,0.0596254725009203,0.8943764209747314
sdm_fake_0164,0.614357054233551,0.8956519365310669,0.5920320153236389,0.9246900677680969,0.9999991655349731,nan,0,0.6065432906150818,0.9530714190006256
sdm_fake_0165,0.3821108639240265,0.8965101838111877,0.5050081610679626,0.9461503624916077,0.9999988079071045,nan,0,0.4251249179244041,0.9647113299369812
sdm_fake_0166,0.164801225066185,0.9130366444587708,0.04779433459043503,0.9132832288742065,0.9999998807907104,nan,0,0.1238488133996725,0.9479550945758819
sdm_fake_0167,0.15826012194156647,0.8476496338844299,0.03656405955553055,0.8843317031860352,0.9999997615814209,nan,0,0.11566650010645389,0.9283980023860932
sdm_fake_0168,0.13804706931114197,0.8625490069389343,0.0884694829583168,0.7260579466819763,0.9999997615814209,nan,0,0.12069491408765315,0.8438241362571717
sdm_fake_0169,0.38014933466911316,0.8913030028343201,0.09308268874883652,0.848829984664917,0.9999996423721313,nan,0,0.27967600859701636,0.9118462288379668
sdm_fake_0170,0.21643677353858948,0.899033784866333,0.05093666538596153,0.8958781361579895,0.9999991655349731,nan,0,0.15851173568516969,0.9377158868312836
sdm_fake_0171,0.14109528064727783,0.8923193216323853,0.03092125803232193,0.9025115966796875,1.0,nan,0,0.10253437273204327,0.9408954215049744
sdm_fake_0172,0.18723812699317932,0.843985915184021,0.05723294988274574,0.8123434782028198,0.9999994039535522,nan,0,0.14173631500452757,0.889304394721985
sdm_fake_0173,0.1542138159275055,0.8599013686180115,0.04744943231344223,0.8455509543418884,0.9999992847442627,nan,0,0.11684628166258336,0.9081913113594056
sdm_fake_0174,0.6200631856918335,0.8928484916687012,0.4092271327972412,0.920019268989563,0.9999996423721313,nan,0,0.5462705671787262,0.9503811717033386
sdm_fake_0175,0.1101924255490303,0.8446381092071533,0.046450067311525345,0.8565276861190796,0.9999992847442627,nan,0,0.08788260016590357,0.9132029509544373
sdm_fake_0176,0.0749012678861618,0.8677371144294739,0.043046336621046066,0.9020164608955383,0.9999998807907104,nan,0,0.0637520419433713,0.9391530680656432
