PARENT_ID,CHANNEL,TASK,LABEL,CLEAN_PROB,CHANNEL_PROB,SCORE_DELTA,SIGNED_DELTA
cmbv5_0001,g711_ulaw,VOICE,0,0.0009676753,0.001374557,0.0004068817,-0.0004068817
cmbv5_0002,g711_ulaw,VOICE,0,0.7445125424,0.3007967869,-0.4437157555,0.4437157555
cmbv5_0003,g711_ulaw,VOICE,0,0.0169127228,0.0701347058,0.053221983,-0.053221983
cmbv5_0004,g711_ulaw,VOICE,0,0.0066293716,0.0328952073,0.0262658357,-0.0262658357
cmbv5_0005,g711_ulaw,VOICE,0,0.7561655839,0.8632266785,0.10706109460000002,-0.10706109460000002
cmbv5_0006,g711_ulaw,VOICE,0,0.0010051769,0.0045227443,0.0035175674000000002,-0.0035175674000000002
cmbv5_0007,g711_ulaw,VOICE,0,0.8985868625,0.2387482672,-0.6598385953,0.6598385953
cmbv5_0008,g711_ulaw,VOICE,1,0.8793328557,0.9343093075,0.05497645179999999,0.05497645179999999
cmbv5_0009,g711_ulaw,VOICE,1,0.9232715685,0.717528757,-0.20574281150000007,-0.20574281150000007
cmbv5_0010,g711_ulaw,VOICE,1,0.9934079307,0.9698537935,-0.02355413719999999,-0.02355413719999999
cmbv5_0011,g711_ulaw,VOICE,1,0.9657816689,0.8773793646,-0.08840230429999996,-0.08840230429999996
cmbv5_0012,g711_ulaw,VOICE,1,0.7850516945,0.8747114882,0.08965979369999999,0.08965979369999999
cmbv5_0013,g711_ulaw,VOICE,1,0.9968734052,0.98236405,-0.014509355199999963,-0.014509355199999963
cmbv5_0014,g711_ulaw,VOICE,1,0.9254577599,0.9847211567,0.059263396800000034,0.059263396800000034
cmbv5_0015,g711_ulaw,VOICE,1,0.8140411318,0.7995669302,-0.014474201600000014,-0.014474201600000014
cmbv5_0016,g711_ulaw,VOICE,0,0.7640343621,0.6635721328,-0.10046222929999993,0.10046222929999993
cmbv5_0017,g711_ulaw,VOICE,0,0.5357141941,0.6264266554,0.09071246129999999,-0.09071246129999999
cmbv5_0018,g711_ulaw,VOICE,0,0.6972081716,0.0746631953,-0.6225449763,0.6225449763
cmbv5_0019,g711_ulaw,VOICE,0,0.0021873699,0.0148698338,0.0126824639,-0.0126824639
cmbv5_0020,g711_ulaw,VOICE,0,0.0579969348,0.6129274122,0.5549304774,-0.5549304774
cmbv5_0021,g711_ulaw,VOICE,0,0.4773530367,0.176392306,-0.3009607307,0.3009607307
cmbv5_0022,g711_ulaw,VOICE,0,0.0124325681,0.2613489814,0.24891641330000003,-0.24891641330000003
cmbv5_0023,g711_ulaw,VOICE,0,0.2159227478,0.2838569001,0.06793415229999997,-0.06793415229999997
cmbv5_0024,g711_ulaw,VOICE,1,0.9538498968,0.9783655812,0.02451568439999996,0.02451568439999996
cmbv5_0025,g711_ulaw,VOICE,1,0.9695277632,0.9679850515,-0.0015427116999999768,-0.0015427116999999768
cmbv5_0026,g711_ulaw,VOICE,1,0.9946144521,0.9557246629,-0.03888978919999997,-0.03888978919999997
cmbv5_0027,g711_ulaw,VOICE,1,0.9515474167,0.9849284754,0.033381058699999966,0.033381058699999966
cmbv5_0028,g711_ulaw,VOICE,1,0.9288017774,0.9578734285,0.029071651099999984,0.029071651099999984
cmbv5_0029,g711_ulaw,VOICE,1,0.9845149712,0.9839963077,-0.0005186634999999606,-0.0005186634999999606
cmbv5_0030,g711_ulaw,VOICE,1,0.9077713383,0.919838159,0.01206682069999998,0.01206682069999998
cmbv5_0031,g711_ulaw,VOICE,1,0.9301607047,0.9533253848,0.023164680099999946,0.023164680099999946
cmbv5_0032,g711_ulaw,VOICE,0,0.5597843485,0.1722791903,-0.38750515820000003,0.38750515820000003
cmbv5_0033,g711_ulaw,VOICE,0,0.1022555287,0.5126922935,0.4104367648,-0.4104367648
cmbv5_0034,g711_ulaw,VOICE,0,0.2536994727,0.2534975109,-0.00020196179999998343,0.00020196179999998343
cmbv5_0035,g711_ulaw,VOICE,0,0.205411584,0.2810132826,0.07560169860000002,-0.07560169860000002
cmbv5_0036,g711_ulaw,VOICE,0,0.1251902085,0.3840957391,0.2589055306,-0.2589055306
cmbv5_0037,g711_ulaw,VOICE,0,0.5287266318,0.6822980977,0.15357146590000004,-0.15357146590000004
cmbv5_0038,g711_ulaw,VOICE,0,0.3237126837,0.2150045963,-0.10870808740000001,0.10870808740000001
cmbv5_0039,g711_ulaw,VOICE,0,0.0837634149,0.8073548455,0.7235914306,-0.7235914306
cmbv5_0040,g711_ulaw,VOICE,1,0.9168721524,0.9518608425,0.03498869010000005,0.03498869010000005
cmbv5_0041,g711_ulaw,VOICE,1,0.997121436,0.9734410323,-0.02368040370000002,-0.02368040370000002
cmbv5_0042,g711_ulaw,VOICE,1,0.9928136004,0.9619056341,-0.030907966300000034,-0.030907966300000034
cmbv5_0043,g711_ulaw,VOICE,1,0.982464948,0.9506026776,-0.0318622704,-0.0318622704
cmbv5_0044,g711_ulaw,VOICE,1,0.9010497443,0.924401757,0.02335201270000009,0.02335201270000009
cmbv5_0045,g711_ulaw,VOICE,1,0.8440921804,0.9081435212,0.06405134079999997,0.06405134079999997
cmbv5_0046,g711_ulaw,VOICE,1,0.9216097456,0.9327993711,0.011189625500000022,0.011189625500000022
cmbv5_0047,g711_ulaw,VOICE,1,0.8644783159,0.8687847342,0.004306418300000003,0.004306418300000003
cmbv5_0000,g711_ulaw,MUSIC,0,0.167407751,0.0694994866,-0.0979082644,0.0979082644
cmbv5_0001,g711_ulaw,MUSIC,0,0.8372550308,0.0854787096,-0.7517763211999999,0.7517763211999999
cmbv5_0002,g711_ulaw,MUSIC,0,0.0124831568,0.0018531915,-0.0106299653,0.0106299653
cmbv5_0003,g711_ulaw,MUSIC,0,0.0340777346,0.065048699,0.030970964400000002,-0.030970964400000002
cmbv5_0004,g711_ulaw,MUSIC,1,0.965698963,0.4411720606,-0.5245269024,-0.5245269024
cmbv5_0005,g711_ulaw,MUSIC,1,0.972279701,0.2516249789,-0.7206547221,-0.7206547221
cmbv5_0006,g711_ulaw,MUSIC,1,0.9761267279,0.1747418703,-0.8013848576,-0.8013848576
cmbv5_0007,g711_ulaw,MUSIC,1,0.5089749261,0.0414254176,-0.46754950849999993,-0.46754950849999993
cmbv5_0008,g711_ulaw,MUSIC,0,0.0076311717,0.0024320655,-0.005199106199999999,0.005199106199999999
cmbv5_0009,g711_ulaw,MUSIC,0,0.4448631583,0.1709196001,-0.2739435582,0.2739435582
cmbv5_0010,g711_ulaw,MUSIC,0,0.016764906,0.0046308968,-0.0121340092,0.0121340092
cmbv5_0011,g711_ulaw,MUSIC,0,0.0605716298,0.0374208029,-0.023150826899999997,0.023150826899999997
cmbv5_0012,g711_ulaw,MUSIC,1,0.8134503795,0.0858859503,-0.7275644292,-0.7275644292
cmbv5_0013,g711_ulaw,MUSIC,1,0.9789450607,0.7464161593,-0.23252890139999993,-0.23252890139999993
cmbv5_0014,g711_ulaw,MUSIC,1,0.9497952293,0.2192855346,-0.7305096947,-0.7305096947
cmbv5_0015,g711_ulaw,MUSIC,1,0.9810674986,0.0364957205,-0.9445717780999999,-0.9445717780999999
cmbv5_0016,g711_ulaw,MUSIC,0,0.4263517755,0.0218894532,-0.40446232229999995,0.40446232229999995
cmbv5_0017,g711_ulaw,MUSIC,0,0.1498337873,0.0948164035,-0.0550173838,0.0550173838
cmbv5_0018,g711_ulaw,MUSIC,0,0.012098611,0.0095573783,-0.0025412327,0.0025412327
cmbv5_0019,g711_ulaw,MUSIC,0,0.0692953432,0.012684914,-0.0566104292,0.0566104292
cmbv5_0020,g711_ulaw,MUSIC,1,0.9711298347,0.2475442789,-0.7235855558000001,-0.7235855558000001
cmbv5_0021,g711_ulaw,MUSIC,1,0.2865985915,0.0375110229,-0.2490875686,-0.2490875686
cmbv5_0022,g711_ulaw,MUSIC,1,0.9807609558,0.5282813458,-0.45247961000000003,-0.45247961000000003
cmbv5_0023,g711_ulaw,MUSIC,1,0.9849418423,0.8525555907,-0.13238625160000006,-0.13238625160000006
cmbv5_0024,g711_ulaw,MUSIC,0,0.6637629984,0.036017719,-0.6277452794,0.6277452794
cmbv5_0025,g711_ulaw,MUSIC,0,0.0576366373,0.0156164175,-0.0420202198,0.0420202198
cmbv5_0026,g711_ulaw,MUSIC,0,0.8817691023,0.0455288068,-0.8362402955,0.8362402955
cmbv5_0027,g711_ulaw,MUSIC,0,0.1690323621,0.0120279026,-0.1570044595,0.1570044595
cmbv5_0028,g711_ulaw,MUSIC,1,0.9884982343,0.4252007397,-0.5632974946,-0.5632974946
cmbv5_0029,g711_ulaw,MUSIC,1,0.966879362,0.3452625952,-0.6216167668,-0.6216167668
cmbv5_0030,g711_ulaw,MUSIC,1,0.9643079866,0.3735290951,-0.5907788915000001,-0.5907788915000001
cmbv5_0031,g711_ulaw,MUSIC,1,0.5542123347,0.1065195323,-0.4476928024,-0.4476928024
cmbv5_0032,g711_ulaw,MUSIC,0,0.0752930181,0.0108768512,-0.0644161669,0.0644161669
cmbv5_0033,g711_ulaw,MUSIC,0,0.3349153107,0.0775470107,-0.2573683,0.2573683
cmbv5_0034,g711_ulaw,MUSIC,0,0.6155265527,0.043578099,-0.5719484537,0.5719484537
cmbv5_0035,g711_ulaw,MUSIC,0,0.9239287221,0.6287320869,-0.29519663519999995,0.29519663519999995
cmbv5_0036,g711_ulaw,MUSIC,1,0.9300459181,0.2413307053,-0.6887152128,-0.6887152128
cmbv5_0037,g711_ulaw,MUSIC,1,0.3443721439,0.0443067607,-0.3000653832,-0.3000653832
cmbv5_0038,g711_ulaw,MUSIC,1,0.9657630466,0.2774031923,-0.6883598543,-0.6883598543
cmbv5_0039,g711_ulaw,MUSIC,1,0.950152404,0.730944335,-0.219208069,-0.219208069
cmbv5_0040,g711_ulaw,MUSIC,0,0.7829015517,0.0766756792,-0.7062258725,0.7062258725
cmbv5_0041,g711_ulaw,MUSIC,0,0.108659082,0.0313236973,-0.07733538470000001,0.07733538470000001
cmbv5_0042,g711_ulaw,MUSIC,0,0.0885571656,0.0175729833,-0.0709841823,0.0709841823
cmbv5_0043,g711_ulaw,MUSIC,0,0.1682671392,0.1221000823,-0.0461670569,0.0461670569
cmbv5_0044,g711_ulaw,MUSIC,1,0.9557981756,0.2725183362,-0.6832798394,-0.6832798394
cmbv5_0045,g711_ulaw,MUSIC,1,0.9118828568,0.2412196054,-0.6706632514,-0.6706632514
cmbv5_0046,g711_ulaw,MUSIC,1,0.9278383904,0.190271378,-0.7375670124,-0.7375670124
cmbv5_0047,g711_ulaw,MUSIC,1,0.9628450448,0.7971046792,-0.16574036559999994,-0.16574036559999994
cmbv5_0000,g722_wb,FILE,0,0.3423803235,0.506926816,0.16454649250000003,-0.16454649250000003
cmbv5_0001,g722_wb,FILE,0,0.6366060998,0.7072438094,0.07063770959999993,-0.07063770959999993
cmbv5_0002,g722_wb,FILE,0,0.7680311034,0.8529186283,0.08488752489999996,-0.08488752489999996
cmbv5_0003,g722_wb,FILE,0,0.8950946952,0.7893081103,-0.10578658489999992,0.10578658489999992
cmbv5_0004,g722_wb,FILE,1,0.9476826666,0.9507256924,0.003043025800000043,0.003043025800000043
cmbv5_0005,g722_wb,FILE,1,0.940765469,0.9269903302,-0.01377513880000003,-0.01377513880000003
cmbv5_0006,g722_wb,FILE,1,0.6924696245,0.702596932,0.010127307499999905,0.010127307499999905
cmbv5_0007,g722_wb,FILE,1,0.8861149392,0.8732066169,-0.012908322299999941,-0.012908322299999941
cmbv5_0008,g722_wb,FILE,1,0.9682275169,0.9638709565,-0.004356560399999987,-0.004356560399999987
cmbv5_0009,g722_wb,FILE,1,0.9933107894,0.9931592743,-0.00015151509999999924,-0.00015151509999999924
cmbv5_0010,g722_wb,FILE,1,0.9762035514,0.9807473027,0.004543751299999954,0.004543751299999954
cmbv5_0011,g722_wb,FILE,1,0.8878808142,0.8734026325,-0.014478181699999926,-0.014478181699999926
cmbv5_0012,g722_wb,FILE,1,0.7537670134,0.6382843315,-0.1154826819,-0.1154826819
cmbv5_0013,g722_wb,FILE,1,0.9974787425,0.9977404868,0.000261744300000033,0.000261744300000033
cmbv5_0014,g722_wb,FILE,1,0.974555485,0.9640337861,-0.010521698899999987,-0.010521698899999987
cmbv5_0015,g722_wb,FILE,1,0.960171181,0.9389729265,-0.021198254500000013,-0.021198254500000013
cmbv5_0016,g722_wb,FILE,0,0.9320093488,0.8859452467,-0.046064102100000004,0.046064102100000004
cmbv5_0017,g722_wb,FILE,0,0.7905118045,0.8143463625,0.023834558000000006,-0.023834558000000006
cmbv5_0018,g722_wb,FILE,0,0.7352180072,0.6187333323,-0.11648467489999992,0.11648467489999992
cmbv5_0019,g722_wb,FILE,0,0.5992123869,0.7613823734,0.16216998650000003,-0.16216998650000003
cmbv5_0020,g722_wb,FILE,1,0.9751449896,0.9752024872,5.7497600000067095e-05,5.7497600000067095e-05
cmbv5_0021,g722_wb,FILE,1,0.6094607543,0.6414203276,0.03195957329999999,0.03195957329999999
cmbv5_0022,g722_wb,FILE,1,0.8742360779,0.9068616262,0.032625548299999974,0.032625548299999974
cmbv5_0023,g722_wb,FILE,1,0.9374132936,0.9636455533,0.026232259699999982,0.026232259699999982
cmbv5_0024,g722_wb,FILE,1,0.9947789565,0.9943191336,-0.0004598229000000176,-0.0004598229000000176
cmbv5_0025,g722_wb,FILE,1,0.9948603794,0.9933443842,-0.0015159952000000088,-0.0015159952000000088
cmbv5_0026,g722_wb,FILE,1,0.987034759,0.9875999383,0.0005651792999999961,0.0005651792999999961
cmbv5_0027,g722_wb,FILE,1,0.987679959,0.9841860183,-0.0034939407000000866,-0.0034939407000000866
cmbv5_0028,g722_wb,FILE,1,0.9972230545,0.9972578883,3.483379999991154e-05,3.483379999991154e-05
cmbv5_0029,g722_wb,FILE,1,0.9939541244,0.9941269187,0.00017279430000005647,0.00017279430000005647
cmbv5_0030,g722_wb,FILE,1,0.9941417558,0.9915284933,-0.0026132624999999354,-0.0026132624999999354
cmbv5_0031,g722_wb,FILE,1,0.9893093289,0.990412641,0.0011033121000000312,0.0011033121000000312
cmbv5_0032,g722_wb,FILE,0,0.3965668212,0.4455495572,0.04898273600000003,-0.04898273600000003
cmbv5_0033,g722_wb,FILE,0,0.5671914451,0.7023832736,0.1351918285,-0.1351918285
cmbv5_0034,g722_wb,FILE,0,0.8128489008,0.8387515516,0.025902650799999982,-0.025902650799999982
cmbv5_0035,g722_wb,FILE,0,0.9224529074,0.9608088735,0.03835596610000003,-0.03835596610000003
cmbv5_0036,g722_wb,FILE,1,0.7967558718,0.849186695,0.05243082320000003,0.05243082320000003
cmbv5_0037,g722_wb,FILE,1,0.7717122117,0.8273045137,0.05559230199999998,0.05559230199999998
cmbv5_0038,g722_wb,FILE,1,0.9276950251,0.9343027046,0.006607679499999963,0.006607679499999963
cmbv5_0039,g722_wb,FILE,1,0.9760531401,0.9679698724,-0.008083267700000007,-0.008083267700000007
cmbv5_0040,g722_wb,FILE,1,0.9882740181,0.9864094515,-0.001864566600000006,-0.001864566600000006
cmbv5_0041,g722_wb,FILE,1,0.9940103871,0.9942173417,0.00020695459999997556,0.00020695459999997556
cmbv5_0042,g722_wb,FILE,1,0.9962263341,0.9972773768,0.0010510426999998934,0.0010510426999998934
cmbv5_0043,g722_wb,FILE,1,0.9969188137,0.9955884232,-0.001330390500000056,-0.001330390500000056
cmbv5_0044,g722_wb,FILE,1,0.9958806632,0.996454651,0.0005739877999999532,0.0005739877999999532
cmbv5_0045,g722_wb,FILE,1,0.9944391661,0.992886525,-0.001552641100000085,-0.001552641100000085
cmbv5_0046,g722_wb,FILE,1,0.9971878197,0.9970325464,-0.00015527329999998063,-0.00015527329999998063
cmbv5_0047,g722_wb,FILE,1,0.9946247302,0.9941209701,-0.0005037600999999725,-0.0005037600999999725
cmbv5_0000,g722_wb,VOICE,0,0.2943337675,0.3458485964,0.051514828899999976,-0.051514828899999976
cmbv5_0001,g722_wb,VOICE,0,0.0009676753,0.001506114,0.0005384387,-0.0005384387
cmbv5_0002,g722_wb,VOICE,0,0.7445125424,0.7942445655,0.04973202310000002,-0.04973202310000002
cmbv5_0003,g722_wb,VOICE,0,0.0169127228,0.0237250593,0.006812336500000002,-0.006812336500000002
cmbv5_0004,g722_wb,VOICE,0,0.0066293716,0.0082043829,0.001575011299999999,-0.001575011299999999
cmbv5_0005,g722_wb,VOICE,0,0.7561655839,0.7868435996,0.03067801570000006,-0.03067801570000006
cmbv5_0006,g722_wb,VOICE,0,0.0010051769,0.0010894616,8.428470000000003e-05,-8.428470000000003e-05
cmbv5_0007,g722_wb,VOICE,0,0.8985868625,0.7363917413,-0.16219512120000001,0.16219512120000001
cmbv5_0008,g722_wb,VOICE,1,0.8793328557,0.9031012099,0.023768354200000008,0.023768354200000008
cmbv5_0009,g722_wb,VOICE,1,0.9232715685,0.9093497471,-0.013921821399999978,-0.013921821399999978
cmbv5_0010,g722_wb,VOICE,1,0.9934079307,0.9951461835,0.0017382527999999509,0.0017382527999999509
cmbv5_0011,g722_wb,VOICE,1,0.9657816689,0.8364363888,-0.1293452800999999,-0.1293452800999999
cmbv5_0012,g722_wb,VOICE,1,0.7850516945,0.8059944999,0.020942805400000042,0.020942805400000042
cmbv5_0013,g722_wb,VOICE,1,0.9968734052,0.9966844073,-0.00018899790000004302,-0.00018899790000004302
cmbv5_0014,g722_wb,VOICE,1,0.9254577599,0.9492610478,0.02380328789999997,0.02380328789999997
cmbv5_0015,g722_wb,VOICE,1,0.8140411318,0.8145945653,0.0005534334999999224,0.0005534334999999224
cmbv5_0016,g722_wb,VOICE,0,0.7640343621,0.5477625539,-0.21627180820000003,0.21627180820000003
cmbv5_0017,g722_wb,VOICE,0,0.5357141941,0.4771221684,-0.058592025699999994,0.058592025699999994
cmbv5_0018,g722_wb,VOICE,0,0.6972081716,0.7228553689,0.02564719729999998,-0.02564719729999998
cmbv5_0019,g722_wb,VOICE,0,0.0021873699,0.0040799075,0.0018925376000000003,-0.0018925376000000003
cmbv5_0020,g722_wb,VOICE,0,0.0579969348,0.0210876201,-0.0369093147,0.0369093147
cmbv5_0021,g722_wb,VOICE,0,0.4773530367,0.0997187706,-0.3776342661,0.3776342661
cmbv5_0022,g722_wb,VOICE,0,0.0124325681,0.2031118858,0.19067931770000002,-0.19067931770000002
cmbv5_0023,g722_wb,VOICE,0,0.2159227478,0.3472503287,0.1313275809,-0.1313275809
cmbv5_0024,g722_wb,VOICE,1,0.9538498968,0.9368848142,-0.01696508259999996,-0.01696508259999996
cmbv5_0025,g722_wb,VOICE,1,0.9695277632,0.9689859082,-0.0005418550000000355,-0.0005418550000000355
cmbv5_0026,g722_wb,VOICE,1,0.9946144521,0.9919434879,-0.0026709642000000144,-0.0026709642000000144
cmbv5_0027,g722_wb,VOICE,1,0.9515474167,0.9540390096,0.002491592900000006,0.002491592900000006
cmbv5_0028,g722_wb,VOICE,1,0.9288017774,0.939425509,0.010623731599999964,0.010623731599999964
cmbv5_0029,g722_wb,VOICE,1,0.9845149712,0.9848649077,0.0003499365000000365,0.0003499365000000365
cmbv5_0030,g722_wb,VOICE,1,0.9077713383,0.9131281047,0.005356766400000046,0.005356766400000046
cmbv5_0031,g722_wb,VOICE,1,0.9301607047,0.9222526774,-0.007908027299999953,-0.007908027299999953
cmbv5_0032,g722_wb,VOICE,0,0.5597843485,0.5566336488,-0.003150699700000037,0.003150699700000037
cmbv5_0033,g722_wb,VOICE,0,0.1022555287,0.1557608374,0.05350530869999999,-0.05350530869999999
cmbv5_0034,g722_wb,VOICE,0,0.2536994727,0.1994069427,-0.05429252999999998,0.05429252999999998
cmbv5_0035,g722_wb,VOICE,0,0.205411584,0.7027951255,0.49738354149999997,-0.49738354149999997
cmbv5_0036,g722_wb,VOICE,0,0.1251902085,0.3245782714,0.1993880629,-0.1993880629
cmbv5_0037,g722_wb,VOICE,0,0.5287266318,0.5207671017,-0.007959530100000056,0.007959530100000056
cmbv5_0038,g722_wb,VOICE,0,0.3237126837,0.6925907228,0.3688780391,-0.3688780391
cmbv5_0039,g722_wb,VOICE,0,0.0837634149,0.0747821834,-0.008981231500000006,0.008981231500000006
cmbv5_0040,g722_wb,VOICE,1,0.9168721524,0.9283173314,0.011445178999999972,0.011445178999999972
cmbv5_0041,g722_wb,VOICE,1,0.997121436,0.9911250156,-0.005996420400000035,-0.005996420400000035
cmbv5_0042,g722_wb,VOICE,1,0.9928136004,0.9954194356,0.0026058352000000173,0.0026058352000000173
cmbv5_0043,g722_wb,VOICE,1,0.982464948,0.9510902434,-0.031374704599999914,-0.031374704599999914
cmbv5_0044,g722_wb,VOICE,1,0.9010497443,0.9061796184,0.005129874100000098,0.005129874100000098
cmbv5_0045,g722_wb,VOICE,1,0.8440921804,0.8274031041,-0.01668907630000005,-0.01668907630000005
cmbv5_0046,g722_wb,VOICE,1,0.9216097456,0.9234304114,0.0018206658000000653,0.0018206658000000653
cmbv5_0047,g722_wb,VOICE,1,0.8644783159,0.8581277391,-0.006350576800000063,-0.006350576800000063
cmbv5_0000,g722_wb,MUSIC,0,0.167407751,0.2903032421,0.12289549110000003,-0.12289549110000003
cmbv5_0001,g722_wb,MUSIC,0,0.8372550308,0.811101729,-0.026153301799999973,0.026153301799999973
cmbv5_0002,g722_wb,MUSIC,0,0.0124831568,0.0178562014,0.0053730446,-0.0053730446
cmbv5_0003,g722_wb,MUSIC,0,0.0340777346,0.0925096387,0.058431904099999994,-0.058431904099999994
cmbv5_0004,g722_wb,MUSIC,1,0.965698963,0.9740279351,0.008328972099999943,0.008328972099999943
cmbv5_0005,g722_wb,MUSIC,1,0.972279701,0.9623449741,-0.00993472690000008,-0.00993472690000008
cmbv5_0006,g722_wb,MUSIC,1,0.9761267279,0.971489964,-0.004636763900000007,-0.004636763900000007
cmbv5_0007,g722_wb,MUSIC,1,0.5089749261,0.3674156491,-0.14155927699999993,-0.14155927699999993
cmbv5_0008,g722_wb,MUSIC,0,0.0076311717,0.0048459172,-0.0027852544999999998,0.0027852544999999998
cmbv5_0009,g722_wb,MUSIC,0,0.4448631583,0.3724808171,-0.07238234120000003,0.07238234120000003
