ID,EAT_VOICE_PRESENT_PROB,EAT_MUSIC_PRESENT_PROB
sdm_real_0046__phonefact_g726_24k,0.015268681570887566,0.9806810021400452
sdm_real_0048__phonefact_g726_24k,0.014402155764400959,0.9350804090499878
sdxeq_0000__phonefact_g726_24k,0.8191347122192383,0.9570145010948181
sdxeq_0002__phonefact_g726_24k,0.9463397264480591,0.9461694955825806
sdxeq_0004__phonefact_g726_24k,0.850515604019165,0.947001039981842
sdxeq_0006__phonefact_g726_24k,0.8220252394676208,0.9497401118278503
sdxeq_0008__phonefact_g726_24k,0.950614869594574,0.9661791324615479
sdxeq_0010__phonefact_g726_24k,0.9093289971351624,0.8438664674758911
sdxeq_0012__phonefact_g726_24k,0.7365871071815491,0.9458380937576294
sdxeq_0014__phonefact_g726_24k,0.8712514638900757,0.8568888902664185
sdxeq_0016__phonefact_g726_24k,0.7632407546043396,0.8013895750045776
sdxeq_0018__phonefact_g726_24k,0.8864195346832275,0.9480317831039429
sdxeq_0020__phonefact_g726_24k,0.9099315404891968,0.03611794114112854
sdxeq_0022__phonefact_g726_24k,0.8280525803565979,0.9343570470809937
sdxeq_0024__phonefact_g726_24k,0.8467872142791748,0.15672318637371063
sdxeq_0026__phonefact_g726_24k,0.8771895170211792,0.924022376537323
sdxeq_0028__phonefact_g726_24k,0.842600405216217,0.9500817656517029
sdxeq_0030__phonefact_g726_24k,0.9285051822662354,0.9199270606040955
sdxeq_0032__phonefact_g726_24k,0.9142856001853943,0.97152179479599
sdxeq_0034__phonefact_g726_24k,0.9117648601531982,0.9797327518463135
sdxeq_0036__phonefact_g726_24k,0.9375365376472473,0.9491284489631653
sdxeq_0038__phonefact_g726_24k,0.7805813550949097,0.9310171604156494
sdxeq_0040__phonefact_g726_24k,0.8423720002174377,0.9394169449806213
sdxeq_0042__phonefact_g726_24k,0.5934277176856995,0.6945065855979919
sdxeq_0044__phonefact_g726_24k,0.8566246032714844,0.9366706609725952
sdxeq_0046__phonefact_g726_24k,0.8428642153739929,0.9311516284942627
sdxeq_0048__phonefact_g726_24k,0.9124974012374878,0.7766713500022888
sdxeq_0050__phonefact_g726_24k,0.43925419449806213,0.1244954913854599
sdxeq_0052__phonefact_g726_24k,0.9559412598609924,0.18184246122837067
sdxeq_0054__phonefact_g726_24k,0.9633843898773193,0.04057694226503372
sdxeq_0056__phonefact_g726_24k,0.9528076648712158,0.08962329477071762
sdxeq_0058__phonefact_g726_24k,0.8680269122123718,0.9502116441726685
sdxeq_0060__phonefact_g726_24k,0.7640695571899414,0.8559028506278992
sdxeq_0062__phonefact_g726_24k,0.38661155104637146,0.796829342842102
sdxeq_0064__phonefact_g726_24k,0.8392376899719238,0.7006988525390625
sdxeq_0066__phonefact_g726_24k,0.8790292739868164,0.9402003884315491
sdxeq_0068__phonefact_g726_24k,0.5933672785758972,0.828245997428894
sdxeq_0070__phonefact_g726_24k,0.8289284110069275,0.8859628438949585
sdxeq_0072__phonefact_g726_24k,0.9630932807922363,0.5353519320487976
sdxeq_0074__phonefact_g726_24k,0.638437807559967,0.891709566116333
sdxeq_0076__phonefact_g726_24k,0.7620547413825989,0.7750839591026306
sdxeq_0078__phonefact_g726_24k,0.7747818231582642,0.9225049614906311
sdxeq_0080__phonefact_g726_24k,0.8972031474113464,0.9407118558883667
sdxeq_0082__phonefact_g726_24k,0.42857420444488525,0.8858200907707214
sdxeq_0084__phonefact_g726_24k,0.7504565119743347,0.8623648881912231
sdxeq_0086__phonefact_g726_24k,0.9515287280082703,0.7742921710014343
sdxeq_0088__phonefact_g726_24k,0.692865788936615,0.840748131275177
sdxeq_0090__phonefact_g726_24k,0.8805590867996216,0.9369019865989685
sdxeq_0092__phonefact_g726_24k,0.9279606342315674,0.9525507688522339
sdxeq_0094__phonefact_g726_24k,0.8918651342391968,0.9601592421531677
sdxeq_0096__phonefact_g726_24k,0.8099567890167236,0.9335744380950928
sdxeq_0098__phonefact_g726_24k,0.9412156343460083,0.9034662246704102
voice_0000__phonefact_g726_24k,0.7045993804931641,0.040690310299396515
voice_0002__phonefact_g726_24k,0.8694546222686768,0.010471354238688946
voice_0004__phonefact_g726_24k,0.9327820539474487,0.015534770675003529
voice_0006__phonefact_g726_24k,0.8782002925872803,0.013251541182398796
voice_0008__phonefact_g726_24k,0.8694441914558411,0.026963213458657265
voice_0010__phonefact_g726_24k,0.8838604092597961,0.01030778419226408
voice_0012__phonefact_g726_24k,0.8841874599456787,0.02019413374364376
voice_0014__phonefact_g726_24k,0.8154792189598083,0.010432658717036247
voice_0016__phonefact_g726_24k,0.8390746712684631,0.011042830534279346
voice_0018__phonefact_g726_24k,0.777910590171814,0.037843991070985794
voice_0020__phonefact_g726_24k,0.8256434798240662,0.03884882479906082
voice_0022__phonefact_g726_24k,0.8281047344207764,0.02231585420668125
voice_0024__phonefact_g726_24k,0.8538381457328796,0.013161368668079376
voice_0026__phonefact_g726_24k,0.8651663661003113,0.05732021480798721
voice_0028__phonefact_g726_24k,0.8180692195892334,0.012541955336928368
voice_0030__phonefact_g726_24k,0.8271632194519043,0.02126767486333847
voice_0032__phonefact_g726_24k,0.7941336035728455,0.03342990204691887
voice_0034__phonefact_g726_24k,0.8440073132514954,0.022836321964859962
voice_0036__phonefact_g726_24k,0.8352003693580627,0.0085519440472126
voice_0038__phonefact_g726_24k,0.8388596177101135,0.009502502158284187
voice_0040__phonefact_g726_24k,0.7195004224777222,0.022577926516532898
voice_0042__phonefact_g726_24k,0.8823487758636475,0.012224353849887848
voice_0044__phonefact_g726_24k,0.8664388656616211,0.010079942643642426
voice_0046__phonefact_g726_24k,0.8533151745796204,0.020136505365371704
voice_0048__phonefact_g726_24k,0.7962179780006409,0.01385053712874651
voice_0100__phonefact_g726_24k,0.7641189694404602,0.16252945363521576
voice_0102__phonefact_g726_24k,0.7116079330444336,0.027269937098026276
voice_0104__phonefact_g726_24k,0.8263059258460999,0.007681131828576326
voice_0106__phonefact_g726_24k,0.8558564782142639,0.022912440821528435
voice_0108__phonefact_g726_24k,0.7575048804283142,0.0517960786819458
voice_0110__phonefact_g726_24k,0.7156370878219604,0.024902068078517914
voice_0112__phonefact_g726_24k,0.8890365958213806,0.027980979532003403
voice_0114__phonefact_g726_24k,0.8464487791061401,0.015462376177310944
voice_0116__phonefact_g726_24k,0.8674662113189697,0.01996263861656189
voice_0118__phonefact_g726_24k,0.8513372540473938,0.015226656571030617
voice_0120__phonefact_g726_24k,0.7839922308921814,0.017876746132969856
voice_0122__phonefact_g726_24k,0.8502581119537354,0.03262074291706085
voice_0124__phonefact_g726_24k,0.7855536937713623,0.016573619097471237
voice_0126__phonefact_g726_24k,0.8808794617652893,0.025737527757883072
voice_0128__phonefact_g726_24k,0.8452571034431458,0.027559565380215645
voice_0130__phonefact_g726_24k,0.736834704875946,0.01256786659359932
voice_0132__phonefact_g726_24k,0.6846081018447876,0.030517341569066048
voice_0134__phonefact_g726_24k,0.8678051233291626,0.019967759028077126
voice_0136__phonefact_g726_24k,0.9099037051200867,0.015181276947259903
voice_0138__phonefact_g726_24k,0.8743802309036255,0.043542686849832535
voice_0140__phonefact_g726_24k,0.7477735280990601,0.046811945736408234
voice_0142__phonefact_g726_24k,0.834465742111206,0.009721706621348858
voice_0144__phonefact_g726_24k,0.7362778782844543,0.020624075084924698
voice_0146__phonefact_g726_24k,0.7701248526573181,0.009688184596598148
voice_0148__phonefact_g726_24k,0.7317083477973938,0.031163174659013748
