ID,EAT_VOICE_PRESENT_PROB,EAT_MUSIC_PRESENT_PROB
sdm_real_0028__phonefact_resample8k,0.006470573600381613,0.7923944592475891
sdm_real_0030__phonefact_resample8k,0.026260413229465485,0.6343808174133301
sdm_real_0032__phonefact_resample8k,0.6697824597358704,0.9367856383323669
sdm_real_0034__phonefact_resample8k,0.03351930156350136,0.9469389319419861
sdm_real_0036__phonefact_resample8k,0.011946382001042366,0.9065137505531311
sdm_real_0038__phonefact_resample8k,0.26219063997268677,0.9353823661804199
sdm_real_0040__phonefact_resample8k,0.01751711405813694,0.9091823101043701
sdm_real_0042__phonefact_resample8k,0.015186588279902935,0.905082643032074
sdm_real_0044__phonefact_resample8k,0.018012262880802155,0.019738880917429924
sdm_real_0046__phonefact_resample8k,0.006457170005887747,0.8927450180053711
sdm_real_0048__phonefact_resample8k,0.015629608184099197,0.8754228353500366
sdxeq_0000__phonefact_resample8k,0.7416670918464661,0.9318750500679016
sdxeq_0002__phonefact_resample8k,0.9494687914848328,0.9353234171867371
sdxeq_0004__phonefact_resample8k,0.8163967728614807,0.8785994052886963
sdxeq_0006__phonefact_resample8k,0.7581983804702759,0.7990209460258484
sdxeq_0008__phonefact_resample8k,0.9322382807731628,0.9321895837783813
sdxeq_0010__phonefact_resample8k,0.8496301770210266,0.8195058107376099
sdxeq_0012__phonefact_resample8k,0.389422744512558,0.9223631620407104
sdxeq_0014__phonefact_resample8k,0.8025100827217102,0.79795902967453
sdxeq_0016__phonefact_resample8k,0.8301152586936951,0.7656228542327881
sdxeq_0018__phonefact_resample8k,0.7828058004379272,0.872169554233551
sdxeq_0020__phonefact_resample8k,0.9058843851089478,0.037649091333150864
sdxeq_0022__phonefact_resample8k,0.8062555193901062,0.9095380902290344
sdxeq_0024__phonefact_resample8k,0.8613906502723694,0.15773220360279083
sdxeq_0026__phonefact_resample8k,0.8919486999511719,0.829867422580719
sdxeq_0028__phonefact_resample8k,0.7383407354354858,0.8935593366622925
sdxeq_0030__phonefact_resample8k,0.8456940650939941,0.8592332005500793
sdxeq_0032__phonefact_resample8k,0.8815120458602905,0.9252501130104065
sdxeq_0034__phonefact_resample8k,0.8827198147773743,0.9333373308181763
sdxeq_0036__phonefact_resample8k,0.8924056887626648,0.9419028162956238
sdxeq_0038__phonefact_resample8k,0.7765235304832458,0.8934614658355713
sdxeq_0040__phonefact_resample8k,0.7385953068733215,0.8899971842765808
sdxeq_0042__phonefact_resample8k,0.5906080007553101,0.7178779244422913
sdxeq_0044__phonefact_resample8k,0.8434144854545593,0.8465028405189514
sdxeq_0046__phonefact_resample8k,0.8655864596366882,0.8934183716773987
sdxeq_0048__phonefact_resample8k,0.7799861431121826,0.7392293810844421
sdxeq_0050__phonefact_resample8k,0.5084583759307861,0.24121256172657013
sdxeq_0052__phonefact_resample8k,0.9509077668190002,0.33436447381973267
sdxeq_0054__phonefact_resample8k,0.9596734046936035,0.08352932333946228
sdxeq_0056__phonefact_resample8k,0.93280029296875,0.06383377313613892
sdxeq_0058__phonefact_resample8k,0.8418717384338379,0.8900149464607239
sdxeq_0060__phonefact_resample8k,0.8070521354675293,0.8988261818885803
sdxeq_0062__phonefact_resample8k,0.23008868098258972,0.7806105613708496
sdxeq_0064__phonefact_resample8k,0.8501603603363037,0.8526541590690613
sdxeq_0066__phonefact_resample8k,0.8776431679725647,0.9221884608268738
sdxeq_0068__phonefact_resample8k,0.5166147351264954,0.8449392914772034
sdxeq_0070__phonefact_resample8k,0.8039793372154236,0.8183560967445374
sdxeq_0072__phonefact_resample8k,0.8707699775695801,0.778014600276947
sdxeq_0074__phonefact_resample8k,0.4017542600631714,0.7798851728439331
sdxeq_0076__phonefact_resample8k,0.6529856324195862,0.8976718783378601
sdxeq_0078__phonefact_resample8k,0.625216543674469,0.8291534185409546
sdxeq_0080__phonefact_resample8k,0.791885495185852,0.8982182145118713
sdxeq_0082__phonefact_resample8k,0.4369654655456543,0.8945935964584351
sdxeq_0084__phonefact_resample8k,0.6103633642196655,0.8906214237213135
sdxeq_0086__phonefact_resample8k,0.8406738042831421,0.9044541716575623
sdxeq_0088__phonefact_resample8k,0.7311382293701172,0.9286145567893982
sdxeq_0090__phonefact_resample8k,0.7778489589691162,0.9090257883071899
sdxeq_0092__phonefact_resample8k,0.8802246451377869,0.9170160889625549
sdxeq_0094__phonefact_resample8k,0.8629480004310608,0.9085122346878052
sdxeq_0096__phonefact_resample8k,0.5747707486152649,0.9064555764198303
sdxeq_0098__phonefact_resample8k,0.9169169068336487,0.8786109089851379
voice_0000__phonefact_resample8k,0.7490375638008118,0.022068213671445847
voice_0002__phonefact_resample8k,0.8353207111358643,0.007604825776070356
voice_0004__phonefact_resample8k,0.964232325553894,0.03883025050163269
voice_0006__phonefact_resample8k,0.8644219040870667,0.030862201005220413
voice_0008__phonefact_resample8k,0.8248914480209351,0.03758230432868004
voice_0010__phonefact_resample8k,0.8395350575447083,0.01039572898298502
voice_0012__phonefact_resample8k,0.9027796983718872,0.011113357730209827
voice_0014__phonefact_resample8k,0.7288499474525452,0.013211315497756004
voice_0016__phonefact_resample8k,0.7876315116882324,0.008891809731721878
voice_0018__phonefact_resample8k,0.7621408104896545,0.034571293741464615
voice_0020__phonefact_resample8k,0.8750863075256348,0.016750702634453773
voice_0022__phonefact_resample8k,0.780645489692688,0.013769542798399925
voice_0024__phonefact_resample8k,0.8227851986885071,0.024624252691864967
voice_0026__phonefact_resample8k,0.8390408754348755,0.029023606330156326
voice_0028__phonefact_resample8k,0.7486519813537598,0.016454681754112244
voice_0030__phonefact_resample8k,0.8103064298629761,0.004911367781460285
voice_0032__phonefact_resample8k,0.7659343481063843,0.023704910650849342
voice_0034__phonefact_resample8k,0.7773789763450623,0.019432509317994118
voice_0036__phonefact_resample8k,0.7648370265960693,0.008484886027872562
voice_0038__phonefact_resample8k,0.7448996305465698,0.014618980698287487
voice_0040__phonefact_resample8k,0.615333616733551,0.025428641587495804
voice_0042__phonefact_resample8k,0.8428304195404053,0.015519237145781517
voice_0044__phonefact_resample8k,0.8284893035888672,0.007291724439710379
voice_0046__phonefact_resample8k,0.810540497303009,0.012563771568238735
voice_0048__phonefact_resample8k,0.7119938731193542,0.016827186569571495
voice_0100__phonefact_resample8k,0.8034290075302124,0.10928182303905487
voice_0102__phonefact_resample8k,0.5847465395927429,0.03765787184238434
voice_0104__phonefact_resample8k,0.7669792175292969,0.009089265950024128
voice_0106__phonefact_resample8k,0.8276106715202332,0.015466277487576008
voice_0108__phonefact_resample8k,0.9024708271026611,0.04741106554865837
voice_0110__phonefact_resample8k,0.6908777356147766,0.0251761507242918
voice_0112__phonefact_resample8k,0.7626818418502808,0.052961595356464386
voice_0114__phonefact_resample8k,0.9056122899055481,0.026332193985581398
voice_0116__phonefact_resample8k,0.9210191369056702,0.03469780087471008
voice_0118__phonefact_resample8k,0.8213881254196167,0.034570980817079544
voice_0120__phonefact_resample8k,0.8573040962219238,0.01666584610939026
voice_0122__phonefact_resample8k,0.8138302564620972,0.06893819570541382
voice_0124__phonefact_resample8k,0.746557354927063,0.012825578451156616
voice_0126__phonefact_resample8k,0.7515081763267517,0.06318426132202148
voice_0128__phonefact_resample8k,0.9077154397964478,0.03858023136854172
voice_0130__phonefact_resample8k,0.7798109650611877,0.011372886598110199
voice_0132__phonefact_resample8k,0.6208388209342957,0.0351693257689476
voice_0134__phonefact_resample8k,0.8064514398574829,0.0158726517111063
voice_0136__phonefact_resample8k,0.8349311351776123,0.017403757199645042
voice_0138__phonefact_resample8k,0.921225368976593,0.04299777373671532
voice_0140__phonefact_resample8k,0.6440668702125549,0.053998466581106186
voice_0142__phonefact_resample8k,0.7655371427536011,0.0076388223096728325
voice_0144__phonefact_resample8k,0.8087430596351624,0.0171843022108078
voice_0146__phonefact_resample8k,0.710015594959259,0.012043382041156292
voice_0148__phonefact_resample8k,0.742158830165863,0.024947408586740494
