MUSIC_SOURCE_ID,MUSIC_GROUP_ID,MUSIC_GENERATOR,MUSIC_SOURCE_KIND,MUSIC_AUDIO_SHA256,SEMANTIC_RULE,PANNS_ANY_VOICE_MAX,DEMUCS_VOCAL_TO_MIX_DB,INSTRUMENTAL_PANNS_MAX,DEMUCS_MAX_DB,JOINT_PANNS_MIN,JOINT_DEMUCS_MIN_DB,SEMANTIC_SCREEN_PASS
FM_audioldm2_2iFgXSXdqLo,fmc:2iFgXSXdqLo,audioldm2,fakemusiccaps_instrumental,fa287841eb8e992dc0c68987fbc7d555c1326d1b6705853f5e1bcc85caebaf1b,instrumental_voice_absence,0.01908249408006668,-54.97222731678585,0.2,-1.5,0.2,-20.0,True
FM_musicldm_6elnFyuUnaU,fmc:6elnFyuUnaU,musicldm,fakemusiccaps_instrumental,a6ba3ac5fe9e4c3ba0561a96f0cfdafb4b31f229d900e917474ec1817b65b88a,instrumental_voice_absence,0.024234235286712646,-46.97331655518771,0.2,-1.5,0.2,-20.0,True
FM_MusicGen_medium_WQsuFvw43RA,fmc:WQsuFvw43RA,MusicGen_medium,fakemusiccaps_instrumental,cfb04755ec8d3777fb3f642e3774c4b08a77e62bea7506d05c1b7e5e97d98b4e,instrumental_voice_absence,0.02932497300207615,-53.99800576808293,0.2,-1.5,0.2,-20.0,True
FM_mustango_XYOnq7ju7o0,fmc:XYOnq7ju7o0,mustango,fakemusiccaps_instrumental,e9ef9d1270b83f66f20320da9a66e8686333a2322ec826896f838d15a4ff8094,instrumental_voice_absence,0.12776634097099304,-5.845052923941768,0.2,-1.5,0.2,-20.0,True
FM_stable_audio_open_HXG8DnTpyPc,fmc:HXG8DnTpyPc,stable_audio_open,fakemusiccaps_instrumental,396fd9709d6607f13cdde5be0009bab2e04320680ec703f628c4c172b911f989,instrumental_voice_absence,0.030499635264277458,-62.666766724877554,0.2,-1.5,0.2,-20.0,True
FM_audioldm2_tsdNl72WVs4,fmc:tsdNl72WVs4,audioldm2,fakemusiccaps_instrumental,f4b46f37eb5404c2b13a76d035950f10d8304885fd72681dc9b6a0d12b67147e,instrumental_voice_absence,0.0779595896601677,-20.23230318099971,0.2,-1.5,0.2,-20.0,True
FM_musicldm_Q0VVfneN8MI,fmc:Q0VVfneN8MI,musicldm,fakemusiccaps_instrumental,0bc260c407702d6883beab5c78f8243ab0dd832745d22b0df4c02de3b31fbbf9,instrumental_voice_absence,0.02609645389020443,-41.25167878057978,0.2,-1.5,0.2,-20.0,True
037041,fma:37041,FMA,fma_instrumental,4b185127433a6ec1523a0dd6e9e4dad8a77e70bfd2780ce1b41560a4dfc5b91d,instrumental_voice_absence,0.2300565540790558,-2.9608541489666518,0.2,-1.5,0.2,-20.0,False
112495,fma:112495,FMA,fma_instrumental,967ad56ceba2a478efab28b438bdd476a5a9181f8bdd4c7dce7f3979d3b8479c,instrumental_voice_absence,0.028316745534539223,-30.335443527365726,0.2,-1.5,0.2,-20.0,True
036330,fma:36330,FMA,fma_instrumental,7e228f39c9e732d20fe98c212b9c87499f6fefc0830a47e2b6a09d175e601159,instrumental_voice_absence,0.23642785847187042,-9.234702180446961,0.2,-1.5,0.2,-20.0,False
046026,fma:46026,FMA,fma_instrumental,edf4bc60efef3d44766c84fc4d9f1aae544ba10ed22d0c90c3a0f8973cbedbfa,instrumental_voice_absence,0.2814384400844574,-15.313165579762726,0.2,-1.5,0.2,-20.0,False
059580,fma:59580,FMA,fma_instrumental,24b934699712e19d9a48751a40911027a15c78faaf94720bb54a9479bfdf798e,instrumental_voice_absence,0.03528361767530441,-49.67819824026591,0.2,-1.5,0.2,-20.0,True
054032,fma:54032,FMA,fma_instrumental,fab45f1ceb776680910dd709ef30b7baf347ca3bf18064199effb21d28ee02eb,instrumental_voice_absence,0.38429272174835205,-16.68687928144241,0.2,-1.5,0.2,-20.0,False
FM_MusicGen_medium_Vci2eZYzA-c,fmc:Vci2eZYzA-c,MusicGen_medium,fakemusiccaps_instrumental,96f4b34377caf2b04cffe207de6c4bf3fac9ad96c59528828a5c4d6c7c533c3e,instrumental_voice_absence,0.030618425458669662,-23.017973100966632,0.2,-1.5,0.2,-20.0,True
FM_mustango_tnJb9WyhCUc,fmc:tnJb9WyhCUc,mustango,fakemusiccaps_instrumental,15977ca9c74aa4da3300f062e877e3a3118b58c5712252fc3099428074b39539,instrumental_voice_absence,0.03120686113834381,-46.04443774085795,0.2,-1.5,0.2,-20.0,True
FM_stable_audio_open_uUNlJ4KZTPE,fmc:uUNlJ4KZTPE,stable_audio_open,fakemusiccaps_instrumental,5117b21c9137678ed0c0801ef6bdde7f2708342fabc288c1a858d2b61a86cacf,instrumental_voice_absence,0.021135317161679268,-40.71210358980452,0.2,-1.5,0.2,-20.0,True
FM_audioldm2_cX926M1_LqM,fmc:cX926M1_LqM,audioldm2,fakemusiccaps_instrumental,4b3c58cad89ae4f86443e0413c7c8eb560ca1bd79b3380fe6f485e29338bb1dc,instrumental_voice_absence,0.13330481946468353,-24.2342382930735,0.2,-1.5,0.2,-20.0,True
FM_musicldm_OAl2EjbdQG8,fmc:OAl2EjbdQG8,musicldm,fakemusiccaps_instrumental,3342097269f2696201c16560fdb873dd4c9966376a1795180b43fbc4cd860f39,instrumental_voice_absence,0.027366530150175095,-55.0083539696236,0.2,-1.5,0.2,-20.0,True
FM_MusicGen_medium_E29kpquu8W4,fmc:E29kpquu8W4,MusicGen_medium,fakemusiccaps_instrumental,1065bc9701b3784cd57bb27e954447e8de3a7c399843a91c4ff5671c199f0cc6,instrumental_voice_absence,0.03841499984264374,-37.48720414586701,0.2,-1.5,0.2,-20.0,True
026583,fma:26583,FMA,fma_instrumental,f000fe0c3516498cc32c9980d0607f92594a0d42e632c223e2e514af60304667,instrumental_voice_absence,0.022132564336061478,-11.600454038940676,0.2,-1.5,0.2,-20.0,True
020361,fma:20361,FMA,fma_instrumental,4590787c5c8e2bf2732bbfb2420da69eaf5b6a4b58d0a607004dceff77d2ef3c,instrumental_voice_absence,0.14523226022720337,-11.115979389780222,0.2,-1.5,0.2,-20.0,True
023821,fma:23821,FMA,fma_instrumental,4e5047d32fd2ef879d12594d4ed949072b1dc509bbba3ea85c28db09b2d538ea,instrumental_voice_absence,0.03388914838433266,-30.535231083876223,0.2,-1.5,0.2,-20.0,True
007193,fma:7193,FMA,fma_instrumental,64189c93b27eab028af2eea4d4cf22f04ab1e53f9152af01ff04729d5bacb48a,instrumental_voice_absence,0.2412610501050949,-6.629783755012465,0.2,-1.5,0.2,-20.0,False
092884,fma:92884,FMA,fma_instrumental,48f3772f3ce9801200ba3c05459290ac2ceef28c060d6395643e46f0c4afafcb,instrumental_voice_absence,0.22690898180007935,-11.632482608298396,0.2,-1.5,0.2,-20.0,False
147411,fma:147411,FMA,fma_instrumental,8fb93a16d7f79810cceb0ed8ddff754763f6011d7489e1ce365398c02cab20eb,instrumental_voice_absence,0.1691431701183319,-9.908198130517734,0.2,-1.5,0.2,-20.0,True
sonics-music:FM_fake_songs_wav_fake_50482_suno_0,sonics:50482,sonics:chirp-v2-xxl-alpha,sonics_joint_original,d4fc8126e67d676bbfd2e96b5fdb737ce249853ee90625d4108f5ef92485dc4d,joint_voice_and_accompaniment_presence,0.23465895652770996,-4.303146854394711,0.2,-1.5,0.2,-20.0,True
sonics-music:FM_fake_songs_wav_fake_53273_suno_1,sonics:53273,sonics:chirp-v3.5,sonics_joint_original,d3e81fd75c36c409056a73fd913a8e95dd4c1a90dc99b84346dd09f6026fb79f,joint_voice_and_accompaniment_presence,0.09498295933008194,-8.256829885930312,0.2,-1.5,0.2,-20.0,False
sonics-music:FM_fake_songs_wav_fake_16717_suno_1,sonics:16717,sonics:chirp-v3,sonics_joint_original,058545a013387f2474f3fe84e3811a88953ce5dd4fbcba2daf92c6db630fc4d7,joint_voice_and_accompaniment_presence,0.34576940536499023,-4.665108268387223,0.2,-1.5,0.2,-20.0,True
sonics-music:FM_fake_songs_wav_fake_17138_udio_0,sonics:17138,sonics:udio-30s,sonics_joint_original,860aa1c73291078b72943cd071e457cd0da085377e9b39d4e188555c9fdaecb7,joint_voice_and_accompaniment_presence,0.20457862317562103,-6.141029562442552,0.2,-1.5,0.2,-20.0,True
sonics-music:FM_fake_songs_wav_fake_31458_udio_1,sonics:31458,sonics:udio-120s,sonics_joint_original,6063b662b627e1e70b6d5997d850c7b41e1e1d8a8833d4fa9025e89a9a76c382,joint_voice_and_accompaniment_presence,0.37614381313323975,-4.425246166119252,0.2,-1.5,0.2,-20.0,True
sonics-music:FM_fake_songs_wav_fake_16235_suno_0,sonics:16235,sonics:chirp-v2-xxl-alpha,sonics_joint_original,bb80739b02444ef4d09668f1012fc5ab027448575a35fc74b0fda022342d7399,joint_voice_and_accompaniment_presence,0.25792208313941956,-4.814524075436664,0.2,-1.5,0.2,-20.0,True
024807,fma:24807,FMA,fma_instrumental,c6e3982f040141c161a1995ff4d92d16ed276153b0b959a03d5b4d5a4cb59ad6,instrumental_voice_absence,0.047535091638565063,-48.154634575496154,0.2,-1.5,0.2,-20.0,True
123965,fma:123965,FMA,fma_instrumental,7e9b8c84fdace3276fcc44e2428cca32efef2c459cdf65326b2b170ec919deea,instrumental_voice_absence,0.10300996899604797,-7.17631731857143,0.2,-1.5,0.2,-20.0,True
032431,fma:32431,FMA,fma_instrumental,ae31dafce02a206082ca08f07ba8ee20fbfe34b4fa83b05692b66237e7c6c891,instrumental_voice_absence,0.18191654980182648,-5.413907153226289,0.2,-1.5,0.2,-20.0,True
001068,fma:1068,FMA,fma_instrumental,cc35130bed546af8af9af64cf0ed9d01417418ed12d5ad3a24fd63a56867695a,instrumental_voice_absence,0.08836936950683594,-12.710172369614854,0.2,-1.5,0.2,-20.0,True
031127,fma:31127,FMA,fma_instrumental,a18b32ada2de3dbabf71900244fd56cdbb362fa7a4be026c776571f570678971,instrumental_voice_absence,0.7564473748207092,-2.044310353379039,0.2,-1.5,0.2,-20.0,False
096902,fma:96902,FMA,fma_instrumental,02cc669d017b8ebf991cf03aa2d0e70a0aed5db8a352339b70bba031dd070049,instrumental_voice_absence,0.5146269202232361,-43.94183399476631,0.2,-1.5,0.2,-20.0,False
FM_mustango_dj-DWiV1z9g,fmc:dj-DWiV1z9g,mustango,fakemusiccaps_instrumental,743b044a11365d22a3561fb0c4ba93ff22ee11c3d75de60a897fdc2c434ffa8e,instrumental_voice_absence,0.05211777612566948,-47.40707206580416,0.2,-1.5,0.2,-20.0,True
FM_stable_audio_open_B41tuPoJ61c,fmc:B41tuPoJ61c,stable_audio_open,fakemusiccaps_instrumental,aaf6bdfd0f9c9db107e63e86326d67b4c0816f08591ef97bd23856f6c6d29e7d,instrumental_voice_absence,0.01941237598657608,-43.88038100191618,0.2,-1.5,0.2,-20.0,True
FM_audioldm2_fKni4PUSxu4,fmc:fKni4PUSxu4,audioldm2,fakemusiccaps_instrumental,e41f75c6a794dbd727bf5c7251c899ad40fb626708a63974814f0e4e3c86226a,instrumental_voice_absence,0.029337871819734573,-25.153997155367378,0.2,-1.5,0.2,-20.0,True
FM_musicldm_RDNatVYvpeA,fmc:RDNatVYvpeA,musicldm,fakemusiccaps_instrumental,3e70f36f03873da42aab334ef1fb43fddbf647d5ed240607820765ee4e9e9f46,instrumental_voice_absence,0.028175078332424164,-42.72593155142658,0.2,-1.5,0.2,-20.0,True
FM_MusicGen_medium_tJWduBZRJkE,fmc:tJWduBZRJkE,MusicGen_medium,fakemusiccaps_instrumental,6ee0432fc552a8f699bebbabfea65b424f06dcd9b6a21d40bb619bf037352d9f,instrumental_voice_absence,0.02416500821709633,-13.521973498565119,0.2,-1.5,0.2,-20.0,True
FM_mustango_Wvg5rlMbjJc,fmc:Wvg5rlMbjJc,mustango,fakemusiccaps_instrumental,4c0f5e3c261d075fb85a7b5738ae1d6023b9fe4aeaee0f77bb5839360ed49e28,instrumental_voice_absence,0.019614629447460175,-52.731266246209785,0.2,-1.5,0.2,-20.0,True
112501,fma:112501,FMA,fma_instrumental,7e2a366d757e2c81348ec3517987643cb593a8be9e0ebfc36c74a64cf90984cd,instrumental_voice_absence,0.03602175787091255,-15.906351541379387,0.2,-1.5,0.2,-20.0,True
068549,fma:68549,FMA,fma_instrumental,727d5fe89c44ca726c835c1a99df5d3f39fb3903fb5b31f1b2bf5f45a7ed455d,instrumental_voice_absence,0.9030027985572815,-2.123168116267857,0.2,-1.5,0.2,-20.0,False
000737,fma:737,FMA,fma_instrumental,11679073a51d33a06cb80e766aa5b658a386b3ff6b5481b0a79f94b06357141d,instrumental_voice_absence,0.08359227329492569,-11.31199452694305,0.2,-1.5,0.2,-20.0,True
042310,fma:42310,FMA,fma_instrumental,5625f1f89d624aee109b28f406df3ce3d4d8c436739e973248cad6f234cd46f2,instrumental_voice_absence,0.2248121201992035,-16.969675761884318,0.2,-1.5,0.2,-20.0,False
042484,fma:42484,FMA,fma_instrumental,79cd2b97831ee1346d7f9f7bf878f5c8804b60e2033915d3492ba3d3d6ac3dda,instrumental_voice_absence,0.1823761761188507,-8.608136289531247,0.2,-1.5,0.2,-20.0,True
132439,fma:132439,FMA,fma_instrumental,3ac211c2c431be146639c0192409e73bf76ed12da3eb3a64545adc039332005c,instrumental_voice_absence,0.030997522175312042,-28.468896777318555,0.2,-1.5,0.2,-20.0,True
FM_stable_audio_open_0SNhAKyXtC8,fmc:0SNhAKyXtC8,stable_audio_open,fakemusiccaps_instrumental,8d9208f73c009e552eb986aee48da4b755e1bdaa57ae7c502342dd03ac354447,instrumental_voice_absence,0.03456459566950798,-51.475541494165896,0.2,-1.5,0.2,-20.0,True
FM_audioldm2_nzdlPYd8XUs,fmc:nzdlPYd8XUs,audioldm2,fakemusiccaps_instrumental,827360bd286e6c21c6c3036b6b1495de79579688f6c3f63c1e98b7af017110bd,instrumental_voice_absence,0.10832823067903519,-49.18260604412643,0.2,-1.5,0.2,-20.0,True
FM_musicldm_Zmtw8tP-KFo,fmc:Zmtw8tP-KFo,musicldm,fakemusiccaps_instrumental,75fbc454d6852e39aec120f6c95ebe3f8aab362f22f66a346fdbaa6df1a0aad3,instrumental_voice_absence,0.012343067675828934,-11.36056017791607,0.2,-1.5,0.2,-20.0,True
FM_MusicGen_medium_4Vg0PQuHTk0,fmc:4Vg0PQuHTk0,MusicGen_medium,fakemusiccaps_instrumental,7205b65c8826fe59cd083d58e7d1ffb560a67ad2256d90b38726bfd8641ac7e3,instrumental_voice_absence,0.03694197162985802,-61.52356494608104,0.2,-1.5,0.2,-20.0,True
FM_mustango_kZYBpOwNGZU,fmc:kZYBpOwNGZU,mustango,fakemusiccaps_instrumental,85b75fe20bae531eaf13ef65e5d7c48a91a86fd0183c979dee012aecb1fe49cd,instrumental_voice_absence,0.03279711306095123,-49.76765037306159,0.2,-1.5,0.2,-20.0,True
FM_stable_audio_open_uQE3fLdzpKs,fmc:uQE3fLdzpKs,stable_audio_open,fakemusiccaps_instrumental,1789c6b224b34cd1501e591af48d3a2dc11eb686d06caf1cd289719224906857,instrumental_voice_absence,0.13060469925403595,-47.92430642661979,0.2,-1.5,0.2,-20.0,True
029951,fma:29951,FMA,fma_instrumental,15b7a13a056778ceee1265aaa03dab52b899c1dbed0b72333b927a61c5aee56d,instrumental_voice_absence,0.06775817275047302,-53.15248663558581,0.2,-1.5,0.2,-20.0,True
094451,fma:94451,FMA,fma_instrumental,5ecd7951050fd64a36f85c92c71d6f3660b2a215e4236e291662c578c9991290,instrumental_voice_absence,0.07075877487659454,-44.27182177211397,0.2,-1.5,0.2,-20.0,True
075421,fma:75421,FMA,fma_instrumental,26c5488a8aa399af1c793f1e2cb355197cfa69dffba136c17f94bf496f13e4e0,instrumental_voice_absence,0.5004118084907532,-3.7604920680282894,0.2,-1.5,0.2,-20.0,False
074129,fma:74129,FMA,fma_instrumental,bdafa6fde68c2e4d1a5d4f7f9d0cd00e465b1e2eead2a7b3c3a664004bde46d2,instrumental_voice_absence,0.5597767233848572,-7.41798732625209,0.2,-1.5,0.2,-20.0,False
105116,fma:105116,FMA,fma_instrumental,166ff6a5247fbed2c690aed2c2448707f37c336ce637c388ea8b5bbb1d4c2dfb,instrumental_voice_absence,0.13422255218029022,-12.187947199037836,0.2,-1.5,0.2,-20.0,True
149685,fma:149685,FMA,fma_instrumental,71d925b18ca173ffe79b0b802f900f123eadce678896d720584a3392cc53df45,instrumental_voice_absence,0.46561962366104126,-4.109175112327154,0.2,-1.5,0.2,-20.0,False
FM_audioldm2_wz-7sy_Rin4,fmc:wz-7sy_Rin4,audioldm2,fakemusiccaps_instrumental,6a21f6374de2336611b7ddb60b5c2234027c1431dd06ea0cc362dfa0321bf4cd,instrumental_voice_absence,0.11353394389152527,-47.136016761224376,0.2,-1.5,0.2,-20.0,True
FM_musicldm_zYM0gtd_PRo,fmc:zYM0gtd_PRo,musicldm,fakemusiccaps_instrumental,3cb0a80a8f6c5a9d22014acf6d0340ebe12cdb156a062bca834b3ef109a1eda0,instrumental_voice_absence,0.02618567645549774,-54.87478639870134,0.2,-1.5,0.2,-20.0,True
FM_MusicGen_medium_EOaQnfDjVyo,fmc:EOaQnfDjVyo,MusicGen_medium,fakemusiccaps_instrumental,eb791cb4dceca5c7f4baabcc75eab20adccec8ed18c425b2b94bc2c5d069c21f,instrumental_voice_absence,0.032082702964544296,-49.523932220254146,0.2,-1.5,0.2,-20.0,True
FM_mustango_LpcvkXs49Zo,fmc:LpcvkXs49Zo,mustango,fakemusiccaps_instrumental,0b4739ad6796fe139635f8e43b1ddf8b12afbea44202792f1aaec62b844c1a88,instrumental_voice_absence,0.029398486018180847,-59.757060960127355,0.2,-1.5,0.2,-20.0,True
FM_stable_audio_open_aTeOMq8ave8,fmc:aTeOMq8ave8,stable_audio_open,fakemusiccaps_instrumental,a66ccbea96f038798ff7105a4684c21e331503a8c5d347e5dc4a129c486c7f6c,instrumental_voice_absence,0.029713861644268036,-54.587860620475325,0.2,-1.5,0.2,-20.0,True
FM_audioldm2_5ZX1-GAb7IM,fmc:5ZX1-GAb7IM,audioldm2,fakemusiccaps_instrumental,a04a5f58570475ec40151c832eda7f1adf507058e514c202d05f45c5c21923c9,instrumental_voice_absence,0.02848242036998272,-46.57213547156152,0.2,-1.5,0.2,-20.0,True
076500,fma:76500,FMA,fma_instrumental,110c3db9c1e9edc1fd99b53f20c7022db7ed599b58283620cdec179fd7a69773,instrumental_voice_absence,0.13273786008358002,-11.64879990561387,0.2,-1.5,0.2,-20.0,True
145610,fma:145610,FMA,fma_instrumental,58411f411bf6e87d22ad9fa1722f7452ad1e95d956827f020c154e7ded84b24a,instrumental_voice_absence,0.6356272101402283,-3.1969154284414785,0.2,-1.5,0.2,-20.0,False
148781,fma:148781,FMA,fma_instrumental,ba02e41f8b21a77ea475e6915a8420f453bd807b4f88bd3f92b1b63c2d5d534b,instrumental_voice_absence,0.03752074018120766,-45.067060357399896,0.2,-1.5,0.2,-20.0,True
015439,fma:15439,FMA,fma_instrumental,0a8dfa9a79e078c41d241d2f9f158cfb3d61eae019e27dce7c4bfcc91c30821d,instrumental_voice_absence,0.2277587503194809,-4.82331012993357,0.2,-1.5,0.2,-20.0,False
030056,fma:30056,FMA,fma_instrumental,48df73c1b5bbb4aaeb0aea3a6b56f6805274f8699f2a319e304b844aa8aec06e,instrumental_voice_absence,0.19607649743556976,-20.662512586485665,0.2,-1.5,0.2,-20.0,True
067637,fma:67637,FMA,fma_instrumental,9390ac4b840154e020f1f1199c6b099fcc7f908cd231d0cb13be1bb01a589ae3,instrumental_voice_absence,0.041535116732120514,-22.941135378638542,0.2,-1.5,0.2,-20.0,True
FM_musicldm_2KGnpMYHBGI,fmc:2KGnpMYHBGI,musicldm,fakemusiccaps_instrumental,bd94c1b7c246e1855b1c4ff7022403a7c9b774149fdf3a327eae018468a363b9,instrumental_voice_absence,0.018358958885073662,-63.09942822904571,0.2,-1.5,0.2,-20.0,True
FM_MusicGen_medium_D3f5VIJYR7M,fmc:D3f5VIJYR7M,MusicGen_medium,fakemusiccaps_instrumental,9b949da2d2563964eef6208dc712af26dfe94ebbd97c255e7f6c42f1f612b34f,instrumental_voice_absence,0.042485933750867844,-34.50795127031707,0.2,-1.5,0.2,-20.0,True
FM_mustango_15z-gbPxdXg,fmc:15z-gbPxdXg,mustango,fakemusiccaps_instrumental,ad51f1a19745abecc7af74a5fb6068992b2956c93bb3415780d384de3c3628b5,instrumental_voice_absence,0.025109758600592613,-44.67142868787271,0.2,-1.5,0.2,-20.0,True
FM_stable_audio_open_EXRKJRL0TDU,fmc:EXRKJRL0TDU,stable_audio_open,fakemusiccaps_instrumental,a7ffdbf7759171d9a4c5590d2950889dba50f1797522aa0cce82819db88bdfa1,instrumental_voice_absence,0.05302220955491066,-58.84275932371536,0.2,-1.5,0.2,-20.0,True
FM_audioldm2_4VbXYuCz4M0,fmc:4VbXYuCz4M0,audioldm2,fakemusiccaps_instrumental,15e2b345ba21a70ce654118064f5477942003cf10b2d86d3f31cb2db57c0ae4d,instrumental_voice_absence,0.0657806396484375,-11.269000847616702,0.2,-1.5,0.2,-20.0,True
FM_musicldm_-DeAdhYKbGE,fmc:-DeAdhYKbGE,musicldm,fakemusiccaps_instrumental,0cc83ac537b0e95c547157b8bd2b3a98821871031337595c72abfda59dfce28e,instrumental_voice_absence,0.02522404119372368,-55.26914602564083,0.2,-1.5,0.2,-20.0,True
