MUSIC_SOURCE_ID,MUSIC_GROUP_ID,MUSIC_GENERATOR,MUSIC_ARCHIVE_MEMBER,AUDIO_SHA256,PANNS_VOCAL_MAX,PANNS_SPEECH_MAX,PANNS_ANY_VOICE_MAX,PANNS_SINGING,PANNS_MALE_SINGING,PANNS_FEMALE_SINGING,PANNS_CHILD_SINGING,PANNS_SYNTHETIC_SINGING,PANNS_CHOIR,PANNS_YODELING,PANNS_CHANT,PANNS_RAPPING,PANNS_HUMMING,PANNS_OPERA,PANNS_VOCAL_MUSIC,DEMUCS_VOCAL_TO_MIX_DB,DEMUCS_VOCAL_TO_RESIDUAL_DB,PANNS_THRESHOLD,PANNS_FLAG,DEMUCS_THRESHOLD_DB,DEMUCS_FLAG,ACOUSTIC_SCREEN_PASS,REVIEW_REASON
FM_audioldm2_KUE_I30--AY,fmc:KUE_I30--AY,audioldm2,unmixed_dataset/eval/FM_audioldm2_KUE_I30--AY.wav,8f6d551f7192dcb12541e6581209daf13a4f40b0666c96439e76a9ae518d920f,0.0055325170978903,0.0951666161417961,0.0951666161417961,0.0055325170978903,0.0003032039967365,0.0002864916750695,0.0001359292364213,0.0003674908948596,0.0007203309214673,9.461840090807529e-05,0.0004295856633689,0.0024678842164576,0.0001314069231739,0.0002825257543008,0.0021135138813406,-5.765130740197125,-3.116981771324409,0.2,False,-1.5,False,True,
FM_audioldm2_Ls6qMcgpdlM,fmc:Ls6qMcgpdlM,audioldm2,unmixed_dataset/eval/FM_audioldm2_Ls6qMcgpdlM.wav,90ef8b0ba9459dac0d04eff3e73fc35894ea03295dd5b7fbd0b2049b26dcd470,0.0148668959736824,0.0259251333773136,0.0259251333773136,0.0148668959736824,0.000301179185044,0.0002085907181026,0.0001044786040438,0.0001512624585302,0.0006344044813886,7.336075213970616e-05,0.0001839197211666,0.0007577275391668,0.0001941679802257,0.000365150073776,0.0004804506024811,-54.42360567111811,-53.87460171785065,0.2,False,-1.5,False,True,
FM_audioldm2_aq3vov8-fw8,fmc:aq3vov8-fw8,audioldm2,unmixed_dataset/eval/FM_audioldm2_aq3vov8-fw8.wav,ded2b4d2dcc38eb599624396a2e9f3a89de8333125c9e7898cf89365cd28a94d,0.0059580663219094,0.0386505126953125,0.0386505126953125,0.0046653663739562,0.000838297244627,0.0007014771108515,0.0005629344377666,0.0005613891407847,0.0023848176933825,0.0002516662352718,0.0012383784633129,0.0003227563283871,0.0023563336580991,0.0059580663219094,0.0013505020178854,-50.7265737532165,-50.68920454403702,0.2,False,-1.5,False,True,
FM_audioldm2_grisjVTZeTk,fmc:grisjVTZeTk,audioldm2,unmixed_dataset/eval/FM_audioldm2_grisjVTZeTk.wav,251455ad3fea2ba8bdf4bf4dca498c3d525b304d662e3fb03429a425d9e58e02,0.0040422584861516,0.0466648563742637,0.0466648563742637,0.0040422584861516,0.000583748682402,0.0003804359585046,0.000301898777252,0.0003618828195612,0.0004531066806521,0.0001169335009763,0.0002913447970058,0.0004713466332759,8.274747233372182e-05,0.0004225982702337,0.0004652328207157,-53.14043191806937,-53.094252587710464,0.2,False,-1.5,False,True,
FM_audioldm2_lDABsoatahM,fmc:lDABsoatahM,audioldm2,unmixed_dataset/eval/FM_audioldm2_lDABsoatahM.wav,0ee52e5cac7578615cdbc2668b3fe577f5306e614a424c24b266efe05a29ab3a,0.038603127002716,0.044840969145298,0.044840969145298,0.038603127002716,0.0018837489187717,0.0075640426948666,0.0058418381959199,0.0029216115362942,0.0013768700882792,0.0023864600807428,0.0008392639574594,0.0002538885455578,0.0014236938441172,0.0024306087289005,0.0020406486000865,-51.33398001712254,-51.29055144208161,0.2,False,-1.5,False,True,
FM_audioldm2_nxdHojfss_A,fmc:nxdHojfss_A,audioldm2,unmixed_dataset/eval/FM_audioldm2_nxdHojfss_A.wav,51d8e6f7e3dcd17ca4d8bcdc92c43a0bb7aa5df0455bfbb9d0ba6219aff07456,0.0055274008773267,0.0298235062509775,0.0298235062509775,0.0055274008773267,0.0006391573115251,0.0004583577101584,0.0002822183305397,0.0001761364546837,0.0037501903716474,0.0001137789149652,0.0016564406687393,0.000354864023393,0.0008906216244213,0.0023681530728936,0.0014875541673973,-51.9048223851629,-51.87778221410526,0.2,False,-1.5,False,True,
FM_stable_audio_open_EFlGHxV5WsY,fmc:EFlGHxV5WsY,stable_audio_open,unmixed_dataset/eval/FM_stable_audio_open_EFlGHxV5WsY.wav,07dd52a8c4475f9219e0c894f41867076da7162a14a4b0e43dbfa04b6d3bc220,0.0086838966235518,0.0268242210149765,0.0268242210149765,0.0086838966235518,0.0001758914149831,0.0003471863747108,0.0002079199621221,0.0001205477528856,0.0006736037903465,9.377468813909218e-05,0.0002383057435508,0.0001469835697207,0.0003707476425915,0.0005682730698026,0.0004189015016891,-53.53834930344995,-53.5287210088783,0.2,False,-1.5,False,True,
FM_stable_audio_open_GQPOpFX20Gw,fmc:GQPOpFX20Gw,stable_audio_open,unmixed_dataset/eval/FM_stable_audio_open_GQPOpFX20Gw.wav,9b7a071d8fd0f7057a2c5aa6417fe9dbda6fb32b3de5b55d080f631a37efc163,0.0084463898092508,0.0302357617765665,0.0302357617765665,0.0084463898092508,0.0007829398382455,0.0019596123602241,0.0006850867066532,0.0009861247381195,0.0009998911991715,0.0001470111892558,0.0007927963160909,0.0002991830406244,0.0007081793155521,0.0006401394493877,0.0011876373318955,-53.23682339798528,-53.22486871708132,0.2,False,-1.5,False,True,
FM_stable_audio_open_LAeWwMC2EaI,fmc:LAeWwMC2EaI,stable_audio_open,unmixed_dataset/eval/FM_stable_audio_open_LAeWwMC2EaI.wav,06ddd4fbb4064af17bf44e202cd590834f2be83589d047419184ab89b3a8f9d7,0.0214330200105905,0.0299914311617612,0.0299914311617612,0.0214330200105905,0.001560864620842,0.0021928173955529,0.0005714335711672,0.0004878213221672,0.0009734839550219,0.0001062219307641,0.0003287681902293,0.0004206910962238,0.0009390102932229,0.0017936212243512,0.0004741995362564,-60.40799319021247,-60.39167114803625,0.2,False,-1.5,False,True,
FM_stable_audio_open_O84YjlJ_Qw4,fmc:O84YjlJ_Qw4,stable_audio_open,unmixed_dataset/eval/FM_stable_audio_open_O84YjlJ_Qw4.wav,6f72a54ad996d0a9e3e70391f0e0482d287d1c9691fab6f051cf2d5cb38cd360,0.0223200004547834,0.0276140831410884,0.0276140831410884,0.0223200004547834,0.0004306845366954,0.0010291904909536,0.0009610851993784,0.0002673267736099,0.0007110405713319,0.0002479895192664,0.0001297634153161,0.0002186234050896,0.0008361611980944,0.0002503616560716,0.0005891857435926,-49.64797355967213,-49.62913320557929,0.2,False,-1.5,False,True,
FM_stable_audio_open_QlaW568SeDc,fmc:QlaW568SeDc,stable_audio_open,unmixed_dataset/eval/FM_stable_audio_open_QlaW568SeDc.wav,46dc67c296773bca25a925b57d862ef34d1ba79506bb8f40732f44c8e7c83569,0.0065482230857014,0.0389980562031269,0.0389980562031269,0.0065482230857014,0.0005418236250989,0.0010755627881735,0.0004597347578965,0.0004538908542599,0.0015968325315043,7.532732706749812e-05,0.0005775745958089,0.000415490620071,0.0005536112003028,0.0017979204421862,0.0005645079072564,-46.13899633452292,-46.12592792246183,0.2,False,-1.5,False,True,
FM_stable_audio_open_r0Xvr8maR34,fmc:r0Xvr8maR34,stable_audio_open,unmixed_dataset/eval/FM_stable_audio_open_r0Xvr8maR34.wav,bb2e76e13f6d3370c6a70f81f60e1a269050910c075d130682169ba0d32f7ab1,0.004338672850281,0.0324736908078193,0.0324736908078193,0.004338672850281,0.0005442882538773,0.0005230956594459,0.0002099783596349,0.0004629324539564,0.0032639617566019,0.0006563785136677,0.0014595934189856,0.0006616665050387,0.0006559347966685,0.003372500417754,0.0004884587833657,-58.64346858143929,-58.62766895798771,0.2,False,-1.5,False,True,
FM_stable_audio_open_uT-S_JC_GzU,fmc:uT-S_JC_GzU,stable_audio_open,unmixed_dataset/eval/FM_stable_audio_open_uT-S_JC_GzU.wav,c5e43ab1e0bb4bdf85a11b98373891f1d995bf0b345711c140f29d0548a2e514,0.0023917446378618,0.0347506888210773,0.0347506888210773,0.0023917446378618,0.000938642246183,0.0005343968514353,0.0003401046560611,0.0003030132793355,0.0005308003746904,6.480796582764015e-05,0.0003609741979744,0.0004814172571059,0.0001393158163409,0.0001515896437922,0.0003782306157518,-59.280921470484095,-59.24644102674867,0.2,False,-1.5,False,True,
FM_stable_audio_open_xmaVWayBvaY,fmc:xmaVWayBvaY,stable_audio_open,unmixed_dataset/eval/FM_stable_audio_open_xmaVWayBvaY.wav,47125a249b4b130f531bcb834a5ed3e0db6747a7218b0ac2b7b51f45ae0791cb,0.0056923292577266,0.0349340997636318,0.0349340997636318,0.0056923292577266,0.0004637186066247,0.0004770173982251,0.0002157423732569,0.000295250560157,0.0009147832170128,5.979148772894405e-05,0.0003757352242246,0.0015708609716966,0.0003552575362846,0.0003489327500574,0.001368541852571,-56.30628805938172,-56.20003848757136,0.2,False,-1.5,False,True,
