PARENT_ID,CHANNEL,TASK,LABEL,CLEAN_PROB,CHANNEL_PROB,SCORE_DELTA,SIGNED_DELTA
cmbv5_0035,g711_ulaw,FILE,0,0.8347348488728009,0.8130624610553961,-0.02167238781740477,0.02167238781740477
cmbv5_0036,g711_ulaw,FILE,1,0.8416114122722891,0.8175364278219133,-0.024074984450375814,-0.024074984450375814
cmbv5_0037,g711_ulaw,FILE,1,0.8092517888033921,0.8132588622106119,0.004007073407219841,0.004007073407219841
cmbv5_0038,g711_ulaw,FILE,1,0.9171051974164002,0.8497716351903895,-0.06733356222601072,-0.06733356222601072
cmbv5_0039,g711_ulaw,FILE,1,0.955307693176679,0.9457982791419846,-0.009509414034694408,-0.009509414034694408
cmbv5_0040,g711_ulaw,FILE,1,0.9861061168733138,0.9643603772805956,-0.021745739592718194,-0.021745739592718194
cmbv5_0041,g711_ulaw,FILE,1,0.9902241326657264,0.9906271597597658,0.00040302709403938763,0.00040302709403938763
cmbv5_0042,g711_ulaw,FILE,1,0.9959136904472148,0.9827966815269789,-0.013117008920235929,-0.013117008920235929
cmbv5_0043,g711_ulaw,FILE,1,0.9950593973916878,0.991851373244717,-0.003208024146970856,-0.003208024146970856
cmbv5_0044,g711_ulaw,FILE,1,0.9907457609215866,0.9919284086904224,0.0011826477688358095,0.0011826477688358095
cmbv5_0045,g711_ulaw,FILE,1,0.9913781756705085,0.989131738857454,-0.0022464368130544754,-0.0022464368130544754
cmbv5_0046,g711_ulaw,FILE,1,0.9932757535039928,0.987203214518885,-0.006072538985107734,-0.006072538985107734
cmbv5_0047,g711_ulaw,FILE,1,0.9890247534872592,0.9657109913570012,-0.02331376213025793,-0.02331376213025793
cmbv5_0000,g711_ulaw,VOICE,0,0.2756703843,0.6709763363,0.39530595199999996,-0.39530595199999996
cmbv5_0001,g711_ulaw,VOICE,0,0.0127425091,0.0372478083,0.024505299199999997,-0.024505299199999997
cmbv5_0002,g711_ulaw,VOICE,0,0.5032785797,0.3183473966,-0.1849311831,0.1849311831
cmbv5_0003,g711_ulaw,VOICE,0,0.0967339724,0.2381855206,0.1414515482,-0.1414515482
cmbv5_0004,g711_ulaw,VOICE,0,0.062093299,0.1986152934,0.1365219944,-0.1365219944
cmbv5_0005,g711_ulaw,VOICE,0,0.5755189426,0.6799352988,0.1044163562,-0.1044163562
cmbv5_0006,g711_ulaw,VOICE,0,0.0255177216,0.0426392363,0.0171215147,-0.0171215147
cmbv5_0007,g711_ulaw,VOICE,0,0.888158746,0.2481946865,-0.6399640595,0.6399640595
cmbv5_0008,g711_ulaw,VOICE,1,0.8909747332,0.901334641,0.010359907800000068,0.010359907800000068
cmbv5_0009,g711_ulaw,VOICE,1,0.8420426902,0.5172945177,-0.3247481725,-0.3247481725
cmbv5_0010,g711_ulaw,VOICE,1,0.9721990606,0.9149904961,-0.0572085645,-0.0572085645
cmbv5_0011,g711_ulaw,VOICE,1,0.9334452592,0.8326896061,-0.10075565310000001,-0.10075565310000001
cmbv5_0012,g711_ulaw,VOICE,1,0.8605801807,0.8407550964,-0.019825084299999962,-0.019825084299999962
cmbv5_0013,g711_ulaw,VOICE,1,0.9739746432,0.9094718827,-0.06450276050000003,-0.06450276050000003
cmbv5_0014,g711_ulaw,VOICE,1,0.8599912292,0.9482457828,0.08825455360000001,0.08825455360000001
cmbv5_0015,g711_ulaw,VOICE,1,0.8853147037,0.7475650213,-0.13774968239999996,-0.13774968239999996
cmbv5_0016,g711_ulaw,VOICE,0,0.631097872,0.6251547367,-0.005943135300000013,0.005943135300000013
cmbv5_0017,g711_ulaw,VOICE,0,0.4352144606,0.5564581018,0.12124364119999997,-0.12124364119999997
cmbv5_0018,g711_ulaw,VOICE,0,0.5704452637,0.2059079917,-0.3645372720000001,0.3645372720000001
cmbv5_0019,g711_ulaw,VOICE,0,0.0304864922,0.0876422938,0.05715580160000001,-0.05715580160000001
cmbv5_0020,g711_ulaw,VOICE,0,0.0970122068,0.4075994281,0.3105872213,-0.3105872213
cmbv5_0021,g711_ulaw,VOICE,0,0.3286936688,0.2513206298,-0.07737303900000003,0.07737303900000003
cmbv5_0022,g711_ulaw,VOICE,0,0.0939691474,0.4900802591,0.3961111117,-0.3961111117
cmbv5_0023,g711_ulaw,VOICE,0,0.2267645345,0.2983634887,0.07159895420000001,-0.07159895420000001
cmbv5_0024,g711_ulaw,VOICE,1,0.8967104555,0.9168921135,0.020181658000000047,0.020181658000000047
cmbv5_0025,g711_ulaw,VOICE,1,0.931884639,0.9165292933,-0.015355345699999967,-0.015355345699999967
cmbv5_0026,g711_ulaw,VOICE,1,0.9783221145,0.9433412765,-0.03498083799999996,-0.03498083799999996
cmbv5_0027,g711_ulaw,VOICE,1,0.9306707822,0.9322050877,0.0015343054999999994,0.0015343054999999994
cmbv5_0028,g711_ulaw,VOICE,1,0.9002237348,0.8861001855,-0.014123549299999927,-0.014123549299999927
cmbv5_0029,g711_ulaw,VOICE,1,0.9410067907,0.9330437661,-0.00796302460000009,-0.00796302460000009
cmbv5_0030,g711_ulaw,VOICE,1,0.8664218626,0.8377871075,-0.02863475510000002,-0.02863475510000002
cmbv5_0031,g711_ulaw,VOICE,1,0.9298644101,0.8963944069,-0.03347000319999993,-0.03347000319999993
cmbv5_0032,g711_ulaw,VOICE,0,0.4771633392,0.2457958288,-0.23136751039999998,0.23136751039999998
cmbv5_0033,g711_ulaw,VOICE,0,0.259182298,0.4451340279,0.18595172990000003,-0.18595172990000003
cmbv5_0034,g711_ulaw,VOICE,0,0.2879845812,0.3508944213,0.0629098401,-0.0629098401
cmbv5_0035,g711_ulaw,VOICE,0,0.2030607771,0.2344806788,0.0314199017,-0.0314199017
cmbv5_0036,g711_ulaw,VOICE,0,0.3387772821,0.4717540173,0.13297673519999997,-0.13297673519999997
cmbv5_0037,g711_ulaw,VOICE,0,0.410170992,0.5155538224,0.10538283040000002,-0.10538283040000002
cmbv5_0038,g711_ulaw,VOICE,0,0.3431171844,0.3219352716,-0.02118191279999998,0.02118191279999998
cmbv5_0039,g711_ulaw,VOICE,0,0.1851991082,0.5260844821,0.34088537390000007,-0.34088537390000007
cmbv5_0040,g711_ulaw,VOICE,1,0.8852285734,0.9110989749,0.025870401499999973,0.025870401499999973
cmbv5_0041,g711_ulaw,VOICE,1,0.9678445506,0.9055348341,-0.062309716499999945,-0.062309716499999945
cmbv5_0042,g711_ulaw,VOICE,1,0.9578201742,0.8974171787,-0.060402995499999945,-0.060402995499999945
cmbv5_0043,g711_ulaw,VOICE,1,0.9537914924,0.9158815268,-0.03790996560000004,-0.03790996560000004
cmbv5_0044,g711_ulaw,VOICE,1,0.915533801,0.8812159226,-0.0343178784,-0.0343178784
cmbv5_0045,g711_ulaw,VOICE,1,0.8117777082,0.813179464,0.0014017558000000152,0.0014017558000000152
cmbv5_0046,g711_ulaw,VOICE,1,0.9152281321,0.9054003951,-0.009827736999999948,-0.009827736999999948
cmbv5_0047,g711_ulaw,VOICE,1,0.785071475,0.7475446792,-0.03752679579999996,-0.03752679579999996
cmbv5_0000,g711_ulaw,MUSIC,0,0.284858898,0.0501595928,-0.23469930520000004,0.23469930520000004
cmbv5_0001,g711_ulaw,MUSIC,0,0.481087168,0.3918746571,-0.08921251089999999,0.08921251089999999
cmbv5_0002,g711_ulaw,MUSIC,0,0.0569478023,0.0100634887,-0.046884313600000005,0.046884313600000005
cmbv5_0003,g711_ulaw,MUSIC,0,0.0412558322,0.0980963344,0.0568405022,-0.0568405022
cmbv5_0004,g711_ulaw,MUSIC,1,0.7326523276,0.1191329791,-0.6135193485,-0.6135193485
cmbv5_0005,g711_ulaw,MUSIC,1,0.7515461131,0.0812325164,-0.6703135967,-0.6703135967
cmbv5_0006,g711_ulaw,MUSIC,1,0.9186571871,0.5116429891,-0.40701419800000005,-0.40701419800000005
cmbv5_0007,g711_ulaw,MUSIC,1,0.7360714272,0.4218256542,-0.31424577299999995,-0.31424577299999995
cmbv5_0008,g711_ulaw,MUSIC,0,0.0203794998,0.0199943597,-0.00038514010000000043,0.00038514010000000043
cmbv5_0009,g711_ulaw,MUSIC,0,0.2496015939,0.0400861367,-0.2095154572,0.2095154572
cmbv5_0010,g711_ulaw,MUSIC,0,0.064682275,0.0304874109,-0.0341948641,0.0341948641
cmbv5_0011,g711_ulaw,MUSIC,0,0.0819582311,0.0392159797,-0.0427422514,0.0427422514
cmbv5_0012,g711_ulaw,MUSIC,1,0.6616665159,0.2682985898,-0.39336792610000004,-0.39336792610000004
cmbv5_0013,g711_ulaw,MUSIC,1,0.7710007895,0.4732789522,-0.29772183729999996,-0.29772183729999996
cmbv5_0014,g711_ulaw,MUSIC,1,0.6698758542,0.2132419848,-0.45663386939999995,-0.45663386939999995
cmbv5_0015,g711_ulaw,MUSIC,1,0.8801895756,0.2421524699,-0.6380371057,-0.6380371057
cmbv5_0016,g711_ulaw,MUSIC,0,0.243587956,0.1281579424,-0.11543001359999999,0.11543001359999999
cmbv5_0017,g711_ulaw,MUSIC,0,0.1614349131,0.2929872285,0.13155231539999998,-0.13155231539999998
cmbv5_0018,g711_ulaw,MUSIC,0,0.0320271421,0.0838784718,0.051851329700000004,-0.051851329700000004
cmbv5_0019,g711_ulaw,MUSIC,0,0.2990923371,0.12799168,-0.1711006571,0.1711006571
cmbv5_0020,g711_ulaw,MUSIC,1,0.9310287546,0.4402927258,-0.4907360288,-0.4907360288
cmbv5_0021,g711_ulaw,MUSIC,1,0.4565827031,0.4258818063,-0.030700896799999988,-0.030700896799999988
cmbv5_0022,g711_ulaw,MUSIC,1,0.941737666,0.4232840508,-0.5184536152,-0.5184536152
cmbv5_0023,g711_ulaw,MUSIC,1,0.9571732828,0.5679283256,-0.3892449572000001,-0.3892449572000001
cmbv5_0024,g711_ulaw,MUSIC,0,0.7098267657,0.2298216302,-0.4800051355,0.4800051355
cmbv5_0025,g711_ulaw,MUSIC,0,0.4340978826,0.1548393685,-0.2792585141,0.2792585141
cmbv5_0026,g711_ulaw,MUSIC,0,0.7159916842,0.1674544939,-0.5485371903,0.5485371903
cmbv5_0027,g711_ulaw,MUSIC,0,0.544373915,0.1653277173,-0.3790461977,0.3790461977
cmbv5_0028,g711_ulaw,MUSIC,1,0.9529281295,0.4272905216,-0.5256376079,-0.5256376079
cmbv5_0029,g711_ulaw,MUSIC,1,0.8573806711,0.5837148521,-0.2736658190000001,-0.2736658190000001
cmbv5_0030,g711_ulaw,MUSIC,1,0.9387447263,0.7143010884,-0.2244436379000001,-0.2244436379000001
cmbv5_0031,g711_ulaw,MUSIC,1,0.7705285186,0.584964144,-0.18556437460000008,-0.18556437460000008
cmbv5_0032,g711_ulaw,MUSIC,0,0.1804483319,0.1589759309,-0.021472401000000002,0.021472401000000002
cmbv5_0033,g711_ulaw,MUSIC,0,0.7356034906,0.6147484403,-0.12085505029999999,0.12085505029999999
cmbv5_0034,g711_ulaw,MUSIC,0,0.5574196251,0.2324101087,-0.3250095164,0.3250095164
cmbv5_0035,g711_ulaw,MUSIC,0,0.6895385359,0.562829969,-0.12670856689999999,0.12670856689999999
cmbv5_0036,g711_ulaw,MUSIC,1,0.8574744154,0.6612318013,-0.1962426141,-0.1962426141
cmbv5_0037,g711_ulaw,MUSIC,1,0.5872173721,0.2287697952,-0.35844757690000006,-0.35844757690000006
cmbv5_0038,g711_ulaw,MUSIC,1,0.8618593325,0.726459366,-0.13539996649999997,-0.13539996649999997
cmbv5_0039,g711_ulaw,MUSIC,1,0.8748728913,0.85863356,-0.016239331299999993,-0.016239331299999993
cmbv5_0040,g711_ulaw,MUSIC,0,0.749988871,0.5681006998,-0.1818881712,0.1818881712
cmbv5_0041,g711_ulaw,MUSIC,0,0.1770127087,0.1161163045,-0.06089640419999999,0.06089640419999999
cmbv5_0042,g711_ulaw,MUSIC,0,0.1470979836,0.1023233717,-0.04477461190000001,0.04477461190000001
cmbv5_0043,g711_ulaw,MUSIC,0,0.2432511947,0.1883886009,-0.0548625938,0.0548625938
cmbv5_0044,g711_ulaw,MUSIC,1,0.7052934393,0.448842073,-0.2564513663,-0.2564513663
cmbv5_0045,g711_ulaw,MUSIC,1,0.9163120496,0.5712991945,-0.3450128551,-0.3450128551
cmbv5_0046,g711_ulaw,MUSIC,1,0.8513272307,0.3618619045,-0.48946532620000005,-0.48946532620000005
cmbv5_0047,g711_ulaw,MUSIC,1,0.8234013517,0.6285944134,-0.19480693829999995,-0.19480693829999995
cmbv5_0000,g722_wb,FILE,0,0.360350079857263,0.5294977859748279,0.1691477061175649,-0.1691477061175649
cmbv5_0001,g722_wb,FILE,0,0.5030801218232108,0.5795948306576578,0.076514708834447,-0.076514708834447
cmbv5_0002,g722_wb,FILE,0,0.6884503444197034,0.7452862164409465,0.05683587202124307,-0.05683587202124307
cmbv5_0003,g722_wb,FILE,0,0.7598177445385199,0.6977772923177551,-0.06204045222076482,0.06204045222076482
cmbv5_0004,g722_wb,FILE,1,0.9113179709547188,0.9258499640356052,0.014531993080886374,0.014531993080886374
cmbv5_0005,g722_wb,FILE,1,0.9426867138277996,0.9360330696258228,-0.006653644201976783,-0.006653644201976783
cmbv5_0006,g722_wb,FILE,1,0.5329415081578933,0.5401373710790272,0.007195862921133833,0.007195862921133833
cmbv5_0007,g722_wb,FILE,1,0.8777445002122044,0.8541507286770368,-0.023593771535167618,-0.023593771535167618
cmbv5_0008,g722_wb,FILE,1,0.9598145252282309,0.9593203053313902,-0.0004942198968406197,-0.0004942198968406197
cmbv5_0009,g722_wb,FILE,1,0.9893877341873488,0.9883391810035468,-0.0010485531838020368,-0.0010485531838020368
cmbv5_0010,g722_wb,FILE,1,0.97186995968171,0.9769539848950552,0.005084025213345278,0.005084025213345278
cmbv5_0011,g722_wb,FILE,1,0.8902895639668664,0.8436363918600078,-0.0466531721068586,-0.0466531721068586
cmbv5_0012,g722_wb,FILE,1,0.7636300729726604,0.6807656825409922,-0.08286439043166816,-0.08286439043166816
cmbv5_0013,g722_wb,FILE,1,0.997780596868124,0.9979187485327704,0.00013815166464636874,0.00013815166464636874
cmbv5_0014,g722_wb,FILE,1,0.9757658292351028,0.9731022563102992,-0.00266357292480357,-0.00266357292480357
cmbv5_0015,g722_wb,FILE,1,0.9520183843061486,0.9218286939387864,-0.030189690367362187,-0.030189690367362187
cmbv5_0016,g722_wb,FILE,0,0.8867927040030519,0.8105611941269976,-0.07623150987605432,0.07623150987605432
cmbv5_0017,g722_wb,FILE,0,0.7979410415312765,0.8015707430146165,0.0036297014833399643,-0.0036297014833399643
cmbv5_0018,g722_wb,FILE,0,0.7204192440648882,0.6760354534728356,-0.04438379059205266,0.04438379059205266
cmbv5_0019,g722_wb,FILE,0,0.4650312141703008,0.7201203364966259,0.2550891223263251,-0.2550891223263251
cmbv5_0020,g722_wb,FILE,1,0.9636451397605512,0.9662833561629052,0.0026382164023539545,0.0026382164023539545
cmbv5_0021,g722_wb,FILE,1,0.6853285930125934,0.6850855678638381,-0.00024302514875529369,-0.00024302514875529369
cmbv5_0022,g722_wb,FILE,1,0.8519893712588691,0.8896492931612597,0.03765992190239065,0.03765992190239065
cmbv5_0023,g722_wb,FILE,1,0.918749293899938,0.941350927293514,0.022601633393576015,0.022601633393576015
cmbv5_0024,g722_wb,FILE,1,0.991211501302878,0.9904065899999231,-0.0008049113029549027,-0.0008049113029549027
cmbv5_0025,g722_wb,FILE,1,0.9912169606887348,0.9900536995294272,-0.0011632611593075382,-0.0011632611593075382
cmbv5_0026,g722_wb,FILE,1,0.9858841425603292,0.98430128858719,-0.0015828539731391755,-0.0015828539731391755
cmbv5_0027,g722_wb,FILE,1,0.9859778645690526,0.9830652227200296,-0.0029126418490229566,-0.0029126418490229566
cmbv5_0028,g722_wb,FILE,1,0.9956590700107956,0.9960135529754592,0.0003544829646636716,0.0003544829646636716
cmbv5_0029,g722_wb,FILE,1,0.9925100386435056,0.9918891150607964,-0.0006209235827092652,-0.0006209235827092652
cmbv5_0030,g722_wb,FILE,1,0.990865462223302,0.9896258663119328,-0.001239595911369129,-0.001239595911369129
cmbv5_0031,g722_wb,FILE,1,0.9885632852561146,0.989775894044661,0.0012126087885464543,0.0012126087885464543
cmbv5_0032,g722_wb,FILE,0,0.4775308724748662,0.5062465541319566,0.02871568165709043,-0.02871568165709043
cmbv5_0033,g722_wb,FILE,0,0.6332941584351983,0.7260333776166511,0.09273921918145278,-0.09273921918145278
cmbv5_0034,g722_wb,FILE,0,0.7782356918033758,0.8205394963924675,0.042303804589091665,-0.042303804589091665
cmbv5_0035,g722_wb,FILE,0,0.8347348488728009,0.9287370180323072,0.09400216915950632,-0.09400216915950632
cmbv5_0036,g722_wb,FILE,1,0.8416114122722891,0.8832346140333739,0.041623201761084805,0.041623201761084805
cmbv5_0037,g722_wb,FILE,1,0.8092517888033921,0.8464543163230263,0.037202527519634154,0.037202527519634154
cmbv5_0038,g722_wb,FILE,1,0.9171051974164002,0.931120814886386,0.014015617469985808,0.014015617469985808
cmbv5_0039,g722_wb,FILE,1,0.955307693176679,0.9612932597594808,0.0059855665828018045,0.0059855665828018045
cmbv5_0040,g722_wb,FILE,1,0.9861061168733138,0.985718327718028,-0.0003877891552858115,-0.0003877891552858115
cmbv5_0041,g722_wb,FILE,1,0.9902241326657264,0.989252820425856,-0.0009713122398703478,-0.0009713122398703478
cmbv5_0042,g722_wb,FILE,1,0.9959136904472148,0.9973029785000068,0.001389288052792037,0.001389288052792037
cmbv5_0043,g722_wb,FILE,1,0.9950593973916878,0.9914566102148324,-0.00360278717685536,-0.00360278717685536
cmbv5_0044,g722_wb,FILE,1,0.9907457609215866,0.9924596408374564,0.0017138799158697982,0.0017138799158697982
cmbv5_0045,g722_wb,FILE,1,0.9913781756705085,0.9903802120995412,-0.000997963570967264,-0.000997963570967264
cmbv5_0046,g722_wb,FILE,1,0.9932757535039928,0.9939796074095184,0.000703853905525631,0.000703853905525631
cmbv5_0047,g722_wb,FILE,1,0.9890247534872592,0.9891332881849192,0.00010853469766003432,0.00010853469766003432
cmbv5_0000,g722_wb,VOICE,0,0.2756703843,0.281684854,0.006014469699999969,-0.006014469699999969
cmbv5_0001,g722_wb,VOICE,0,0.0127425091,0.0158677972,0.0031252880999999982,-0.0031252880999999982
cmbv5_0002,g722_wb,VOICE,0,0.5032785797,0.5310488846,0.027770304899999987,-0.027770304899999987
cmbv5_0003,g722_wb,VOICE,0,0.0967339724,0.1103904618,0.0136564894,-0.0136564894
cmbv5_0004,g722_wb,VOICE,0,0.062093299,0.0530245627,-0.009068736299999998,0.009068736299999998
cmbv5_0005,g722_wb,VOICE,0,0.5755189426,0.6352094302,0.05969048759999995,-0.05969048759999995
cmbv5_0006,g722_wb,VOICE,0,0.0255177216,0.029446981,0.003929259399999999,-0.003929259399999999
cmbv5_0007,g722_wb,VOICE,0,0.888158746,0.788705735,-0.09945301100000004,0.09945301100000004
cmbv5_0008,g722_wb,VOICE,1,0.8909747332,0.8860878273,-0.00488690589999996,-0.00488690589999996
cmbv5_0009,g722_wb,VOICE,1,0.8420426902,0.8020499944,-0.03999269579999998,-0.03999269579999998
cmbv5_0010,g722_wb,VOICE,1,0.9721990606,0.972296271,9.721039999999181e-05,9.721039999999181e-05
cmbv5_0011,g722_wb,VOICE,1,0.9334452592,0.8722997343,-0.061145524900000026,-0.061145524900000026
cmbv5_0012,g722_wb,VOICE,1,0.8605801807,0.8953406614,0.03476048070000004,0.03476048070000004
cmbv5_0013,g722_wb,VOICE,1,0.9739746432,0.9708257758,-0.0031488674000000882,-0.0031488674000000882
cmbv5_0014,g722_wb,VOICE,1,0.8599912292,0.8714959595,0.011504730299999988,0.011504730299999988
cmbv5_0015,g722_wb,VOICE,1,0.8853147037,0.8961507856,0.010836081900000072,0.010836081900000072
cmbv5_0016,g722_wb,VOICE,0,0.631097872,0.4900274253,-0.14107044670000002,0.14107044670000002
cmbv5_0017,g722_wb,VOICE,0,0.4352144606,0.4358500666,0.0006356059999999553,-0.0006356059999999553
cmbv5_0018,g722_wb,VOICE,0,0.5704452637,0.5872051438,0.016759880099999958,-0.016759880099999958
cmbv5_0019,g722_wb,VOICE,0,0.0304864922,0.0360778403,0.005591348099999997,-0.005591348099999997
cmbv5_0020,g722_wb,VOICE,0,0.0970122068,0.0615357762,-0.0354764306,0.0354764306
cmbv5_0021,g722_wb,VOICE,0,0.3286936688,0.1738048884,-0.1548887804,0.1548887804
cmbv5_0022,g722_wb,VOICE,0,0.0939691474,0.3010031838,0.2070340364,-0.2070340364
cmbv5_0023,g722_wb,VOICE,0,0.2267645345,0.2714556041,0.04469106960000002,-0.04469106960000002
cmbv5_0024,g722_wb,VOICE,1,0.8967104555,0.8754731766,-0.021237278899999934,-0.021237278899999934
cmbv5_0025,g722_wb,VOICE,1,0.931884639,0.9389984274,0.007113788399999987,0.007113788399999987
cmbv5_0026,g722_wb,VOICE,1,0.9783221145,0.9734037839,-0.004918330599999909,-0.004918330599999909
cmbv5_0027,g722_wb,VOICE,1,0.9306707822,0.90633373,-0.024337052200000042,-0.024337052200000042
cmbv5_0028,g722_wb,VOICE,1,0.9002237348,0.902515353,0.002291618200000012,0.002291618200000012
cmbv5_0029,g722_wb,VOICE,1,0.9410067907,0.9486864171,0.0076796263999999725,0.0076796263999999725
cmbv5_0030,g722_wb,VOICE,1,0.8664218626,0.8661553474,-0.00026651519999998374,-0.00026651519999998374
cmbv5_0031,g722_wb,VOICE,1,0.9298644101,0.910422559,-0.019441851099999963,-0.019441851099999963
cmbv5_0032,g722_wb,VOICE,0,0.4771633392,0.4168676745,-0.06029566469999997,0.06029566469999997
cmbv5_0033,g722_wb,VOICE,0,0.259182298,0.3702093603,0.11102706230000003,-0.11102706230000003
cmbv5_0034,g722_wb,VOICE,0,0.2879845812,0.2981214729,0.01013689170000004,-0.01013689170000004
cmbv5_0035,g722_wb,VOICE,0,0.2030607771,0.46433853,0.2612777529,-0.2612777529
cmbv5_0036,g722_wb,VOICE,0,0.3387772821,0.4549456762,0.11616839409999996,-0.11616839409999996
cmbv5_0037,g722_wb,VOICE,0,0.410170992,0.3973345576,-0.012836434399999985,0.012836434399999985
cmbv5_0038,g722_wb,VOICE,0,0.3431171844,0.4935944482,0.15047726379999998,-0.15047726379999998
cmbv5_0039,g722_wb,VOICE,0,0.1851991082,0.1866375094,0.0014384012000000224,-0.0014384012000000224
cmbv5_0040,g722_wb,VOICE,1,0.8852285734,0.8912084153,0.005979841899999894,0.005979841899999894
cmbv5_0041,g722_wb,VOICE,1,0.9678445506,0.9535947419,-0.014249808699999922,-0.014249808699999922
cmbv5_0042,g722_wb,VOICE,1,0.9578201742,0.9675948805,0.009774706299999991,0.009774706299999991
cmbv5_0043,g722_wb,VOICE,1,0.9537914924,0.9160984553,-0.03769303710000005,-0.03769303710000005
cmbv5_0044,g722_wb,VOICE,1,0.915533801,0.9136780504,-0.0018557505999999835,-0.0018557505999999835
cmbv5_0045,g722_wb,VOICE,1,0.8117777082,0.8102571563,-0.0015205519,-0.0015205519
cmbv5_0046,g722_wb,VOICE,1,0.9152281321,0.9161115374,0.0008834052999999731,0.0008834052999999731
cmbv5_0047,g722_wb,VOICE,1,0.785071475,0.7874347918,0.002363316800000015,0.002363316800000015
cmbv5_0000,g722_wb,MUSIC,0,0.284858898,0.3027159383,0.01785704029999996,-0.01785704029999996
cmbv5_0001,g722_wb,MUSIC,0,0.481087168,0.4236469113,-0.057440256700000025,0.057440256700000025
