ID,PHONE_PROB,THRESHOLD
cmbv5_0012__g722_wb,0.2537330090999603,0.5157917141914368
cmbv5_0012__opus_nb_8k,0.9998704195022583,0.5157917141914368
cmbv5_0012__transcode_g711_opus,0.9999605417251587,0.5157917141914368
cmbv5_0013__clean,0.0013762506423518062,0.5157917141914368
cmbv5_0013__g711_ulaw,0.999961256980896,0.5157917141914368
cmbv5_0013__g722_wb,0.0022022526245564222,0.5157917141914368
cmbv5_0013__opus_nb_8k,0.9998513460159302,0.5157917141914368
cmbv5_0013__transcode_g711_opus,0.9999792575836182,0.5157917141914368
cmbv5_0014__clean,0.010297073982656002,0.5157917141914368
cmbv5_0014__g711_ulaw,0.9999397993087769,0.5157917141914368
cmbv5_0014__g722_wb,0.018857283517718315,0.5157917141914368
cmbv5_0014__opus_nb_8k,0.9995830655097961,0.5157917141914368
cmbv5_0014__transcode_g711_opus,0.999895453453064,0.5157917141914368
cmbv5_0015__clean,0.006593012250959873,0.5157917141914368
cmbv5_0015__g711_ulaw,0.9999699592590332,0.5157917141914368
cmbv5_0015__g722_wb,0.00923113338649273,0.5157917141914368
cmbv5_0015__opus_nb_8k,0.9966222047805786,0.5157917141914368
cmbv5_0015__transcode_g711_opus,0.9987596273422241,0.5157917141914368
cmbv5_0016__clean,0.00020856765331700444,0.5157917141914368
cmbv5_0016__g711_ulaw,0.9999452829360962,0.5157917141914368
cmbv5_0016__g722_wb,0.0008480552351102233,0.5157917141914368
cmbv5_0016__opus_nb_8k,0.9999209642410278,0.5157917141914368
cmbv5_0016__transcode_g711_opus,0.9999781847000122,0.5157917141914368
cmbv5_0017__clean,0.014168483205139637,0.5157917141914368
cmbv5_0017__g711_ulaw,0.9998793601989746,0.5157917141914368
cmbv5_0017__g722_wb,0.017751574516296387,0.5157917141914368
cmbv5_0017__opus_nb_8k,0.9994729161262512,0.5157917141914368
cmbv5_0017__transcode_g711_opus,0.9999154806137085,0.5157917141914368
cmbv5_0018__clean,0.005828701425343752,0.5157917141914368
cmbv5_0018__g711_ulaw,0.9999533891677856,0.5157917141914368
cmbv5_0018__g722_wb,0.011719981208443642,0.5157917141914368
cmbv5_0018__opus_nb_8k,0.9998939037322998,0.5157917141914368
cmbv5_0018__transcode_g711_opus,0.9999831914901733,0.5157917141914368
cmbv5_0019__clean,0.035303544253110886,0.5157917141914368
cmbv5_0019__g711_ulaw,0.999643087387085,0.5157917141914368
cmbv5_0019__g722_wb,0.058085691183805466,0.5157917141914368
cmbv5_0019__opus_nb_8k,0.9965593218803406,0.5157917141914368
cmbv5_0019__transcode_g711_opus,0.9996157884597778,0.5157917141914368
cmbv5_0020__clean,0.0006086322828195989,0.5157917141914368
cmbv5_0020__g711_ulaw,0.9988300204277039,0.5157917141914368
cmbv5_0020__g722_wb,0.0018280238145962358,0.5157917141914368
cmbv5_0020__opus_nb_8k,0.9987139701843262,0.5157917141914368
cmbv5_0020__transcode_g711_opus,0.9996834993362427,0.5157917141914368
cmbv5_0021__clean,0.0024064492899924517,0.5157917141914368
cmbv5_0021__g711_ulaw,0.9979562759399414,0.5157917141914368
cmbv5_0021__g722_wb,0.006278089713305235,0.5157917141914368
cmbv5_0021__opus_nb_8k,0.9988654851913452,0.5157917141914368
cmbv5_0021__transcode_g711_opus,0.9998494386672974,0.5157917141914368
cmbv5_0022__clean,7.224738510558382e-05,0.5157917141914368
cmbv5_0022__g711_ulaw,0.9821781516075134,0.5157917141914368
cmbv5_0022__g722_wb,0.00047678008559159935,0.5157917141914368
cmbv5_0022__opus_nb_8k,0.9072566032409668,0.5157917141914368
cmbv5_0022__transcode_g711_opus,0.9966247081756592,0.5157917141914368
cmbv5_0023__clean,0.004126009531319141,0.5157917141914368
cmbv5_0023__g711_ulaw,0.9999195337295532,0.5157917141914368
cmbv5_0023__g722_wb,0.008099221624433994,0.5157917141914368
cmbv5_0023__opus_nb_8k,0.9996464252471924,0.5157917141914368
cmbv5_0023__transcode_g711_opus,0.9999421834945679,0.5157917141914368
cmbv5_0024__clean,1.0441316590004135e-05,0.5157917141914368
cmbv5_0024__g711_ulaw,0.9992400407791138,0.5157917141914368
cmbv5_0024__g722_wb,4.2799518269021064e-05,0.5157917141914368
cmbv5_0024__opus_nb_8k,0.9972752928733826,0.5157917141914368
cmbv5_0024__transcode_g711_opus,0.9996278285980225,0.5157917141914368
cmbv5_0025__clean,0.002553218510001898,0.5157917141914368
cmbv5_0025__g711_ulaw,0.9992707371711731,0.5157917141914368
cmbv5_0025__g722_wb,0.024526970461010933,0.5157917141914368
cmbv5_0025__opus_nb_8k,0.9994205236434937,0.5157917141914368
cmbv5_0025__transcode_g711_opus,0.9999340772628784,0.5157917141914368
cmbv5_0026__clean,6.943908374523744e-05,0.5157917141914368
cmbv5_0026__g711_ulaw,0.9996657371520996,0.5157917141914368
cmbv5_0026__g722_wb,0.00031679580570198596,0.5157917141914368
cmbv5_0026__opus_nb_8k,0.9991359114646912,0.5157917141914368
cmbv5_0026__transcode_g711_opus,0.9999067783355713,0.5157917141914368
cmbv5_0027__clean,0.0015264061512425542,0.5157917141914368
cmbv5_0027__g711_ulaw,0.9999717473983765,0.5157917141914368
cmbv5_0027__g722_wb,0.00216346001252532,0.5157917141914368
cmbv5_0027__opus_nb_8k,0.9993162155151367,0.5157917141914368
cmbv5_0027__transcode_g711_opus,0.9999511241912842,0.5157917141914368
cmbv5_0028__clean,9.956116991816089e-05,0.5157917141914368
cmbv5_0028__g711_ulaw,0.9982470273971558,0.5157917141914368
cmbv5_0028__g722_wb,0.000353274866938591,0.5157917141914368
cmbv5_0028__opus_nb_8k,0.9840186238288879,0.5157917141914368
cmbv5_0028__transcode_g711_opus,0.9998243451118469,0.5157917141914368
cmbv5_0029__clean,0.0001148219671449624,0.5157917141914368
cmbv5_0029__g711_ulaw,0.9997692704200745,0.5157917141914368
cmbv5_0029__g722_wb,0.000982325174845755,0.5157917141914368
cmbv5_0029__opus_nb_8k,0.9995706677436829,0.5157917141914368
cmbv5_0029__transcode_g711_opus,0.9999597072601318,0.5157917141914368
cmbv5_0030__clean,0.00803464651107788,0.5157917141914368
cmbv5_0030__g711_ulaw,0.9997475743293762,0.5157917141914368
cmbv5_0030__g722_wb,0.02482391893863678,0.5157917141914368
cmbv5_0030__opus_nb_8k,0.9995588660240173,0.5157917141914368
cmbv5_0030__transcode_g711_opus,0.999896764755249,0.5157917141914368
cmbv5_0031__clean,0.0018318501533940434,0.5157917141914368
cmbv5_0031__g711_ulaw,0.999870777130127,0.5157917141914368
cmbv5_0031__g722_wb,0.005191771313548088,0.5157917141914368
cmbv5_0031__opus_nb_8k,0.9995669722557068,0.5157917141914368
cmbv5_0031__transcode_g711_opus,0.9997774958610535,0.5157917141914368
cmbv5_0032__clean,0.0026486660353839397,0.5157917141914368
cmbv5_0032__g711_ulaw,0.9999529123306274,0.5157917141914368
cmbv5_0032__g722_wb,0.004738408140838146,0.5157917141914368
cmbv5_0032__opus_nb_8k,0.999363362789154,0.5157917141914368
cmbv5_0032__transcode_g711_opus,0.9998610019683838,0.5157917141914368
cmbv5_0033__clean,0.000738142931368202,0.5157917141914368
cmbv5_0033__g711_ulaw,0.9986658096313477,0.5157917141914368
cmbv5_0033__g722_wb,0.0022211612667888403,0.5157917141914368
cmbv5_0033__opus_nb_8k,0.99294513463974,0.5157917141914368
cmbv5_0033__transcode_g711_opus,0.9993470311164856,0.5157917141914368
cmbv5_0034__clean,9.402370051247999e-05,0.5157917141914368
cmbv5_0034__g711_ulaw,0.99991774559021,0.5157917141914368
cmbv5_0034__g722_wb,0.00019016819715034217,0.5157917141914368
cmbv5_0034__opus_nb_8k,0.9998431205749512,0.5157917141914368
cmbv5_0034__transcode_g711_opus,0.9999750852584839,0.5157917141914368
cmbv5_0035__clean,0.04221166670322418,0.5157917141914368
cmbv5_0035__g711_ulaw,0.9998828172683716,0.5157917141914368
cmbv5_0035__g722_wb,0.09517274796962738,0.5157917141914368
cmbv5_0035__opus_nb_8k,0.9998440742492676,0.5157917141914368
cmbv5_0035__transcode_g711_opus,0.9999836683273315,0.5157917141914368
cmbv5_0036__clean,0.0003997592139057815,0.5157917141914368
cmbv5_0036__g711_ulaw,0.9974541068077087,0.5157917141914368
cmbv5_0036__g722_wb,0.000862862216308713,0.5157917141914368
cmbv5_0036__opus_nb_8k,0.995102047920227,0.5157917141914368
cmbv5_0036__transcode_g711_opus,0.999531626701355,0.5157917141914368
cmbv5_0037__clean,0.002889164723455906,0.5157917141914368
cmbv5_0037__g711_ulaw,0.9991689920425415,0.5157917141914368
cmbv5_0037__g722_wb,0.004808061756193638,0.5157917141914368
cmbv5_0037__opus_nb_8k,0.9965565204620361,0.5157917141914368
cmbv5_0037__transcode_g711_opus,0.9995601773262024,0.5157917141914368
cmbv5_0038__clean,0.0034599609207361937,0.5157917141914368
cmbv5_0038__g711_ulaw,0.9958369731903076,0.5157917141914368
cmbv5_0038__g722_wb,0.013332510367035866,0.5157917141914368
cmbv5_0038__opus_nb_8k,0.9858782291412354,0.5157917141914368
cmbv5_0038__transcode_g711_opus,0.9991624355316162,0.5157917141914368
cmbv5_0039__clean,0.011714647524058819,0.5157917141914368
cmbv5_0039__g711_ulaw,0.9993162155151367,0.5157917141914368
cmbv5_0039__g722_wb,0.03561699762940407,0.5157917141914368
cmbv5_0039__opus_nb_8k,0.9987261891365051,0.5157917141914368
cmbv5_0039__transcode_g711_opus,0.9996688365936279,0.5157917141914368
cmbv5_0040__clean,0.0004883856745436788,0.5157917141914368
cmbv5_0040__g711_ulaw,0.9995366334915161,0.5157917141914368
cmbv5_0040__g722_wb,0.0006562574417330325,0.5157917141914368
cmbv5_0040__opus_nb_8k,0.9982819557189941,0.5157917141914368
cmbv5_0040__transcode_g711_opus,0.9996554851531982,0.5157917141914368
cmbv5_0041__clean,0.0013711308129131794,0.5157917141914368
cmbv5_0041__g711_ulaw,0.9993921518325806,0.5157917141914368
cmbv5_0041__g722_wb,0.005112722981721163,0.5157917141914368
cmbv5_0041__opus_nb_8k,0.9964680671691895,0.5157917141914368
cmbv5_0041__transcode_g711_opus,0.9998350143432617,0.5157917141914368
cmbv5_0042__clean,0.0054131862707436085,0.5157917141914368
cmbv5_0042__g711_ulaw,0.9999020099639893,0.5157917141914368
cmbv5_0042__g722_wb,0.014455595053732395,0.5157917141914368
cmbv5_0042__opus_nb_8k,0.9969810843467712,0.5157917141914368
cmbv5_0042__transcode_g711_opus,0.9997656941413879,0.5157917141914368
cmbv5_0043__clean,0.01766674406826496,0.5157917141914368
cmbv5_0043__g711_ulaw,0.9999592304229736,0.5157917141914368
cmbv5_0043__g722_wb,0.05061499774456024,0.5157917141914368
cmbv5_0043__opus_nb_8k,0.9996213912963867,0.5157917141914368
cmbv5_0043__transcode_g711_opus,0.9999061822891235,0.5157917141914368
cmbv5_0044__clean,0.0002005057322094217,0.5157917141914368
cmbv5_0044__g711_ulaw,0.9998012185096741,0.5157917141914368
cmbv5_0044__g722_wb,0.0004245801246725023,0.5157917141914368
cmbv5_0044__opus_nb_8k,0.9976275563240051,0.5157917141914368
cmbv5_0044__transcode_g711_opus,0.9997789263725281,0.5157917141914368
cmbv5_0045__clean,0.00527585344389081,0.5157917141914368
cmbv5_0045__g711_ulaw,0.9997487664222717,0.5157917141914368
cmbv5_0045__g722_wb,0.017716480419039726,0.5157917141914368
cmbv5_0045__opus_nb_8k,0.999077320098877,0.5157917141914368
cmbv5_0045__transcode_g711_opus,0.9998158812522888,0.5157917141914368
cmbv5_0046__clean,0.0006606095703318715,0.5157917141914368
cmbv5_0046__g711_ulaw,0.9996224641799927,0.5157917141914368
cmbv5_0046__g722_wb,0.0024872287176549435,0.5157917141914368
cmbv5_0046__opus_nb_8k,0.9989489912986755,0.5157917141914368
cmbv5_0046__transcode_g711_opus,0.999947190284729,0.5157917141914368
cmbv5_0047__clean,0.0034709330648183823,0.5157917141914368
cmbv5_0047__g711_ulaw,0.9998605251312256,0.5157917141914368
cmbv5_0047__g722_wb,0.018502308055758476,0.5157917141914368
cmbv5_0047__opus_nb_8k,0.9996329545974731,0.5157917141914368
cmbv5_0047__transcode_g711_opus,0.9999338388442993,0.5157917141914368
