ID,PHONE_PROB,PHONE_ROUTE
forensic_0040_transcode_g711_opus,0.9998871088027954,True
forensic_0041_clean,0.0636068731546402,False
forensic_0041_g711_ulaw,0.9999610185623169,True
forensic_0041_opus_nb_8k,0.9998310804367065,True
forensic_0041_g722_wb,0.2729372978210449,False
forensic_0041_transcode_g711_opus,0.9999836683273315,True
forensic_0042_clean,0.006826712284237146,False
forensic_0042_g711_ulaw,0.9999374151229858,True
forensic_0042_opus_nb_8k,0.999724805355072,True
forensic_0042_g722_wb,0.055971886962652206,False
forensic_0042_transcode_g711_opus,0.99996018409729,True
forensic_0043_clean,0.002202406758442521,False
forensic_0043_g711_ulaw,0.9999936819076538,True
forensic_0043_opus_nb_8k,0.9999469518661499,True
forensic_0043_g722_wb,0.04327084496617317,False
forensic_0043_transcode_g711_opus,0.999988317489624,True
forensic_0044_clean,0.005081355571746826,False
forensic_0044_g711_ulaw,0.9999901056289673,True
forensic_0044_opus_nb_8k,0.9999083280563354,True
forensic_0044_g722_wb,0.06858062744140625,False
forensic_0044_transcode_g711_opus,0.9999818801879883,True
forensic_0045_clean,0.02060900256037712,False
forensic_0045_g711_ulaw,0.9999566078186035,True
forensic_0045_opus_nb_8k,0.9998961687088013,True
forensic_0045_g722_wb,0.2302289754152298,False
forensic_0045_transcode_g711_opus,0.999982476234436,True
forensic_0046_clean,0.00013163227413315326,False
forensic_0046_g711_ulaw,0.999144434928894,True
forensic_0046_opus_nb_8k,0.9985478520393372,True
forensic_0046_g722_wb,0.014001420699059963,False
forensic_0046_transcode_g711_opus,0.9998247027397156,True
forensic_0047_clean,0.02084030583500862,False
forensic_0047_g711_ulaw,0.9998804330825806,True
forensic_0047_opus_nb_8k,0.998327910900116,True
forensic_0047_g722_wb,0.08359891921281815,False
forensic_0047_transcode_g711_opus,0.9997188448905945,True
forensic_0048_clean,0.01483971904963255,False
forensic_0048_g711_ulaw,0.9999827146530151,True
forensic_0048_opus_nb_8k,0.9997254014015198,True
forensic_0048_g722_wb,0.18794699013233185,False
forensic_0048_transcode_g711_opus,0.9999849796295166,True
forensic_0049_clean,0.00010790386295411736,False
forensic_0049_g711_ulaw,0.9998904466629028,True
forensic_0049_opus_nb_8k,0.9983589053153992,True
forensic_0049_g722_wb,0.01097230426967144,False
forensic_0049_transcode_g711_opus,0.9998705387115479,True
forensic_0050_clean,7.112452294677496e-05,False
forensic_0050_g711_ulaw,0.9999750852584839,True
forensic_0050_opus_nb_8k,0.9998793601989746,True
forensic_0050_g722_wb,0.01841690205037594,False
forensic_0050_transcode_g711_opus,0.9999895095825195,True
forensic_0051_clean,2.3862078251113417e-06,False
forensic_0051_g711_ulaw,0.9995777010917664,True
forensic_0051_opus_nb_8k,0.9967027306556702,True
forensic_0051_g722_wb,0.004507584031671286,False
forensic_0051_transcode_g711_opus,0.999750554561615,True
forensic_0052_clean,1.99095026687246e-07,False
forensic_0052_g711_ulaw,0.9997788071632385,True
forensic_0052_opus_nb_8k,0.9992740750312805,True
forensic_0052_g722_wb,0.0008569896453991532,False
forensic_0052_transcode_g711_opus,0.999961256980896,True
forensic_0053_clean,0.000297335849609226,False
forensic_0053_g711_ulaw,0.9999719858169556,True
forensic_0053_opus_nb_8k,0.9998812675476074,True
forensic_0053_g722_wb,0.04536532983183861,False
forensic_0053_transcode_g711_opus,0.9999805688858032,True
forensic_0054_clean,0.00013615442730952054,False
forensic_0054_g711_ulaw,0.9998151659965515,True
forensic_0054_opus_nb_8k,0.9996196031570435,True
forensic_0054_g722_wb,0.05546887591481209,False
forensic_0054_transcode_g711_opus,0.9999388456344604,True
forensic_0055_clean,0.00030219077598303556,False
forensic_0055_g711_ulaw,0.9994664788246155,True
forensic_0055_opus_nb_8k,0.9987540245056152,True
forensic_0055_g722_wb,0.09434683620929718,False
forensic_0055_transcode_g711_opus,0.999800980091095,True
forensic_0056_clean,0.0010497826151549816,False
forensic_0056_g711_ulaw,0.9999239444732666,True
forensic_0056_opus_nb_8k,0.9998854398727417,True
forensic_0056_g722_wb,0.0787959024310112,False
forensic_0056_transcode_g711_opus,0.9999785423278809,True
forensic_0057_clean,8.046295261010528e-05,False
forensic_0057_g711_ulaw,0.9999713897705078,True
forensic_0057_opus_nb_8k,0.9997925162315369,True
forensic_0057_g722_wb,0.08874973654747009,False
forensic_0057_transcode_g711_opus,0.9999748468399048,True
forensic_0058_clean,2.5333059966214933e-05,False
forensic_0058_g711_ulaw,0.9998233914375305,True
forensic_0058_opus_nb_8k,0.9997486472129822,True
forensic_0058_g722_wb,0.021596936509013176,False
forensic_0058_transcode_g711_opus,0.9999654293060303,True
forensic_0059_clean,3.0581657483708113e-05,False
forensic_0059_g711_ulaw,0.9994103908538818,True
forensic_0059_opus_nb_8k,0.9990302324295044,True
forensic_0059_g722_wb,0.016912145540118217,False
forensic_0059_transcode_g711_opus,0.9998598098754883,True
forensic_0060_clean,0.00642153387889266,False
forensic_0060_g711_ulaw,0.9999884366989136,True
forensic_0060_opus_nb_8k,0.9998041987419128,True
forensic_0060_g722_wb,0.09999605268239975,False
forensic_0060_transcode_g711_opus,0.9999717473983765,True
forensic_0061_clean,0.009463641792535782,False
forensic_0061_g711_ulaw,0.9999494552612305,True
forensic_0061_opus_nb_8k,0.9998840093612671,True
forensic_0061_g722_wb,0.13569839298725128,False
forensic_0061_transcode_g711_opus,0.9999792575836182,True
forensic_0062_clean,0.003744829911738634,False
forensic_0062_g711_ulaw,0.9996180534362793,True
forensic_0062_opus_nb_8k,0.999790370464325,True
forensic_0062_g722_wb,0.043807219713926315,False
forensic_0062_transcode_g711_opus,0.9999693632125854,True
forensic_0063_clean,0.002477217698469758,False
forensic_0063_g711_ulaw,0.9999055862426758,True
forensic_0063_opus_nb_8k,0.9997072815895081,True
forensic_0063_g722_wb,0.03140522912144661,False
forensic_0063_transcode_g711_opus,0.9999483823776245,True
forensic_0064_clean,0.041211701929569244,False
forensic_0064_g711_ulaw,0.9999674558639526,True
forensic_0064_opus_nb_8k,0.9997910857200623,True
forensic_0064_g722_wb,0.6383225917816162,True
forensic_0064_transcode_g711_opus,0.9999562501907349,True
forensic_0065_clean,0.0008075181976892054,False
forensic_0065_g711_ulaw,0.999932050704956,True
forensic_0065_opus_nb_8k,0.9999014139175415,True
forensic_0065_g722_wb,0.1513788104057312,False
forensic_0065_transcode_g711_opus,0.9999641180038452,True
forensic_0066_clean,0.0039855376817286015,False
forensic_0066_g711_ulaw,0.9999014139175415,True
forensic_0066_opus_nb_8k,0.9997381567955017,True
forensic_0066_g722_wb,0.0789853185415268,False
forensic_0066_transcode_g711_opus,0.9999651908874512,True
forensic_0067_clean,0.025216978043317795,False
forensic_0067_g711_ulaw,0.9999881982803345,True
forensic_0067_opus_nb_8k,0.9998026490211487,True
forensic_0067_g722_wb,0.16194501519203186,False
forensic_0067_transcode_g711_opus,0.9999716281890869,True
forensic_0068_clean,0.0031143364030867815,False
forensic_0068_g711_ulaw,0.999893307685852,True
forensic_0068_opus_nb_8k,0.9998257756233215,True
forensic_0068_g722_wb,0.18953077495098114,False
forensic_0068_transcode_g711_opus,0.9999802112579346,True
forensic_0069_clean,0.004764646757394075,False
forensic_0069_g711_ulaw,0.9998908042907715,True
forensic_0069_opus_nb_8k,0.9996644258499146,True
forensic_0069_g722_wb,0.059570442885160446,False
forensic_0069_transcode_g711_opus,0.9999487400054932,True
forensic_0070_clean,0.0010672473581507802,False
forensic_0070_g711_ulaw,0.9999551773071289,True
forensic_0070_opus_nb_8k,0.9997808337211609,True
forensic_0070_g722_wb,0.00523752486333251,False
forensic_0070_transcode_g711_opus,0.9999773502349854,True
forensic_0071_clean,0.00041198963299393654,False
forensic_0071_g711_ulaw,0.999966025352478,True
forensic_0071_opus_nb_8k,0.9998489618301392,True
forensic_0071_g722_wb,0.0019319711718708277,False
forensic_0071_transcode_g711_opus,0.9999788999557495,True
forensic_0072_clean,0.005183751229196787,False
forensic_0072_g711_ulaw,0.9999752044677734,True
forensic_0072_opus_nb_8k,0.9998774528503418,True
forensic_0072_g722_wb,0.022249171510338783,False
forensic_0072_transcode_g711_opus,0.9999868869781494,True
forensic_0073_clean,0.08830253779888153,False
forensic_0073_g711_ulaw,0.9999948740005493,True
forensic_0073_opus_nb_8k,0.999786913394928,True
forensic_0073_g722_wb,0.16235600411891937,False
forensic_0073_transcode_g711_opus,0.9999667406082153,True
forensic_0074_clean,0.0047102877870202065,False
forensic_0074_g711_ulaw,0.9999096393585205,True
forensic_0074_opus_nb_8k,0.9996559619903564,True
forensic_0074_g722_wb,0.015611291863024235,False
forensic_0074_transcode_g711_opus,0.9999662637710571,True
forensic_0075_clean,0.0025322975125163794,False
forensic_0075_g711_ulaw,0.9999686479568481,True
forensic_0075_opus_nb_8k,0.999860405921936,True
forensic_0075_g722_wb,0.021346528083086014,False
forensic_0075_transcode_g711_opus,0.9999855756759644,True
forensic_0076_clean,0.015881823375821114,False
forensic_0076_g711_ulaw,0.9999860525131226,True
forensic_0076_opus_nb_8k,0.99989914894104,True
forensic_0076_g722_wb,0.05691999942064285,False
forensic_0076_transcode_g711_opus,0.9999809265136719,True
forensic_0077_clean,0.0028705073054879904,False
forensic_0077_g711_ulaw,0.9999057054519653,True
forensic_0077_opus_nb_8k,0.9996912479400635,True
forensic_0077_g722_wb,0.022744689136743546,False
forensic_0077_transcode_g711_opus,0.9999650716781616,True
forensic_0078_clean,0.025220805779099464,False
forensic_0078_g711_ulaw,0.9999648332595825,True
forensic_0078_opus_nb_8k,0.9996384382247925,True
forensic_0078_g722_wb,0.12195912003517151,False
forensic_0078_transcode_g711_opus,0.9999610185623169,True
forensic_0079_clean,0.0001271230139536783,False
forensic_0079_g711_ulaw,0.9999864101409912,True
forensic_0079_opus_nb_8k,0.9999135732650757,True
forensic_0079_g722_wb,0.0006031264783814549,False
forensic_0079_transcode_g711_opus,0.9999843835830688,True
forensic_0080_clean,3.1006024073576555e-05,False
forensic_0080_g711_ulaw,0.9999867677688599,True
forensic_0080_opus_nb_8k,0.9999632835388184,True
forensic_0080_g722_wb,0.008895394392311573,False
forensic_0080_transcode_g711_opus,0.9999964237213135,True
forensic_0081_clean,5.8869109125225805e-06,False
forensic_0081_g711_ulaw,0.9999910593032837,True
forensic_0081_opus_nb_8k,0.9999115467071533,True
forensic_0081_g722_wb,0.0049047027714550495,False
forensic_0081_transcode_g711_opus,0.9999808073043823,True
forensic_0082_clean,6.462325836764649e-05,False
forensic_0082_g711_ulaw,0.9999934434890747,True
forensic_0082_opus_nb_8k,0.9998927116394043,True
forensic_0082_g722_wb,0.017451222985982895,False
forensic_0082_transcode_g711_opus,0.999975323677063,True
forensic_0083_clean,0.0001365822390653193,False
forensic_0083_g711_ulaw,0.999991774559021,True
forensic_0083_opus_nb_8k,0.999961256980896,True
forensic_0083_g722_wb,0.04879346862435341,False
forensic_0083_transcode_g711_opus,0.9999940395355225,True
forensic_0084_clean,8.695612450537737e-06,False
forensic_0084_g711_ulaw,0.9999786615371704,True
forensic_0084_opus_nb_8k,0.9998356103897095,True
forensic_0084_g722_wb,0.005805297289043665,False
forensic_0084_transcode_g711_opus,0.9999865293502808,True
forensic_0085_clean,1.3234505786385853e-05,False
forensic_0085_g711_ulaw,0.9999881982803345,True
forensic_0085_opus_nb_8k,0.999976396560669,True
forensic_0085_g722_wb,0.025283116847276688,False
forensic_0085_transcode_g711_opus,0.9999939203262329,True
forensic_0086_clean,2.6083587727043778e-05,False
forensic_0086_g711_ulaw,0.9999749660491943,True
forensic_0086_opus_nb_8k,0.9999058246612549,True
forensic_0086_g722_wb,0.002197605324909091,False
forensic_0086_transcode_g711_opus,0.9999939203262329,True
forensic_0087_clean,3.6805886338697746e-05,False
forensic_0087_g711_ulaw,0.99998939037323,True
forensic_0087_opus_nb_8k,0.999964714050293,True
forensic_0087_g722_wb,0.03461124002933502,False
forensic_0087_transcode_g711_opus,0.9999946355819702,True
forensic_0088_clean,0.00012320045789238065,False
forensic_0088_g711_ulaw,0.9999549388885498,True
forensic_0088_opus_nb_8k,0.9998956918716431,True
forensic_0088_g722_wb,0.004554852843284607,False
forensic_0088_transcode_g711_opus,0.99998939037323,True
forensic_0089_clean,5.196296228859865e-07,False
forensic_0089_g711_ulaw,0.9998797178268433,True
forensic_0089_opus_nb_8k,0.9998456239700317,True
forensic_0089_g722_wb,0.003629076760262251,False
forensic_0089_transcode_g711_opus,0.9999797344207764,True
forensic_0090_clean,0.0004168144369032234,False
forensic_0090_g711_ulaw,0.9985982775688171,True
forensic_0090_opus_nb_8k,0.9990367889404297,True
forensic_0090_g722_wb,0.008476714603602886,False
forensic_0090_transcode_g711_opus,0.9999585151672363,True
forensic_0091_clean,0.17682379484176636,False
forensic_0091_g711_ulaw,0.9999910593032837,True
forensic_0091_opus_nb_8k,0.9999836683273315,True
forensic_0091_g722_wb,0.6217482686042786,True
forensic_0091_transcode_g711_opus,0.9999942779541016,True
forensic_0092_clean,0.08193717896938324,False
forensic_0092_g711_ulaw,0.9999922513961792,True
forensic_0092_opus_nb_8k,0.999982476234436,True
forensic_0092_g722_wb,0.8831456303596497,True
forensic_0092_transcode_g711_opus,0.9999916553497314,True
forensic_0093_clean,0.019946692511439323,False
forensic_0093_g711_ulaw,0.9999955892562866,True
forensic_0093_opus_nb_8k,0.9999868869781494,True
forensic_0093_g722_wb,0.7630828619003296,True
forensic_0093_transcode_g711_opus,0.9999939203262329,True
forensic_0094_clean,0.08253404498100281,False
forensic_0094_g711_ulaw,0.999967098236084,True
forensic_0094_opus_nb_8k,0.9999626874923706,True
forensic_0094_g722_wb,0.5027809143066406,False
forensic_0094_transcode_g711_opus,0.9999872446060181,True
forensic_0095_clean,0.2391778975725174,False
forensic_0095_g711_ulaw,0.999861478805542,True
forensic_0095_opus_nb_8k,0.9997772574424744,True
forensic_0095_g722_wb,0.574012279510498,True
forensic_0095_transcode_g711_opus,0.9999552965164185,True
forensic_0096_clean,0.010910953395068645,False
forensic_0096_g711_ulaw,0.9999830722808838,True
forensic_0096_opus_nb_8k,0.9998579025268555,True
forensic_0096_g722_wb,0.08740805089473724,False
forensic_0096_transcode_g711_opus,0.9999871253967285,True
forensic_0097_clean,0.0002516652748454362,False
forensic_0097_g711_ulaw,0.9995940327644348,True
forensic_0097_opus_nb_8k,0.9992551207542419,True
forensic_0097_g722_wb,0.01434474065899849,False
forensic_0097_transcode_g711_opus,0.999951958656311,True
forensic_0098_clean,0.019599217921495438,False
forensic_0098_g711_ulaw,0.9998756647109985,True
forensic_0098_opus_nb_8k,0.999659538269043,True
forensic_0098_g722_wb,0.08311249315738678,False
forensic_0098_transcode_g711_opus,0.9999815225601196,True
forensic_0099_clean,0.0059641036204993725,False
forensic_0099_g711_ulaw,0.9999730587005615,True
forensic_0099_opus_nb_8k,0.9998741149902344,True
forensic_0099_g722_wb,0.04451550543308258,False
forensic_0099_transcode_g711_opus,0.9999927282333374,True
forensic_0100_clean,6.663812382612377e-05,False
forensic_0100_g711_ulaw,0.999671459197998,True
forensic_0100_opus_nb_8k,0.9968785047531128,True
forensic_0100_g722_wb,0.002414568793028593,False
forensic_0100_transcode_g711_opus,0.999659538269043,True
forensic_0101_clean,0.0117035498842597,False
forensic_0101_g711_ulaw,0.999840259552002,True
forensic_0101_opus_nb_8k,0.9996943473815918,True
forensic_0101_g722_wb,0.11151464283466339,False
forensic_0101_transcode_g711_opus,0.9999310970306396,True
forensic_0102_clean,0.023901335895061493,False
forensic_0102_g711_ulaw,0.9996715784072876,True
forensic_0102_opus_nb_8k,0.9995515942573547,True
forensic_0102_g722_wb,0.20740298926830292,False
forensic_0102_transcode_g711_opus,0.99996018409729,True
forensic_0103_clean,0.0028607952408492565,False
forensic_0103_g711_ulaw,0.9997791647911072,True
forensic_0103_opus_nb_8k,0.999560534954071,True
forensic_0103_g722_wb,0.04437680169939995,False
forensic_0103_transcode_g711_opus,0.9999444484710693,True
forensic_0104_clean,0.005032900720834732,False
forensic_0104_g711_ulaw,0.9999792575836182,True
forensic_0104_opus_nb_8k,0.9998476505279541,True
forensic_0104_g722_wb,0.02098417654633522,False
forensic_0104_transcode_g711_opus,0.999921441078186,True
forensic_0105_clean,0.0070719607174396515,False
forensic_0105_g711_ulaw,0.9998778104782104,True
forensic_0105_opus_nb_8k,0.9994595646858215,True
forensic_0105_g722_wb,0.07342778146266937,False
forensic_0105_transcode_g711_opus,0.9999417066574097,True
forensic_0106_clean,0.0005921365809626877,False
forensic_0106_g711_ulaw,0.9998307228088379,True
forensic_0106_opus_nb_8k,0.9995286464691162,True
forensic_0106_g722_wb,0.004098591860383749,False
forensic_0106_transcode_g711_opus,0.9999285936355591,True
forensic_0107_clean,0.006666919682174921,False
forensic_0107_g711_ulaw,0.999969482421875,True
forensic_0107_opus_nb_8k,0.9999014139175415,True
forensic_0107_g722_wb,0.030612275004386902,False
forensic_0107_transcode_g711_opus,0.9999923706054688,True
forensic_0108_clean,0.006782578304409981,False
forensic_0108_g711_ulaw,0.9999752044677734,True
forensic_0108_opus_nb_8k,0.9999411106109619,True
forensic_0108_g722_wb,0.10869965702295303,False
forensic_0108_transcode_g711_opus,0.9999889135360718,True
forensic_0109_clean,0.0063134427182376385,False
forensic_0109_g711_ulaw,0.9999806880950928,True
forensic_0109_opus_nb_8k,0.999882698059082,True
forensic_0109_g722_wb,0.09570561349391937,False
forensic_0109_transcode_g711_opus,0.9999637603759766,True
forensic_0110_clean,3.943547926610336e-05,False
forensic_0110_g711_ulaw,0.999915599822998,True
