MUSIC_SOURCE_ID,MUSIC_GROUP_ID,MUSIC_GENERATOR,MUSIC_LABEL,MUSIC_ARCHIVE_MEMBER,AUDIO_SHA256,PANNS_VOCAL_MAX,PANNS_SPEECH_MAX,PANNS_ANY_VOICE_MAX,PANNS_SINGING,PANNS_MALE_SINGING,PANNS_FEMALE_SINGING,PANNS_CHILD_SINGING,PANNS_SYNTHETIC_SINGING,PANNS_CHOIR,PANNS_YODELING,PANNS_CHANT,PANNS_RAPPING,PANNS_HUMMING,PANNS_OPERA,PANNS_VOCAL_MUSIC,DEMUCS_VOCAL_TO_MIX_DB,DEMUCS_VOCAL_TO_RESIDUAL_DB,PANNS_THRESHOLD,PANNS_FLAG,DEMUCS_THRESHOLD_DB,DEMUCS_FLAG,ACOUSTIC_SCREEN_PASS
FM_musicldm_940MNbCeobw,fmc:940MNbCeobw,musicldm,1,unmixed_dataset/eval/FM_musicldm_940MNbCeobw.wav,c3a9e32408351581dd23b381c47a7fdac35124807e11c31d7dd9efa79de4ca14,0.004462499637156725,0.22359292209148407,0.22359292209148407,0.004462499637156725,0.0018646696116775274,0.0007837091106921434,0.0006823077565059066,0.0010866269003599882,0.0007565730484202504,0.00018188678950536996,0.00034632722963579,0.001896390225738287,0.00048455543583258986,0.0003252974711358547,0.0009337901719845831,-6.5426920984109564,-10.547859157936637,0.2,True,-1.5,False,False
FM_mustango_4yJZ4VX8XQI,fmc:4yJZ4VX8XQI,mustango,1,unmixed_dataset/eval/FM_mustango_4yJZ4VX8XQI.wav,df15c5893cf0047cadd7be513e409f694119ec8480c9124ed45103be73ea2f6c,0.004921116400510073,0.021213073283433914,0.021213073283433914,0.004921116400510073,0.00024013702932279557,0.0003999747568741441,0.0001964973344001919,0.00011637642455752939,0.001467991154640913,4.776625064550899e-05,0.0022159384097903967,0.0002724879886955023,0.0008781160577200353,0.0003358207468409091,0.0013427581870928407,-42.96315823541751,-42.94268563755634,0.2,False,-1.5,False,True
063903,fma:63903,FMA,0,unmixed_dataset/eval/RM_063_063903.wav,a9089d0c0f54170abb19f213615841b234f6bcd45a2d9708085dd7ade58a03dc,0.34658491611480713,0.0784381702542305,0.34658491611480713,0.11637770384550095,0.013937192037701607,0.008001510985195637,0.004531401209533215,0.006988669279962778,0.0025353198871016502,0.00047518685460090637,0.0013224341673776507,0.34658491611480713,0.0004652667557820678,0.0006009784410707653,0.003994838800281286,-6.877804157497444,-5.454698112974782,0.2,True,-1.5,False,False
084790,fma:84790,FMA,0,unmixed_dataset/eval/RM_084_084790.wav,e09fed235751827b748f751d86be4516a480461917f2576a128ae214195abb72,0.14893950521945953,0.1803896129131317,0.1803896129131317,0.14893950521945953,0.006037572864443064,0.0032396474853157997,0.0009522970067337155,0.0014569249469786882,0.0017248883377760649,0.0006434255628846586,0.0005950703052803874,0.0006851418875157833,0.000698184478096664,0.0016782009042799473,0.001581611461006105,-15.048158888480462,-14.764944286437858,0.2,False,-1.5,False,True
121278,fma:121278,FMA,0,unmixed_dataset/eval/RM_121_121278.wav,404d492a18f052e31c5904cc65fb84df9bf7561b51e13d719d7adf8e602708dd,0.01112133078277111,0.09181921184062958,0.09181921184062958,0.01112133078277111,0.0010622360277920961,0.0018517350545153022,0.0008230507373809814,0.0020670590456575155,0.001712804427370429,0.00017058529192581773,0.0010752667440101504,0.0003449872019700706,0.0005125759053044021,0.00036287051625549793,0.0007353071705438197,-12.288890160920094,-11.649455767823568,0.2,False,-1.5,False,True
061172,fma:61172,FMA,0,unmixed_dataset/eval/RM_061_061172.wav,8e71e9b6af0d1eaae3b1db5060650b227ec082dabf694f5fd106f406ac0356ef,0.4304808974266052,0.3518044352531433,0.4304808974266052,0.06654245406389236,0.006041233893483877,0.0062737660482525826,0.002186133759096265,0.001827375846914947,0.002767265308648348,0.0006291526951827109,0.0009639922063797712,0.4304808974266052,0.005810514558106661,0.0006606822717003524,0.0097074955701828,-5.109772965628481,-3.1867593477844984,0.2,True,-1.5,False,False
093518,fma:93518,FMA,0,unmixed_dataset/eval/RM_093_093518.wav,e8f66bb118e3cf5cfa4cf95f1d7813dc3152bd99926aded314ccb2c5b5887100,0.011430827900767326,0.05458114296197891,0.05458114296197891,0.011430827900767326,0.000883507018443197,0.0018125760834664106,0.0019818583969026804,0.0007363439071923494,0.0012996545992791653,0.0002666969958227128,0.0033880360424518585,0.00031049357494339347,0.008742578327655792,0.001549181411974132,0.0033598339650779963,-29.34143253103883,-29.1533596308533,0.2,False,-1.5,False,True
116754,fma:116754,FMA,0,unmixed_dataset/eval/RM_116_116754.wav,57c2b14e17ebd53ce9beb64610c3fc775ca4629aa825ba2b4bc3577355e56b12,0.0027417149394750595,0.03386477008461952,0.03386477008461952,0.0027417149394750595,0.0003114933497272432,0.00013602011313196272,5.722867354052141e-05,9.256736666429788e-05,0.00022148499556351453,1.82550102181267e-05,0.000876041769515723,0.00038864495581947267,0.000370353227481246,0.0002749040722846985,0.0008771890425123274,-59.172213821992145,-59.01337392929445,0.2,False,-1.5,False,True
FM_stable_audio_open_JL9Xxzf9e2A,fmc:JL9Xxzf9e2A,stable_audio_open,1,unmixed_dataset/eval/FM_stable_audio_open_JL9Xxzf9e2A.wav,931bdf6d59d0d666a12ce2b05827b72d67bf19ade035c9384332848612615e7b,0.004117156844586134,0.03048788011074066,0.03048788011074066,0.004117156844586134,0.0003025761980097741,0.00025738112162798643,0.00013262470019981265,0.0003391229547560215,0.00030391276231966913,5.0374259444652125e-05,0.00020625544129870832,0.0005960716516710818,7.250032649608329e-05,0.00011395122419344261,0.000524039613083005,-55.87985589124897,-55.81044343257088,0.2,False,-1.5,False,True
FM_audioldm2_8q0An6WY7_c,fmc:8q0An6WY7_c,audioldm2,1,unmixed_dataset/eval/FM_audioldm2_8q0An6WY7_c.wav,3475551feb0e1cc74ffb1a42a8469085f1bc84a2eb0c026710019190e1456f15,0.003438829444348812,0.03699339181184769,0.03699339181184769,0.003438829444348812,0.0002963622973766178,0.0005503479624167085,0.00018143367196898907,0.00025428098160773516,0.000767403922509402,9.448271157452837e-05,0.0007269193301908672,0.00039397782529704273,0.0004643172724172473,0.0003602412762120366,0.0005808092537336051,-39.541287029442344,-39.50179863928118,0.2,False,-1.5,False,True
FM_MusicGen_medium_sDoV3sMgDhE,fmc:sDoV3sMgDhE,MusicGen_medium,1,unmixed_dataset/eval/FM_MusicGen_medium_sDoV3sMgDhE.wav,4b1cfd7f3ce79eff9ac5c6b714c6e8b2bc9bcc0be55d24ae16a10b20c3c16c17,0.004636418540030718,0.018948163837194443,0.018948163837194443,0.004636418540030718,0.0004808199009858072,0.0007196972728706896,0.0003736620128620416,0.0005323764635249972,0.003644854063168168,0.00014320686750579625,0.0008785495301708579,0.000301591819152236,0.0007134733023121953,0.0030536388512700796,0.0007866188534535468,-43.89138909799948,-43.89591319663958,0.2,False,-1.5,False,True
FM_musicldm_emP2Sg9QEg4,fmc:emP2Sg9QEg4,musicldm,1,unmixed_dataset/eval/FM_musicldm_emP2Sg9QEg4.wav,f4f453d290ccb56d6ade3ddc64866bfa0e9cb62cf5a8a71c18b7862e49a0875f,0.008820663206279278,0.03419998288154602,0.03419998288154602,0.008820663206279278,0.0006184990634210408,0.0010130198206752539,0.00042365569970570505,0.000181276656803675,0.0008844828698784113,4.7390574763994664e-05,0.0013680708361789584,0.00040334390359930694,0.003047691658139229,0.0008383176755160093,0.0012647452531382442,-53.27186983983661,-53.26153742622208,0.2,False,-1.5,False,True
FM_mustango_tw8-TlQBcBA,fmc:tw8-TlQBcBA,mustango,1,unmixed_dataset/eval/FM_mustango_tw8-TlQBcBA.wav,5c29e6c6a0c14207457ca8e5525dc761ece47b885ec4516acaf2bd3b958a4b49,0.01363627053797245,0.025241931900382042,0.025241931900382042,0.01363627053797245,0.0005148670170456171,0.0009205433307215571,0.0005608288920484483,0.0004405138606671244,0.0009268960566259921,0.00011658958101179451,0.00026916537899523973,0.00039884564466774464,0.0004755239933729172,0.0007477842154912651,0.0006224956596270204,-48.97290159729832,-48.98984757355359,0.2,False,-1.5,False,True
FM_stable_audio_open_ftaHv79hRoY,fmc:ftaHv79hRoY,stable_audio_open,1,unmixed_dataset/eval/FM_stable_audio_open_ftaHv79hRoY.wav,05d916ba5d5fc0b0682b540be9242e7670c321c8899c50c8982efacde3850c3a,0.00510751036927104,0.033336687833070755,0.033336687833070755,0.00510751036927104,0.00035784990177489817,0.0006681385566480458,0.0002774544700514525,0.0003082713228650391,0.0011103753931820393,0.0001566861174069345,0.00013149090227670968,0.00026754633290693164,0.00035922753158956766,0.0005732854478992522,0.00019358789722900838,-57.529964218947605,-57.46557510578036,0.2,False,-1.5,False,True
029934,fma:29934,FMA,0,unmixed_dataset/eval/RM_029_029934.wav,bae2a4194abd5fe50fd40349234c5188829dbc3b5f46b7d6b56af04e23eeb2a8,0.23625782132148743,0.204988494515419,0.23625782132148743,0.23625782132148743,0.0048898980021476746,0.0009305541170760989,0.00019890244584530592,0.0005291064153425395,0.0011131204664707184,0.0009281522943638265,0.0007962252129800618,0.0008092927164398134,0.0003074451524298638,0.0004987497813999653,0.003107558935880661,-6.925227397482417,-5.64318537027094,0.2,True,-1.5,False,False
068343,fma:68343,FMA,0,unmixed_dataset/eval/RM_068_068343.wav,4b238b05d8063a8ea34f1058091b45a78dbe442c6cbcee2f3c34d9a68b155b04,0.0031510167755186558,0.0460379533469677,0.0460379533469677,0.0031510167755186558,0.00025574929895810783,0.000273536192253232,0.00014819370699115098,0.0002805790863931179,0.0008864985429681838,0.00017846144328359514,0.0023447771091014147,0.00031349179334938526,0.0015393837820738554,0.00043318135431036353,0.0012390398187562823,-42.316086455325966,-42.33549871079668,0.2,False,-1.5,False,True
019657,fma:19657,FMA,0,unmixed_dataset/eval/RM_019_019657.wav,d718df0e82d996dc1c5f5996bc1a91ea8bfb469c2010896c6e7c22ff23622121,0.32226821780204773,0.12144696712493896,0.32226821780204773,0.32226821780204773,0.003393701510503888,0.0023723274935036898,0.0006749587482772768,0.0006399450940079987,0.0015287159476429224,0.0008566879550926387,0.000414571346482262,0.0004368234076537192,0.00025057324091903865,0.0005942063289694488,0.0015332103939726949,-6.022962495796435,-3.977936762082364,0.2,True,-1.5,False,False
036141,fma:36141,FMA,0,unmixed_dataset/eval/RM_036_036141.wav,063aa690d3e7d27073d716bf7853c5df97a9b2e841549bede8a57d46b45574a9,0.07053776830434799,0.05684567987918854,0.07053776830434799,0.07053776830434799,0.008892620913684368,0.004837511107325554,0.0015176632441580296,0.004156067967414856,0.00619479501619935,0.0001312488893745467,0.011104552075266838,0.0031285982113331556,0.004645363427698612,0.0014028074219822884,0.006273483857512474,-9.379589240659662,-8.555805481595275,0.2,False,-1.5,False,True
040646,fma:40646,FMA,0,unmixed_dataset/eval/RM_040_040646.wav,0fe34d37613e9d225b1662a22d0529733933a88f4744a65327dab79f30c5c85a,0.0029705846682190895,0.032980434596538544,0.032980434596538544,0.0029705846682190895,0.0003098388551734388,0.0004453904984984547,0.00017195232794620097,0.0001604734279680997,0.0009380459086969495,7.811907562427223e-05,0.0007467957329936326,0.0018086177296936512,0.0004550204030238092,0.00021480701980181038,0.0006278809742070735,-27.31511549670154,-27.33924964242493,0.2,False,-1.5,False,True
116733,fma:116733,FMA,0,unmixed_dataset/eval/RM_116_116733.wav,6d1614243cba34ac4a93c0f0977316c171421346d90211b848d191496a245cf6,0.009617969393730164,0.0351996123790741,0.0351996123790741,0.009617969393730164,0.0006110313115641475,0.0006892183446325362,0.0003486562636680901,0.0002583879977464676,0.0010532240848988295,9.670427243690938e-05,0.0003190207644365728,0.000276325416052714,0.0008816771442070603,0.0008620416629128158,0.000554138096049428,-58.3352173658984,-58.332290999595045,0.2,False,-1.5,False,True
FM_audioldm2_XvN-qr-WYmw,fmc:XvN-qr-WYmw,audioldm2,1,unmixed_dataset/eval/FM_audioldm2_XvN-qr-WYmw.wav,aff5961361d5a7a299568930dd4a4456dd8abbc393f9c48e17a62b3305448468,0.008953533135354519,0.024986732751131058,0.024986732751131058,0.008953533135354519,0.0008226512582041323,0.0013046066742390394,0.0005208461079746485,0.0011404070537537336,0.0023407514672726393,0.0003264597326051444,0.00037357723340392113,0.00039839971577748656,0.00038969225715845823,0.004133846610784531,0.0008253747364506125,-20.169679697594326,-19.975561801524314,0.2,False,-1.5,False,True
FM_MusicGen_medium_PKJMsnUJ994,fmc:PKJMsnUJ994,MusicGen_medium,1,unmixed_dataset/eval/FM_MusicGen_medium_PKJMsnUJ994.wav,f39b2035b99543b46f2899093cccc4dd8d06929fe03f213b6a7d527f89845f64,0.002263300120830536,0.029520956799387932,0.029520956799387932,0.002263300120830536,0.00043584301602095366,0.0006993991555646062,0.000435652764281258,0.002060873433947563,0.0007495032623410225,9.196125756716356e-05,0.0003655781620182097,0.0002836652856785804,0.00032457849010825157,0.000280476117040962,0.000564497138839215,-42.872684110572756,-42.820971597470574,0.2,False,-1.5,False,True
FM_musicldm_KnZeEWVHaLc,fmc:KnZeEWVHaLc,musicldm,1,unmixed_dataset/eval/FM_musicldm_KnZeEWVHaLc.wav,ced2fac602315185d128b395f0314a6c876fb3c8d172552ff4733da82c28b85d,0.016803663223981857,0.06270831823348999,0.06270831823348999,0.016803663223981857,0.002800797810778022,0.0039777145721018314,0.0009458069689571857,0.001159783685579896,0.011147798039019108,0.0005376129411160946,0.011666868813335896,0.0006627062684856355,0.0008150828653015196,0.0004837838059756905,0.0075461589731276035,-44.580475539443405,-44.47069843057808,0.2,False,-1.5,False,True
FM_mustango_QNQ3sAMxZPY,fmc:QNQ3sAMxZPY,mustango,1,unmixed_dataset/eval/FM_mustango_QNQ3sAMxZPY.wav,7cefcb9b6cc3140a3f4e42ffe08ae296faf9627de54ff301d181c00f6768372c,0.013139610178768635,0.06072108447551727,0.06072108447551727,0.013139610178768635,0.00046766805462539196,0.00040054271812550724,0.0002183652832172811,0.0005418455111794174,0.0009296192438341677,0.00023258391593117267,0.00011884234845638275,0.0014150517527014017,0.00014631041267421097,0.0005196373676881194,0.0007739680586382747,-52.57910921490445,-52.49988975427784,0.2,False,-1.5,False,True
FM_stable_audio_open_hqCJarP-nVI,fmc:hqCJarP-nVI,stable_audio_open,1,unmixed_dataset/eval/FM_stable_audio_open_hqCJarP-nVI.wav,f74cddce185b1d4be393de96c0e728516edee8596ff8f2d9cf2eb96b0fe57036,0.004103160463273525,0.02123343013226986,0.02123343013226986,0.003116252599284053,0.0006655782926827669,0.0011466656578704715,0.0004209076869301498,0.0011438694782555103,0.001247287611477077,0.0005473537603393197,0.00017455498164054006,0.0005009116139262915,0.002171630272641778,0.004103160463273525,0.00030367844738066196,-40.10519596781236,-40.063001621821776,0.2,False,-1.5,False,True
FM_audioldm2_Mir959i7F2M,fmc:Mir959i7F2M,audioldm2,1,unmixed_dataset/eval/FM_audioldm2_Mir959i7F2M.wav,8c8382799ad00a14efdbf9bddd851c51c9b5a965a47a2857fa10913e0d9c9b14,0.012636485509574413,0.04709414392709732,0.04709414392709732,0.012636485509574413,0.0004317035200074315,0.00016691326163709164,9.876168769551441e-05,4.511686347541399e-05,0.0005015020724385977,0.0002776672481559217,6.866792682558298e-05,0.00013040048361290246,0.00029753491980955005,8.633845573058352e-05,0.0004480940697249025,-36.059809283063316,-36.009241983659045,0.2,False,-1.5,False,True
011506,fma:11506,FMA,0,unmixed_dataset/eval/RM_011_011506.wav,b7c0f169c230364b63ba99f2d8d14b3ddfee9416d2c826a020bf206809d39e1c,0.33990713953971863,0.061455536633729935,0.33990713953971863,0.33990713953971863,0.053501907736063004,0.04908744618296623,0.02520156465470791,0.031125584617257118,0.14461618661880493,0.034616902470588684,0.013051103800535202,0.000732815416995436,0.0018699336796998978,0.004640511237084866,0.033390484750270844,-6.460996572362493,-4.5645338627684655,0.2,True,-1.5,False,False
080167,fma:80167,FMA,0,unmixed_dataset/eval/RM_080_080167.wav,91dc212cb79be6b39c06e03451b6bc39bba0be5c78fb6f1ff2ec63f0d1557a45,0.19082076847553253,0.055328428745269775,0.19082076847553253,0.19082076847553253,0.009652167558670044,0.008279087953269482,0.0028956213500350714,0.0029179826378822327,0.007065564393997192,0.002382911741733551,0.0007793345721438527,0.006609623320400715,0.004567236639559269,0.0009512908291071653,0.0051804278045892715,-6.944111240500987,-5.6734442039909725,0.2,False,-1.5,False,True
126919,fma:126919,FMA,0,unmixed_dataset/eval/RM_126_126919.wav,bd7cd08bcf6362f5f976abf8baa1605464d8f8ec8c47d48fc7459ad10552ab1f,0.22409719228744507,0.046311818063259125,0.22409719228744507,0.22409719228744507,0.0073676458559930325,0.0014614473329856992,0.0003178183105774224,0.0005116303218528628,0.0016334988176822662,0.0006178451585583389,0.0003638825728558004,0.001355200307443738,0.00018258826457895339,0.0005459657404571772,0.00162020034622401,-6.771787073678341,-5.485291286059223,0.2,True,-1.5,False,False
004508,fma:4508,FMA,0,unmixed_dataset/eval/RM_004_004508.wav,c1070359910f36f90552665b9fa3cb86ca6f948d663563f4929e348432fbd76e,0.34683096408843994,0.10465113073587418,0.34683096408843994,0.34683096408843994,0.01078322995454073,0.02203252539038658,0.06515032798051834,0.020511409267783165,0.0035828789696097374,0.022837668657302856,0.001254319678992033,0.002428073436021805,0.2851850688457489,0.0007279203273355961,0.055111754685640335,-4.976209259882503,-3.0815824760580672,0.2,True,-1.5,False,False
014080,fma:14080,FMA,0,unmixed_dataset/eval/RM_014_014080.wav,6499378f560966ad763e70e0fa0fb43c09d44c37ebd061f58f370ee60887e20d,0.019595475867390633,0.047962337732315063,0.047962337732315063,0.019595475867390633,0.0007588128210045397,0.0003285165876150131,0.00011485153663670644,0.0005343787488527596,0.0005523859872482717,0.000167088583111763,0.0003737261286005378,0.014458278194069862,0.0002664946368895471,0.00018061016453430057,0.0013353568501770496,-14.836669416272626,-14.364487033693427,0.2,False,-1.5,False,True
122184,fma:122184,FMA,0,unmixed_dataset/eval/RM_122_122184.wav,c7e249937d3487c9e6dd04cda279761666cb0e290134bdf7fccb038b536fa5bd,0.06100909411907196,0.6900689601898193,0.6900689601898193,0.06100909411907196,0.004604230169206858,0.0021372938062995672,0.001018912997096777,0.003227024106308818,0.0005820913938805461,0.00024080535513348877,0.00041403184877708554,0.0031570633873343468,0.0008620239677838981,0.0004535751068033278,0.0013377545401453972,-10.838587068123926,-10.18517232720756,0.2,True,-1.5,False,False
FM_MusicGen_medium_nW6Naj6eeI4,fmc:nW6Naj6eeI4,MusicGen_medium,1,unmixed_dataset/eval/FM_MusicGen_medium_nW6Naj6eeI4.wav,d1ce1071fae80e21db3c40dd54d7d29573089aba1e7e29c1449f535455fcbe0d,0.011697759851813316,0.021450314670801163,0.021450314670801163,0.011697759851813316,0.0006931253592483699,0.0012140740873292089,0.00041933340253308415,0.00037243845872581005,0.00239280192181468,0.0005893477937206626,0.00022055924637243152,0.0047066835686564445,0.00020872103050351143,0.001346501405350864,0.0006688724970445037,-67.67609813526502,-67.66605486140574,0.2,False,-1.5,False,True
FM_musicldm_Fsv_syCvzsc,fmc:Fsv_syCvzsc,musicldm,1,unmixed_dataset/eval/FM_musicldm_Fsv_syCvzsc.wav,de3d645ee04366e1bf32cc75346412be1deee5722b07ee9e6d3adf62844d57f6,0.0026490590535104275,0.03721737489104271,0.03721737489104271,0.0026490590535104275,0.0001631111081223935,0.0003482675820123404,0.00042901787674054503,0.0005762287764810026,0.0003104698844254017,0.0003344673023093492,0.00016531826986465603,0.0008207270293496549,0.00022903148783370852,0.00031215447233989835,0.00019740569405257702,-54.39461082970868,-54.218191452026076,0.2,False,-1.5,False,True
FM_mustango_fa0lR26K23E,fmc:fa0lR26K23E,mustango,1,unmixed_dataset/eval/FM_mustango_fa0lR26K23E.wav,cf4d0f295b8d829e93cb35c9a9d45a85253ef6a20644972b5eb3e27d8d00d902,0.01176698599010706,0.018172912299633026,0.018172912299633026,0.01176698599010706,0.0017190538346767426,0.0031738048419356346,0.001189691829495132,0.0035552512854337692,0.0027445233426988125,0.0002490123442839831,0.0008587099146097898,0.0005615823320113122,0.0009549982496537268,0.0009092144900932908,0.0024141345638781786,-47.725897192810656,-47.71054858643886,0.2,False,-1.5,False,True
FM_stable_audio_open_rfah0bhmYkc,fmc:rfah0bhmYkc,stable_audio_open,1,unmixed_dataset/eval/FM_stable_audio_open_rfah0bhmYkc.wav,5d2b10d4c52c8eb5fe49cec5883ad96a073134ef94511ed96d0c35a6ccd7b9f9,0.03136833757162094,0.02745242789387703,0.03136833757162094,0.03136833757162094,0.0006738895317539573,0.0006020358996465802,0.0002603362954687327,0.00018534976697992533,0.0008754414157010615,0.00011746434756787494,0.0002240385947516188,0.0005410028388723731,0.0006630973657593131,0.0006283035618253052,0.0006893864483572543,-60.063139467859365,-59.9980466770987,0.2,False,-1.5,False,True
FM_audioldm2_N_41Y2vH6eA,fmc:N_41Y2vH6eA,audioldm2,1,unmixed_dataset/eval/FM_audioldm2_N_41Y2vH6eA.wav,8edc6ebdc07df642b27eba38d5ed75e73e5410c8a1aa4bca37def81244d1ff16,0.005551894195377827,0.026213956996798515,0.026213956996798515,0.005551894195377827,0.0006887094350531697,0.0004883479559794068,0.0003712367615662515,0.0007091616280376911,0.000861113949213177,0.00020371055870782584,0.0009029988432303071,0.0007024648948572576,0.0002396279014647007,0.0002712156274355948,0.0009884489700198174,-20.61364021337406,-20.50320561831039,0.2,False,-1.5,False,True
