ID,FAKE_LOGIT_MEAN,FAKE_LOGIT_MAX,FAKE_LOGIT_LME5,WINDOWS
voice_fake_f5tts_v1_base_dohyun_target_02,10.53125,10.53125,10.53125,1
voice_fake_f5tts_v1_base_eunju_target_00,9.84375,9.84375,9.84375,1
voice_fake_f5tts_v1_base_eunju_target_01,10.09375,10.09375,10.09375,1
voice_fake_f5tts_v1_base_eunju_target_02,10.0,10.0,10.0,1
voice_fake_f5tts_v1_base_hajun_target_00,8.0625,8.0625,8.0625,1
voice_fake_f5tts_v1_base_hajun_target_01,4.0078125,4.0078125,4.0078125,1
voice_fake_f5tts_v1_base_hajun_target_02,-1.82421875,-1.82421875,-1.82421875,1
voice_fake_f5tts_v1_base_hayoon_target_00,9.6875,9.6875,9.6875,1
voice_fake_f5tts_v1_base_hayoon_target_01,10.0,10.0,10.0,1
voice_fake_f5tts_v1_base_hayoon_target_02,10.625,10.625,10.625,1
voice_fake_f5tts_v1_base_jian_target_00,10.0625,10.0625,10.0625,1
voice_fake_f5tts_v1_base_jian_target_01,9.40625,9.40625,9.40625,1
voice_fake_f5tts_v1_base_jian_target_02,9.625,9.625,9.625,1
voice_fake_f5tts_v1_base_jihye_target_00,10.25,10.25,10.25,1
voice_fake_f5tts_v1_base_jihye_target_01,10.59375,10.59375,10.59375,1
voice_fake_f5tts_v1_base_jihye_target_02,10.6875,10.6875,10.6875,1
voice_fake_f5tts_v1_base_jungwoo_target_00,10.5,10.5,10.5,1
voice_fake_f5tts_v1_base_jungwoo_target_01,11.21875,11.21875,11.21875,1
voice_fake_f5tts_v1_base_jungwoo_target_02,11.09375,11.09375,11.09375,1
voice_fake_f5tts_v1_base_junseo_target_00,10.3125,10.3125,10.3125,1
voice_fake_f5tts_v1_base_junseo_target_01,8.453125,8.453125,8.453125,1
voice_fake_f5tts_v1_base_junseo_target_02,9.6875,9.6875,9.6875,1
voice_fake_f5tts_v1_base_mansu_target_00,10.15625,10.15625,10.15625,1
voice_fake_f5tts_v1_base_mansu_target_01,10.5,10.5,10.5,1
voice_fake_f5tts_v1_base_mansu_target_02,10.34375,10.34375,10.34375,1
voice_fake_f5tts_v1_base_minji_target_00,9.4375,9.4375,9.4375,1
voice_fake_f5tts_v1_base_minji_target_01,10.125,10.125,10.125,1
voice_fake_f5tts_v1_base_minji_target_02,10.15625,10.15625,10.15625,1
voice_fake_f5tts_v1_base_seoa_target_00,4.2578125,4.2578125,4.2578125,1
voice_fake_f5tts_v1_base_seoa_target_01,2.8359375,2.8359375,2.8359375,1
voice_fake_f5tts_v1_base_seoa_target_02,5.40625,5.40625,5.40625,1
voice_fake_f5tts_v1_base_seoyeon_target_00,10.875,10.875,10.875,1
voice_fake_f5tts_v1_base_seoyeon_target_01,10.65625,10.65625,10.65625,1
voice_fake_f5tts_v1_base_seoyeon_target_02,10.625,10.625,10.625,1
voice_fake_f5tts_v1_base_siwoo_target_00,9.25,9.25,9.25,1
voice_fake_f5tts_v1_base_siwoo_target_01,10.0625,10.0625,10.0625,1
voice_fake_f5tts_v1_base_siwoo_target_02,-4.375,-4.375,-4.375,1
voice_fake_f5tts_v1_base_sunja_target_00,10.5625,10.5625,10.5625,1
voice_fake_f5tts_v1_base_sunja_target_01,10.84375,10.84375,10.84375,1
voice_fake_f5tts_v1_base_sunja_target_02,11.15625,11.15625,11.15625,1
voice_fake_f5tts_v1_base_youngsoon_target_00,10.15625,10.15625,10.15625,1
voice_fake_f5tts_v1_base_youngsoon_target_01,9.53125,9.53125,9.53125,1
voice_fake_f5tts_v1_base_youngsoon_target_02,10.875,10.875,10.875,1
voice_fake_qwen3tts_custom_0.6b_byungchul_target_00,-5.09375,-5.09375,-5.09375,1
voice_fake_qwen3tts_custom_0.6b_byungchul_target_01,6.03125,6.03125,6.03125,1
voice_fake_qwen3tts_custom_0.6b_byungchul_target_02,8.25,8.25,8.25,1
voice_fake_qwen3tts_custom_0.6b_dohyun_target_00,6.578125,6.578125,6.578125,1
voice_fake_qwen3tts_custom_0.6b_dohyun_target_01,3.4375,3.4375,3.4375,1
voice_fake_qwen3tts_custom_0.6b_dohyun_target_02,0.5927734375,0.5927734375,0.5927734375,1
voice_fake_qwen3tts_custom_0.6b_eunju_target_00,6.703125,6.703125,6.703125,1
voice_fake_qwen3tts_custom_0.6b_eunju_target_01,8.53125,8.53125,8.53125,1
voice_fake_qwen3tts_custom_0.6b_eunju_target_02,-3.828125,-3.828125,-3.828125,1
voice_fake_qwen3tts_custom_0.6b_hajun_target_00,3.640625,3.640625,3.640625,1
voice_fake_qwen3tts_custom_0.6b_hajun_target_01,5.953125,5.953125,5.953125,1
voice_fake_qwen3tts_custom_0.6b_hajun_target_02,9.625,9.625,9.625,1
voice_fake_qwen3tts_custom_0.6b_hayoon_target_00,-3.9140625,-3.9140625,-3.9140625,1
voice_fake_qwen3tts_custom_0.6b_hayoon_target_01,3.4609375,3.4609375,3.4609375,1
voice_fake_qwen3tts_custom_0.6b_hayoon_target_02,-4.6328125,-4.6328125,-4.6328125,1
voice_fake_qwen3tts_custom_0.6b_jian_target_00,3.9375,3.9375,3.9375,1
voice_fake_qwen3tts_custom_0.6b_jian_target_01,9.15625,9.15625,9.15625,1
voice_fake_qwen3tts_custom_0.6b_jian_target_02,8.328125,8.328125,8.328125,1
voice_fake_qwen3tts_custom_0.6b_jihye_target_00,7.75,7.75,7.75,1
voice_fake_qwen3tts_custom_0.6b_jihye_target_01,10.125,10.125,10.125,1
voice_fake_qwen3tts_custom_0.6b_jihye_target_02,8.515625,8.515625,8.515625,1
voice_fake_qwen3tts_custom_0.6b_jungwoo_target_00,4.84375,4.84375,4.84375,1
voice_fake_qwen3tts_custom_0.6b_jungwoo_target_01,9.53125,9.53125,9.53125,1
voice_fake_qwen3tts_custom_0.6b_jungwoo_target_02,2.8203125,2.8203125,2.8203125,1
voice_fake_qwen3tts_custom_0.6b_junseo_target_00,5.40625,5.40625,5.40625,1
voice_fake_qwen3tts_custom_0.6b_junseo_target_01,8.75,8.75,8.75,1
voice_fake_qwen3tts_custom_0.6b_junseo_target_02,-2.5234375,-2.5234375,-2.5234375,1
voice_fake_qwen3tts_custom_0.6b_mansu_target_00,2.90625,2.90625,2.90625,1
voice_fake_qwen3tts_custom_0.6b_mansu_target_01,1.61328125,1.61328125,1.61328125,1
voice_fake_qwen3tts_custom_0.6b_mansu_target_02,5.0625,5.0625,5.0625,1
voice_fake_qwen3tts_custom_0.6b_minji_target_00,10.65625,10.65625,10.65625,1
voice_fake_qwen3tts_custom_0.6b_minji_target_01,0.91015625,0.91015625,0.91015625,1
voice_fake_qwen3tts_custom_0.6b_minji_target_02,9.375,9.375,9.375,1
voice_fake_qwen3tts_custom_0.6b_seoa_target_00,9.09375,9.09375,9.09375,1
voice_fake_qwen3tts_custom_0.6b_seoa_target_01,-4.171875,-4.171875,-4.171875,1
voice_fake_qwen3tts_custom_0.6b_seoa_target_02,8.375,8.375,8.375,1
voice_fake_qwen3tts_custom_0.6b_seoyeon_target_00,6.921875,6.921875,6.921875,1
voice_fake_qwen3tts_custom_0.6b_seoyeon_target_01,-3.296875,-3.296875,-3.296875,1
voice_fake_qwen3tts_custom_0.6b_seoyeon_target_02,6.5625,6.5625,6.5625,1
voice_fake_qwen3tts_custom_0.6b_siwoo_target_00,1.609375,1.609375,1.609375,1
voice_fake_qwen3tts_custom_0.6b_siwoo_target_01,4.1953125,4.1953125,4.1953125,1
voice_fake_qwen3tts_custom_0.6b_siwoo_target_02,8.28125,8.28125,8.28125,1
voice_fake_qwen3tts_custom_0.6b_sunja_target_00,3.0390625,3.0390625,3.0390625,1
voice_fake_qwen3tts_custom_0.6b_sunja_target_01,-2.1953125,-2.1953125,-2.1953125,1
voice_fake_qwen3tts_custom_0.6b_sunja_target_02,-1.8515625,-1.8515625,-1.8515625,1
voice_fake_qwen3tts_custom_0.6b_youngsoon_target_00,11.0625,11.0625,11.0625,1
voice_fake_qwen3tts_custom_0.6b_youngsoon_target_01,7.71875,7.71875,7.71875,1
voice_fake_qwen3tts_custom_0.6b_youngsoon_target_02,8.109375,8.109375,8.109375,1
voice_fake_qwen3tts_finetuned_1.7b_byungchul_target_00,-4.3984375,-4.3984375,-4.3984375,1
voice_fake_qwen3tts_finetuned_1.7b_byungchul_target_01,8.9375,8.9375,8.9375,1
voice_fake_qwen3tts_finetuned_1.7b_byungchul_target_02,5.5625,5.5625,5.5625,1
voice_fake_qwen3tts_finetuned_1.7b_dohyun_target_00,11.71875,11.71875,11.71875,1
voice_fake_qwen3tts_finetuned_1.7b_dohyun_target_01,11.5,11.5,11.5,1
voice_fake_qwen3tts_finetuned_1.7b_dohyun_target_02,12.0625,12.0625,12.0625,1
voice_fake_qwen3tts_finetuned_1.7b_eunju_target_00,-3.484375,-3.484375,-3.484375,1
voice_fake_qwen3tts_finetuned_1.7b_eunju_target_01,7.703125,7.703125,7.703125,1
voice_fake_qwen3tts_finetuned_1.7b_eunju_target_02,-5.484375,-5.484375,-5.484375,1
voice_fake_qwen3tts_finetuned_1.7b_hajun_target_00,-2.1953125,-2.1953125,-2.1953125,1
voice_fake_qwen3tts_finetuned_1.7b_hajun_target_01,5.90625,5.90625,5.90625,1
voice_fake_qwen3tts_finetuned_1.7b_hajun_target_02,-6.90625,-6.90625,-6.90625,1
voice_fake_qwen3tts_finetuned_1.7b_hayoon_target_00,-8.140625,-8.140625,-8.140625,1
voice_fake_qwen3tts_finetuned_1.7b_hayoon_target_01,-6.734375,-6.734375,-6.734375,1
voice_fake_qwen3tts_finetuned_1.7b_hayoon_target_02,5.640625,5.640625,5.640625,1
voice_fake_qwen3tts_finetuned_1.7b_jian_target_00,-6.859375,-6.859375,-6.859375,1
voice_fake_qwen3tts_finetuned_1.7b_jian_target_01,4.765625,4.765625,4.765625,1
voice_fake_qwen3tts_finetuned_1.7b_jian_target_02,-6.203125,-6.203125,-6.203125,1
voice_fake_qwen3tts_finetuned_1.7b_jihye_target_00,-1.5546875,-1.5546875,-1.5546875,1
voice_fake_qwen3tts_finetuned_1.7b_jihye_target_01,-6.46875,-6.46875,-6.46875,1
voice_fake_qwen3tts_finetuned_1.7b_jihye_target_02,-3.859375,-3.859375,-3.859375,1
voice_fake_qwen3tts_finetuned_1.7b_jungwoo_target_00,11.25,11.25,11.25,1
voice_fake_qwen3tts_finetuned_1.7b_jungwoo_target_01,5.796875,5.796875,5.796875,1
voice_fake_qwen3tts_finetuned_1.7b_jungwoo_target_02,11.0625,11.0625,11.0625,1
voice_fake_qwen3tts_finetuned_1.7b_junseo_target_00,-5.515625,-5.515625,-5.515625,1
voice_fake_qwen3tts_finetuned_1.7b_junseo_target_01,-6.609375,-6.609375,-6.609375,1
voice_fake_qwen3tts_finetuned_1.7b_junseo_target_02,-6.65625,-6.65625,-6.65625,1
voice_fake_qwen3tts_finetuned_1.7b_mansu_target_00,-3.0703125,-3.0703125,-3.0703125,1
voice_fake_qwen3tts_finetuned_1.7b_mansu_target_01,-2.90625,-2.90625,-2.90625,1
voice_fake_qwen3tts_finetuned_1.7b_mansu_target_02,-4.1875,-4.1875,-4.1875,1
voice_fake_qwen3tts_finetuned_1.7b_minji_target_00,10.71875,10.71875,10.71875,1
voice_fake_qwen3tts_finetuned_1.7b_minji_target_01,10.4375,10.4375,10.4375,1
voice_fake_qwen3tts_finetuned_1.7b_minji_target_02,11.25,11.25,11.25,1
voice_fake_qwen3tts_finetuned_1.7b_seoa_target_00,-8.34375,-8.34375,-8.34375,1
voice_fake_qwen3tts_finetuned_1.7b_seoa_target_01,-5.296875,-5.296875,-5.296875,1
voice_fake_qwen3tts_finetuned_1.7b_seoa_target_02,-7.15625,-7.15625,-7.15625,1
voice_fake_qwen3tts_finetuned_1.7b_seoyeon_target_00,9.03125,9.03125,9.03125,1
voice_fake_qwen3tts_finetuned_1.7b_seoyeon_target_01,12.03125,12.03125,12.03125,1
voice_fake_qwen3tts_finetuned_1.7b_seoyeon_target_02,9.53125,9.53125,9.53125,1
voice_fake_qwen3tts_finetuned_1.7b_siwoo_target_00,-7.140625,-7.140625,-7.140625,1
voice_fake_qwen3tts_finetuned_1.7b_siwoo_target_01,-8.265625,-8.265625,-8.265625,1
voice_fake_qwen3tts_finetuned_1.7b_siwoo_target_02,-7.578125,-7.578125,-7.578125,1
voice_fake_qwen3tts_finetuned_1.7b_sunja_target_00,4.4765625,4.4765625,4.4765625,1
voice_fake_qwen3tts_finetuned_1.7b_sunja_target_01,-2.078125,-2.078125,-2.078125,1
voice_fake_qwen3tts_finetuned_1.7b_sunja_target_02,0.822265625,0.822265625,0.822265625,1
voice_fake_qwen3tts_finetuned_1.7b_youngsoon_target_00,-6.015625,-6.015625,-6.015625,1
voice_fake_qwen3tts_finetuned_1.7b_youngsoon_target_01,-4.390625,-4.390625,-4.390625,1
voice_fake_qwen3tts_finetuned_1.7b_youngsoon_target_02,-5.8125,-5.8125,-5.8125,1
voice_real_byungchul_extra_00,-6.796875,-6.796875,-6.796875,1
voice_real_byungchul_extra_01,-6.421875,-6.421875,-6.421875,1
voice_real_byungchul_extra_02,-6.140625,-6.140625,-6.140625,1
voice_real_byungchul_target_00,-5.734375,-5.734375,-5.734375,1
voice_real_byungchul_target_01,-3.0,-3.0,-3.0,1
voice_real_byungchul_target_02,-6.109375,-6.109375,-6.109375,1
voice_real_dohyun_extra_00,-5.953125,-5.953125,-5.953125,1
voice_real_dohyun_extra_01,-6.84375,-6.84375,-6.84375,1
voice_real_dohyun_extra_02,-6.765625,-6.765625,-6.765625,1
voice_real_dohyun_target_00,-5.640625,-5.640625,-5.640625,1
voice_real_dohyun_target_01,-7.15625,-7.15625,-7.15625,1
voice_real_dohyun_target_02,3.1328125,3.1328125,3.1328125,1
voice_real_eunju_extra_00,-7.359375,-7.359375,-7.359375,1
voice_real_eunju_extra_01,-6.203125,-6.203125,-6.203125,1
voice_real_eunju_extra_02,-7.09375,-7.09375,-7.09375,1
voice_real_eunju_target_00,-5.234375,-5.234375,-5.234375,1
voice_real_eunju_target_01,-7.609375,-7.609375,-7.609375,1
voice_real_eunju_target_02,-8.078125,-8.078125,-8.078125,1
voice_real_hajun_extra_00,-8.421875,-8.421875,-8.421875,1
voice_real_hajun_extra_01,-7.6875,-7.6875,-7.6875,1
voice_real_hajun_extra_02,-7.96875,-7.96875,-7.96875,1
voice_real_hajun_target_00,-9.34375,-9.34375,-9.34375,1
voice_real_hajun_target_01,-9.625,-9.625,-9.625,1
voice_real_hajun_target_02,-8.625,-8.625,-8.625,1
voice_real_hayoon_extra_00,-8.265625,-8.265625,-8.265625,1
voice_real_hayoon_extra_01,-8.171875,-8.171875,-8.171875,1
voice_real_hayoon_extra_02,-8.625,-8.625,-8.625,1
voice_real_hayoon_target_00,-8.234375,-8.234375,-8.234375,1
voice_real_hayoon_target_01,-8.28125,-8.28125,-8.28125,1
voice_real_hayoon_target_02,-8.046875,-8.046875,-8.046875,1
voice_real_jian_extra_00,-8.109375,-8.109375,-8.109375,1
voice_real_jian_extra_01,-9.0625,-9.0625,-9.0625,1
voice_real_jian_extra_02,-8.609375,-8.609375,-8.609375,1
voice_real_jian_target_00,-8.171875,-8.171875,-8.171875,1
voice_real_jian_target_01,-8.421875,-8.421875,-8.421875,1
voice_real_jian_target_02,-7.6875,-7.6875,-7.6875,1
voice_real_jihye_extra_00,-7.734375,-7.734375,-7.734375,1
voice_real_jihye_extra_01,-7.8125,-7.8125,-7.8125,1
voice_real_jihye_extra_02,-8.546875,-8.546875,-8.546875,1
voice_real_jihye_target_00,-5.734375,-5.734375,-5.734375,1
voice_real_jihye_target_01,-7.359375,-7.359375,-7.359375,1
voice_real_jihye_target_02,-7.796875,-7.796875,-7.796875,1
voice_real_jungwoo_extra_00,-7.46875,-7.46875,-7.46875,1
voice_real_jungwoo_extra_01,-4.28125,-4.28125,-4.28125,1
voice_real_jungwoo_extra_02,-8.59375,-8.59375,-8.59375,1
voice_real_jungwoo_target_00,-6.421875,-6.421875,-6.421875,1
voice_real_jungwoo_target_01,-7.34375,-7.34375,-7.34375,1
voice_real_jungwoo_target_02,-6.421875,-6.421875,-6.421875,1
voice_real_junseo_extra_00,-6.359375,-6.359375,-6.359375,1
voice_real_junseo_extra_01,-5.703125,-5.703125,-5.703125,1
voice_real_junseo_extra_02,-6.9375,-6.9375,-6.9375,1
voice_real_junseo_target_00,-6.578125,-6.578125,-6.578125,1
voice_real_junseo_target_01,-6.890625,-6.890625,-6.890625,1
voice_real_junseo_target_02,-6.765625,-6.765625,-6.765625,1
voice_real_mansu_extra_00,-8.09375,-8.09375,-8.09375,1
voice_real_mansu_extra_01,-4.3359375,-4.3359375,-4.3359375,1
voice_real_mansu_extra_02,-7.59375,-7.59375,-7.59375,1
voice_real_mansu_target_00,-6.953125,-6.953125,-6.953125,1
voice_real_mansu_target_01,-8.28125,-8.28125,-8.28125,1
voice_real_mansu_target_02,-1.75390625,-1.75390625,-1.75390625,1
voice_real_minji_extra_00,-8.140625,-8.140625,-8.140625,1
voice_real_minji_extra_01,-7.59375,-7.59375,-7.59375,1
voice_real_minji_extra_02,-7.578125,-7.578125,-7.578125,1
voice_real_minji_target_00,-7.34375,-7.34375,-7.34375,1
voice_real_minji_target_01,-6.859375,-6.859375,-6.859375,1
voice_real_minji_target_02,-7.671875,-7.671875,-7.671875,1
voice_real_seoa_extra_00,-8.78125,-8.78125,-8.78125,1
voice_real_seoa_extra_01,-7.484375,-7.484375,-7.484375,1
voice_real_seoa_extra_02,-9.09375,-9.09375,-9.09375,1
voice_real_seoa_target_00,-7.59375,-7.59375,-7.59375,1
voice_real_seoa_target_01,-8.359375,-8.359375,-8.359375,1
voice_real_seoa_target_02,-7.421875,-7.421875,-7.421875,1
voice_real_seoyeon_extra_00,-6.84375,-6.84375,-6.84375,1
voice_real_seoyeon_extra_01,-7.625,-7.625,-7.625,1
voice_real_seoyeon_extra_02,-7.75,-7.75,-7.75,1
voice_real_seoyeon_target_00,-6.234375,-6.234375,-6.234375,1
voice_real_seoyeon_target_01,-7.78125,-7.78125,-7.78125,1
voice_real_seoyeon_target_02,-7.09375,-7.09375,-7.09375,1
voice_real_siwoo_extra_00,-8.875,-8.875,-8.875,1
voice_real_siwoo_extra_01,-9.0625,-9.0625,-9.0625,1
voice_real_siwoo_extra_02,-8.703125,-8.703125,-8.703125,1
voice_real_siwoo_target_00,-7.78125,-7.78125,-7.78125,1
voice_real_siwoo_target_01,-8.75,-8.75,-8.75,1
voice_real_siwoo_target_02,-7.890625,-7.890625,-7.890625,1
voice_real_sunja_extra_00,-8.484375,-8.484375,-8.484375,1
voice_real_sunja_extra_01,-8.59375,-8.59375,-8.59375,1
voice_real_sunja_extra_02,-8.203125,-8.203125,-8.203125,1
voice_real_sunja_target_00,-7.984375,-7.984375,-7.984375,1
voice_real_sunja_target_01,-8.078125,-8.078125,-8.078125,1
voice_real_sunja_target_02,-7.59375,-7.59375,-7.59375,1
voice_real_youngsoon_extra_00,-6.671875,-6.671875,-6.671875,1
voice_real_youngsoon_extra_01,-7.15625,-7.15625,-7.15625,1
voice_real_youngsoon_extra_02,-7.546875,-7.546875,-7.546875,1
voice_real_youngsoon_target_00,-6.953125,-6.953125,-6.953125,1
voice_real_youngsoon_target_01,-5.671875,-5.671875,-5.671875,1
voice_real_youngsoon_target_02,-6.859375,-6.859375,-6.859375,1
