ID,PHONE_PROB,IS_PHONE
sdm_fake_0043__phonefact_g711_ulaw,0.9978253841400146,1
sdm_fake_0043__phonefact_g726_24k,0.9964993000030518,1
sdm_fake_0043__phonefact_opus_nb_8k,0.9935094714164734,1
sdm_fake_0043__phonefact_resample8k,0.9816111326217651,1
sdm_fake_0044__phonefact_g711_ulaw,0.999984622001648,1
sdm_fake_0044__phonefact_g726_24k,0.9999388456344604,1
sdm_fake_0044__phonefact_opus_nb_8k,0.9997512698173523,1
sdm_fake_0044__phonefact_resample8k,0.9984452128410339,1
sdm_fake_0045__phonefact_g711_ulaw,0.9996482133865356,1
sdm_fake_0045__phonefact_g726_24k,0.9995813965797424,1
sdm_fake_0045__phonefact_opus_nb_8k,0.9987548589706421,1
sdm_fake_0045__phonefact_resample8k,0.8551223874092102,1
sdm_fake_0046__phonefact_g711_ulaw,0.9999136924743652,1
sdm_fake_0046__phonefact_g726_24k,0.9998856782913208,1
sdm_fake_0046__phonefact_opus_nb_8k,0.9996941089630127,1
sdm_fake_0046__phonefact_resample8k,0.9338126182556152,1
sdm_fake_0047__phonefact_g711_ulaw,0.9999570846557617,1
sdm_fake_0047__phonefact_g726_24k,0.9998929500579834,1
sdm_fake_0047__phonefact_opus_nb_8k,0.999860405921936,1
sdm_fake_0047__phonefact_resample8k,0.9991880059242249,1
sdm_fake_0048__phonefact_g711_ulaw,0.9999109506607056,1
sdm_fake_0048__phonefact_g726_24k,0.999854564666748,1
sdm_fake_0048__phonefact_opus_nb_8k,0.9997276663780212,1
sdm_fake_0048__phonefact_resample8k,0.9977084398269653,1
sdm_fake_0049__phonefact_g711_ulaw,0.9997228980064392,1
sdm_fake_0049__phonefact_g726_24k,0.9995661377906799,1
sdm_fake_0049__phonefact_opus_nb_8k,0.9994787573814392,1
sdm_fake_0049__phonefact_resample8k,0.9962853193283081,1
sdm_real_0000__phonefact_g711_ulaw,0.99969482421875,1
sdm_real_0000__phonefact_g726_24k,0.9991945624351501,1
sdm_real_0000__phonefact_opus_nb_8k,0.9952570796012878,1
sdm_real_0000__phonefact_resample8k,0.9485765695571899,1
sdm_real_0001__phonefact_g711_ulaw,0.9999289512634277,1
sdm_real_0001__phonefact_g726_24k,0.9998264908790588,1
sdm_real_0001__phonefact_opus_nb_8k,0.9995050430297852,1
sdm_real_0001__phonefact_resample8k,0.998267650604248,1
sdm_real_0002__phonefact_g711_ulaw,0.9997157454490662,1
sdm_real_0002__phonefact_g726_24k,0.9996435642242432,1
sdm_real_0002__phonefact_opus_nb_8k,0.9993960857391357,1
sdm_real_0002__phonefact_resample8k,0.9983664155006409,1
sdm_real_0003__phonefact_g711_ulaw,0.9995288848876953,1
sdm_real_0003__phonefact_g726_24k,0.9996286630630493,1
sdm_real_0003__phonefact_opus_nb_8k,0.9969224333763123,1
sdm_real_0003__phonefact_resample8k,0.9762883186340332,1
sdm_real_0004__phonefact_g711_ulaw,0.9998452663421631,1
sdm_real_0004__phonefact_g726_24k,0.9996612071990967,1
sdm_real_0004__phonefact_opus_nb_8k,0.9993072748184204,1
sdm_real_0004__phonefact_resample8k,0.9971764087677002,1
sdm_real_0005__phonefact_g711_ulaw,0.9999449253082275,1
sdm_real_0005__phonefact_g726_24k,0.9998775720596313,1
sdm_real_0005__phonefact_opus_nb_8k,0.9995368719100952,1
sdm_real_0005__phonefact_resample8k,0.9985820055007935,1
sdm_real_0006__phonefact_g711_ulaw,0.99907386302948,1
sdm_real_0006__phonefact_g726_24k,0.9985083937644958,1
sdm_real_0006__phonefact_opus_nb_8k,0.9970040917396545,1
sdm_real_0006__phonefact_resample8k,0.9533479809761047,1
sdm_real_0007__phonefact_g711_ulaw,0.9997583031654358,1
sdm_real_0007__phonefact_g726_24k,0.9996726512908936,1
sdm_real_0007__phonefact_opus_nb_8k,0.9988248944282532,1
sdm_real_0007__phonefact_resample8k,0.9932765960693359,1
sdm_real_0008__phonefact_g711_ulaw,0.996459424495697,1
sdm_real_0008__phonefact_g726_24k,0.9974247217178345,1
sdm_real_0008__phonefact_opus_nb_8k,0.9786835312843323,1
sdm_real_0008__phonefact_resample8k,0.9894943833351135,1
sdm_real_0009__phonefact_g711_ulaw,0.999963641166687,1
sdm_real_0009__phonefact_g726_24k,0.9998799562454224,1
sdm_real_0009__phonefact_opus_nb_8k,0.9998916387557983,1
sdm_real_0009__phonefact_resample8k,0.9998888969421387,1
sdm_real_0010__phonefact_g711_ulaw,0.9998581409454346,1
sdm_real_0010__phonefact_g726_24k,0.9995973706245422,1
sdm_real_0010__phonefact_opus_nb_8k,0.9992634654045105,1
sdm_real_0010__phonefact_resample8k,0.99837327003479,1
sdm_real_0011__phonefact_g711_ulaw,0.9998621940612793,1
sdm_real_0011__phonefact_g726_24k,0.9996720552444458,1
sdm_real_0011__phonefact_opus_nb_8k,0.9996060729026794,1
sdm_real_0011__phonefact_resample8k,0.9972981810569763,1
sdm_real_0012__phonefact_g711_ulaw,0.6657177209854126,1
sdm_real_0012__phonefact_g726_24k,0.96635901927948,1
sdm_real_0012__phonefact_opus_nb_8k,0.996127188205719,1
sdm_real_0012__phonefact_resample8k,0.9215589165687561,1
sdm_real_0013__phonefact_g711_ulaw,0.9995338916778564,1
sdm_real_0013__phonefact_g726_24k,0.9988986253738403,1
sdm_real_0013__phonefact_opus_nb_8k,0.9988007545471191,1
sdm_real_0013__phonefact_resample8k,0.9918057918548584,1
sdm_real_0014__phonefact_g711_ulaw,0.9995285272598267,1
sdm_real_0014__phonefact_g726_24k,0.9988774657249451,1
sdm_real_0014__phonefact_opus_nb_8k,0.9991206526756287,1
sdm_real_0014__phonefact_resample8k,0.9997748732566833,1
sdm_real_0015__phonefact_g711_ulaw,0.9999914169311523,1
sdm_real_0015__phonefact_g726_24k,0.9999678134918213,1
sdm_real_0015__phonefact_opus_nb_8k,0.9998633861541748,1
sdm_real_0015__phonefact_resample8k,0.9996187686920166,1
sdm_real_0016__phonefact_g711_ulaw,0.9999648332595825,1
sdm_real_0016__phonefact_g726_24k,0.9990934133529663,1
sdm_real_0016__phonefact_opus_nb_8k,0.9999299049377441,1
sdm_real_0016__phonefact_resample8k,0.999906063079834,1
sdm_real_0017__phonefact_g711_ulaw,0.9997400641441345,1
sdm_real_0017__phonefact_g726_24k,0.9995576739311218,1
sdm_real_0017__phonefact_opus_nb_8k,0.9992941617965698,1
sdm_real_0017__phonefact_resample8k,0.9982011318206787,1
sdm_real_0018__phonefact_g711_ulaw,0.9999053478240967,1
sdm_real_0018__phonefact_g726_24k,0.9989088773727417,1
sdm_real_0018__phonefact_opus_nb_8k,0.9985156655311584,1
sdm_real_0018__phonefact_resample8k,0.910323977470398,1
sdm_real_0019__phonefact_g711_ulaw,0.9998550415039062,1
sdm_real_0019__phonefact_g726_24k,0.9997391104698181,1
sdm_real_0019__phonefact_opus_nb_8k,0.9993543028831482,1
sdm_real_0019__phonefact_resample8k,0.9966636300086975,1
sdm_real_0020__phonefact_g711_ulaw,0.9995703101158142,1
sdm_real_0020__phonefact_g726_24k,0.9995149374008179,1
sdm_real_0020__phonefact_opus_nb_8k,0.9963746666908264,1
sdm_real_0020__phonefact_resample8k,0.9898069500923157,1
sdm_real_0021__phonefact_g711_ulaw,0.9999603033065796,1
sdm_real_0021__phonefact_g726_24k,0.9998044371604919,1
sdm_real_0021__phonefact_opus_nb_8k,0.9999395608901978,1
sdm_real_0021__phonefact_resample8k,0.9999911785125732,1
sdm_real_0022__phonefact_g711_ulaw,0.9998488426208496,1
sdm_real_0022__phonefact_g726_24k,0.9981766939163208,1
sdm_real_0022__phonefact_opus_nb_8k,0.9996145963668823,1
sdm_real_0022__phonefact_resample8k,0.9995524287223816,1
sdm_real_0023__phonefact_g711_ulaw,0.9999737739562988,1
sdm_real_0023__phonefact_g726_24k,0.9994031190872192,1
sdm_real_0023__phonefact_opus_nb_8k,0.9996421337127686,1
sdm_real_0023__phonefact_resample8k,0.9996141195297241,1
sdm_real_0024__phonefact_g711_ulaw,0.9999923706054688,1
sdm_real_0024__phonefact_g726_24k,0.9999681711196899,1
sdm_real_0024__phonefact_opus_nb_8k,0.9998037219047546,1
sdm_real_0024__phonefact_resample8k,0.9990123510360718,1
sdm_real_0025__phonefact_g711_ulaw,0.9999470710754395,1
sdm_real_0025__phonefact_g726_24k,0.999860405921936,1
sdm_real_0025__phonefact_opus_nb_8k,0.9994493126869202,1
sdm_real_0025__phonefact_resample8k,0.9972198009490967,1
sdm_real_0026__phonefact_g711_ulaw,0.9997912049293518,1
sdm_real_0026__phonefact_g726_24k,0.9993948936462402,1
sdm_real_0026__phonefact_opus_nb_8k,0.9994989633560181,1
sdm_real_0026__phonefact_resample8k,0.9986169338226318,1
sdm_real_0027__phonefact_g711_ulaw,0.9998704195022583,1
sdm_real_0027__phonefact_g726_24k,0.9998553991317749,1
sdm_real_0027__phonefact_opus_nb_8k,0.9992806315422058,1
sdm_real_0027__phonefact_resample8k,0.9990391731262207,1
sdm_real_0028__phonefact_g711_ulaw,0.9955806136131287,1
sdm_real_0028__phonefact_g726_24k,0.9962280988693237,1
sdm_real_0028__phonefact_opus_nb_8k,0.9987971782684326,1
sdm_real_0028__phonefact_resample8k,0.9968992471694946,1
sdm_real_0029__phonefact_g711_ulaw,0.9994661211967468,1
sdm_real_0029__phonefact_g726_24k,0.9990027546882629,1
sdm_real_0029__phonefact_opus_nb_8k,0.9995238780975342,1
sdm_real_0029__phonefact_resample8k,0.9977801442146301,1
sdm_real_0030__phonefact_g711_ulaw,0.999967098236084,1
sdm_real_0030__phonefact_g726_24k,0.9998860359191895,1
sdm_real_0030__phonefact_opus_nb_8k,0.9992713332176208,1
sdm_real_0030__phonefact_resample8k,0.9942092895507812,1
sdm_real_0031__phonefact_g711_ulaw,0.9999556541442871,1
sdm_real_0031__phonefact_g726_24k,0.9998719692230225,1
sdm_real_0031__phonefact_opus_nb_8k,0.9998258948326111,1
sdm_real_0031__phonefact_resample8k,0.9996479749679565,1
sdm_real_0032__phonefact_g711_ulaw,0.9999148845672607,1
sdm_real_0032__phonefact_g726_24k,0.9997790455818176,1
sdm_real_0032__phonefact_opus_nb_8k,0.9995718598365784,1
sdm_real_0032__phonefact_resample8k,0.996758759021759,1
sdm_real_0033__phonefact_g711_ulaw,0.9999798536300659,1
sdm_real_0033__phonefact_g726_24k,0.9997498393058777,1
sdm_real_0033__phonefact_opus_nb_8k,0.9994122982025146,1
sdm_real_0033__phonefact_resample8k,0.9996777772903442,1
sdm_real_0034__phonefact_g711_ulaw,0.9999098777770996,1
sdm_real_0034__phonefact_g726_24k,0.9996834993362427,1
sdm_real_0034__phonefact_opus_nb_8k,0.9993502497673035,1
sdm_real_0034__phonefact_resample8k,0.9970556497573853,1
sdm_real_0035__phonefact_g711_ulaw,0.9999215602874756,1
sdm_real_0035__phonefact_g726_24k,0.9997839331626892,1
sdm_real_0035__phonefact_opus_nb_8k,0.9997170567512512,1
sdm_real_0035__phonefact_resample8k,0.9971925616264343,1
sdm_real_0036__phonefact_g711_ulaw,0.9999431371688843,1
sdm_real_0036__phonefact_g726_24k,0.9998477697372437,1
sdm_real_0036__phonefact_opus_nb_8k,0.9998869895935059,1
sdm_real_0036__phonefact_resample8k,0.9998912811279297,1
sdm_real_0037__phonefact_g711_ulaw,0.999840497970581,1
sdm_real_0037__phonefact_g726_24k,0.9998100399971008,1
sdm_real_0037__phonefact_opus_nb_8k,0.9998500347137451,1
sdm_real_0037__phonefact_resample8k,0.9983764886856079,1
sdm_real_0038__phonefact_g711_ulaw,0.9999802112579346,1
sdm_real_0038__phonefact_g726_24k,0.9999544620513916,1
sdm_real_0038__phonefact_opus_nb_8k,0.9999045133590698,1
sdm_real_0038__phonefact_resample8k,0.9999809265136719,1
sdm_real_0039__phonefact_g711_ulaw,0.9999417066574097,1
sdm_real_0039__phonefact_g726_24k,0.9997908473014832,1
sdm_real_0039__phonefact_opus_nb_8k,0.9995526671409607,1
sdm_real_0039__phonefact_resample8k,0.998210072517395,1
sdm_real_0040__phonefact_g711_ulaw,0.9996432065963745,1
sdm_real_0040__phonefact_g726_24k,0.9992252588272095,1
sdm_real_0040__phonefact_opus_nb_8k,0.9994139671325684,1
sdm_real_0040__phonefact_resample8k,0.9957874417304993,1
sdm_real_0041__phonefact_g711_ulaw,0.9998084902763367,1
sdm_real_0041__phonefact_g726_24k,0.9995977282524109,1
sdm_real_0041__phonefact_opus_nb_8k,0.9969854950904846,1
sdm_real_0041__phonefact_resample8k,0.9968127608299255,1
sdm_real_0042__phonefact_g711_ulaw,0.9990317821502686,1
sdm_real_0042__phonefact_g726_24k,0.9983587861061096,1
sdm_real_0042__phonefact_opus_nb_8k,0.9988508224487305,1
sdm_real_0042__phonefact_resample8k,0.9944173097610474,1
sdm_real_0043__phonefact_g711_ulaw,0.9998910427093506,1
sdm_real_0043__phonefact_g726_24k,0.9997466206550598,1
sdm_real_0043__phonefact_opus_nb_8k,0.9997734427452087,1
sdm_real_0043__phonefact_resample8k,0.9960576295852661,1
sdm_real_0044__phonefact_g711_ulaw,0.9998946189880371,1
sdm_real_0044__phonefact_g726_24k,0.9993675351142883,1
sdm_real_0044__phonefact_opus_nb_8k,0.9990278482437134,1
sdm_real_0044__phonefact_resample8k,0.9899898767471313,1
sdm_real_0045__phonefact_g711_ulaw,0.9995761513710022,1
sdm_real_0045__phonefact_g726_24k,0.9993321299552917,1
sdm_real_0045__phonefact_opus_nb_8k,0.9986705780029297,1
sdm_real_0045__phonefact_resample8k,0.6475014090538025,1
sdm_real_0046__phonefact_g711_ulaw,0.9998451471328735,1
sdm_real_0046__phonefact_g726_24k,0.9997137188911438,1
sdm_real_0046__phonefact_opus_nb_8k,0.9995452761650085,1
sdm_real_0046__phonefact_resample8k,0.9954795837402344,1
sdm_real_0047__phonefact_g711_ulaw,0.999922513961792,1
sdm_real_0047__phonefact_g726_24k,0.9998169541358948,1
sdm_real_0047__phonefact_opus_nb_8k,0.9991194605827332,1
sdm_real_0047__phonefact_resample8k,0.9945518374443054,1
sdm_real_0048__phonefact_g711_ulaw,0.9999561309814453,1
sdm_real_0048__phonefact_g726_24k,0.9998681545257568,1
sdm_real_0048__phonefact_opus_nb_8k,0.9988136291503906,1
sdm_real_0048__phonefact_resample8k,0.9911549091339111,1
sdm_real_0049__phonefact_g711_ulaw,0.9998843669891357,1
sdm_real_0049__phonefact_g726_24k,0.9993420243263245,1
sdm_real_0049__phonefact_opus_nb_8k,0.9994977712631226,1
sdm_real_0049__phonefact_resample8k,0.6691914796829224,1
sdxeq_0000__phonefact_g711_ulaw,0.9996984004974365,1
sdxeq_0000__phonefact_g726_24k,0.9993114471435547,1
sdxeq_0000__phonefact_opus_nb_8k,0.9995391368865967,1
sdxeq_0000__phonefact_resample8k,0.9972018003463745,1
sdxeq_0001__phonefact_g711_ulaw,0.9997226595878601,1
sdxeq_0001__phonefact_g726_24k,0.9994043111801147,1
sdxeq_0001__phonefact_opus_nb_8k,0.9982495903968811,1
sdxeq_0001__phonefact_resample8k,0.9988705515861511,1
sdxeq_0002__phonefact_g711_ulaw,0.9998354911804199,1
sdxeq_0002__phonefact_g726_24k,0.9996423721313477,1
sdxeq_0002__phonefact_opus_nb_8k,0.9998032450675964,1
sdxeq_0002__phonefact_resample8k,0.9992832541465759,1
sdxeq_0003__phonefact_g711_ulaw,0.9921912550926208,1
sdxeq_0003__phonefact_g726_24k,0.9892736077308655,1
sdxeq_0003__phonefact_opus_nb_8k,0.9911207556724548,1
sdxeq_0003__phonefact_resample8k,0.9264466762542725,1
sdxeq_0004__phonefact_g711_ulaw,0.9998888969421387,1
sdxeq_0004__phonefact_g726_24k,0.999667763710022,1
sdxeq_0004__phonefact_opus_nb_8k,0.9995546936988831,1
sdxeq_0004__phonefact_resample8k,0.9997524619102478,1
sdxeq_0005__phonefact_g711_ulaw,0.9998131394386292,1
sdxeq_0005__phonefact_g726_24k,0.9996674060821533,1
sdxeq_0005__phonefact_opus_nb_8k,0.998166024684906,1
sdxeq_0005__phonefact_resample8k,0.9986529350280762,1
sdxeq_0006__phonefact_g711_ulaw,0.9999918937683105,1
sdxeq_0006__phonefact_g726_24k,0.9999637603759766,1
sdxeq_0006__phonefact_opus_nb_8k,0.9998233914375305,1
sdxeq_0006__phonefact_resample8k,0.9997968077659607,1
sdxeq_0007__phonefact_g711_ulaw,0.9939660429954529,1
sdxeq_0007__phonefact_g726_24k,0.9910308122634888,1
sdxeq_0007__phonefact_opus_nb_8k,0.9807592034339905,1
