ROUTE,FILE_NONPHONE_W,FILE_PHONE_W,VOICE_NONPHONE_W,VOICE_PHONE_W,dev,factorial,phone,yue,factorial_plus_phone,dev_DELTA,factorial_DELTA,phone_DELTA,yue_DELTA,factorial_plus_phone_DELTA,MIN_AUDIT_DELTA,MEAN_AUDIT_DELTA
hard,0.15,0.275,0.2,0.275,0.788,0.7836363636363637,0.88175,0.8881409244974288,0.8427986622073579,0.007636363636363663,0.0034285714285715585,0.005642857142857283,0.03462862318840576,-0.0018256410256409783,0.0034285714285715585,0.012834103849049566
soft,0.15,0.275,0.2,0.25,0.788,0.7836363636363637,0.8811071428571429,0.8881409244974288,0.8431464882943145,0.007636363636363663,0.0034285714285715585,0.0050000000000001155,0.03462862318840576,-0.0014778149386843742,0.0034285714285715585,0.012673389563335274
soft,0.1,0.275,0.15,0.2,0.7853246753246753,0.7836363636363637,0.8796071428571428,0.8918909244974288,0.8431464882943145,0.004961038961038944,0.0034285714285715585,0.0035000000000000586,0.03837862318840579,-0.0014778149386843742,0.0034285714285715585,0.012567058394504088
hard,0.15,0.275,0.2,0.25,0.788,0.7836363636363637,0.88025,0.8881409244974288,0.8431464882943145,0.007636363636363663,0.0034285714285715585,0.004142857142857226,0.03462862318840576,-0.0014778149386843742,0.0034285714285715585,0.012459103849049552
hard,0.15,0.3,0.2,0.225,0.7868571428571428,0.7836363636363637,0.8813214285714286,0.8881409244974288,0.8417944258639911,0.00649350649350644,0.0034285714285715585,0.005214285714285838,0.03462862318840576,-0.0028298773690077494,0.0034285714285715585,0.0124412467061924
soft,0.15,0.3,0.2,0.225,0.7868571428571428,0.7836363636363637,0.8813214285714286,0.8881409244974288,0.8417944258639911,0.00649350649350644,0.0034285714285715585,0.005214285714285838,0.03462862318840576,-0.0028298773690077494,0.0034285714285715585,0.0124412467061924
hard,0.1,0.3,0.2,0.275,0.7841818181818182,0.7836363636363637,0.8838214285714285,0.8881409244974288,0.8427986622073579,0.0038181818181818317,0.0034285714285715585,0.007714285714285785,0.03462862318840576,-0.0018256410256409783,0.0034285714285715585,0.012397415537361234
soft,0.1,0.3,0.2,0.275,0.7841818181818182,0.7836363636363637,0.8838214285714285,0.8881409244974288,0.8437114827201784,0.0038181818181818317,0.0034285714285715585,0.007714285714285785,0.03462862318840576,-0.0009128205128204891,0.0034285714285715585,0.012397415537361234
hard,0.15,0.3,0.2,0.2,0.7868571428571428,0.7836363636363637,0.8808214285714286,0.8881409244974288,0.8410987736900781,0.00649350649350644,0.0034285714285715585,0.004714285714285893,0.03462862318840576,-0.0035255295429207356,0.0034285714285715585,0.012316246706192413
soft,0.15,0.3,0.2,0.2,0.7868571428571428,0.7836363636363637,0.8808214285714286,0.8881409244974288,0.8410987736900781,0.00649350649350644,0.0034285714285715585,0.004714285714285893,0.03462862318840576,-0.0035255295429207356,0.0034285714285715585,0.012316246706192413
soft,0.15,0.275,0.2,0.225,0.7868571428571428,0.7836363636363637,0.8801071428571428,0.8881409244974288,0.8424508361204014,0.00649350649350644,0.0034285714285715585,0.0040000000000000036,0.03462862318840576,-0.0021734671125974714,0.0034285714285715585,0.01213767527762094
soft,0.1,0.275,0.2,0.275,0.7841818181818182,0.7836363636363637,0.8826071428571429,0.8881409244974288,0.8427986622073579,0.0038181818181818317,0.0034285714285715585,0.006500000000000172,0.03462862318840576,-0.0018256410256409783,0.0034285714285715585,0.01209384410878983
hard,0.1,0.3,0.2,0.25,0.7841818181818182,0.7836363636363637,0.8823214285714285,0.8881409244974288,0.8431464882943145,0.0038181818181818317,0.0034285714285715585,0.006214285714285728,0.03462862318840576,-0.0014778149386843742,0.0034285714285715585,0.01202241553736122
soft,0.1,0.3,0.2,0.25,0.7841818181818182,0.7836363636363637,0.8823214285714285,0.8881409244974288,0.8440593088071349,0.0038181818181818317,0.0034285714285715585,0.006214285714285728,0.03462862318840576,-0.0005649944258639961,0.0034285714285715585,0.01202241553736122
soft,0.15,0.275,0.2,0.2,0.7868571428571428,0.7836363636363637,0.8796071428571428,0.8881409244974288,0.8417551839464883,0.00649350649350644,0.0034285714285715585,0.0035000000000000586,0.03462862318840576,-0.0028691192865105686,0.0034285714285715585,0.012012675277620954
hard,0.1,0.275,0.2,0.275,0.7841818181818182,0.7836363636363637,0.88175,0.8881409244974288,0.8427986622073579,0.0038181818181818317,0.0034285714285715585,0.005642857142857283,0.03462862318840576,-0.0018256410256409783,0.0034285714285715585,0.011879558394504108
soft,0.1,0.275,0.2,0.25,0.7841818181818182,0.7836363636363637,0.8811071428571429,0.8881409244974288,0.8431464882943145,0.0038181818181818317,0.0034285714285715585,0.0050000000000001155,0.03462862318840576,-0.0014778149386843742,0.0034285714285715585,0.011718844108789817
hard,0.1,0.275,0.2,0.25,0.7841818181818182,0.7836363636363637,0.88025,0.8881409244974288,0.8431464882943145,0.0038181818181818317,0.0034285714285715585,0.004142857142857226,0.03462862318840576,-0.0014778149386843742,0.0034285714285715585,0.011504558394504094
hard,0.275,0.3,0.05,0.225,0.7837922077922077,0.7834025974025973,0.8813214285714286,0.8626789679756895,0.8444071348940915,0.0034285714285713365,0.0031948051948051948,0.005214285714285838,0.009166666666666545,-0.00021716833890739196,0.0031948051948051948,0.005251082251082229
soft,0.275,0.3,0.05,0.225,0.7837922077922077,0.7834025974025973,0.8813214285714286,0.8626789679756895,0.8444071348940915,0.0034285714285713365,0.0031948051948051948,0.005214285714285838,0.009166666666666545,-0.00021716833890739196,0.0031948051948051948,0.005251082251082229
hard,0.275,0.3,0.05,0.2,0.7837922077922077,0.7834025974025973,0.8808214285714286,0.8626789679756895,0.8440593088071349,0.0034285714285713365,0.0031948051948051948,0.004714285714285893,0.009166666666666545,-0.0005649944258639961,0.0031948051948051948,0.005126082251082242
soft,0.275,0.3,0.05,0.2,0.7837922077922077,0.7834025974025973,0.8808214285714286,0.8626789679756895,0.8440593088071349,0.0034285714285713365,0.0031948051948051948,0.004714285714285893,0.009166666666666545,-0.0005649944258639961,0.0031948051948051948,0.005126082251082242
hard,0.15,0.275,0.2,0.225,0.7868571428571428,0.7836363636363637,0.8792500000000001,0.8881409244974288,0.8424508361204014,0.00649350649350644,0.0034285714285715585,0.003142857142857336,0.03462862318840576,-0.0021734671125974714,0.003142857142857336,0.011923389563335274
hard,0.275,0.275,0.05,0.225,0.7837922077922077,0.7834025974025973,0.8792500000000001,0.8626789679756895,0.8444071348940915,0.0034285714285713365,0.0031948051948051948,0.003142857142857336,0.009166666666666545,-0.00021716833890739196,0.003142857142857336,0.004733225108225103
soft,0.275,0.275,0.05,0.225,0.7837922077922077,0.7834025974025973,0.8792500000000001,0.8626789679756895,0.8444071348940915,0.0034285714285713365,0.0031948051948051948,0.003142857142857336,0.009166666666666545,-0.00021716833890739196,0.003142857142857336,0.004733225108225103
hard,0.1,0.3,0.2,0.225,0.783038961038961,0.7836363636363637,0.8813214285714286,0.8881409244974288,0.8424508361204014,0.0026753246753246085,0.0034285714285715585,0.005214285714285838,0.03462862318840576,-0.0021734671125974714,0.0026753246753246085,0.011486701251646941
soft,0.1,0.3,0.2,0.225,0.783038961038961,0.7836363636363637,0.8813214285714286,0.8881409244974288,0.8433636566332219,0.0026753246753246085,0.0034285714285715585,0.005214285714285838,0.03462862318840576,-0.0012606465997769822,0.0026753246753246085,0.011486701251646941
hard,0.1,0.3,0.2,0.2,0.783038961038961,0.7836363636363637,0.8808214285714286,0.8881409244974288,0.8417551839464883,0.0026753246753246085,0.0034285714285715585,0.004714285714285893,0.03462862318840576,-0.0028691192865105686,0.0026753246753246085,0.011361701251646955
soft,0.1,0.3,0.2,0.2,0.783038961038961,0.7836363636363637,0.8808214285714286,0.8881409244974288,0.8426680044593089,0.0026753246753246085,0.0034285714285715585,0.004714285714285893,0.03462862318840576,-0.0019562987736899684,0.0026753246753246085,0.011361701251646955
soft,0.1,0.275,0.2,0.225,0.783038961038961,0.7836363636363637,0.8801071428571428,0.8881409244974288,0.8424508361204014,0.0026753246753246085,0.0034285714285715585,0.0040000000000000036,0.03462862318840576,-0.0021734671125974714,0.0026753246753246085,0.011183129823075483
soft,0.1,0.275,0.2,0.2,0.783038961038961,0.7836363636363637,0.8796071428571428,0.8881409244974288,0.8417551839464883,0.0026753246753246085,0.0034285714285715585,0.0035000000000000586,0.03462862318840576,-0.0028691192865105686,0.0026753246753246085,0.011058129823075497
hard,0.1,0.275,0.2,0.225,0.783038961038961,0.7836363636363637,0.8792500000000001,0.8881409244974288,0.8424508361204014,0.0026753246753246085,0.0034285714285715585,0.003142857142857336,0.03462862318840576,-0.0021734671125974714,0.0026753246753246085,0.010968844108789816
hard,0.15,0.275,0.15,0.2,0.7891428571428571,0.7836363636363637,0.8787499999999999,0.8918909244974288,0.8431464882943145,0.008779220779220775,0.0034285714285715585,0.002642857142857169,0.03837862318840579,-0.0014778149386843742,0.002642857142857169,0.013307318134763824
hard,0.1,0.275,0.15,0.2,0.7853246753246753,0.7836363636363637,0.8787499999999999,0.8918909244974288,0.8431464882943145,0.004961038961038944,0.0034285714285715585,0.002642857142857169,0.03837862318840579,-0.0014778149386843742,0.002642857142857169,0.012352772680218366
hard,0.15,0.275,0.2,0.2,0.7868571428571428,0.7836363636363637,0.8787499999999999,0.8881409244974288,0.8417551839464883,0.00649350649350644,0.0034285714285715585,0.002642857142857169,0.03462862318840576,-0.0028691192865105686,0.002642857142857169,0.011798389563335232
hard,0.1,0.275,0.2,0.2,0.783038961038961,0.7836363636363637,0.8787499999999999,0.8881409244974288,0.8417551839464883,0.0026753246753246085,0.0034285714285715585,0.002642857142857169,0.03462862318840576,-0.0028691192865105686,0.002642857142857169,0.010843844108789774
hard,0.275,0.275,0.05,0.2,0.7837922077922077,0.7834025974025973,0.8787499999999999,0.8626789679756895,0.8440593088071349,0.0034285714285713365,0.0031948051948051948,0.002642857142857169,0.009166666666666545,-0.0005649944258639961,0.002642857142857169,0.004608225108225061
soft,0.275,0.275,0.05,0.2,0.7837922077922077,0.7834025974025973,0.8787499999999999,0.8626789679756895,0.8440593088071349,0.0034285714285713365,0.0031948051948051948,0.002642857142857169,0.009166666666666545,-0.0005649944258639961,0.002642857142857169,0.004608225108225061
hard,0.15,0.3,0.15,0.275,0.7902857142857143,0.7824935064935066,0.8838214285714285,0.8918909244974288,0.8435335562987737,0.009922077922077888,0.0022857142857144463,0.007714285714285785,0.03837862318840579,-0.001090746934225173,0.0022857142857144463,0.014575175277620978
soft,0.15,0.3,0.15,0.275,0.7902857142857143,0.7824935064935066,0.8838214285714285,0.8918909244974288,0.8435335562987737,0.009922077922077888,0.0022857142857144463,0.007714285714285785,0.03837862318840579,-0.001090746934225173,0.0022857142857144463,0.014575175277620978
soft,0.15,0.275,0.15,0.275,0.7902857142857143,0.7824935064935066,0.8826071428571429,0.8918909244974288,0.844189966555184,0.009922077922077888,0.0022857142857144463,0.006500000000000172,0.03837862318840579,-0.00043433667781489493,0.0022857142857144463,0.014271603849049574
hard,0.15,0.3,0.05,0.225,0.7914285714285714,0.7824935064935066,0.8813214285714286,0.8918909244974288,0.8428379041248607,0.011064935064935,0.0022857142857144463,0.005214285714285838,0.03837862318840579,-0.0017863991081381592,0.0022857142857144463,0.014235889563335269
soft,0.15,0.3,0.05,0.225,0.7914285714285714,0.7824935064935066,0.8813214285714286,0.8918909244974288,0.8428379041248607,0.011064935064935,0.0022857142857144463,0.005214285714285838,0.03837862318840579,-0.0017863991081381592,0.0022857142857144463,0.014235889563335269
hard,0.15,0.3,0.15,0.25,0.7902857142857143,0.7824935064935066,0.8823214285714285,0.8918909244974288,0.8435335562987737,0.009922077922077888,0.0022857142857144463,0.006214285714285728,0.03837862318840579,-0.001090746934225173,0.0022857142857144463,0.014200175277620963
soft,0.15,0.3,0.15,0.25,0.7902857142857143,0.7824935064935066,0.8823214285714285,0.8918909244974288,0.8435335562987737,0.009922077922077888,0.0022857142857144463,0.006214285714285728,0.03837862318840579,-0.001090746934225173,0.0022857142857144463,0.014200175277620963
hard,0.15,0.3,0.05,0.2,0.7914285714285714,0.7824935064935066,0.8808214285714286,0.8918909244974288,0.8424900780379041,0.011064935064935,0.0022857142857144463,0.004714285714285893,0.03837862318840579,-0.0021342251950947633,0.0022857142857144463,0.014110889563335283
soft,0.15,0.3,0.05,0.2,0.7914285714285714,0.7824935064935066,0.8808214285714286,0.8918909244974288,0.8424900780379041,0.011064935064935,0.0022857142857144463,0.004714285714285893,0.03837862318840579,-0.0021342251950947633,0.0022857142857144463,0.014110889563335283
hard,0.15,0.275,0.15,0.275,0.7902857142857143,0.7824935064935066,0.88175,0.8918909244974288,0.844189966555184,0.009922077922077888,0.0022857142857144463,0.005642857142857283,0.03837862318840579,-0.00043433667781489493,0.0022857142857144463,0.014057318134763852
hard,0.15,0.3,0.15,0.225,0.7902857142857143,0.7824935064935066,0.8813214285714286,0.8918909244974288,0.8431857302118172,0.009922077922077888,0.0022857142857144463,0.005214285714285838,0.03837862318840579,-0.001438573021181666,0.0022857142857144463,0.01395017527762099
soft,0.15,0.3,0.15,0.225,0.7902857142857143,0.7824935064935066,0.8813214285714286,0.8918909244974288,0.8431857302118172,0.009922077922077888,0.0022857142857144463,0.005214285714285838,0.03837862318840579,-0.001438573021181666,0.0022857142857144463,0.01395017527762099
soft,0.15,0.275,0.05,0.225,0.7914285714285714,0.7824935064935066,0.8801071428571428,0.8918909244974288,0.843494314381271,0.011064935064935,0.0022857142857144463,0.0040000000000000036,0.03837862318840579,-0.001129988851727881,0.0022857142857144463,0.01393231813476381
soft,0.15,0.275,0.15,0.25,0.7902857142857143,0.7824935064935066,0.8811071428571429,0.8918909244974288,0.844189966555184,0.009922077922077888,0.0022857142857144463,0.0050000000000001155,0.03837862318840579,-0.00043433667781489493,0.0022857142857144463,0.01389660384904956
soft,0.15,0.275,0.05,0.2,0.7914285714285714,0.7824935064935066,0.8796071428571428,0.8918909244974288,0.8431464882943145,0.011064935064935,0.0022857142857144463,0.0035000000000000586,0.03837862318840579,-0.0014778149386843742,0.0022857142857144463,0.013807318134763824
hard,0.15,0.275,0.05,0.225,0.7914285714285714,0.7824935064935066,0.8792500000000001,0.8918909244974288,0.843494314381271,0.011064935064935,0.0022857142857144463,0.003142857142857336,0.03837862318840579,-0.001129988851727881,0.0022857142857144463,0.013718032420478143
hard,0.15,0.275,0.15,0.25,0.7902857142857143,0.7824935064935066,0.88025,0.8918909244974288,0.844189966555184,0.009922077922077888,0.0022857142857144463,0.004142857142857226,0.03837862318840579,-0.00043433667781489493,0.0022857142857144463,0.013682318134763838
soft,0.15,0.275,0.15,0.225,0.7902857142857143,0.7824935064935066,0.8801071428571428,0.8918909244974288,0.8438421404682275,0.009922077922077888,0.0022857142857144463,0.0040000000000000036,0.03837862318840579,-0.000782162764771388,0.0022857142857144463,0.013646603849049532
hard,0.1,0.3,0.15,0.275,0.7864675324675324,0.7824935064935066,0.8838214285714285,0.8918909244974288,0.844189966555184,0.006103896103896056,0.0022857142857144463,0.007714285714285785,0.03837862318840579,-0.00043433667781489493,0.0022857142857144463,0.01362062982307552
soft,0.1,0.3,0.15,0.275,0.7864675324675324,0.7824935064935066,0.8838214285714285,0.8918909244974288,0.8451027870680045,0.006103896103896056,0.0022857142857144463,0.007714285714285785,0.03837862318840579,0.0004784838350055942,0.0022857142857144463,0.01362062982307552
hard,0.15,0.275,0.05,0.2,0.7914285714285714,0.7824935064935066,0.8787499999999999,0.8918909244974288,0.8431464882943145,0.011064935064935,0.0022857142857144463,0.002642857142857169,0.03837862318840579,-0.0014778149386843742,0.0022857142857144463,0.013593032420478102
hard,0.15,0.275,0.15,0.225,0.7902857142857143,0.7824935064935066,0.8792500000000001,0.8918909244974288,0.8438421404682275,0.009922077922077888,0.0022857142857144463,0.003142857142857336,0.03837862318840579,-0.000782162764771388,0.0022857142857144463,0.013432318134763865
soft,0.1,0.275,0.15,0.275,0.7864675324675324,0.7824935064935066,0.8826071428571429,0.8918909244974288,0.844189966555184,0.006103896103896056,0.0022857142857144463,0.006500000000000172,0.03837862318840579,-0.00043433667781489493,0.0022857142857144463,0.013317058394504117
hard,0.1,0.3,0.05,0.225,0.7876103896103896,0.7824935064935066,0.8813214285714286,0.8918909244974288,0.843494314381271,0.007246753246753279,0.0022857142857144463,0.005214285714285838,0.03837862318840579,-0.001129988851727881,0.0022857142857144463,0.013281344108789839
soft,0.1,0.3,0.05,0.225,0.7876103896103896,0.7824935064935066,0.8813214285714286,0.8918909244974288,0.8444071348940915,0.007246753246753279,0.0022857142857144463,0.005214285714285838,0.03837862318840579,-0.00021716833890739196,0.0022857142857144463,0.013281344108789839
hard,0.1,0.3,0.15,0.25,0.7864675324675324,0.7824935064935066,0.8823214285714285,0.8918909244974288,0.844189966555184,0.006103896103896056,0.0022857142857144463,0.006214285714285728,0.03837862318840579,-0.00043433667781489493,0.0022857142857144463,0.013245629823075505
soft,0.1,0.3,0.15,0.25,0.7864675324675324,0.7824935064935066,0.8823214285714285,0.8918909244974288,0.8451027870680045,0.006103896103896056,0.0022857142857144463,0.006214285714285728,0.03837862318840579,0.0004784838350055942,0.0022857142857144463,0.013245629823075505
hard,0.1,0.3,0.05,0.2,0.7876103896103896,0.7824935064935066,0.8808214285714286,0.8918909244974288,0.8431464882943145,0.007246753246753279,0.0022857142857144463,0.004714285714285893,0.03837862318840579,-0.0014778149386843742,0.0022857142857144463,0.013156344108789852
soft,0.1,0.3,0.05,0.2,0.7876103896103896,0.7824935064935066,0.8808214285714286,0.8918909244974288,0.8440593088071349,0.007246753246753279,0.0022857142857144463,0.004714285714285893,0.03837862318840579,-0.0005649944258639961,0.0022857142857144463,0.013156344108789852
hard,0.1,0.275,0.15,0.275,0.7864675324675324,0.7824935064935066,0.88175,0.8918909244974288,0.844189966555184,0.006103896103896056,0.0022857142857144463,0.005642857142857283,0.03837862318840579,-0.00043433667781489493,0.0022857142857144463,0.013102772680218394
hard,0.15,0.3,0.2,0.3,0.788,0.7824935064935066,0.8838214285714285,0.8881409244974288,0.8435335562987737,0.007636363636363663,0.0022857142857144463,0.007714285714285785,0.03462862318840576,-0.001090746934225173,0.0022857142857144463,0.013066246706192414
soft,0.15,0.3,0.2,0.3,0.788,0.7824935064935066,0.8838214285714285,0.8881409244974288,0.8435335562987737,0.007636363636363663,0.0022857142857144463,0.007714285714285785,0.03462862318840576,-0.001090746934225173,0.0022857142857144463,0.013066246706192414
hard,0.1,0.3,0.15,0.225,0.7864675324675324,0.7824935064935066,0.8813214285714286,0.8918909244974288,0.8438421404682275,0.006103896103896056,0.0022857142857144463,0.005214285714285838,0.03837862318840579,-0.000782162764771388,0.0022857142857144463,0.012995629823075533
soft,0.1,0.3,0.15,0.225,0.7864675324675324,0.7824935064935066,0.8813214285714286,0.8918909244974288,0.844754960981048,0.006103896103896056,0.0022857142857144463,0.005214285714285838,0.03837862318840579,0.00013065774804910113,0.0022857142857144463,0.012995629823075533
soft,0.1,0.275,0.05,0.225,0.7876103896103896,0.7824935064935066,0.8801071428571428,0.8918909244974288,0.843494314381271,0.007246753246753279,0.0022857142857144463,0.0040000000000000036,0.03837862318840579,-0.001129988851727881,0.0022857142857144463,0.01297777268021838
hard,0.15,0.3,0.1,0.25,0.7891428571428571,0.7824935064935066,0.8823214285714285,0.8881409244974288,0.8428379041248607,0.008779220779220775,0.0022857142857144463,0.006214285714285728,0.03462862318840576,-0.0017863991081381592,0.0022857142857144463,0.012976960991906678
soft,0.15,0.3,0.1,0.25,0.7891428571428571,0.7824935064935066,0.8823214285714285,0.8881409244974288,0.8428379041248607,0.008779220779220775,0.0022857142857144463,0.006214285714285728,0.03462862318840576,-0.0017863991081381592,0.0022857142857144463,0.012976960991906678
soft,0.1,0.275,0.15,0.25,0.7864675324675324,0.7824935064935066,0.8811071428571429,0.8918909244974288,0.844189966555184,0.006103896103896056,0.0022857142857144463,0.0050000000000001155,0.03837862318840579,-0.00043433667781489493,0.0022857142857144463,0.012942058394504102
soft,0.1,0.275,0.05,0.2,0.7876103896103896,0.7824935064935066,0.8796071428571428,0.8918909244974288,0.8431464882943145,0.007246753246753279,0.0022857142857144463,0.0035000000000000586,0.03837862318840579,-0.0014778149386843742,0.0022857142857144463,0.012852772680218394
hard,0.1,0.275,0.05,0.225,0.7876103896103896,0.7824935064935066,0.8792500000000001,0.8918909244974288,0.843494314381271,0.007246753246753279,0.0022857142857144463,0.003142857142857336,0.03837862318840579,-0.001129988851727881,0.0022857142857144463,0.012763486965932713
soft,0.15,0.275,0.2,0.3,0.788,0.7824935064935066,0.8826071428571429,0.8881409244974288,0.844189966555184,0.007636363636363663,0.0022857142857144463,0.006500000000000172,0.03462862318840576,-0.00043433667781489493,0.0022857142857144463,0.01276267527762101
hard,0.1,0.275,0.15,0.25,0.7864675324675324,0.7824935064935066,0.88025,0.8918909244974288,0.844189966555184,0.006103896103896056,0.0022857142857144463,0.004142857142857226,0.03837862318840579,-0.00043433667781489493,0.0022857142857144463,0.01272777268021838
hard,0.15,0.3,0.1,0.225,0.7891428571428571,0.7824935064935066,0.8813214285714286,0.8881409244974288,0.8424900780379041,0.008779220779220775,0.0022857142857144463,0.005214285714285838,0.03462862318840576,-0.0021342251950947633,0.0022857142857144463,0.012726960991906705
soft,0.15,0.3,0.1,0.225,0.7891428571428571,0.7824935064935066,0.8813214285714286,0.8881409244974288,0.8424900780379041,0.008779220779220775,0.0022857142857144463,0.005214285714285838,0.03462862318840576,-0.0021342251950947633,0.0022857142857144463,0.012726960991906705
soft,0.1,0.275,0.15,0.225,0.7864675324675324,0.7824935064935066,0.8801071428571428,0.8918909244974288,0.8438421404682275,0.006103896103896056,0.0022857142857144463,0.0040000000000000036,0.03837862318840579,-0.000782162764771388,0.0022857142857144463,0.012692058394504074
soft,0.15,0.275,0.1,0.25,0.7891428571428571,0.7824935064935066,0.8811071428571429,0.8881409244974288,0.843494314381271,0.008779220779220775,0.0022857142857144463,0.0050000000000001155,0.03462862318840576,-0.001129988851727881,0.0022857142857144463,0.012673389563335274
hard,0.1,0.275,0.05,0.2,0.7876103896103896,0.7824935064935066,0.8787499999999999,0.8918909244974288,0.8431464882943145,0.007246753246753279,0.0022857142857144463,0.002642857142857169,0.03837862318840579,-0.0014778149386843742,0.0022857142857144463,0.012638486965932672
hard,0.15,0.3,0.1,0.2,0.7891428571428571,0.7824935064935066,0.8808214285714286,0.8881409244974288,0.8421422519509476,0.008779220779220775,0.0022857142857144463,0.004714285714285893,0.03462862318840576,-0.0024820512820512564,0.0022857142857144463,0.012601960991906719
soft,0.15,0.3,0.1,0.2,0.7891428571428571,0.7824935064935066,0.8808214285714286,0.8881409244974288,0.8421422519509476,0.008779220779220775,0.0022857142857144463,0.004714285714285893,0.03462862318840576,-0.0024820512820512564,0.0022857142857144463,0.012601960991906719
hard,0.15,0.275,0.2,0.3,0.788,0.7824935064935066,0.88175,0.8881409244974288,0.844189966555184,0.007636363636363663,0.0022857142857144463,0.005642857142857283,0.03462862318840576,-0.00043433667781489493,0.0022857142857144463,0.012548389563335288
hard,0.1,0.275,0.15,0.225,0.7864675324675324,0.7824935064935066,0.8792500000000001,0.8918909244974288,0.8438421404682275,0.006103896103896056,0.0022857142857144463,0.003142857142857336,0.03837862318840579,-0.000782162764771388,0.0022857142857144463,0.012477772680218407
hard,0.15,0.275,0.1,0.25,0.7891428571428571,0.7824935064935066,0.88025,0.8881409244974288,0.843494314381271,0.008779220779220775,0.0022857142857144463,0.004142857142857226,0.03462862318840576,-0.001129988851727881,0.0022857142857144463,0.012459103849049552
soft,0.15,0.275,0.1,0.225,0.7891428571428571,0.7824935064935066,0.8801071428571428,0.8881409244974288,0.8431464882943145,0.008779220779220775,0.0022857142857144463,0.0040000000000000036,0.03462862318840576,-0.0014778149386843742,0.0022857142857144463,0.012423389563335246
soft,0.15,0.275,0.1,0.2,0.7891428571428571,0.7824935064935066,0.8796071428571428,0.8881409244974288,0.8427986622073579,0.008779220779220775,0.0022857142857144463,0.0035000000000000586,0.03462862318840576,-0.0018256410256409783,0.0022857142857144463,0.01229838956333526
hard,0.15,0.275,0.1,0.225,0.7891428571428571,0.7824935064935066,0.8792500000000001,0.8881409244974288,0.8431464882943145,0.008779220779220775,0.0022857142857144463,0.003142857142857336,0.03462862318840576,-0.0014778149386843742,0.0022857142857144463,0.01220910384904958
hard,0.1,0.3,0.2,0.3,0.7841818181818182,0.7824935064935066,0.8838214285714285,0.8881409244974288,0.844189966555184,0.0038181818181818317,0.0022857142857144463,0.007714285714285785,0.03462862318840576,-0.00043433667781489493,0.0022857142857144463,0.012111701251646956
soft,0.1,0.3,0.2,0.3,0.7841818181818182,0.7824935064935066,0.8838214285714285,0.8881409244974288,0.8451027870680045,0.0038181818181818317,0.0022857142857144463,0.007714285714285785,0.03462862318840576,0.0004784838350055942,0.0022857142857144463,0.012111701251646956
