MUSIC_SOURCE_ID,MUSIC_GROUP_ID,MUSIC_GENERATOR,MUSIC_ARCHIVE_MEMBER,AUDIO_SHA256,PANNS_VOCAL_MAX,PANNS_SPEECH_MAX,PANNS_ANY_VOICE_MAX,PANNS_SINGING,PANNS_MALE_SINGING,PANNS_FEMALE_SINGING,PANNS_CHILD_SINGING,PANNS_SYNTHETIC_SINGING,PANNS_CHOIR,PANNS_YODELING,PANNS_CHANT,PANNS_RAPPING,PANNS_HUMMING,PANNS_OPERA,PANNS_VOCAL_MUSIC,DEMUCS_VOCAL_TO_MIX_DB,DEMUCS_VOCAL_TO_RESIDUAL_DB,PANNS_THRESHOLD,PANNS_FLAG,DEMUCS_THRESHOLD_DB,DEMUCS_FLAG,ACOUSTIC_SCREEN_PASS,REVIEW_REASON
FM_MusicGen_medium__Slo8QXYOp8,fmc:_Slo8QXYOp8,MusicGen_medium,unmixed_dataset/eval/FM_MusicGen_medium__Slo8QXYOp8.wav,0e79cb88f4218e8627efb6a227b3d6295ed3aa720ccd225db2bf9918160f1f33,0.01350583415478468,0.0461602620780468,0.0461602620780468,0.01350583415478468,0.001615467481315136,0.0010443958453834057,0.00024448163458146155,0.0003567913081496954,0.0028052786365151405,0.00014549141633324325,0.005059876013547182,0.0003939240996260196,0.0005637782160192728,0.0006397932884283364,0.0037075241561979055,-43.082814256522035,-43.045523117310054,0.2,False,-1.5,False,True,
FM_MusicGen_medium_-XN0NtrnfMY,fmc:-XN0NtrnfMY,MusicGen_medium,unmixed_dataset/eval/FM_MusicGen_medium_-XN0NtrnfMY.wav,134151b29b9f167d4c7ba23c6518df921432fb1f82fc842c0cad2af0df5af476,0.012442192062735558,0.023320650681853294,0.023320650681853294,0.012442192062735558,0.00033223064383491874,0.0004138688382226974,0.0001630007172934711,0.0002204244810855016,0.0006055064150132239,5.463104389491491e-05,0.00012289552250877023,0.0003186842368450016,0.0002364225802011788,0.0005313470610417426,0.0002829149889294058,-63.21436128644483,-63.146779112975935,0.2,False,-1.5,False,True,
FM_MusicGen_medium_ZVMIk3xYaYo,fmc:ZVMIk3xYaYo,MusicGen_medium,unmixed_dataset/eval/FM_MusicGen_medium_ZVMIk3xYaYo.wav,89d379d029dc8393fa2cda1093bbd95d84999c50bf594d69deb5fa7cd40964d1,0.0031471983529627323,0.02231530100107193,0.02231530100107193,0.0031471983529627323,0.00024637329624965787,0.0002502588031347841,0.00012235715985298157,9.441452857572585e-05,0.0013956219190731645,7.708264456596226e-05,0.0009578965255059302,0.00045325030805543065,0.0001398706081090495,0.0005104734445922077,0.0004381100879982114,-62.791401271634804,-62.86013229249999,0.2,False,-1.5,False,True,
FM_MusicGen_medium_JHvLuYk6TfI,fmc:JHvLuYk6TfI,MusicGen_medium,unmixed_dataset/eval/FM_MusicGen_medium_JHvLuYk6TfI.wav,de0a19882e9514aee0f5e32227b8fac3dcee740ddf96955d93afa70bfe0b6a2c,0.005454642232507467,0.022781342267990112,0.022781342267990112,0.005454642232507467,0.00013993290485814214,0.0002960132551379502,0.0002433518529869616,0.00036479116533882916,0.0003712519828695804,5.657093061017804e-05,0.00023256395070347935,0.0003717605723068118,0.00018503473256714642,0.00014781675417907536,0.00022851995890960097,-49.500781559788436,-49.477148840387414,0.2,False,-1.5,False,True,
FM_MusicGen_medium_K5ilD6nEJ-g,fmc:K5ilD6nEJ-g,MusicGen_medium,unmixed_dataset/eval/FM_MusicGen_medium_K5ilD6nEJ-g.wav,0fe1879de88ea8f1361144b3c7e238e8c1ef1e729d819f947baceec94c480432,0.009967568330466747,0.022120976820588112,0.022120976820588112,0.00498213293030858,0.0005602348246611655,0.0005946048768237233,0.0002910369075834751,0.0001767749636201188,0.003746502334252,7.805898349033669e-05,0.0015239162603393197,0.0003920823510270566,0.0027912266086786985,0.009967568330466747,0.0011181776644662023,-55.862365918826534,-55.8437537751977,0.2,False,-1.5,False,True,
FM_MusicGen_medium_uoZ9Rs4E-6Y,fmc:uoZ9Rs4E-6Y,MusicGen_medium,unmixed_dataset/eval/FM_MusicGen_medium_uoZ9Rs4E-6Y.wav,e87c36a945f94939872fa299dc1686592ba8a7a3d317c1ca1748630470f9a0a4,0.008009171113371849,0.0158702302724123,0.0158702302724123,0.008009171113371849,0.0008492711349390447,0.0020471359603106976,0.0015873739030212164,0.0005421573296189308,0.002161911455914378,0.00020150808268226683,0.0009913741378113627,0.00014351485879160464,0.0009562124032527208,0.0008994168019853532,0.0014113312354311347,-49.721039597912615,-49.70389274345641,0.2,False,-1.5,False,True,
FM_stable_audio_open_xmaVWayBvaY,fmc:xmaVWayBvaY,stable_audio_open,unmixed_dataset/eval/FM_stable_audio_open_xmaVWayBvaY.wav,47125a249b4b130f531bcb834a5ed3e0db6747a7218b0ac2b7b51f45ae0791cb,0.005692329257726669,0.03493409976363182,0.03493409976363182,0.005692329257726669,0.0004637186066247523,0.00047701739822514355,0.00021574237325694412,0.000295250560157001,0.0009147832170128822,5.979148772894405e-05,0.000375735224224627,0.0015708609716966748,0.00035525753628462553,0.0003489327500574291,0.0013685418525710702,-56.30628805938172,-56.200038487571355,0.2,False,-1.5,False,True,
FM_stable_audio_open_LAeWwMC2EaI,fmc:LAeWwMC2EaI,stable_audio_open,unmixed_dataset/eval/FM_stable_audio_open_LAeWwMC2EaI.wav,06ddd4fbb4064af17bf44e202cd590834f2be83589d047419184ab89b3a8f9d7,0.021433020010590553,0.029991431161761284,0.029991431161761284,0.021433020010590553,0.0015608646208420396,0.002192817395552993,0.0005714335711672902,0.00048782132216729224,0.0009734839550219476,0.00010622193076414987,0.0003287681902293116,0.0004206910962238908,0.0009390102932229638,0.0017936212243512273,0.00047419953625649214,-60.40799319021247,-60.39167114803625,0.2,False,-1.5,False,True,
FM_stable_audio_open_QlaW568SeDc,fmc:QlaW568SeDc,stable_audio_open,unmixed_dataset/eval/FM_stable_audio_open_QlaW568SeDc.wav,46dc67c296773bca25a925b57d862ef34d1ba79506bb8f40732f44c8e7c83569,0.006548223085701466,0.03899805620312691,0.03899805620312691,0.006548223085701466,0.0005418236250989139,0.0010755627881735563,0.00045973475789651275,0.0004538908542599529,0.001596832531504333,7.532732706749812e-05,0.0005775745958089828,0.0004154906200710684,0.0005536112003028393,0.001797920442186296,0.000564507907256484,-46.138996334522915,-46.12592792246183,0.2,False,-1.5,False,True,
FM_stable_audio_open_EFlGHxV5WsY,fmc:EFlGHxV5WsY,stable_audio_open,unmixed_dataset/eval/FM_stable_audio_open_EFlGHxV5WsY.wav,07dd52a8c4475f9219e0c894f41867076da7162a14a4b0e43dbfa04b6d3bc220,0.008683896623551846,0.0268242210149765,0.0268242210149765,0.008683896623551846,0.00017589141498319805,0.00034718637471087277,0.00020791996212210506,0.00012054775288561359,0.0006736037903465331,9.377468813909218e-05,0.00023830574355088174,0.00014698356972076,0.00037074764259159565,0.0005682730698026717,0.0004189015016891062,-53.53834930344995,-53.5287210088783,0.2,False,-1.5,False,True,
FM_stable_audio_open_uT-S_JC_GzU,fmc:uT-S_JC_GzU,stable_audio_open,unmixed_dataset/eval/FM_stable_audio_open_uT-S_JC_GzU.wav,c5e43ab1e0bb4bdf85a11b98373891f1d995bf0b345711c140f29d0548a2e514,0.002391744637861848,0.03475068882107735,0.03475068882107735,0.002391744637861848,0.000938642246183008,0.0005343968514353037,0.0003401046560611576,0.0003030132793355733,0.0005308003746904433,6.480796582764015e-05,0.00036097419797442853,0.00048141725710593164,0.000139315816340968,0.00015158964379224926,0.0003782306157518178,-59.280921470484095,-59.24644102674867,0.2,False,-1.5,False,True,
FM_stable_audio_open_7ITwarmdyfI,fmc:7ITwarmdyfI,stable_audio_open,unmixed_dataset/eval/FM_stable_audio_open_7ITwarmdyfI.wav,f45c3d888a6a24e2d4ca72a1e4a68f2bbc4af3a8cc075b72d647de95fd027ca9,0.08095549046993256,0.324331134557724,0.324331134557724,0.08095549046993256,0.01085982471704483,0.027946297079324722,0.0232468843460083,0.0195295549929142,0.004662391263991594,0.00377909024246037,0.0024728442076593637,0.003608791157603264,0.00366567587479949,0.0006287363939918578,0.004792917054146528,-4.670493473984138,-1.882776542968867,0.2,True,-1.5,False,False,panns
FM_stable_audio_open_O84YjlJ_Qw4,fmc:O84YjlJ_Qw4,stable_audio_open,unmixed_dataset/eval/FM_stable_audio_open_O84YjlJ_Qw4.wav,6f72a54ad996d0a9e3e70391f0e0482d287d1c9691fab6f051cf2d5cb38cd360,0.02232000045478344,0.027614083141088486,0.027614083141088486,0.02232000045478344,0.00043068453669548035,0.0010291904909536242,0.0009610851993784308,0.00026732677360996604,0.0007110405713319778,0.00024798951926641166,0.0001297634153161198,0.00021862340508960187,0.0008361611980944872,0.0002503616560716182,0.0005891857435926795,-49.64797355967213,-49.62913320557929,0.2,False,-1.5,False,True,
FM_stable_audio_open_GQPOpFX20Gw,fmc:GQPOpFX20Gw,stable_audio_open,unmixed_dataset/eval/FM_stable_audio_open_GQPOpFX20Gw.wav,9b7a071d8fd0f7057a2c5aa6417fe9dbda6fb32b3de5b55d080f631a37efc163,0.008446389809250832,0.030235761776566505,0.030235761776566505,0.008446389809250832,0.0007829398382455111,0.0019596123602241278,0.0006850867066532373,0.0009861247381195426,0.0009998911991715431,0.00014701118925586343,0.0007927963160909712,0.0002991830406244844,0.0007081793155521154,0.0006401394493877888,0.0011876373318955302,-53.236823397985276,-53.22486871708132,0.2,False,-1.5,False,True,
