DATASET,ID,ANCHOR_VOICE_LOGIT,VOICE_LOGIT_RESIDUAL,ISOLATED_VOICE_EXPERT_LOGIT,ANCHOR_MUSIC_LOGIT,MUSIC_LOGIT_RESIDUAL,ISOLATED_MUSIC_EXPERT_LOGIT,ANCHOR_FILE_LOGIT,DIRECT_FILE_LOGIT_RESIDUAL,ISOLATED_FILE_EXPERT_LOGIT
asvspoof_voice_wav_dev_v1,voice_0037__wav,-5.297308326120026,0.11544009,-5.181868236120026,0.5952870223108861,1.9998276,2.595114622310886,-0.6996477527861036,1.9883896,0.6922249672138965
asvspoof_voice_wav_dev_v1,voice_0040__wav,-3.28588023503034,0.74003637,-2.5458438650303403,0.32574805661079786,1.9450922,2.2708402566107977,-0.3443993048452625,0.81893927,0.22885818415473747
asvspoof_voice_wav_dev_v1,voice_0041__wav,-6.4694102787487795,1.6904128,-4.77899747874878,-0.852531437980225,1.9383388,1.085807362019775,-1.7641333589377308,1.5620303,-0.670712148937731
asvspoof_voice_wav_dev_v1,voice_0042__wav,-7.548186960035381,-1.9529368,-9.501123760035382,-0.1868529294524488,1.8997421,1.7128891705475513,-1.5282748127912433,1.876885,-0.2144553127912434
asvspoof_voice_wav_dev_v1,voice_0043__wav,-7.8901723875432115,-1.9999411,-9.89011348754321,0.5242288906659148,1.99709,2.5213188906659147,-0.8580085967976683,1.9403774,0.5002555832023317
asvspoof_voice_wav_dev_v1,voice_0045__wav,-4.817007497905452,1.9421928,-2.8748146979054523,1.0828491200285466,1.7680181,2.8508672200285465,-0.25897614324851204,1.3549917,0.6895180467514879
asvspoof_voice_wav_dev_v1,voice_0046__wav,-4.221466451417742,1.9646882,-2.2567782514177415,0.9947740598741758,1.9968476,2.9916216598741756,-0.2444072587910725,1.7062607,0.9499752312089275
asvspoof_voice_wav_dev_v1,voice_0047__wav,-0.5070578739929852,-2.0,-2.507057873992985,-0.6183830685713532,1.6887922,1.0704091314286468,-0.052610951449940435,1.4115775,0.9354932985500595
asvspoof_voice_wav_dev_v1,voice_0048__wav,-4.922500822671486,0.41857627,-4.503924552671486,1.2095631288365811,1.9982461,3.207809228836581,0.05108360380445065,1.8300571,1.3321235738044506
asvspoof_voice_wav_dev_v1,voice_0049__wav,-4.0929990948533375,-1.9996641,-6.092663194853337,0.823095696810014,1.8454678,2.6685634968100143,-0.5015824385180646,1.9748324,0.8808002414819353
asvspoof_voice_wav_dev_v1,voice_0050__wav,-3.664804032363869,-1.1958269,-4.860630932363869,1.1778761609980075,1.7694857,2.9473618609980075,0.10899487101509786,1.6587384,1.2701117510150979
asvspoof_voice_wav_dev_v1,voice_0051__wav,-4.812936260938795,0.72153676,-4.0913995009387945,2.3779068576718903,1.6898836,4.06779045767189,0.3293818281061406,1.5445809,1.4105884581061403
asvspoof_voice_wav_dev_v1,voice_0052__wav,-5.309053069714468,-1.9998728,-7.308925869714468,0.9714437246990419,1.9992628,2.970706524699042,-0.3152965544004054,1.9931538,1.0799111055995945
asvspoof_voice_wav_dev_v1,voice_0053__wav,-3.262936548640266,0.5593805,-2.703556048640266,-0.1885971361124663,1.9623829,1.7737857638875336,-0.557534005647512,1.2549744,0.32094807435248796
asvspoof_voice_wav_dev_v1,voice_0054__wav,-2.103725002659356,0.3089028,-1.794822202659356,0.3574605193464584,1.999992,2.3574525193464586,-0.04358768766081533,1.1185589,0.7394035423391846
asvspoof_voice_wav_dev_v1,voice_0055__wav,-7.087303536248676,0.2889913,-6.798312236248676,2.8427806608015205,1.7967362,4.63951686080152,-0.1070995508333229,1.9261003,1.2411706591666771
asvspoof_voice_wav_dev_v1,voice_0056__wav,-7.2861863006112655,1.9857066,-5.300479700611265,0.08780898606395149,1.9926325,2.0804414860639513,-0.20763129348209486,1.8010222,1.0530842465179049
asvspoof_voice_wav_dev_v1,voice_0058__wav,-5.641429775400001,-1.9687228,-7.610152575400001,0.8651007000929873,1.8944292,2.7595299000929874,-0.5657279023720891,1.8813783,0.7512369076279108
asvspoof_voice_wav_dev_v1,voice_0059__wav,-5.5600522649720014,-1.9893403,-7.549392564972002,0.7132688974987801,1.9977834,2.7110522974987803,-0.8693092102832864,1.9222026,0.47623260971671355
asvspoof_voice_wav_dev_v1,voice_0060__wav,-5.689249368319201,-1.1729621,-6.862211468319201,2.499532377486676,1.2113069,3.7108392774866763,0.19151127248601996,0.9945872,0.88772231248602
asvspoof_voice_wav_dev_v1,voice_0061__wav,-5.377891527677029,1.3084645,-4.06942702767703,0.37345566428058163,1.9963945,2.3698501642805816,-0.05681639756651957,1.8214368,1.2181893624334803
asvspoof_voice_wav_dev_v1,voice_0062__wav,-7.151111151585298,0.7846442,-6.3664669515852985,0.08474302993951288,1.9641482,2.048891229939513,-0.9835420599158147,1.7961369,0.2737537700841852
asvspoof_voice_wav_dev_v1,voice_0063__wav,-6.234851329639698,-1.9198021,-8.154653429639698,0.36582571520661433,1.9999994,2.3658251152066145,-2.9751969508648237,1.9959965,-1.577999400864824
asvspoof_voice_wav_dev_v1,voice_0064__wav,-6.345499596014181,-1.9997185,-8.34521809601418,0.29746426249748836,1.9842342,2.2816984624974883,-0.8639600771658789,1.9825623,0.523833532834121
asvspoof_voice_wav_dev_v1,voice_0066__wav,-6.378903740503158,-1.995043,-8.373946740503158,-0.3176078766813205,1.9541756,1.6365677233186795,-3.0289314193976247,1.9800385,-1.6429044693976247
asvspoof_voice_wav_dev_v1,voice_0067__wav,-6.595465735668239,-1.9999955,-8.595461235668239,0.21677340292831393,1.9785355,2.195308902928314,-1.0283929037650323,1.8790685,0.2869550462349677
asvspoof_voice_wav_dev_v1,voice_0068__wav,-4.512856757679646,-1.9998511,-6.512707857679646,-0.2682564556482342,1.7390549,1.4707984443517659,-1.8091137324570596,1.7140625,-0.6092699824570598
asvspoof_voice_wav_dev_v1,voice_0069__wav,-5.737067719396066,-1.8384004,-7.575468119396066,0.5868913117527395,1.9999992,2.586890511752739,-2.6363984565035787,1.9986413,-1.2373495465035789
asvspoof_voice_wav_dev_v1,voice_0070__wav,-7.418966632530984,-1.9999745,-9.418941132530984,-0.06892383503909705,1.7514033,1.682479464960903,-1.202183306162193,1.087611,-0.4408556061621929
asvspoof_voice_wav_dev_v1,voice_0071__wav,-8.06123450660292,0.23321222,-7.82802228660292,0.26542421946468286,1.9800386,2.245462819464683,-0.298433564687957,1.7384727,0.918497325312043
asvspoof_voice_wav_dev_v1,voice_0073__wav,-8.456598010040599,-1.9999955,-10.4565935100406,-0.28202607309187067,1.9951061,1.7130800269081294,-1.5405975065320445,1.9844345,-0.15149335653204443
asvspoof_voice_wav_dev_v1,voice_0074__wav,-6.037029848647043,-1.9955705,-8.032600348647042,-0.40688779614005965,1.9998958,1.5930080038599403,-1.7199591551966913,1.9927958,-0.32500209519669143
asvspoof_voice_wav_dev_v1,voice_0075__wav,-6.144894028774261,1.9538294,-4.191064628774261,1.0067582193597138,1.9999995,3.0067577193597135,0.2290832932688599,1.9437354,1.5896980732688597
asvspoof_voice_wav_dev_v1,voice_0076__wav,-5.675727043680707,1.7117047,-3.964022343680707,-0.3137795036352603,1.9990163,1.6852367963647397,-0.7612477836520386,1.6667082,0.4054479563479614
asvspoof_voice_wav_dev_v1,voice_0077__wav,-5.262938729248382,0.21155928,-5.0513794492483814,0.17015709390050016,1.971313,2.1414700939005002,-0.9647003412881581,1.9443762,0.3963629987118418
asvspoof_voice_wav_dev_v1,voice_0078__wav,-5.181572367930525,-0.04404524,-5.225617607930525,1.470276803142213,1.8875222,3.357799003142213,-0.38093092048452726,1.7562686,0.8484570995154728
asvspoof_voice_wav_dev_v1,voice_0079__wav,-6.769643802147391,1.8139899,-4.95565390214739,0.7973353046705796,1.9670663,2.7644016046705797,-0.06764509073140856,1.8133914,1.2017288892685913
asvspoof_voice_wav_dev_v1,voice_0080__wav,-4.921539185789526,1.8053515,-3.116187685789526,1.0490549658609307,1.9999989,3.0490538658609307,0.05566736337220346,1.943938,1.4164239633722033
asvspoof_voice_wav_dev_v1,voice_0081__wav,-5.022565267340366,-1.9994366,-7.022001867340366,0.4857522287087623,1.8713272,2.3570794287087624,-0.9210364674041579,1.906756,0.41369273259584205
asvspoof_voice_wav_dev_v1,voice_0082__wav,-6.5240688521948655,-1.9999855,-8.524054352194865,-0.19537275956905642,1.9422454,1.7468726404309436,-1.4301904092523419,1.948199,-0.06645110925234188
asvspoof_voice_wav_dev_v1,voice_0083__wav,-3.0651870391186815,0.46912518,-2.5960618591186817,-0.4123025102715977,1.9919237,1.5796211897284023,-0.4867042681569644,1.5434307,0.5936972218430354
asvspoof_voice_wav_dev_v1,voice_0084__wav,-5.9972310155719,-1.8303329,-7.827563915571901,0.7194591972473003,1.9318595,2.6513186972473006,-0.5691937622913082,1.7663956,0.6672831577086916
asvspoof_voice_wav_dev_v1,voice_0085__wav,-6.015886685324728,-1.001081,-7.016967685324728,0.947744345456094,1.8034984,2.751242745456094,-0.47759612902050697,1.8308257,0.803981860979493
asvspoof_voice_wav_dev_v1,voice_0086__wav,-5.705967584470421,-1.9170588,-7.623026384470421,-0.5419242113667752,1.6310908,1.089166588633225,-1.3695422858741855,1.1363312,-0.5741104458741855
asvspoof_voice_wav_dev_v1,voice_0087__wav,-4.5298866806037035,-1.9972367,-6.527123380603704,0.1418512759593803,1.7299263,1.8717775759593804,-1.0753395678198125,0.80380017,-0.5126794488198125
asvspoof_voice_wav_dev_v1,voice_0088__wav,-4.30500607974129,1.0867586,-3.2182474797412897,1.263029548474555,1.9420444,3.205073948474555,-0.31129804979265774,1.8384153,0.9755926602073423
asvspoof_voice_wav_dev_v1,voice_0090__wav,-3.4756169982159677,1.9496576,-1.5259593982159676,0.5808809499250075,1.9989117,2.5797926499250075,-0.3816664161883133,1.741916,0.8376747838116866
asvspoof_voice_wav_dev_v1,voice_0091__wav,-5.979939177485351,-1.9574269,-7.9373660774853505,0.5419236827812861,1.9582332,2.500156882781286,-0.6825540970669568,1.9570111,0.687353672933043
asvspoof_voice_wav_dev_v1,voice_0092__wav,-6.175796462894141,-1.9796265,-8.155422962894141,-0.15426919821050578,1.6861221,1.5318529017894942,-1.4539156789856615,0.79113305,-0.9001225439856616
asvspoof_voice_wav_dev_v1,voice_0093__wav,-6.589048573470439,0.80862296,-5.780425613470439,0.14491243428958012,1.996993,2.1419054342895802,-0.5554596921090811,1.8922424,0.7691099878909189
asvspoof_voice_wav_dev_v1,voice_0094__wav,-6.729783314682419,-1.9995675,-8.72935081468242,0.5152621234806123,1.9377582,2.4530203234806125,-0.8658256919785419,1.9309713,0.485854218021458
asvspoof_voice_wav_dev_v1,voice_0095__wav,-6.630086017651121,-0.72348654,-7.353572557651121,1.0268473560805556,1.955739,2.9825863560805557,-0.37219571314001176,1.9871542,1.0188122268599882
asvspoof_voice_wav_dev_v1,voice_0096__wav,-5.774419047430424,-1.744417,-7.518836047430424,0.4814447260329587,1.8926219,2.374066626032959,-0.8012488881028126,1.2860109,0.09895874189718734
asvspoof_voice_wav_dev_v1,voice_0097__wav,-6.910555069319992,-1.9997634,-8.910318469319993,0.3794944403111292,1.9999654,2.3794598403111293,-0.9455598861587284,1.994816,0.4508113138412715
asvspoof_voice_wav_dev_v1,voice_0098__wav,-6.864883267505451,1.9990987,-4.865784567505451,0.44057707595049905,1.5106707,1.951247775950499,-0.8329518354383637,1.9871253,0.5580358745616362
asvspoof_voice_wav_dev_v1,voice_0099__wav,-4.939662870284417,1.9942288,-2.945434070284417,1.3691189704750693,1.9990938,3.3682127704750693,-2.0001596339516263,1.7315282,-0.7880898939516263
asvspoof_voice_wav_dev_v1,voice_0100__wav,9.272872123173553,0.78416765,10.057039773173553,0.6118071296818657,1.9930375,2.6048446296818657,9.318237900006457,0.058075994,9.358891095806456
asvspoof_voice_wav_dev_v1,voice_0101__wav,8.000441367739095,-1.9331541,6.067287267739094,1.147860903101262,1.6237018,2.771562703101262,8.173872108610917,-1.0694915,7.425228058610917
asvspoof_voice_wav_dev_v1,voice_0102__wav,8.306551294664082,0.12903047,8.435581764664082,0.9673115360329115,1.9429855,2.9102970360329117,8.59817055745875,0.07765762,8.65253089145875
asvspoof_voice_wav_dev_v1,voice_0104__wav,10.38553288753995,0.4120397,10.79757258753995,1.0014294519607725,1.8670027,2.8684321519607723,10.35490612641304,-0.3569904,10.10501284641304
asvspoof_voice_wav_dev_v1,voice_0105__wav,8.614727714945802,0.11336584,8.728093554945803,0.9915563698170393,1.996027,2.987583369817039,8.936221618889073,-0.15596746,8.827044396889073
asvspoof_voice_wav_dev_v1,voice_0107__wav,9.98473611307749,0.13714774,10.12188385307749,1.2595034882156222,0.53836954,1.7978730282156223,10.322962936607784,-0.49566942,9.975994342607784
asvspoof_voice_wav_dev_v1,voice_0109__wav,7.455934453128621,-1.9458684,5.510066053128621,0.5565365371463404,1.9230797,2.4796162371463404,7.295507796940558,-1.3054733,6.381676486940558
asvspoof_voice_wav_dev_v1,voice_0110__wav,9.257859822505146,-0.05475029,9.203109532505147,0.32748094204815537,1.9999489,2.327429842048155,9.367511250530695,1.6394823,10.515148860530696
asvspoof_voice_wav_dev_v1,voice_0111__wav,9.83301644701405,-0.058455713,9.774560734014049,1.659270781792006,1.9793524,3.6386231817920063,10.130202760928107,0.56452894,10.525373018928107
asvspoof_voice_wav_dev_v1,voice_0112__wav,7.743807083741517,0.2036606,7.947467683741517,0.5053819327284352,1.9999459,2.505327832728435,7.863881537827017,0.1680753,7.981534247827017
asvspoof_voice_wav_dev_v1,voice_0113__wav,6.533028613345731,-1.9999903,4.533038313345731,0.029630764149927602,1.909296,1.9389267641499277,6.3165329349750685,0.21888745,6.469754149975069
asvspoof_voice_wav_dev_v1,voice_0114__wav,9.811969974160046,-0.06766007,9.744309904160046,0.5143287017382155,1.9998084,2.5141371017382155,9.898316428616374,0.28681773,10.099088839616375
asvspoof_voice_wav_dev_v1,voice_0115__wav,10.63662470112147,0.23695728,10.87358198112147,4.261308352593306,1.6019069,5.863215252593307,10.97192210115983,0.17422332,11.09387842515983
asvspoof_voice_wav_dev_v1,voice_0116__wav,10.630386605416353,0.4165664,11.046953005416354,1.2285980880229777,1.8415458,3.0701438880229777,10.777033226983772,-0.051082764,10.741275292183772
asvspoof_voice_wav_dev_v1,voice_0117__wav,9.373137924268494,0.13093327,9.504071194268494,1.1285299448392154,1.2848991,2.4134290448392157,9.440255380346008,-0.013909056,9.430519041146008
asvspoof_voice_wav_dev_v1,voice_0118__wav,9.657165254570497,0.13016118,9.787326434570497,1.9721926644663839,1.8882272,3.860419864466384,10.137708105903283,0.20835316,10.283555317903282
asvspoof_voice_wav_dev_v1,voice_0119__wav,8.581875511944093,0.43470165,9.016577161944092,0.7911947822037739,1.6598547,2.451049482203774,8.915466227671793,-0.7588718,8.384255967671793
asvspoof_voice_wav_dev_v1,voice_0120__wav,9.575668135276109,0.26712847,9.842796605276108,1.164722103327208,1.8358402,3.000562303327208,9.906177437781913,0.026670096,9.924846504981913
asvspoof_voice_wav_dev_v1,voice_0123__wav,5.871550302306663,0.26811105,6.139661352306663,0.6752718152153887,1.911261,2.5865328152153886,6.776040319791096,0.23237191,6.938700656791096
asvspoof_voice_wav_dev_v1,voice_0124__wav,9.43002685725369,0.11781694,9.547843797253691,2.0687527222374427,1.8697777,3.9385304222374424,10.206032464795241,0.14755169,10.30931864779524
asvspoof_voice_wav_dev_v1,voice_0125__wav,9.500216851072501,-1.9692045,7.531012351072501,1.83939853508284,0.91155094,2.75094947508284,9.789861809785648,-1.2981383,8.881164999785648
asvspoof_voice_wav_dev_v1,voice_0126__wav,10.106432332200178,0.02205266,10.128484992200178,2.3231576055547416,1.8529748,4.176132405554742,10.601610339083487,0.032803483,10.624572777183488
asvspoof_voice_wav_dev_v1,voice_0127__wav,9.839734843326658,0.3581106,10.197845443326658,0.9826753959240891,1.8524966,2.8351719959240893,9.918887037149075,-0.31521034,9.698239799149075
asvspoof_voice_wav_dev_v1,voice_0128__wav,7.936395740580925,-1.7817007,6.154695040580925,0.5265860274337191,1.7361515,2.2627375274337194,7.786472048597182,-0.6031767,7.364248358597182
asvspoof_voice_wav_dev_v1,voice_0129__wav,9.81808326543424,-0.80203414,9.01604912543424,-0.1426612902221669,1.8942957,1.7516344097778331,9.747040912059928,-0.49392974,9.401290094059927
asvspoof_voice_wav_dev_v1,voice_0130__wav,8.508014282425316,0.15784031,8.665854592425315,1.4229813506043132,1.9997467,3.422728050604313,8.570795323457055,0.11673017,8.652506442457055
asvspoof_voice_wav_dev_v1,voice_0131__wav,9.88910009314961,0.40402088,10.293120973149609,0.6405823798511121,1.9618063,2.6023886798511118,9.900581490298787,-0.18613619,9.770286157298788
asvspoof_voice_wav_dev_v1,voice_0132__wav,8.668819709707918,0.13874458,8.80756428970792,1.514377522010794,0.9664122,2.480789722010794,9.080572009769604,-0.5743966,8.678494389769604
asvspoof_voice_wav_dev_v1,voice_0133__wav,7.926638215968403,0.46044165,8.387079865968403,0.9683290306582901,1.5019664,2.47029543065829,8.332869402029896,-0.3682437,8.075098812029896
asvspoof_voice_wav_dev_v1,voice_0134__wav,6.833668488037978,-1.9371885,4.896479988037978,1.3704823568750442,1.969136,3.339618356875044,7.522096603288771,1.385598,8.492015203288771
asvspoof_voice_wav_dev_v1,voice_0135__wav,8.386817754576418,0.1500834,8.536901154576418,0.34864090348235,1.3696922,1.7183331034823501,8.534042512780475,0.16884106,8.652231254780475
asvspoof_voice_wav_dev_v1,voice_0137__wav,8.587106268894242,0.2356215,8.822727768894243,0.7734485296776854,1.9856459,2.7590944296776856,8.725606017374977,0.13799314,8.822201215374976
asvspoof_voice_wav_dev_v1,voice_0138__wav,9.21284802370731,0.24701455,9.459862573707309,0.957095067849221,1.9931753,2.950270367849221,9.3709816352083,-0.020976668,9.3562979676083
asvspoof_voice_wav_dev_v1,voice_0139__wav,9.911036727680562,0.42374432,10.334781047680563,1.08836517121831,1.9135016,3.0018667712183102,10.253705079695298,0.19207932,10.388160603695297
asvspoof_voice_wav_dev_v1,voice_0140__wav,8.521832322071232,-1.9832819,6.538550422071232,0.4200344733283824,1.3427613,1.7627957733283823,8.049790641485968,-1.7297282,6.838980901485968
asvspoof_voice_wav_dev_v1,voice_0141__wav,8.14446730639095,0.14373209,8.28819939639095,0.7944177081791007,1.9905701,2.7849878081791006,8.399119340025559,-0.370773,8.139578240025559
asvspoof_voice_wav_dev_v1,voice_0142__wav,9.761548495079378,0.2505413,10.012089795079378,1.0801240641062957,1.7294195,2.8095435641062956,9.770640582643585,-0.18586782,9.640533108643584
asvspoof_voice_wav_dev_v1,voice_0143__wav,7.816686391679841,0.13803545,7.9547218416798415,1.6340852458008264,1.7703383,3.4044235458008263,8.296627908801561,-0.06769225,8.24924333380156
asvspoof_voice_wav_dev_v1,voice_0145__wav,10.554726111524266,0.33371833,10.888444441524266,1.1686335153896643,1.7238266,2.8924601153896643,10.668043013275383,0.23607102,10.833292727275383
asvspoof_voice_wav_dev_v1,voice_0146__wav,10.569737351798242,0.06360325,10.633340601798242,1.4327843618113727,1.4684666,2.901250961811373,10.805726899526114,0.14167807,10.904901548526114
asvspoof_voice_wav_dev_v1,voice_0148__wav,8.46615560532088,-0.8056967,7.66045890532088,2.6030003977709737,1.7522037,4.355204097770974,9.084098363598063,-0.9905608,8.390705803598063
asvspoof_voice_wav_dev_v1,voice_0149__wav,9.563795771258196,0.21674514,9.780540911258196,0.24839526589550698,1.887852,2.136247265895507,9.489066320758978,-0.24953507,9.314391771758977
asvspoof_voice_wav_dev_v1,voice_0150__wav,8.613232817058774,0.2684234,8.881656217058774,1.066125089869833,1.4326024,2.498727489869833,9.225537265239396,-1.0432117,8.495289075239397
asvspoof_voice_wav_dev_v1,voice_0151__wav,5.422497892346382,-1.9999739,3.4225239923463815,0.5006802842387499,1.9888041,2.48948438423875,5.692254890089093,0.8969333,6.320108200089093
asvspoof_voice_wav_dev_v1,voice_0153__wav,9.514369415493443,-0.045612384,9.468757031493443,1.717106493553779,1.8376659,3.5547723935537787,10.085497866897535,-0.22963427,9.924753877897535
asvspoof_voice_wav_dev_v1,voice_0154__wav,9.319851352009568,-0.1042986,9.215552752009568,0.6550725193491729,1.9897748,2.644847319349173,9.505871340214622,-0.059057347,9.464531197314622
asvspoof_voice_wav_dev_v1,voice_0155__wav,9.842292263680454,0.15804502,10.000337283680453,1.1203627885556453,1.9498401,3.070202888555645,10.13177723364559,0.02123586,10.14664233564559
asvspoof_voice_wav_dev_v1,voice_0156__wav,8.794367501806091,0.16236183,8.956729331806091,1.3524013649902504,1.7273102,3.0797115649902507,9.286397909930342,0.20002605,9.426416144930341
