MUSIC_SOURCE_ID,MUSIC_GROUP_ID,MUSIC_GENERATOR,MUSIC_ARCHIVE_MEMBER,AUDIO_SHA256,PANNS_VOCAL_MAX,PANNS_SPEECH_MAX,PANNS_ANY_VOICE_MAX,PANNS_SINGING,PANNS_MALE_SINGING,PANNS_FEMALE_SINGING,PANNS_CHILD_SINGING,PANNS_SYNTHETIC_SINGING,PANNS_CHOIR,PANNS_YODELING,PANNS_CHANT,PANNS_RAPPING,PANNS_HUMMING,PANNS_OPERA,PANNS_VOCAL_MUSIC,DEMUCS_VOCAL_TO_MIX_DB,DEMUCS_VOCAL_TO_RESIDUAL_DB,PANNS_THRESHOLD,PANNS_FLAG,DEMUCS_THRESHOLD_DB,DEMUCS_FLAG,ACOUSTIC_SCREEN_PASS,REVIEW_REASON
FM_audioldm2_V9jIsOTC1lY,fmc:V9jIsOTC1lY,audioldm2,unmixed_dataset/eval/FM_audioldm2_V9jIsOTC1lY.wav,7303633df9b2486bd764d3232bd42d52ad6b9ad81e6956f63144fd11679b46d0,0.0151029350236058,0.027760986238718,0.027760986238718,0.0151029350236058,0.000430445652455,0.0002646644425112,0.0001148481387645,0.0001329863880528,0.0008735283045098,7.375039422186092e-05,0.0003703156253322,0.000348071422195,0.0001795337739167,0.0003657650086097,0.0003432247322052,-48.178360531422285,-48.009753529997845,0.2,False,-1.5,False,True,
FM_audioldm2_WKL40jfQD3g,fmc:WKL40jfQD3g,audioldm2,unmixed_dataset/eval/FM_audioldm2_WKL40jfQD3g.wav,4e1de72542d9da0eaaefb632265dd0eab8e8ad030b62951ed0e746dfb547c762,0.0093689104542136,0.0216502826660871,0.0216502826660871,0.0053490069694817,0.0006494750268757,0.0007267631590366,0.0005035198410041,0.0003752308839466,0.0021005535963922,0.0001047290716087,0.0023625518660992,0.0006121171754784,0.0028610767330974,0.0093689104542136,0.0011323898797854,-50.11588046186407,-50.10170180454694,0.2,False,-1.5,False,True,
FM_audioldm2_bTLgeqCaYMY,fmc:bTLgeqCaYMY,audioldm2,unmixed_dataset/eval/FM_audioldm2_bTLgeqCaYMY.wav,fb223f7829087c7a574c407b86720077a540364a59a8ed00d98fdc8be520326f,0.0007737394771538,0.0780931338667869,0.0780931338667869,0.0007737394771538,0.0001207040695589,8.940421685110778e-05,6.055633639334701e-05,9.637240873416886e-05,0.0001293944660574,1.989899465115741e-05,0.0004078640486113,0.0003178622282575,0.000242925772909,5.8384892327012494e-05,0.0004678838595282,-17.19896413398422,-16.642739651138545,0.2,False,-1.5,False,True,
FM_audioldm2_mOmYcOBqhwo,fmc:mOmYcOBqhwo,audioldm2,unmixed_dataset/eval/FM_audioldm2_mOmYcOBqhwo.wav,e523f66f7210adc7ba615c22d7ec4426a2a7f0efac11c21773f0dc68b94ee95d,0.005338389892131,0.0404245220124721,0.0404245220124721,0.005338389892131,0.0008944468572735,0.0003542687918525,0.0001391405821777,0.0002117128897225,0.0007647969177924,0.0001801207254175,0.0008636501734144,0.0005526661407202,5.962567956885323e-05,0.0002159164869226,0.000922612613067,-46.7763629208542,-46.55129840555236,0.2,False,-1.5,False,True,
FM_audioldm2_qtnE1hnCD0M,fmc:qtnE1hnCD0M,audioldm2,unmixed_dataset/eval/FM_audioldm2_qtnE1hnCD0M.wav,bc7b5a414a0854c3cf2b3cc9c5c2b9fac3c659c8692eb0413a5422c372b34b3e,0.0033273231238126,0.0301371999084949,0.0301371999084949,0.0033273231238126,0.0001885930687421,0.0001573601766722,6.610520358663052e-05,5.449825039249845e-05,0.0005120350397191,2.440491152810864e-05,0.0002945504966191,0.0003076239663641,0.0001289073989028,0.0002152675151592,0.0003796575474552,-45.50267881415102,-45.44593229684626,0.2,False,-1.5,False,True,
FM_audioldm2_wTPI3MHqxSQ,fmc:wTPI3MHqxSQ,audioldm2,unmixed_dataset/eval/FM_audioldm2_wTPI3MHqxSQ.wav,5cb0da6488da8c97886b32ab9e607f0ec55491738b3329f8a68750047f9f40b6,0.0239823069423437,0.035846572369337,0.035846572369337,0.0076846182346343,0.0013465149095281,0.0013719355920329,0.0009736031643114,0.0008638415019959,0.0014920100802555,0.0001129599113482,0.0025800021830946,0.000512691156473,0.0239823069423437,0.0027324189431965,0.002829433651641,-46.31059783138542,-45.94204829169407,0.2,False,-1.5,False,True,
FM_stable_audio_open_-eDAoheZrY8,fmc:-eDAoheZrY8,stable_audio_open,unmixed_dataset/eval/FM_stable_audio_open_-eDAoheZrY8.wav,02f9ba6929c52593b5153f3c5f0011a5ae8dd9d1c918de6f4b5df5f8f9ac63a6,0.0036462727002799,0.0275649707764387,0.0275649707764387,0.0036462727002799,0.0009270991431549,0.0006691173766739,0.0002938873658422,0.0001980823726626,0.0005985911702737,0.0001239224802702,0.0003711015742737,0.0003861346340272,0.0013049967819824,0.0030286409892141,0.0002758195041678,-59.79662575962382,-59.83318464475285,0.2,False,-1.5,False,True,
FM_stable_audio_open_Dx58W7opw5A,fmc:Dx58W7opw5A,stable_audio_open,unmixed_dataset/eval/FM_stable_audio_open_Dx58W7opw5A.wav,72a812711e029c4c86a9f367daab0f8aeb3263dedae01f135f678ef7320b228c,0.0115926675498485,0.0301471818238496,0.0301471818238496,0.0115926675498485,0.0010900440393015,0.0005161458393558,0.000321086787153,0.00039883426507,0.0007104496471583,0.0001625002478249,0.0010985228000208,0.0004772857646457,0.0009483275935053,0.0003550276451278,0.0009415057138539,-60.972985954582136,-60.984612154825314,0.2,False,-1.5,False,True,
FM_stable_audio_open_KxVbdGPAfjE,fmc:KxVbdGPAfjE,stable_audio_open,unmixed_dataset/eval/FM_stable_audio_open_KxVbdGPAfjE.wav,9ed24f29b5b44335cf067b0f3e765e2916132f0212fa8e5623c524acc09c4be0,0.0104078529402613,0.0385309606790542,0.0385309606790542,0.0104078529402613,0.0008081020787358,0.001890113344416,0.0006867159972898,0.0004780549788847,0.0025658779777586,0.000213113380596,0.0009760183165781,0.0005224655615165,0.0021893074735999,0.0029554737266153,0.0012625674717128,-42.841213104056905,-42.840322939723976,0.2,False,-1.5,False,True,
FM_stable_audio_open_RV05BW-2WIc,fmc:RV05BW-2WIc,stable_audio_open,unmixed_dataset/eval/FM_stable_audio_open_RV05BW-2WIc.wav,e6bff3003d8a95181da2e2e826cea3a9d65cc9a17595b8397aebbfc77eddd3be,0.0116335302591323,0.0393125154078006,0.0393125154078006,0.0116335302591323,0.0008530363556928,0.0019347261404618,0.0008781172800809,0.000323258282151,0.0018719398649409,0.0002450365864206,0.0004112670430913,0.0005234365817159,0.0004736824776045,0.0016802416648715,0.0011751564452424,-45.45874924980193,-45.455146985555466,0.2,False,-1.5,False,True,
FM_stable_audio_open_UcS5U1mpbAE,fmc:UcS5U1mpbAE,stable_audio_open,unmixed_dataset/eval/FM_stable_audio_open_UcS5U1mpbAE.wav,bee2c4c95c003c9e2bce0d3eb6ef7f683c695a86634a6e408374b84a6572d872,0.0026107807643711,0.0299132484942674,0.0299132484942674,0.0026107807643711,0.000234781880863,0.0003327273298054,9.388393664266914e-05,0.0004491520521696,0.0003910343802999,7.432804522977676e-06,0.0001544685073895,0.000169742052094,3.998125248472206e-05,0.0001188453024951,0.0004716405819635,-14.93546103015614,-14.764193992357304,0.2,False,-1.5,False,True,
FM_stable_audio_open__miAGxDX5FM,fmc:_miAGxDX5FM,stable_audio_open,unmixed_dataset/eval/FM_stable_audio_open__miAGxDX5FM.wav,5f161b05674b07d579d2a16cb5a7b92916613cdd842ce73646e797d817694478,0.0077078081667423,0.0304964482784271,0.0304964482784271,0.0077078081667423,0.0006601561326533,0.0011624525068327,0.0005663086776621,0.0004703706654254,0.0021745844278484,0.0002300197811564,0.0003642006486188,0.0001662160357227,0.0016672147903591,0.0029445481486618,0.0007333261310122,-53.04414508009533,-53.03911749439229,0.2,False,-1.5,False,True,
FM_stable_audio_open_xyco-5DC_K8,fmc:xyco-5DC_K8,stable_audio_open,unmixed_dataset/eval/FM_stable_audio_open_xyco-5DC_K8.wav,dda03775a57f9936b2a22a61359f2ca532bd0e1a8f947f040e53b0c9eea99502,0.0059746438637375,0.0353111959993839,0.0353111959993839,0.0059746438637375,0.001096820924431,0.0025911098346114,0.0013091798173263,0.0021191956475377,0.0015713814646005,0.0005216002464294,0.0003057162393815,0.0003909260849468,0.0008104348089545,0.0036800436209887,0.001164412475191,-32.566073189799454,-32.51548185738486,0.2,False,-1.5,False,True,
FM_stable_audio_open_yrme-KRBvzk,fmc:yrme-KRBvzk,stable_audio_open,unmixed_dataset/eval/FM_stable_audio_open_yrme-KRBvzk.wav,4b9f380981c9ad2ac713f97ffa8db606733a5153d4a58507f18373d163a01b7d,0.0039084674790501,0.0351748913526535,0.0351748913526535,0.0039084674790501,0.0002684769569896,0.0004166773578617,0.0001735272671794,0.0001893193257274,0.0025116642937064,0.0003439424035605,0.00058726669522,0.0005348750855773,0.0038649016059935,0.0038300706073641,0.0010528748389333,-50.84057119694974,-50.83842943641837,0.2,False,-1.5,False,True,
