ID,FILE_FAKE_PROB,VOICE_FAKE_PROB,MUSIC_FAKE_PROB,VOICE_PRESENT_PROB,MUSIC_PRESENT_PROB
factorial_0624,0.7791996905,0.7791996905,0.3628768543,0.7583217025,0.9053631425
factorial_0632,0.9616733626,0.9616733626,0.3868201531,0.7631849051,0.8930764198
factorial_0640,0.8925405716,0.5749737639,0.8925405716,0.8637384772,0.9309697151
factorial_0648,0.4297173927,0.4297173927,0.3506818801,0.815325439,0.7313269377
factorial_0656,0.7886116559,0.7886116559,0.4191254909,0.8136187792,0.1459048986
factorial_0664,0.8430823948,0.980676424,0.8430823948,0.6673804522,0.8904833794
factorial_0672,0.777320852,0.777320852,0.3703688806,0.8108348846,0.7589504719
factorial_0680,0.9649029591,0.9649029591,0.9017888699,0.8161213994,0.9211197495
factorial_0688,0.5064923608,0.7798155949,0.5064923608,0.2574287653,0.8869456649
factorial_0696,0.4866830652,0.7616567053,0.4866830652,0.5251456499,0.9306800961
factorial_0704,0.8068426174,0.2364307426,0.8068426174,0.8346061707,0.8354007602
factorial_0712,0.7468976465,0.6552773432,0.7468976465,0.8385539055,0.9387294054
factorial_0720,0.4546709208,0.4546709208,0.4158369661,0.8556098938,0.936301589
factorial_0728,0.707216897,0.8239187151,0.707216897,0.6592650414,0.8574855328
factorial_0736,0.8016715313,0.4043749157,0.8016715313,0.8209894896,0.9021424055
factorial_0744,0.8522241457,0.8522241457,0.4285789815,0.8511664271,0.783088088
factorial_0752,0.9278022154,0.9278022154,0.6160478181,0.8768365979,0.8464016318
factorial_0760,0.9095371129,0.884723516,0.9095371129,0.7721545696,0.7473063469
factorial_0768,0.8358580435,0.8358580435,0.3929430051,0.8338055015,0.7725896239
factorial_0776,0.9818017915,0.9818017915,0.6712031185,0.8963181973,0.8514885306
factorial_0784,0.9853881622,0.9853881622,0.495839358,0.7458433509,0.892139852
factorial_0792,0.9045557349,0.9045557349,0.450127374,0.8102165461,0.4104325175
factorial_0800,0.0043324967,0.0043324967,0.743829627,0.8259328008,0.0566737726
factorial_0808,0.6124817274,0.6124817274,0.7459829123,0.7916738987,0.0545946471
factorial_0816,0.3036782879,0.3036782879,0.7444068235,0.8346009851,0.0658707544
factorial_0824,0.0043324967,0.0043324967,0.743829627,0.8259328008,0.0566737726
factorial_0832,0.3342457957,0.0608585859,0.3342457957,0.0305219367,0.9181692004
factorial_0840,0.5584253793,0.9438312387,0.5584253793,0.021992011,0.9229297042
factorial_0848,0.0022408971,0.9149706063,0.0022408971,0.1715286076,0.9007582068
factorial_0856,0.9520221353,0.9520221353,0.5713175833,0.8425621986,0.0234223492
factorial_0864,0.999578493,0.999578493,0.4989477919,0.8133178949,0.0531927235
factorial_0872,0.999945562,0.999945562,0.5689693616,0.7500692606,0.0397040769
factorial_0880,0.5005041705,0.4733477937,0.5005041705,0.0258467961,0.879406929
factorial_0888,0.5169845519,0.5699140952,0.5169845519,0.2190332264,0.8830403686
factorial_0896,0.7716573654,0.5475289462,0.7716573654,0.0212311316,0.8231512904
factorial_0904,0.2435563675,0.0076854621,0.2435563675,0.664204061,0.8539132476
factorial_0912,0.5710521303,0.8623137259,0.5710521303,0.5487847924,0.8281179667
factorial_0920,0.8330170445,0.8330170445,0.0505179543,0.8105635643,0.8894057274
factorial_0928,0.4511140879,0.0045116154,0.4511140879,0.7520924807,0.8031737208
factorial_0936,0.7706899063,0.8909471114,0.7706899063,0.1661501229,0.888081193
factorial_0944,0.0750021717,0.0027667543,0.0750021717,0.7635594606,0.8021509051
factorial_0952,0.0518167971,0.6306727928,0.0518167971,0.1365988553,0.9064643979
factorial_0960,0.9975657843,0.9975657843,0.1482937951,0.7598344684,0.9179484844
factorial_0968,0.0615005423,0.9495133687,0.0615005423,0.4556550682,0.8741555214
factorial_0976,0.2407472395,0.8600651218,0.2407472395,0.6789088845,0.713670671
factorial_0984,0.5096870437,0.675907623,0.5096870437,0.5928717256,0.8288253546
factorial_0992,0.8012071934,0.8656464676,0.8012071934,0.1856409758,0.8645448089
factorial_1000,0.729344093,0.729344093,0.5849265691,0.8294337988,0.8958518505
factorial_1008,0.7613608684,0.7613608684,0.2212975762,0.861061275,0.8622145653
factorial_1016,0.833132941,0.833132941,0.261563187,0.7316451073,0.8282397985
factorial_1024,0.0685528709,0.3591582491,0.0685528709,0.5764631033,0.8897761106
factorial_1032,0.5083315322,0.5083315322,0.3776997333,0.8354330063,0.6291248202
factorial_1040,0.2306170564,0.9398147247,0.2306170564,0.6022390127,0.8519058824
factorial_1048,0.8982529374,0.8982529374,0.440106081,0.7369713783,0.7436568141
factorial_1056,0.4756811288,0.9102212084,0.4756811288,0.5753083229,0.9537802339
factorial_1064,0.2848431796,0.6390403972,0.2848431796,0.4773317873,0.8011298776
factorial_1072,0.8952885418,0.8952885418,0.3700939833,0.8096278906,0.8486384749
factorial_1080,0.5272490334,0.0893906135,0.5272490334,0.784740746,0.8742542863
factorial_1088,0.3527322626,0.9767405898,0.3527322626,0.4197087586,0.7972368002
factorial_1096,0.8434439065,0.8434439065,0.6464620605,0.766859889,0.892326951
factorial_1104,0.6586381191,0.579770276,0.6586381191,0.8925212026,0.8808734417
factorial_1112,0.5888762339,0.5888762339,0.3608495272,0.7349275351,0.8663535714
factorial_1120,0.8052163508,0.8052163508,0.4042922521,0.8684518933,0.8970997334
factorial_1128,0.876889412,0.876889412,0.4491855833,0.7881135345,0.8207623959
factorial_1136,0.505603624,0.505603624,0.4422004953,0.8701980114,0.874642849
factorial_1144,0.8954132029,0.8954132029,0.5234181476,0.8322780728,0.9030559063
factorial_1152,0.8997910483,0.8997910483,0.4474595056,0.8089449406,0.9204820395
factorial_1160,0.8646724142,0.8646724142,0.5006397263,0.7777158618,0.8965502977
factorial_1168,0.9051505297,0.9051505297,0.5578967004,0.8020414114,0.8337353468
factorial_1176,0.8627194723,0.8627194723,0.6790165832,0.8346102238,0.8843759298
factorial_1184,0.8211232128,0.8211232128,0.6552748135,0.7983013988,0.8891120553
factorial_1192,0.9509059029,0.9509059029,0.4908462812,0.7201805115,0.8501625061
