MODEL,PARENT_ID,CHANNEL,TASK,LABEL,CLEAN_PROB,CHANNEL_PROB,SCORE_DELTA,SIGNED_DELTA
v47,cmbv6_0040,g711_ulaw,FILE,1,0.8791675511,0.8574933658,-0.021674185299999982,-0.021674185299999982
v47,cmbv6_0041,g711_ulaw,FILE,1,0.9578464498,0.928821505,-0.029024944799999952,-0.029024944799999952
v47,cmbv6_0042,g711_ulaw,FILE,1,0.9797200193,0.9966177923,0.01689777300000006,0.01689777300000006
v47,cmbv6_0043,g711_ulaw,FILE,1,0.9883074281,0.9355629251,-0.052744503,-0.052744503
v47,cmbv6_0044,g711_ulaw,FILE,1,0.982391598,0.9733791096,-0.009012488400000018,-0.009012488400000018
v47,cmbv6_0045,g711_ulaw,FILE,1,0.9906381224,0.9790818513,-0.011556271100000015,-0.011556271100000015
v47,cmbv6_0046,g711_ulaw,FILE,1,0.975466442,0.9647082388,-0.010758203199999983,-0.010758203199999983
v47,cmbv6_0047,g711_ulaw,FILE,1,0.9923131179,0.9893663246,-0.002946793300000028,-0.002946793300000028
v47,cmbv6_0000,g711_ulaw,VOICE,0,0.1231487934,0.7363125192,0.6131637258,-0.6131637258
v47,cmbv6_0001,g711_ulaw,VOICE,0,0.8264956733,0.0848055572,-0.7416901160999999,0.7416901160999999
v47,cmbv6_0002,g711_ulaw,VOICE,0,0.0005952071,0.0058097603,0.0052145532,-0.0052145532
v47,cmbv6_0003,g711_ulaw,VOICE,0,0.7333616452,0.8679376912,0.13457604599999995,-0.13457604599999995
v47,cmbv6_0004,g711_ulaw,VOICE,0,0.267289327,0.0164366122,-0.25085271480000004,0.25085271480000004
v47,cmbv6_0005,g711_ulaw,VOICE,0,0.212450741,0.0905220247,-0.1219287163,0.1219287163
v47,cmbv6_0006,g711_ulaw,VOICE,0,0.0211724606,0.0880241757,0.0668517151,-0.0668517151
v47,cmbv6_0007,g711_ulaw,VOICE,0,0.0163692197,0.0548250514,0.0384558317,-0.0384558317
v47,cmbv6_0008,g711_ulaw,VOICE,1,0.919605621,0.925265451,0.005659830000000032,0.005659830000000032
v47,cmbv6_0009,g711_ulaw,VOICE,1,0.9993652605,0.9989697094,-0.00039555110000000226,-0.00039555110000000226
v47,cmbv6_0010,g711_ulaw,VOICE,1,0.9261923629,0.7316332017,-0.19455916119999994,-0.19455916119999994
v47,cmbv6_0011,g711_ulaw,VOICE,1,0.8884203681,0.9515798057,0.06315943759999998,0.06315943759999998
v47,cmbv6_0012,g711_ulaw,VOICE,1,0.9633017806,0.9035965895,-0.059705191100000055,-0.059705191100000055
v47,cmbv6_0013,g711_ulaw,VOICE,1,0.9836741737,0.9710552451,-0.012618928600000023,-0.012618928600000023
v47,cmbv6_0014,g711_ulaw,VOICE,1,0.9450461547,0.9083377361,-0.03670841859999996,-0.03670841859999996
v47,cmbv6_0015,g711_ulaw,VOICE,1,0.8547671046,0.9306972872,0.07593018259999995,0.07593018259999995
v47,cmbv6_0016,g711_ulaw,VOICE,0,0.8301634906,0.8006332108,-0.029530279800000003,0.029530279800000003
v47,cmbv6_0017,g711_ulaw,VOICE,0,0.8461385137,0.5614131153,-0.2847253984,0.2847253984
v47,cmbv6_0018,g711_ulaw,VOICE,0,0.0551130204,0.0092535877,-0.045859432699999994,0.045859432699999994
v47,cmbv6_0019,g711_ulaw,VOICE,0,0.7756924078,0.7519810718,-0.023711336000000083,0.023711336000000083
v47,cmbv6_0020,g711_ulaw,VOICE,0,0.1656785961,0.4053270514,0.23964845530000004,-0.23964845530000004
v47,cmbv6_0021,g711_ulaw,VOICE,0,0.5900479519,0.8692988753,0.2792509234,-0.2792509234
v47,cmbv6_0022,g711_ulaw,VOICE,0,0.1308721812,0.0478791049,-0.0829930763,0.0829930763
v47,cmbv6_0023,g711_ulaw,VOICE,0,0.0151702282,0.2567097765,0.2415395483,-0.2415395483
v47,cmbv6_0024,g711_ulaw,VOICE,1,0.8995195292,0.9785861707,0.07906664149999998,0.07906664149999998
v47,cmbv6_0025,g711_ulaw,VOICE,1,0.9538851842,0.9284778052,-0.025407379000000008,-0.025407379000000008
v47,cmbv6_0026,g711_ulaw,VOICE,1,0.8946612407,0.9178984139,0.023237173200000072,0.023237173200000072
v47,cmbv6_0027,g711_ulaw,VOICE,1,0.9521247225,0.9284753202,-0.02364940230000001,-0.02364940230000001
v47,cmbv6_0028,g711_ulaw,VOICE,1,0.8759171146,0.8928482275,0.016931112900000045,0.016931112900000045
v47,cmbv6_0029,g711_ulaw,VOICE,1,0.7633331113,0.8189390663,0.055605954999999985,0.055605954999999985
v47,cmbv6_0030,g711_ulaw,VOICE,1,0.9166225043,0.8704388208,-0.04618368350000002,-0.04618368350000002
v47,cmbv6_0031,g711_ulaw,VOICE,1,0.9176116662,0.9211121586,0.0035004923999999438,0.0035004923999999438
v47,cmbv6_0032,g711_ulaw,VOICE,0,0.7833340741,0.7363137149,-0.04702035920000003,0.04702035920000003
v47,cmbv6_0033,g711_ulaw,VOICE,0,0.6983153042,0.6199933431,-0.0783219611,0.0783219611
v47,cmbv6_0034,g711_ulaw,VOICE,0,0.4587938996,0.451554951,-0.007238948600000017,0.007238948600000017
v47,cmbv6_0035,g711_ulaw,VOICE,0,0.0017746174,0.0030272035,0.0012525861000000002,-0.0012525861000000002
v47,cmbv6_0036,g711_ulaw,VOICE,0,0.1085711053,0.1921070793,0.08353597400000001,-0.08353597400000001
v47,cmbv6_0037,g711_ulaw,VOICE,0,0.035811443,0.6571975424,0.6213860994,-0.6213860994
v47,cmbv6_0038,g711_ulaw,VOICE,0,0.0850765092,0.0511126568,-0.033963852399999994,0.033963852399999994
v47,cmbv6_0039,g711_ulaw,VOICE,0,0.5615611745,0.3901524841,-0.1714086904,0.1714086904
v47,cmbv6_0040,g711_ulaw,VOICE,1,0.8174876101,0.8209278253,0.0034402151999999298,0.0034402151999999298
v47,cmbv6_0041,g711_ulaw,VOICE,1,0.9308220913,0.9372585096,0.006436418299999969,0.006436418299999969
v47,cmbv6_0042,g711_ulaw,VOICE,1,0.9707153383,0.9964326029,0.02571726460000001,0.02571726460000001
v47,cmbv6_0043,g711_ulaw,VOICE,1,0.9778895669,0.9427215844,-0.03516798249999997,-0.03516798249999997
v47,cmbv6_0044,g711_ulaw,VOICE,1,0.9011639458,0.9088044514,0.007640505599999958,0.007640505599999958
v47,cmbv6_0045,g711_ulaw,VOICE,1,0.9402329387,0.9236952042,-0.016537734500000068,-0.016537734500000068
v47,cmbv6_0046,g711_ulaw,VOICE,1,0.8915623209,0.9207871388,0.029224817899999977,0.029224817899999977
v47,cmbv6_0047,g711_ulaw,VOICE,1,0.968210421,0.9604760826,-0.00773433840000004,-0.00773433840000004
v47,cmbv6_0000,g711_ulaw,MUSIC,0,0.2461817114,0.2316257726,-0.014555938800000001,0.014555938800000001
v47,cmbv6_0001,g711_ulaw,MUSIC,0,0.0033008022,0.0017902476,-0.0015105545999999999,0.0015105545999999999
v47,cmbv6_0002,g711_ulaw,MUSIC,0,0.1178327077,0.1750959744,0.057263266699999996,-0.057263266699999996
v47,cmbv6_0003,g711_ulaw,MUSIC,0,0.0696277717,0.0132227954,-0.05640497629999999,0.05640497629999999
v47,cmbv6_0004,g711_ulaw,MUSIC,1,0.8233242005,0.6004828074,-0.22284139309999995,-0.22284139309999995
v47,cmbv6_0005,g711_ulaw,MUSIC,1,0.9519534064,0.7511458856,-0.20080752080000008,-0.20080752080000008
v47,cmbv6_0006,g711_ulaw,MUSIC,1,0.3891334513,0.059859442,-0.3292740093,-0.3292740093
v47,cmbv6_0007,g711_ulaw,MUSIC,1,0.1636725594,0.0645684606,-0.0991040988,-0.0991040988
v47,cmbv6_0008,g711_ulaw,MUSIC,0,0.0532263655,0.0142204097,-0.0390059558,0.0390059558
v47,cmbv6_0009,g711_ulaw,MUSIC,0,0.01438016,0.0027044695,-0.011675690499999999,0.011675690499999999
v47,cmbv6_0010,g711_ulaw,MUSIC,0,0.2351467962,0.4093177318,0.17417093559999997,-0.17417093559999997
v47,cmbv6_0011,g711_ulaw,MUSIC,0,0.4115822184,0.0352912592,-0.3762909592,0.3762909592
v47,cmbv6_0012,g711_ulaw,MUSIC,1,0.9042408167,0.7415867654,-0.1626540513,-0.1626540513
v47,cmbv6_0013,g711_ulaw,MUSIC,1,0.9226447547,0.5493096259,-0.37333512879999997,-0.37333512879999997
v47,cmbv6_0014,g711_ulaw,MUSIC,1,0.8054954643,0.1585729727,-0.6469224915999999,-0.6469224915999999
v47,cmbv6_0015,g711_ulaw,MUSIC,1,0.6351253758,0.0331757542,-0.6019496216,-0.6019496216
v47,cmbv6_0016,g711_ulaw,MUSIC,0,0.5467352438,0.3425444301,-0.20419081370000003,0.20419081370000003
v47,cmbv6_0017,g711_ulaw,MUSIC,0,0.1850993815,0.1750496671,-0.010049714399999993,0.010049714399999993
v47,cmbv6_0018,g711_ulaw,MUSIC,0,0.1151228113,0.1156112188,0.000488407499999996,-0.000488407499999996
v47,cmbv6_0019,g711_ulaw,MUSIC,0,0.5271844092,0.3345733949,-0.1926110143,0.1926110143
v47,cmbv6_0020,g711_ulaw,MUSIC,1,0.7771234899,0.5768594693,-0.20026402060000004,-0.20026402060000004
v47,cmbv6_0021,g711_ulaw,MUSIC,1,0.908388747,0.6437991685,-0.2645895785000001,-0.2645895785000001
v47,cmbv6_0022,g711_ulaw,MUSIC,1,0.1644770815,0.0887867585,-0.07569032300000002,-0.07569032300000002
v47,cmbv6_0023,g711_ulaw,MUSIC,1,0.2839052335,0.3698513056,0.08594607209999999,0.08594607209999999
v47,cmbv6_0024,g711_ulaw,MUSIC,0,0.0248893826,0.0440242873,0.0191349047,-0.0191349047
v47,cmbv6_0025,g711_ulaw,MUSIC,0,0.0465510885,0.0297387411,-0.016812347399999997,0.016812347399999997
v47,cmbv6_0026,g711_ulaw,MUSIC,0,0.1003236443,0.0670689874,-0.0332546569,0.0332546569
v47,cmbv6_0027,g711_ulaw,MUSIC,0,0.5349639519,0.2887199833,-0.24624396860000003,0.24624396860000003
v47,cmbv6_0028,g711_ulaw,MUSIC,1,0.9688105535,0.6246674141,-0.34414313939999996,-0.34414313939999996
v47,cmbv6_0029,g711_ulaw,MUSIC,1,0.9154555863,0.548228177,-0.3672274093,-0.3672274093
v47,cmbv6_0030,g711_ulaw,MUSIC,1,0.8427089477,0.8056656437,-0.037043304,-0.037043304
v47,cmbv6_0031,g711_ulaw,MUSIC,1,0.9637192592,0.7438441515,-0.21987510769999996,-0.21987510769999996
v47,cmbv6_0032,g711_ulaw,MUSIC,0,0.1343028532,0.1564446187,0.02214176550000002,-0.02214176550000002
v47,cmbv6_0033,g711_ulaw,MUSIC,0,0.5266115007,0.2562816976,-0.27032980309999993,0.27032980309999993
v47,cmbv6_0034,g711_ulaw,MUSIC,0,0.2850849081,0.2942514835,0.009166575400000043,-0.009166575400000043
v47,cmbv6_0035,g711_ulaw,MUSIC,0,0.423197126,0.3968440913,-0.0263530347,0.0263530347
v47,cmbv6_0036,g711_ulaw,MUSIC,1,0.903953923,0.7092428735,-0.19471104949999996,-0.19471104949999996
v47,cmbv6_0037,g711_ulaw,MUSIC,1,0.8306034965,0.6703995716,-0.16020392490000002,-0.16020392490000002
v47,cmbv6_0038,g711_ulaw,MUSIC,1,0.8165312046,0.6480958181,-0.1684353864999999,-0.1684353864999999
v47,cmbv6_0039,g711_ulaw,MUSIC,1,0.8444277032,0.7748983329,-0.06952937030000006,-0.06952937030000006
v47,cmbv6_0040,g711_ulaw,MUSIC,0,0.2528344534,0.1019202308,-0.15091422259999998,0.15091422259999998
v47,cmbv6_0041,g711_ulaw,MUSIC,0,0.7367771844,0.2792838154,-0.4574933689999999,0.4574933689999999
v47,cmbv6_0042,g711_ulaw,MUSIC,0,0.3483470933,0.2303380133,-0.11800908000000002,0.11800908000000002
v47,cmbv6_0043,g711_ulaw,MUSIC,0,0.7288033843,0.31712203,-0.4116813543,0.4116813543
v47,cmbv6_0044,g711_ulaw,MUSIC,1,0.9562144968,0.8544821772,-0.10173231960000007,-0.10173231960000007
v47,cmbv6_0045,g711_ulaw,MUSIC,1,0.9540403719,0.8646583844,-0.08938198750000004,-0.08938198750000004
v47,cmbv6_0046,g711_ulaw,MUSIC,1,0.920448937,0.7017212982,-0.2187276388,-0.2187276388
v47,cmbv6_0047,g711_ulaw,MUSIC,1,0.9462876882,0.920842855,-0.025444833200000017,-0.025444833200000017
v47,cmbv6_0000,g722_wb,FILE,0,0.3014330412,0.2406139482,-0.06081909299999996,0.06081909299999996
v47,cmbv6_0001,g722_wb,FILE,0,0.3511255288,0.3254456877,-0.02567984109999999,0.02567984109999999
v47,cmbv6_0002,g722_wb,FILE,0,0.3147985005,0.3326675232,0.01786902269999996,-0.01786902269999996
v47,cmbv6_0003,g722_wb,FILE,0,0.665325379,0.5890055482,-0.07631983080000004,0.07631983080000004
v47,cmbv6_0004,g722_wb,FILE,1,0.7899230759,0.954704342,0.1647812661,0.1647812661
v47,cmbv6_0005,g722_wb,FILE,1,0.8309543728,0.7756615378,-0.05529283499999993,-0.05529283499999993
v47,cmbv6_0006,g722_wb,FILE,1,0.6145867879,0.613627967,-0.0009588208999999903,-0.0009588208999999903
v47,cmbv6_0007,g722_wb,FILE,1,0.4636410088,0.4608179678,-0.0028230409999999706,-0.0028230409999999706
v47,cmbv6_0008,g722_wb,FILE,1,0.9180675427,0.9149547562,-0.00311278650000002,-0.00311278650000002
v47,cmbv6_0009,g722_wb,FILE,1,0.9889387568,0.9908471994,0.0019084426000000043,0.0019084426000000043
v47,cmbv6_0010,g722_wb,FILE,1,0.928774091,0.9071777869,-0.02159630410000002,-0.02159630410000002
v47,cmbv6_0011,g722_wb,FILE,1,0.9308626624,0.9453591421,0.014496479700000009,0.014496479700000009
v47,cmbv6_0012,g722_wb,FILE,1,0.9892600061,0.9818259359,-0.007434070199999976,-0.007434070199999976
v47,cmbv6_0013,g722_wb,FILE,1,0.9805837544,0.9856457963,0.005062041900000036,0.005062041900000036
v47,cmbv6_0014,g722_wb,FILE,1,0.9809132192,0.9783440135,-0.0025692056999999657,-0.0025692056999999657
v47,cmbv6_0015,g722_wb,FILE,1,0.9555888755,0.9552836718,-0.00030520370000008956,-0.00030520370000008956
v47,cmbv6_0016,g722_wb,FILE,0,0.9012321002,0.9155733433,0.014341243099999956,-0.014341243099999956
v47,cmbv6_0017,g722_wb,FILE,0,0.8362714012,0.8588407501,0.022569348900000064,-0.022569348900000064
v47,cmbv6_0018,g722_wb,FILE,0,0.2137167786,0.3620994296,0.14838265100000003,-0.14838265100000003
v47,cmbv6_0019,g722_wb,FILE,0,0.9003657298,0.9200306517,0.01966492190000002,-0.01966492190000002
v47,cmbv6_0020,g722_wb,FILE,1,0.8299997623,0.7762462477,-0.05375351460000011,-0.05375351460000011
v47,cmbv6_0021,g722_wb,FILE,1,0.8608030032,0.8642878652,0.0034848619999999775,0.0034848619999999775
v47,cmbv6_0022,g722_wb,FILE,1,0.2717268865,0.1803682719,-0.0913586146,-0.0913586146
v47,cmbv6_0023,g722_wb,FILE,1,0.5837765454,0.6755598684,0.09178332300000003,0.09178332300000003
v47,cmbv6_0024,g722_wb,FILE,1,0.4215112459,0.8498808087,0.42836956280000005,0.42836956280000005
v47,cmbv6_0025,g722_wb,FILE,1,0.774086076,0.7463648552,-0.027721220800000057,-0.027721220800000057
v47,cmbv6_0026,g722_wb,FILE,1,0.7275034055,0.8770185022,0.14951509669999996,0.14951509669999996
v47,cmbv6_0027,g722_wb,FILE,1,0.9723845305,0.9706585069,-0.0017260235999999596,-0.0017260235999999596
v47,cmbv6_0028,g722_wb,FILE,1,0.9818390382,0.982728597,0.0008895588000000787,0.0008895588000000787
v47,cmbv6_0029,g722_wb,FILE,1,0.960939588,0.9747349377,0.01379534969999996,0.01379534969999996
v47,cmbv6_0030,g722_wb,FILE,1,0.9149272167,0.9173293511,0.0024021344000000333,0.0024021344000000333
v47,cmbv6_0031,g722_wb,FILE,1,0.9865609831,0.9818303082,-0.004730674900000009,-0.004730674900000009
v47,cmbv6_0032,g722_wb,FILE,0,0.8019088093,0.7918543803,-0.010054428999999976,0.010054428999999976
v47,cmbv6_0033,g722_wb,FILE,0,0.8165691065,0.8840494961,0.06748038960000002,-0.06748038960000002
v47,cmbv6_0034,g722_wb,FILE,0,0.6231123959,0.6852778561,0.06216546020000002,-0.06216546020000002
v47,cmbv6_0035,g722_wb,FILE,0,0.0676903517,0.0763706008,0.008680249099999995,-0.008680249099999995
v47,cmbv6_0036,g722_wb,FILE,1,0.9314772911,0.9580653612,0.026588070099999972,0.026588070099999972
v47,cmbv6_0037,g722_wb,FILE,1,0.8310141796,0.7801772433,-0.05083693629999997,-0.05083693629999997
v47,cmbv6_0038,g722_wb,FILE,1,0.8499074314,0.8721999675,0.022292536099999927,0.022292536099999927
v47,cmbv6_0039,g722_wb,FILE,1,0.8845572128,0.857220912,-0.027336300800000046,-0.027336300800000046
v47,cmbv6_0040,g722_wb,FILE,1,0.8791675511,0.9162830189,0.03711546779999997,0.03711546779999997
v47,cmbv6_0041,g722_wb,FILE,1,0.9578464498,0.972870736,0.015024286199999959,0.015024286199999959
v47,cmbv6_0042,g722_wb,FILE,1,0.9797200193,0.9908334683,0.011113448999999997,0.011113448999999997
v47,cmbv6_0043,g722_wb,FILE,1,0.9883074281,0.9576312081,-0.030676220000000032,-0.030676220000000032
v47,cmbv6_0044,g722_wb,FILE,1,0.982391598,0.9819236836,-0.0004679143999999358,-0.0004679143999999358
v47,cmbv6_0045,g722_wb,FILE,1,0.9906381224,0.9866562972,-0.003981825200000011,-0.003981825200000011
v47,cmbv6_0046,g722_wb,FILE,1,0.975466442,0.9692572276,-0.006209214399999996,-0.006209214399999996
v47,cmbv6_0047,g722_wb,FILE,1,0.9923131179,0.9943613676,0.00204824970000006,0.00204824970000006
v47,cmbv6_0000,g722_wb,VOICE,0,0.1231487934,0.1601369684,0.036988175,-0.036988175
v47,cmbv6_0001,g722_wb,VOICE,0,0.8264956733,0.7362638395,-0.0902318338,0.0902318338
v47,cmbv6_0002,g722_wb,VOICE,0,0.0005952071,0.0005743436,-2.0863499999999933e-05,2.0863499999999933e-05
v47,cmbv6_0003,g722_wb,VOICE,0,0.7333616452,0.6633970985,-0.06996454670000007,0.06996454670000007
v47,cmbv6_0004,g722_wb,VOICE,0,0.267289327,0.8048100931,0.5375207660999999,-0.5375207660999999
v47,cmbv6_0005,g722_wb,VOICE,0,0.212450741,0.1566096187,-0.05584112229999999,0.05584112229999999
v47,cmbv6_0006,g722_wb,VOICE,0,0.0211724606,0.009053025,-0.012119435600000002,0.012119435600000002
v47,cmbv6_0007,g722_wb,VOICE,0,0.0163692197,0.0543612205,0.0379920008,-0.0379920008
v47,cmbv6_0008,g722_wb,VOICE,1,0.919605621,0.9189430596,-0.0006625613999999835,-0.0006625613999999835
v47,cmbv6_0009,g722_wb,VOICE,1,0.9993652605,0.9996392189,0.00027395839999999616,0.00027395839999999616
v47,cmbv6_0010,g722_wb,VOICE,1,0.9261923629,0.9180983355,-0.008094027399999981,-0.008094027399999981
v47,cmbv6_0011,g722_wb,VOICE,1,0.8884203681,0.9162705708,0.027850202699999937,0.027850202699999937
v47,cmbv6_0012,g722_wb,VOICE,1,0.9633017806,0.9362920675,-0.0270097131,-0.0270097131
v47,cmbv6_0013,g722_wb,VOICE,1,0.9836741737,0.9881168832,0.0044427095000000305,0.0044427095000000305
v47,cmbv6_0014,g722_wb,VOICE,1,0.9450461547,0.9395034213,-0.0055427333999999995,-0.0055427333999999995
v47,cmbv6_0015,g722_wb,VOICE,1,0.8547671046,0.8837816976,0.029014592999999977,0.029014592999999977
v47,cmbv6_0016,g722_wb,VOICE,0,0.8301634906,0.8377890882,0.007625597599999923,-0.007625597599999923
v47,cmbv6_0017,g722_wb,VOICE,0,0.8461385137,0.8476742185,0.0015357047999999818,-0.0015357047999999818
v47,cmbv6_0018,g722_wb,VOICE,0,0.0551130204,0.3857762691,0.3306632487,-0.3306632487
v47,cmbv6_0019,g722_wb,VOICE,0,0.7756924078,0.8318218945,0.05612948669999995,-0.05612948669999995
v47,cmbv6_0020,g722_wb,VOICE,0,0.1656785961,0.207451195,0.04177259890000001,-0.04177259890000001
v47,cmbv6_0021,g722_wb,VOICE,0,0.5900479519,0.6544179577,0.06437000579999996,-0.06437000579999996
v47,cmbv6_0022,g722_wb,VOICE,0,0.1308721812,0.1216882096,-0.009183971599999993,0.009183971599999993
v47,cmbv6_0023,g722_wb,VOICE,0,0.0151702282,0.0888133795,0.0736431513,-0.0736431513
v47,cmbv6_0024,g722_wb,VOICE,1,0.8995195292,0.8588249816,-0.04069454760000002,-0.04069454760000002
v47,cmbv6_0025,g722_wb,VOICE,1,0.9538851842,0.9296939187,-0.02419126550000006,-0.02419126550000006
v47,cmbv6_0026,g722_wb,VOICE,1,0.8946612407,0.8920207474,-0.0026404932999999353,-0.0026404932999999353
v47,cmbv6_0027,g722_wb,VOICE,1,0.9521247225,0.9530668469,0.0009421243999999662,0.0009421243999999662
v47,cmbv6_0028,g722_wb,VOICE,1,0.8759171146,0.8860929188,0.010175804199999972,0.010175804199999972
v47,cmbv6_0029,g722_wb,VOICE,1,0.7633331113,0.8085022273,0.045169115999999954,0.045169115999999954
v47,cmbv6_0030,g722_wb,VOICE,1,0.9166225043,0.8889977353,-0.027624768999999993,-0.027624768999999993
v47,cmbv6_0031,g722_wb,VOICE,1,0.9176116662,0.8552226328,-0.062389033400000016,-0.062389033400000016
v47,cmbv6_0032,g722_wb,VOICE,0,0.7833340741,0.785210906,0.0018768318999999867,-0.0018768318999999867
v47,cmbv6_0033,g722_wb,VOICE,0,0.6983153042,0.8283818192,0.130066515,-0.130066515
v47,cmbv6_0034,g722_wb,VOICE,0,0.4587938996,0.5676577073,0.10886380769999998,-0.10886380769999998
v47,cmbv6_0035,g722_wb,VOICE,0,0.0017746174,0.0029216099,0.0011469924999999998,-0.0011469924999999998
v47,cmbv6_0036,g722_wb,VOICE,0,0.1085711053,0.293704267,0.18513316170000002,-0.18513316170000002
v47,cmbv6_0037,g722_wb,VOICE,0,0.035811443,0.0660847869,0.0302733439,-0.0302733439
v47,cmbv6_0038,g722_wb,VOICE,0,0.0850765092,0.3178566588,0.23278014960000004,-0.23278014960000004
v47,cmbv6_0039,g722_wb,VOICE,0,0.5615611745,0.466123748,-0.09543742649999998,0.09543742649999998
v47,cmbv6_0040,g722_wb,VOICE,1,0.8174876101,0.8619334089,0.04444579879999999,0.04444579879999999
v47,cmbv6_0041,g722_wb,VOICE,1,0.9308220913,0.9547168886,0.023894797299999992,0.023894797299999992
v47,cmbv6_0042,g722_wb,VOICE,1,0.9707153383,0.9878915325,0.01717619419999994,0.01717619419999994
v47,cmbv6_0043,g722_wb,VOICE,1,0.9778895669,0.9205553315,-0.05733423539999993,-0.05733423539999993
v47,cmbv6_0044,g722_wb,VOICE,1,0.9011639458,0.9150938223,0.013929876499999994,0.013929876499999994
