ID,PHONE_PROB,IS_PHONE
LA_E_5459506,0.9968106150627136,1
LA_E_5469724,0.9989877343177795,1
LA_E_5495867,0.9989376664161682,1
LA_E_5598135,0.9963938593864441,1
LA_E_5642942,0.9824312329292297,1
LA_E_5699222,0.9924715757369995,1
LA_E_5921964,0.9903861284255981,1
LA_E_5931099,0.9994088411331177,1
LA_E_6093428,0.9917425513267517,1
LA_E_6218143,0.9927623867988586,1
LA_E_6341569,0.9997797608375549,1
LA_E_6406219,0.9551838636398315,1
LA_E_6425715,0.9983964562416077,1
LA_E_6445951,0.9984822869300842,1
LA_E_6457792,0.9997342228889465,1
LA_E_6628082,0.9980567097663879,1
LA_E_6639235,0.9989213943481445,1
LA_E_6680346,0.6718475818634033,1
LA_E_6693658,0.9988722205162048,1
LA_E_6718207,0.9998449087142944,1
LA_E_6789755,0.988261878490448,1
LA_E_6801012,0.9978176355361938,1
LA_E_6846936,0.9815562963485718,1
LA_E_7062553,0.9971253275871277,1
LA_E_7070321,0.9996179342269897,1
LA_E_7074557,0.9985458850860596,1
LA_E_7262432,0.3321991562843323,0
LA_E_7380875,0.9158645868301392,1
LA_E_7435408,0.10965662449598312,0
LA_E_7487953,0.9953957200050354,1
LA_E_7528391,0.9988712668418884,1
LA_E_7630947,0.9977478384971619,1
LA_E_7678020,0.9829062223434448,1
LA_E_7805693,0.998185932636261,1
LA_E_7858203,0.9968972206115723,1
LA_E_7905095,0.3585101068019867,0
LA_E_7963438,0.9912763833999634,1
LA_E_8278860,0.9997780919075012,1
LA_E_8314244,0.9970859885215759,1
LA_E_8319473,0.9903870224952698,1
LA_E_8321548,0.9911333918571472,1
LA_E_8368821,0.9991195797920227,1
LA_E_8503871,0.9993426203727722,1
LA_E_8581939,0.9999264478683472,1
LA_E_8620745,0.994716227054596,1
LA_E_8735284,0.9661424160003662,1
LA_E_9055406,0.9977620840072632,1
LA_E_9073418,0.9999120235443115,1
LA_E_9125397,0.9995594620704651,1
LA_E_9173016,0.997144877910614,1
LA_E_9307112,0.9998793601989746,1
LA_E_9309329,0.9997397065162659,1
LA_E_9552337,0.9998555183410645,1
LA_E_9598216,0.9984866380691528,1
LA_E_9715489,0.020091433078050613,0
LA_E_9906389,0.9993786811828613,1
LA_E_9964756,0.9951363205909729,1
LA_E_9971925,0.011074425652623177,0
LA_E_1048238,0.0013443295611068606,0
LA_E_1071488,0.009218868799507618,0
LA_E_1103442,0.0002274951693834737,0
LA_E_1140486,0.005240914411842823,0
LA_E_1165253,0.10210628807544708,0
LA_E_1421023,0.002845159964635968,0
LA_E_1460271,0.029227957129478455,0
LA_E_1635304,0.006818011403083801,0
LA_E_1763461,0.0030882619321346283,0
LA_E_1861272,0.005288673564791679,0
LA_E_2098306,0.009680048562586308,0
LA_E_2101353,0.0019427152583375573,0
LA_E_2141708,0.014436734840273857,0
LA_E_2174995,0.0006446156767196953,0
LA_E_2325271,0.019048497080802917,0
LA_E_2340090,0.010394694283604622,0
LA_E_2359380,0.003914360888302326,0
LA_E_2563416,0.04687202721834183,0
LA_E_2774784,0.023720718920230865,0
LA_E_2826914,0.0030168548692017794,0
LA_E_2834810,0.0011378034250810742,0
LA_E_2983248,0.005710680969059467,0
LA_E_3037901,0.013240043073892593,0
LA_E_3055972,0.027546105906367302,0
LA_E_3072900,0.00034983441582880914,0
LA_E_3086395,0.08780889213085175,0
LA_E_3184660,0.007407304365187883,0
LA_E_3283744,0.005793439224362373,0
LA_E_3328003,0.016531115397810936,0
LA_E_3612649,0.01335917692631483,0
LA_E_3719383,0.0063382284715771675,0
LA_E_3854351,0.0022041017655283213,0
LA_E_3993136,0.020459458231925964,0
LA_E_4073064,0.27526599168777466,0
LA_E_4075099,0.030842462554574013,0
LA_E_4111004,0.023523801937699318,0
LA_E_4399513,0.03835562989115715,0
LA_E_4429277,0.018612811341881752,0
LA_E_4626491,0.016787519678473473,0
LA_E_4644178,0.006246238946914673,0
LA_E_4684801,0.003594430861994624,0
LA_E_4701530,0.025226779282093048,0
LA_E_4709589,0.004805096425116062,0
LA_E_4767589,0.0015792639460414648,0
LA_E_4779492,0.010211318731307983,0
LA_E_4783050,0.0031838773284107447,0
LA_E_4867615,0.0016853957204148173,0
LA_E_4921316,0.003083126386627555,0
LA_E_5150434,0.0036660453770309687,0
LA_E_5188982,0.0007466868264600635,0
LA_E_5374465,0.002584670437499881,0
LA_E_5585294,0.0019804330077022314,0
LA_E_5595884,0.0013930922141298652,0
LA_E_5600913,0.02220272459089756,0
LA_E_5738442,0.027390364557504654,0
LA_E_5867485,0.023194490000605583,0
LA_E_6000665,0.00763343833386898,0
LA_E_6039337,0.00022719212574884295,0
LA_E_6285797,0.09462486952543259,0
LA_E_6475636,0.0802382305264473,0
LA_E_6586172,0.0020436847116798162,0
LA_E_6642025,0.0059022437781095505,0
LA_E_6817203,0.002356200246140361,0
LA_E_6919472,0.018068840727210045,0
LA_E_7050479,0.008628545328974724,0
LA_E_7096149,0.0015767193399369717,0
LA_E_7109471,0.002083108527585864,0
LA_E_7138843,0.020060447975993156,0
LA_E_7213491,0.003284748177975416,0
LA_E_7322965,0.0031152144074440002,0
LA_E_7337378,0.01869635470211506,0
LA_E_7441000,0.013248149305582047,0
LA_E_7602483,0.010946176946163177,0
LA_E_7714216,0.001212280709296465,0
LA_E_7794282,0.0018344878917559981,0
LA_E_8030438,0.005955775734037161,0
LA_E_8271779,0.006780888419598341,0
LA_E_8343426,0.008366504684090614,0
LA_E_8366388,0.006150287110358477,0
LA_E_8447156,0.14301881194114685,0
LA_E_8576193,0.002234948333352804,0
LA_E_8639892,0.003990005701780319,0
LA_E_8664859,0.0005145621253177524,0
LA_E_8740171,0.0034027337096631527,0
LA_E_8843346,0.008815133012831211,0
LA_E_8857296,0.028133463114500046,0
LA_E_8902546,0.021485839039087296,0
LA_E_9009995,0.01776575669646263,0
LA_E_9151562,0.012747066095471382,0
LA_E_9195762,0.000640733283944428,0
LA_E_9259899,0.051560718566179276,0
LA_E_9279230,0.0021088398061692715,0
LA_E_9427324,0.025412945076823235,0
LA_E_9527355,0.04430257901549339,0
LA_E_9654541,0.039889853447675705,0
LA_E_9752251,0.0015931809321045876,0
LA_E_9776098,0.0069342926144599915,0
LA_E_9800348,0.01985541544854641,0
LA_E_9903344,0.000731682579498738,0
LA_E_9922142,0.03492166846990585,0
LA_E_1171934,0.014387656934559345,0
LA_E_1269335,0.0038306070491671562,0
LA_E_1493054,0.007456859108060598,0
LA_E_1517948,0.002053474774584174,0
LA_E_1721323,0.036227140575647354,0
LA_E_1739841,0.038677603006362915,0
LA_E_1740216,0.15742476284503937,0
LA_E_1825805,0.0009207082912325859,0
LA_E_2131497,0.012166674248874187,0
LA_E_2151406,0.007542528212070465,0
LA_E_2400232,0.0305143091827631,0
LA_E_2444465,0.0018819503020495176,0
LA_E_2471237,0.0025965848471969366,0
LA_E_2551799,0.00036864515277557075,0
LA_E_2554512,0.0012070431839674711,0
LA_E_2626159,0.0013970780419185758,0
LA_E_2648565,0.007637267932295799,0
LA_E_2686314,0.18274660408496857,0
LA_E_3356677,0.008577659726142883,0
LA_E_3384794,0.0035041277296841145,0
LA_E_3416144,0.003188332775607705,0
LA_E_3466944,0.003381747752428055,0
LA_E_3469082,0.0034795431420207024,0
LA_E_3483548,0.0024079675786197186,0
LA_E_3723028,0.004993480164557695,0
LA_E_3888377,0.06320372223854065,0
LA_E_3997765,0.0337899811565876,0
LA_E_4038456,0.005068599712103605,0
LA_E_4093031,0.011112959124147892,0
LA_E_4184992,0.01626630872488022,0
LA_E_4209714,0.005073623266071081,0
LA_E_4385729,0.0005753660807386041,0
LA_E_4413718,0.007727102842181921,0
LA_E_4433699,0.002327756956219673,0
LA_E_4501445,0.002076377160847187,0
LA_E_4521980,0.0011387418489903212,0
LA_E_4568656,0.008427620865404606,0
LA_E_4636340,0.0015037410194054246,0
LA_E_4671768,0.005420967936515808,0
LA_E_4900498,0.010350177064538002,0
LA_E_4995722,0.021614111959934235,0
LA_E_5011188,0.010337905026972294,0
LA_E_5030141,0.002906549721956253,0
LA_E_5041067,0.007371576502919197,0
LA_E_5226097,0.0072713023982942104,0
LA_E_5319641,0.005880249198526144,0
LA_E_5326213,0.0018820695113390684,0
LA_E_5426545,0.007119679357856512,0
LA_E_5651403,0.05917947366833687,0
LA_E_5660206,0.004422033671289682,0
LA_E_5664850,8.889494893082883e-06,0
LA_E_5668313,0.012840776704251766,0
LA_E_5672144,0.010588627308607101,0
LA_E_5684095,0.016614815220236778,0
LA_E_5726005,0.036736007779836655,0
LA_E_5801971,0.006728895008563995,0
LA_E_5913953,0.05572761222720146,0
LA_E_5960904,0.0004627449088729918,0
LA_E_6050374,0.0992722436785698,0
LA_E_6132865,0.03083665482699871,0
LA_E_6214946,0.0024263139348477125,0
LA_E_6397928,0.0005791373550891876,0
LA_E_6404023,0.000851688499096781,0
LA_E_6406953,0.0037598013877868652,0
LA_E_6476372,0.007718902546912432,0
LA_E_6563172,0.006602031644433737,0
LA_E_6612215,0.145589679479599,0
LA_E_6642251,0.03146562725305557,0
LA_E_6925726,0.000218886838410981,0
LA_E_6990858,0.008503547869622707,0
LA_E_7022449,0.008004331029951572,0
LA_E_7360210,0.013145769946277142,0
LA_E_7363937,0.00703137693926692,0
LA_E_7714411,0.03441914543509483,0
LA_E_7801564,0.0018412478966638446,0
LA_E_7969715,0.011055480688810349,0
LA_E_8044704,0.01290702261030674,0
LA_E_8067707,0.0017871572636067867,0
LA_E_8206416,0.004756845533847809,0
LA_E_8283429,0.19125588238239288,0
LA_E_8284472,0.02403005212545395,0
LA_E_8307942,0.026565153151750565,0
LA_E_8391854,0.012610619887709618,0
LA_E_8550249,0.05407092347741127,0
LA_E_8590551,0.13635049760341644,0
LA_E_8614752,0.011244518682360649,0
LA_E_8672618,0.017110472545027733,0
LA_E_8730098,0.008966688998043537,0
LA_E_8765539,0.03283723443746567,0
LA_E_8942049,0.06306856125593185,0
LA_E_9069082,0.02832026593387127,0
LA_E_9342472,0.01616767793893814,0
LA_E_9369303,0.026218198239803314,0
LA_E_9462810,0.00159623590297997,0
LA_E_9579153,0.013957554474473,0
LA_E_9585124,0.001452424912713468,0
LA_E_9598809,0.0024656010791659355,0
LA_E_9599771,0.06670831888914108,0
LA_E_9690094,0.05590175837278366,0
LA_E_9693936,0.034870825707912445,0
LA_E_1092425,0.99898761510849,1
LA_E_1257702,0.9925106763839722,1
LA_E_1324789,0.9969362020492554,1
LA_E_1344649,0.9912489652633667,1
LA_E_1464429,0.9921302199363708,1
LA_E_1577283,0.9952907562255859,1
LA_E_1589850,0.9978043437004089,1
LA_E_1628768,0.04766227304935455,0
LA_E_1728101,0.946877121925354,1
LA_E_1774987,0.994573175907135,1
LA_E_1968032,0.9955508708953857,1
LA_E_2035693,0.9950224161148071,1
LA_E_2204130,0.997162401676178,1
LA_E_2230508,0.9938289523124695,1
LA_E_2497091,0.9976829290390015,1
LA_E_2693122,0.9859532713890076,1
LA_E_2784948,0.9991657733917236,1
LA_E_2841668,0.9995250701904297,1
LA_E_2987901,0.005311278160661459,0
LA_E_3018139,0.9931983351707458,1
LA_E_3044277,0.9980401396751404,1
LA_E_3150090,0.9873681664466858,1
LA_E_3261370,0.9890023469924927,1
LA_E_3403162,0.9912631511688232,1
LA_E_3461149,0.9983885288238525,1
LA_E_3547506,0.9941856265068054,1
LA_E_3571721,0.9945915341377258,1
LA_E_3672115,0.9702113270759583,1
LA_E_3726143,0.9893938302993774,1
LA_E_3732782,0.9952635765075684,1
LA_E_3959508,0.9994175434112549,1
LA_E_4183997,0.9633660316467285,1
LA_E_4310049,0.026325007900595665,0
LA_E_4332387,0.9842568039894104,1
LA_E_4449495,0.9965885877609253,1
LA_E_4479775,0.9963527917861938,1
LA_E_4494914,0.9975939393043518,1
LA_E_4537618,0.9977728724479675,1
LA_E_4575010,0.9983445405960083,1
LA_E_4834136,0.9981372356414795,1
LA_E_4996354,0.9886634945869446,1
LA_E_5525234,0.9983208775520325,1
LA_E_5830938,0.9931564927101135,1
LA_E_5947369,0.9922184944152832,1
LA_E_6014505,0.9655882716178894,1
LA_E_6252509,0.9959885478019714,1
LA_E_6292363,0.9962477087974548,1
LA_E_6365681,0.9904940724372864,1
LA_E_6415872,0.9958369731903076,1
LA_E_6445678,0.99854576587677,1
LA_E_6490714,0.9844233393669128,1
LA_E_6533290,0.9989249110221863,1
LA_E_6589874,0.9953694939613342,1
LA_E_6659762,0.9805057644844055,1
LA_E_6671908,0.9930925369262695,1
LA_E_6684233,0.9979040622711182,1
LA_E_6693649,0.9955976605415344,1
LA_E_6750002,0.9992509484291077,1
LA_E_6783265,0.997806966304779,1
LA_E_6806537,0.941960334777832,1
LA_E_6840696,0.9974260926246643,1
LA_E_7026796,0.9878566265106201,1
LA_E_7081625,0.9991838335990906,1
LA_E_7260802,0.9977824091911316,1
LA_E_7313731,0.9848376512527466,1
LA_E_7317181,0.9941879510879517,1
LA_E_7391101,0.9962093830108643,1
LA_E_7542731,0.9965322017669678,1
LA_E_7554297,0.9948166012763977,1
LA_E_7656595,0.9983501434326172,1
LA_E_7702495,0.29001954197883606,0
LA_E_7790202,0.9959957599639893,1
LA_E_7790337,0.9933339953422546,1
LA_E_7801046,0.9985778331756592,1
LA_E_7851225,0.9945120811462402,1
LA_E_7856931,0.9923852682113647,1
LA_E_7920373,0.9960936903953552,1
LA_E_7934399,0.004683415871113539,0
LA_E_7936219,0.9979362487792969,1
LA_E_8031175,0.9964966177940369,1
LA_E_8097271,0.9842974543571472,1
LA_E_8302156,0.9918221831321716,1
LA_E_8378376,0.9961812496185303,1
LA_E_8395163,0.9978030323982239,1
LA_E_8433730,0.9427067637443542,1
LA_E_8566412,0.9947723746299744,1
LA_E_8625525,0.9996582269668579,1
LA_E_8812947,0.9990792274475098,1
LA_E_8861372,0.9756202101707458,1
LA_E_9083377,0.9773247241973877,1
LA_E_9186392,0.9696133732795715,1
LA_E_9428411,0.9919129610061646,1
LA_E_9429550,0.9983763694763184,1
LA_E_9505002,0.9865010380744934,1
LA_E_9565032,0.9853898286819458,1
LA_E_9566062,0.9972490668296814,1
LA_E_9618702,0.966984748840332,1
LA_E_9664249,0.9988266825675964,1
LA_E_9769678,0.9953987002372742,1
LA_E_9954936,0.9897436499595642,1
LA_E_1001407,0.9988594055175781,1
LA_E_1139232,0.9995618462562561,1
LA_E_1294052,0.9990177154541016,1
LA_E_1341827,0.9942142367362976,1
LA_E_1427539,0.999534010887146,1
LA_E_1608670,0.9971500039100647,1
LA_E_1762398,0.9989643096923828,1
LA_E_1916995,0.9985769987106323,1
LA_E_2031167,0.9986114501953125,1
LA_E_2488868,0.9955368041992188,1
LA_E_2499388,0.9973347783088684,1
LA_E_2631577,0.9945896863937378,1
LA_E_2807125,0.9992545247077942,1
LA_E_2838140,0.9995535016059875,1
LA_E_2936096,0.9994334578514099,1
LA_E_2944355,0.9988352656364441,1
LA_E_2944830,0.9986714124679565,1
LA_E_3025775,0.9995344877243042,1
LA_E_3077704,0.9994046688079834,1
LA_E_3244315,0.9992172718048096,1
LA_E_3368881,0.9976587295532227,1
LA_E_3401480,0.9990267753601074,1
LA_E_3723737,0.998633086681366,1
LA_E_3815391,0.9991421699523926,1
LA_E_3879931,0.9747259020805359,1
LA_E_3891061,0.9986066222190857,1
LA_E_3964842,0.9996083378791809,1
LA_E_4061814,0.9995827078819275,1
LA_E_4088453,0.9942210912704468,1
LA_E_4098122,0.9923540353775024,1
LA_E_4149122,0.9974688291549683,1
LA_E_4164315,0.9736925959587097,1
LA_E_4185193,0.9994530081748962,1
LA_E_4204776,0.9399098753929138,1
LA_E_4210594,0.9993308782577515,1
LA_E_4255537,0.998196542263031,1
LA_E_4299557,0.9993348717689514,1
LA_E_4380799,0.9988273978233337,1
LA_E_4389581,0.023090388625860214,0
LA_E_4445146,0.9975589513778687,1
LA_E_4500762,0.9777742624282837,1
LA_E_4547228,0.9973695278167725,1
LA_E_4693097,0.9936920404434204,1
LA_E_4781566,0.9986820816993713,1
LA_E_4887460,0.9992127418518066,1
LA_E_4925396,0.998984158039093,1
LA_E_4970356,0.9993215799331665,1
LA_E_5022719,0.9997770190238953,1
LA_E_5139776,0.9990140199661255,1
LA_E_5279673,0.9995459914207458,1
LA_E_5484176,0.9997482895851135,1
LA_E_5543088,0.9989476799964905,1
LA_E_5847952,0.9994276165962219,1
LA_E_5896178,0.9900402426719666,1
LA_E_6013896,0.9977784752845764,1
LA_E_6050757,0.9962007403373718,1
LA_E_6369462,0.41470232605934143,0
LA_E_6484457,0.998013973236084,1
LA_E_6533192,0.9893425703048706,1
LA_E_6588087,0.9686464667320251,1
LA_E_6773490,0.4044055938720703,0
LA_E_6793873,0.9836877584457397,1
LA_E_6903256,0.9993347525596619,1
LA_E_6979623,0.994424045085907,1
LA_E_7007079,0.050901610404253006,0
LA_E_7034249,0.9920721650123596,1
LA_E_7103222,0.9969990253448486,1
LA_E_7267501,0.9990063309669495,1
LA_E_7356524,0.9972822666168213,1
LA_E_7432532,0.9986431002616882,1
LA_E_7532489,0.9996678829193115,1
LA_E_7618500,0.9989903569221497,1
LA_E_7628377,0.9971616268157959,1
LA_E_7670578,0.9986024498939514,1
LA_E_7743426,0.9987069368362427,1
LA_E_7820407,0.9956918358802795,1
LA_E_7862258,0.8855800032615662,1
LA_E_7939017,0.9985275268554688,1
LA_E_7942402,0.9744763374328613,1
LA_E_8066829,0.678134024143219,1
LA_E_8074008,0.9948195815086365,1
LA_E_8183432,0.993721604347229,1
LA_E_8207272,0.9969492554664612,1
LA_E_8483143,0.9992986917495728,1
LA_E_8523279,0.9982008934020996,1
LA_E_8530598,0.998791515827179,1
LA_E_8578770,0.06222344934940338,0
LA_E_8592622,0.9782998561859131,1
LA_E_8672678,0.9940872192382812,1
LA_E_8807348,0.9798794388771057,1
LA_E_8830816,0.45068907737731934,0
LA_E_8945558,0.9994392991065979,1
LA_E_9372864,0.99774169921875,1
LA_E_9386378,0.9965698719024658,1
LA_E_9520028,0.9985467791557312,1
LA_E_9558326,0.9996834993362427,1
LA_E_9618038,0.9999279975891113,1
LA_E_9674317,0.9513601660728455,1
LA_E_9902878,0.9992293119430542,1
LA_E_9985998,0.9994832277297974,1
LA_E_1059312,6.72273063173634e-06,0
LA_E_1074299,0.00024557311553508043,0
LA_E_1180297,0.00012165052612544969,0
LA_E_1337315,3.0062783480389044e-06,0
LA_E_1757459,6.555828440468758e-05,0
LA_E_1819048,0.00013386398495640606,0
LA_E_1819593,0.0007563381223008037,0
LA_E_1892381,1.4988341717980802e-05,0
LA_E_2102065,1.4598759889850044e-06,0
LA_E_2109274,0.00040842703310772777,0
LA_E_2244731,3.100010189882596e-06,0
LA_E_2284675,7.966093107825145e-05,0
LA_E_2298077,6.148673128336668e-05,0
LA_E_2346379,6.497659342130646e-05,0
LA_E_2348803,9.056596900336444e-05,0
LA_E_2349418,2.970655077660922e-05,0
LA_E_2477178,1.792544026102405e-05,0
LA_E_2532773,3.466009002295323e-05,0
LA_E_2586663,3.353127249283716e-05,0
LA_E_2828169,1.0442849998071324e-05,0
LA_E_2842847,7.21614487702027e-05,0
LA_E_2911061,5.155482995178318e-06,0
LA_E_2986816,7.952158193802461e-05,0
LA_E_3090479,4.4875487219542265e-06,0
LA_E_3170703,7.400345202768221e-05,0
LA_E_3194818,9.29052987430623e-07,0
LA_E_3332803,3.030755397048779e-05,0
LA_E_3435500,3.909242514055222e-05,0
LA_E_3437707,8.317276660818607e-05,0
LA_E_3551411,4.99165571454796e-06,0
LA_E_3743707,0.00033388109295628965,0
LA_E_3863158,8.09714947536122e-06,0
LA_E_3954477,2.701596940823947e-06,0
LA_E_3992383,2.002297514991369e-05,0
LA_E_4131758,7.912070032034535e-06,0
LA_E_4250936,1.332334136350255e-06,0
LA_E_4369420,0.0003653078165370971,0
LA_E_4434352,4.3126878153998405e-05,0
LA_E_4465905,0.0001915908942464739,0
LA_E_4475333,5.273991700960323e-05,0
LA_E_4780957,0.0004646683519240469,0
LA_E_4874808,6.995754802119336e-07,0
LA_E_4946662,2.3546757802250795e-05,0
LA_E_5110755,1.3825051610183436e-05,0
LA_E_5283751,1.802998667699285e-05,0
LA_E_5289503,7.865861334721558e-06,0
LA_E_5647469,0.0003155526937916875,0
LA_E_5726896,0.0007423246279358864,0
LA_E_5741069,0.0012179897166788578,0
LA_E_5930546,4.2282721551600844e-05,0
LA_E_5961784,6.904921065142844e-06,0
LA_E_6028555,4.0832775994203985e-05,0
LA_E_6037931,2.6047271148854634e-06,0
LA_E_6054174,5.750678155891364e-07,0
LA_E_6066528,0.00010602925613056868,0
LA_E_6138707,2.1959602236165665e-05,0
LA_E_6234032,1.0375575584475882e-05,0
LA_E_6241590,1.54299232235644e-05,0
LA_E_6300264,1.561061253596563e-05,0
LA_E_6336659,0.00022394227562472224,0
LA_E_6515044,3.454575198702514e-05,0
LA_E_6574716,3.5093729820800945e-05,0
LA_E_6602302,1.2501004675868899e-05,0
LA_E_6617066,5.673040504916571e-06,0
LA_E_6674005,0.0005644277553074062,0
LA_E_6714909,0.0003537819429766387,0
LA_E_6723839,0.00010779968579299748,0
LA_E_6740710,2.9606688258354552e-05,0
LA_E_6753730,4.488777631195262e-05,0
LA_E_6778087,7.077529062371468e-06,0
LA_E_6841027,7.384702712442959e-06,0
LA_E_6889471,4.9832156946649775e-05,0
LA_E_6921946,3.6832370824413374e-06,0
LA_E_6971174,2.1067349734948948e-05,0
LA_E_6971206,2.1062629457446747e-05,0
LA_E_6972698,3.4745949051284697e-06,0
LA_E_7047424,0.00014966505113989115,0
LA_E_7060311,0.0002593646349851042,0
LA_E_7234033,2.7769518055720255e-05,0
LA_E_7397728,0.00025964720407500863,0
LA_E_7485717,0.0005121727008372545,0
LA_E_7506404,3.0285740649560466e-05,0
LA_E_7648725,1.4675766578875482e-05,0
LA_E_8153559,0.00013054553710389882,0
LA_E_8158117,2.2785172404837795e-05,0
LA_E_8164960,5.722547484765528e-06,0
LA_E_8498757,9.344162208435591e-06,0
LA_E_8527737,7.475535312551074e-06,0
