ID,label,llr_head,llr_mid,llr_tail
FS-FM_LA_D_1951579_WJORWlj6BW8,1,30.512855529785156,30.512855529785156,30.512855529785156
FS-FM_LA_D_1985217__AVegKwklcg,1,30.961257934570312,30.961257934570312,30.961257934570312
FS-FM_LA_D_1992558_Uu8m1oOWkiE,1,15.652220726013184,15.652220726013184,15.652220726013184
FS-FM_LA_D_2054506_gigxzYegRqM,1,37.16858673095703,37.16858673095703,37.16858673095703
FS-FM_LA_D_2077190_wQN7fRaPl2A,1,33.85205078125,33.85205078125,33.85205078125
FS-FM_LA_D_2077274_ESbtW0CUmp4,1,42.09772872924805,42.09772872924805,42.09772872924805
FS-FM_LA_D_2077274_bsz_enSJSVk,1,-19.868247985839844,-19.868247985839844,-19.868247985839844
FS-FM_LA_D_2080989_9ZeoYezrI7Q,1,26.63011932373047,25.742504119873047,29.665699005126953
FS-FM_LA_D_2080989_fake_21500_udio_0,1,5.67558479309082,7.2424774169921875,7.607563018798828
FS-FM_LA_D_2080989_hSSzn4bIwZg,1,37.43032455444336,30.951440811157227,31.311752319335938
FS-FM_LA_D_2083927_E_kgtQ93Q1s,1,37.749656677246094,37.749656677246094,37.749656677246094
FS-FM_LA_D_2083927_fake_40088_suno_1,1,11.001768112182617,11.001768112182617,11.001768112182617
FS-FM_LA_D_2083927_zwfo7wnXdjs,1,-14.234543800354004,-14.234543800354004,-14.234543800354004
FS-FM_LA_D_2111647_4gEmWJCPZGo,1,37.36613082885742,37.36613082885742,37.36613082885742
FS-FM_LA_D_2155597_UxrAsZ7Z09Y,1,43.0627555847168,43.0627555847168,43.0627555847168
FS-FM_LA_D_2165495_GQz_u0Vc8Os,1,40.17793655395508,40.17793655395508,40.17793655395508
FS-FM_LA_D_2223464_vsXs3GUrw64,1,34.022972106933594,34.022972106933594,34.022972106933594
FS-FM_LA_D_2284177_fake_24761_udio_0,1,25.008716583251953,25.008716583251953,25.008716583251953
FS-FM_LA_D_2284177_fake_43689_suno_1,1,-4.909996032714844,-4.909996032714844,-4.909996032714844
FS-FM_LA_D_2287702_fake_22455_suno_1,1,27.328947067260742,27.102996826171875,25.292335510253906
FS-FM_LA_D_2287702_v582kPp43Mg,1,41.472049713134766,41.141334533691406,40.55064392089844
FS-FM_LA_D_2289504_fake_36846_udio_0,1,-14.332291603088379,-14.332291603088379,-14.332291603088379
FS-FM_LA_D_2289504_ywuR9AfpA_E,1,38.79022979736328,38.79022979736328,38.79022979736328
FS-FM_LA_D_2347486_9gSOOPDuD4Y,1,-21.712791442871094,-21.712791442871094,-21.712791442871094
FS-FM_LA_D_2368822_3PuzzYmTDA4,1,30.93416976928711,30.93416976928711,30.93416976928711
FS-FM_LA_D_2368822_iS8YQGp2_ng,1,36.13645553588867,36.13645553588867,36.13645553588867
FS-FM_LA_D_2406653_fake_15651_udio_1,1,33.32246017456055,33.32246017456055,33.32246017456055
FS-FM_LA_D_2410631_C6ws4MxOH2Y,1,3.311298370361328,3.311298370361328,3.311298370361328
FS-FM_LA_D_2410631_Wil8e6kBxe8,1,10.062252044677734,10.062252044677734,10.062252044677734
FS-FM_LA_D_2410631_fake_45535_udio_0,1,-3.208087921142578,-3.208087921142578,-3.208087921142578
FS-FM_LA_D_2468032_O6xMQnKJROc,1,24.565214157104492,24.565214157104492,24.565214157104492
FS-FM_LA_D_2468278_RS43EP1EXz4,1,24.056148529052734,24.056148529052734,24.056148529052734
FS-FM_LA_D_2473428_RXGDlFry3Vo,1,37.94007110595703,37.94007110595703,37.94007110595703
FS-FM_LA_D_2473428_WRZGYDh7qRo,1,38.30207824707031,38.30207824707031,38.30207824707031
FS-FM_LA_D_2479276_QUtyeIooCy4,1,4.96837043762207,4.96837043762207,4.96837043762207
FS-FM_LA_D_2479276_fake_47838_udio_0,1,29.987613677978516,29.987613677978516,29.987613677978516
FS-FM_LA_D_2496514_JPVRBbdykSw,1,34.299896240234375,33.865501403808594,32.602622985839844
FS-FM_LA_D_2496514_K6DSH7MSeOA,1,-17.835369110107422,-7.720888137817383,-9.869728088378906
FS-FM_LA_D_2533846_VSAbMy1Rlio,1,41.35579299926758,41.35579299926758,41.35579299926758
FS-FM_LA_D_2650745_fake_50405_udio_0,1,1.6050395965576172,1.6050395965576172,1.6050395965576172
FS-FM_LA_D_2650745_fcpVyvn5vKk,1,24.647008895874023,24.647008895874023,24.647008895874023
FS-FM_LA_D_2657639_fake_34855_udio_0,1,8.161823272705078,7.800392150878906,7.2537689208984375
FS-FM_LA_D_2667973_NhVkzcCL0SA,1,21.611251831054688,21.611251831054688,21.611251831054688
FS-FM_LA_D_2742354_qpt3umHYfmY,1,32.448631286621094,32.448631286621094,32.448631286621094
FS-FM_LA_D_2764046_C7OIuhWSbjU,1,17.722990036010742,17.722990036010742,17.722990036010742
FS-FM_LA_D_2769521_wLQiZ-0VW4c,1,-8.545072555541992,-12.525154113769531,-13.822300910949707
FS-FM_LA_D_2878681_fake_38483_udio_0,1,26.698055267333984,26.698055267333984,26.698055267333984
FS-FM_LA_D_2878681_wMN-Xp9IMUw,1,7.523481369018555,7.523481369018555,7.523481369018555
FS-FM_LA_D_2921930_RxmGtt0YzYY,1,18.310426712036133,18.906803131103516,19.843090057373047
FS-FM_LA_D_2937244_D8zK7PHIkgA,1,37.98676681518555,37.98676681518555,37.98676681518555
FS-FM_LA_D_3027433_fake_16694_udio_0,1,16.046192169189453,16.046192169189453,16.046192169189453
FS-FM_LA_D_3035824_fake_15940_suno_0,1,26.833171844482422,28.664955139160156,23.528226852416992
FS-FM_LA_D_3042444_fake_38399_udio_1,1,-16.435684204101562,-16.435684204101562,-16.435684204101562
FS-FM_LA_D_3042444_ue1sgGEvkwE,1,30.060523986816406,30.060523986816406,30.060523986816406
FS-FM_LA_D_3065329_0ewWspUqB6Y,1,25.057327270507812,25.057327270507812,25.057327270507812
FS-FM_LA_D_3088084_jFek2xLbEww,1,29.326650619506836,29.326650619506836,29.326650619506836
FS-FM_LA_D_3088084_wZopmfXTtxw,1,39.981449127197266,39.981449127197266,39.981449127197266
FS-FM_LA_D_3122333_2T1P9ovsl4A,1,-1.3342208862304688,3.1567440032958984,-2.1987247467041016
FS-FM_LA_D_3134629_fake_09771_suno_1,1,27.09304428100586,27.09304428100586,27.09304428100586
FS-FM_LA_D_3193424_pSzTPGlNa5U,1,1.686361312866211,2.9624557495117188,0.46736907958984375
FS-FM_LA_D_3257829_NPXZIqxKvXA,1,27.549283981323242,26.161474227905273,25.42520523071289
FS-FM_LA_D_3257829_t5fW1-6iXZY,1,32.00822830200195,30.411043167114258,31.073070526123047
FS-FM_LA_D_3260017_fake_39829_suno_0,1,20.90897560119629,20.90897560119629,20.90897560119629
FS-FM_LA_D_3334894_VjbRot21Hq0,1,9.991744995117188,9.991744995117188,9.991744995117188
FS-FM_LA_D_3384993_07-vpXo91XM,1,31.026103973388672,31.026103973388672,31.026103973388672
FS-FM_LA_D_3457413_fake_43665_suno_1,1,14.979427337646484,14.979427337646484,14.979427337646484
FS-FM_LA_D_3491832_PFa1XVCgPgM,1,31.1874942779541,31.1874942779541,31.1874942779541
FS-FM_LA_D_3499981_fake_50619_suno_0,1,16.36449432373047,16.82168197631836,17.234960556030273
FS-FM_LA_D_3562536_5JRvGMTjEzQ,1,-14.363572120666504,-14.363572120666504,-14.363572120666504
FS-FM_LA_D_3607908_KB4e9v_5uTE,1,5.603967666625977,5.603967666625977,5.603967666625977
FS-FM_LA_D_3617952_3KQy3Cajo4E,1,16.331832885742188,16.331832885742188,16.331832885742188
FS-FM_LA_D_3617952_fake_15149_suno_0,1,7.629587173461914,7.629587173461914,7.629587173461914
FS-FM_LA_D_3680733_fake_50911_suno_1,1,26.6799373626709,28.335819244384766,22.899402618408203
FS-FM_LA_D_3693157_NxdQtpceXaI,1,41.58914566040039,41.58914566040039,41.58914566040039
FS-FM_LA_D_3703829_Wp5AiCmbQjA,1,11.66426944732666,14.12653636932373,8.543935775756836
FS-FM_LA_D_3727131_fake_13278_suno_1,1,19.82103157043457,19.82103157043457,19.82103157043457
FS-FM_LA_D_3740762_fake_33417_udio_1,1,-36.5684928894043,-36.5684928894043,-36.5684928894043
FS-FM_LA_D_3749655_N6YT8_jlt0E,1,9.315681457519531,9.315681457519531,9.315681457519531
FS-FM_LA_D_3782088_vWiq7n4yTAw,1,-45.08712387084961,-45.08712387084961,-45.08712387084961
FS-FM_LA_D_3812741_xrqDoBor2dk,1,19.13518524169922,16.572967529296875,16.183137893676758
FS-FM_LA_D_3820104_fake_53398_suno_0,1,18.653484344482422,18.653484344482422,18.653484344482422
FS-FM_LA_D_3858656_fake_25815_suno_1,1,15.776244163513184,15.152106285095215,15.084006309509277
FS-FM_LA_D_3859116_fake_39543_udio_0,1,33.112152099609375,33.112152099609375,33.112152099609375
FS-FM_LA_D_4001682_MmqRlHntd0Q,1,28.38629913330078,28.38629913330078,28.38629913330078
FS-FM_LA_D_4058547_L_nC2BvhRdQ,1,35.73664855957031,35.73664855957031,35.73664855957031
FS-FM_LA_D_4058547_fake_20511_suno_0,1,11.24321174621582,11.24321174621582,11.24321174621582
FS-FM_LA_D_4075904_fake_25647_udio_0,1,17.438819885253906,17.438819885253906,17.438819885253906
FS-FM_LA_D_4110914_fake_25802_suno_0,1,16.769306182861328,16.769306182861328,16.769306182861328
FS-FM_LA_D_4169547_fake_52610_suno_0,1,22.962860107421875,22.962860107421875,22.962860107421875
FS-FM_LA_D_4284566_giPa2vVEyVc,1,37.85313034057617,36.19651794433594,37.2504768371582
FS-FM_LA_D_4293805_TbYahEEj_B4,1,34.168426513671875,34.168426513671875,34.168426513671875
FS-FM_LA_D_4293805_fake_25354_udio_0,1,-13.170689582824707,-13.170689582824707,-13.170689582824707
FS-FM_LA_D_4339387_fake_53745_suno_0,1,23.252342224121094,23.252342224121094,23.252342224121094
FS-FM_LA_D_4339387_leiPemYDg-8,1,24.541746139526367,24.541746139526367,24.541746139526367
FS-FM_LA_D_4340347_IOzWDVGWRng,1,-14.219718933105469,-14.219718933105469,-14.219718933105469
FS-FM_LA_D_4340347_fake_41652_suno_1,1,16.60240936279297,16.60240936279297,16.60240936279297
FS-FM_LA_D_4344989_oZF73R89bk0,1,36.734947204589844,36.81707763671875,36.653465270996094
FS-FM_LA_D_4403705_fake_50675_suno_1,1,25.638442993164062,25.638442993164062,25.638442993164062
FS-FM_LA_D_4418265_RJViDdqUYyo,1,5.36607551574707,6.389888763427734,6.749011993408203
FS-FM_LA_D_4530557_F5xnAYHuGlo,1,39.93933868408203,39.93933868408203,39.93933868408203
FS-FM_LA_D_4564558_SUclDZHax0w,1,5.476251602172852,5.476251602172852,5.476251602172852
FS-FM_LA_D_4564558_colnyHv9CAA,1,14.175911903381348,14.175911903381348,14.175911903381348
FS-FM_LA_D_4564558_fake_26201_udio_0,1,26.277143478393555,26.277143478393555,26.277143478393555
FS-FM_LA_D_4614043_4AfykLGm0j8,1,11.881481170654297,11.881481170654297,11.881481170654297
FS-FM_LA_D_4631507_fake_10003_suno_0,1,31.181217193603516,31.181217193603516,31.181217193603516
FS-FM_LA_D_4665317_YbLR6dgY-K4,1,-0.6109771728515625,-0.6109771728515625,-0.6109771728515625
FS-FM_LA_D_4669726_682ODyTqKyw,1,-21.39876937866211,-21.39876937866211,-21.39876937866211
FS-FM_LA_D_4698413_EieK70X8lnw,1,40.71040344238281,40.71040344238281,40.71040344238281
FS-FM_LA_D_4777058_mQM3Fd3eN9E,1,-15.252466201782227,-15.252466201782227,-15.252466201782227
FS-FM_LA_D_4846136_fake_12222_suno_0,1,21.015663146972656,21.015663146972656,21.015663146972656
FS-FM_LA_D_4859889_HdRPdh-cSTw,1,25.06417465209961,24.209327697753906,23.98006820678711
FS-FM_LA_D_4893034_I_kUf7vgVNM,1,42.39043426513672,42.39043426513672,42.39043426513672
FS-FM_LA_D_4893596_CGYflJRiLt0,1,30.903343200683594,31.93148422241211,33.874725341796875
FS-FM_LA_D_4936226_zPhuyMYy9EI,1,-12.741232872009277,-12.741232872009277,-12.741232872009277
FS-FM_LA_D_4961527_4S4NDnNTptY,1,22.87894058227539,22.87894058227539,22.87894058227539
FS-FM_LA_D_5097555_YMq4wE6KxmQ,1,-20.61715316772461,-20.61715316772461,-20.61715316772461
FS-FM_LA_D_5107370_fake_03447_suno_1,1,20.339679718017578,22.57827377319336,22.400402069091797
FS-FM_LA_D_5134762_DQ_gcdLhAsY,1,21.51755142211914,21.51755142211914,21.51755142211914
FS-FM_LA_D_5134762_fake_28559_suno_0,1,15.389164924621582,15.389164924621582,15.389164924621582
FS-FM_LA_D_5163761_MmqRlHntd0Q,1,33.9553337097168,33.9553337097168,33.9553337097168
FS-FM_LA_D_5163761_fake_15459_suno_1,1,17.18329620361328,17.18329620361328,17.18329620361328
FS-FM_LA_D_5174186_IFumVgqOVaM,1,30.98920249938965,30.651424407958984,33.512855529785156
FS-FM_LA_D_5210678_CfRzy-RtqnQ,1,25.377445220947266,25.377445220947266,25.377445220947266
FS-FM_LA_D_5256388_LwmwCpAVPWU,1,15.195709228515625,15.195709228515625,15.195709228515625
FS-FM_LA_D_5256388_fake_28100_udio_0,1,-9.842557907104492,-9.842557907104492,-9.842557907104492
FS-FM_LA_D_5296528_fake_41591_suno_1,1,30.140483856201172,30.140483856201172,30.140483856201172
FS-FM_LA_D_5300406_3TQmts_MxyQ,1,-18.995643615722656,-18.995643615722656,-18.995643615722656
FS-FM_LA_D_5350117_6o6DsSnbpxE,1,11.092168807983398,11.092168807983398,11.092168807983398
FS-FM_LA_D_5354332_zRpPf62Zvto,1,22.161041259765625,22.161041259765625,22.161041259765625
FS-FM_LA_D_5371276_fake_44902_suno_0,1,16.627538681030273,16.627538681030273,16.627538681030273
FS-FM_LA_D_5371276_fake_50840_suno_1,1,27.303424835205078,27.303424835205078,27.303424835205078
FS-FM_LA_D_5383636_bkzGHRpx5MM,1,4.567789077758789,6.2610626220703125,9.053646087646484
FS-FM_LA_D_5383636_fake_39047_udio_1,1,20.980915069580078,23.127756118774414,23.72934341430664
FS-FM_LA_D_5421212_-EVRXQpt1-8,1,37.04738998413086,37.04738998413086,37.04738998413086
FS-FM_LA_D_5421212_P996TZp25PM,1,31.318435668945312,31.318435668945312,31.318435668945312
FS-FM_LA_D_5421212_ar4YQ_DOcyk,1,3.356842041015625,3.356842041015625,3.356842041015625
FS-FM_LA_D_5432278_fake_19339_suno_0,1,26.997024536132812,31.326335906982422,32.354122161865234
FS-FM_LA_D_5477639_WhNun_U3cRU,1,6.794336318969727,6.794336318969727,6.794336318969727
FS-FM_LA_D_5477639_fake_42982_udio_0,1,-5.2760162353515625,-5.2760162353515625,-5.2760162353515625
FS-FM_LA_D_5480150_Nms2A0wi0vU,1,-7.892971038818359,-7.892971038818359,-7.892971038818359
FS-FM_LA_D_5554788_CVgLrsBPt4o,1,30.276683807373047,30.276683807373047,30.276683807373047
FS-FM_LA_D_5554788_fake_40866_suno_0,1,11.231914520263672,11.231914520263672,11.231914520263672
FS-FM_LA_D_5599455_C3s-DmHtDUg,1,33.29236602783203,32.38964080810547,32.296749114990234
FS-FM_LA_D_5599455_EremEyLrdUY,1,38.108001708984375,38.05441665649414,37.73560333251953
FS-FM_LA_D_5637855_c4ftOyl3j_Y,1,-4.650659561157227,-0.9781150817871094,0.1508655548095703
FS-FM_LA_D_5711940_fake_03730_udio_1,1,19.739288330078125,21.791717529296875,19.87378692626953
FS-FM_LA_D_5746299_ZKkfCOqLrT0,1,-18.394145965576172,-18.664775848388672,-12.516923904418945
FS-FM_LA_D_5751999_GcOOmVSM8Uw,1,34.55221939086914,34.55221939086914,34.55221939086914
FS-FM_LA_D_5751999_b9yT3nGcD_I,1,24.907333374023438,24.907333374023438,24.907333374023438
FS-FM_LA_D_5754462_fake_19929_suno_0,1,21.939861297607422,22.349136352539062,20.92993927001953
FS-FM_LA_D_5754462_fake_40888_udio_0,1,15.718999862670898,17.883089065551758,17.730648040771484
FS-FM_LA_D_5754462_fake_48819_suno_0,1,11.385781288146973,14.388354301452637,14.9790620803833
FS-FM_LA_D_5762860_6xxu6f0f0e4,1,-23.690155029296875,-23.480754852294922,-21.613540649414062
FS-FM_LA_D_5774345_O66lIRbF4Gw,1,-6.4278564453125,-2.489492416381836,-0.93890380859375
FS-FM_LA_D_5774345_R7gHB-YuUZM,1,41.777008056640625,41.4420051574707,40.38700866699219
FS-FM_LA_D_5791089_0_XItMAYkwc,1,34.42390441894531,34.42390441894531,34.42390441894531
FS-FM_LA_D_5886832_Du3Q6NdsSso,1,36.31890106201172,36.76617431640625,34.89469528198242
FS-FM_LA_D_5902944_ZoAfkpmztww,1,7.923896789550781,7.923896789550781,7.923896789550781
FS-FM_LA_D_5942690_q9Gh-zh-5Ig,1,28.65973663330078,28.65973663330078,28.65973663330078
FS-FM_LA_D_6048851_fake_14948_udio_1,1,11.505465507507324,13.807697296142578,14.708806037902832
FS-FM_LA_D_6048851_fake_27248_suno_0,1,8.747537612915039,9.59269905090332,9.661333084106445
FS-FM_LA_D_6048851_fake_27807_suno_0,1,15.03529167175293,21.191818237304688,24.13509750366211
FS-FM_LA_D_6065963_LNFAeJ06KVs,1,19.088504791259766,18.863903045654297,17.130596160888672
FS-FM_LA_D_6106693_weJKl-6TiDQ,1,37.81635284423828,37.81635284423828,37.81635284423828
FS-FM_LA_D_6151774_tr2iVjsu4xs,1,9.727170944213867,9.727170944213867,9.727170944213867
FS-FM_LA_D_6205878_Ss1bubMNPQE,1,27.72812271118164,28.042926788330078,27.096229553222656
FS-FM_LA_D_6205878_WqC-fx3uNVE,1,18.809349060058594,20.47368621826172,19.688610076904297
FS-FM_LA_D_6205878_YbLR6dgY-K4,1,34.268741607666016,32.9537467956543,33.69731903076172
FS-FM_LA_D_6215452_GxeDIuOzxmU,1,10.92330265045166,8.99659538269043,8.27761459350586
FS-FM_LA_D_6215452_fake_44985_udio_1,1,18.776100158691406,18.659164428710938,14.472033500671387
FS-FM_LA_D_6226652_fake_22105_udio_0,1,22.428157806396484,22.428157806396484,22.428157806396484
FS-FM_LA_D_6226652_fake_32193_udio_1,1,23.145832061767578,23.145832061767578,23.145832061767578
FS-FM_LA_D_6273111_fake_34324_suno_1,1,16.333694458007812,16.333694458007812,16.333694458007812
FS-FM_LA_D_6312072_AlVr7-ntuqw,1,15.165781021118164,15.165781021118164,15.165781021118164
FS-FM_LA_D_6312072_fake_12289_udio_1,1,34.63846206665039,34.63846206665039,34.63846206665039
FS-FM_LA_D_6332547_5ieMy-PAKA0,1,20.699195861816406,20.699195861816406,20.699195861816406
FS-FM_LA_D_6332547_BfMKdrK9D8M,1,36.923988342285156,36.923988342285156,36.923988342285156
FS-FM_LA_D_6356896_03frQGyrgQ4,1,24.269336700439453,24.269336700439453,24.269336700439453
FS-FM_LA_D_6365603_BZyf8LPltYs,1,11.856468200683594,11.856468200683594,11.856468200683594
FS-FM_LA_D_6370946_UiiYMspxfhU,1,9.315441131591797,9.315441131591797,9.315441131591797
FS-FM_LA_D_6370946_w0QJT6ywza0,1,32.548118591308594,32.548118591308594,32.548118591308594
FS-FM_LA_D_6388120_Ca3b8qNUbsk,1,25.799057006835938,26.10312271118164,25.85122299194336
FS-FM_LA_D_6458836_PcdpjUIa8l0,1,35.472511291503906,35.94242477416992,35.8618049621582
FS-FM_LA_D_6458836_fake_32528_udio_0,1,13.84986686706543,17.704282760620117,23.461559295654297
FS-FM_LA_D_6469647_fake_45036_suno_0,1,36.58076095581055,36.58076095581055,36.58076095581055
FS-FM_LA_D_6469647_fake_45871_udio_0,1,0.8990440368652344,0.8990440368652344,0.8990440368652344
FS-FM_LA_D_6517704_ZMd8mAKe-k8,1,15.022750854492188,15.011025428771973,14.067752838134766
FS-FM_LA_D_6555487_fake_15530_suno_1,1,11.765281677246094,11.765281677246094,11.765281677246094
FS-FM_LA_D_6590996_qLWWDHLJBBQ,1,30.116172790527344,26.676776885986328,30.794147491455078
FS-FM_LA_D_6601716_7zP5kNyDn88,1,30.572046279907227,30.572046279907227,30.572046279907227
FS-FM_LA_D_6601716_Hob0LAu8afQ,1,20.084802627563477,20.084802627563477,20.084802627563477
FS-FM_LA_D_6601716_fake_54187_suno_0,1,34.10388946533203,34.10388946533203,34.10388946533203
FS-FM_LA_D_6628655_WCifI6rwOoM,1,6.516267776489258,6.516267776489258,6.516267776489258
FS-FM_LA_D_6642731_IyJ3a5uuCOs,1,21.594758987426758,24.419719696044922,25.083106994628906
FS-FM_LA_D_6658901_-U16iKiXGuY,1,-26.671276092529297,-26.671276092529297,-26.671276092529297
FS-FM_LA_D_6685036_fake_34556_suno_1,1,32.80216598510742,33.33973693847656,32.51232147216797
FS-FM_LA_D_6685036_z_aUtjxgCNk,1,12.632196426391602,6.043495178222656,11.077962875366211
FS-FM_LA_D_6699236_pS1X6Au1EAU,1,24.24294090270996,24.24294090270996,24.24294090270996
FS-FM_LA_D_6756915_fake_33690_udio_1,1,-1.0231513977050781,-1.0231513977050781,-1.0231513977050781
FS-FM_LA_D_6756915_uqAY4lCUcRY,1,25.567108154296875,25.567108154296875,25.567108154296875
FS-FM_LA_D_6770921_fake_37499_udio_0,1,15.465806007385254,15.465806007385254,15.465806007385254
FS-FM_LA_D_6829505_7dmT4SgS_EM,1,-32.844398498535156,-32.844398498535156,-32.844398498535156
FS-FM_LA_D_6843509_COe_UKKVpVo,1,37.00823974609375,37.00823974609375,37.00823974609375
FS-FM_LA_D_6843509_ggBivmG6yHQ,1,22.288822174072266,22.288822174072266,22.288822174072266
FS-FM_LA_D_6887531_fake_19543_suno_0,1,31.603910446166992,31.603910446166992,31.603910446166992
FS-FM_LA_D_6914760_fake_49591_suno_0,1,30.977752685546875,30.977752685546875,30.977752685546875
FS-FM_LA_D_6940254_7yK4-hsVX1o,1,32.87431335449219,34.651187896728516,35.6827392578125
FS-FM_LA_D_6940254_fake_50753_suno_1,1,19.290855407714844,19.1358585357666,18.61321258544922
FS-FM_LA_D_6968726_1yWGmdevTuM,1,17.87075424194336,17.87075424194336,17.87075424194336
FS-FM_LA_D_7029319_fake_37373_suno_1,1,7.124549865722656,7.124549865722656,7.124549865722656
FS-FM_LA_D_7030861_fake_33371_udio_0,1,-12.156189918518066,-12.156189918518066,-12.156189918518066
FS-FM_LA_D_7030861_mBRr_TqLDf4,1,36.00415802001953,36.00415802001953,36.00415802001953
FS-FM_LA_D_7031168_fake_48410_udio_0,1,-37.165550231933594,-38.170562744140625,-39.10952377319336
FS-FM_LA_D_7090148_0x6chChxzV0,1,37.214168548583984,37.214168548583984,37.214168548583984
FS-FM_LA_D_7090148_fake_47617_udio_1,1,2.2064151763916016,2.2064151763916016,2.2064151763916016
FS-FM_LA_D_7101123_OR_YbeqV5tA,1,-12.638607025146484,-12.638607025146484,-12.638607025146484
FS-FM_LA_D_7101123_fake_09089_udio_1,1,28.638240814208984,28.638240814208984,28.638240814208984
FS-FM_LA_D_7109829_fake_39536_suno_0,1,36.555145263671875,36.61212158203125,37.61738967895508
