ID,FILE_FAKE_PROB,VOICE_FAKE_PROB,MUSIC_FAKE_PROB,VOICE_PRESENT_PROB,MUSIC_PRESENT_PROB
yue_004_partial_overlap_v0_m0,0.44824875946186127,0.4822397788243297,0.22331612285594876,0.8947715163,0.9343567491
yue_004_partial_overlap_v1_m0,0.7662043974803462,0.9192952887963705,0.22934435733594857,0.8459286094,0.9370387793
yue_004_partial_overlap_v0_m1,0.6921903739317314,0.34460214269210643,0.6531889232041376,0.8500367999,0.7510433793
yue_004_partial_overlap_v1_m1,0.9773422201972177,0.9486328721426852,0.6525190378083503,0.7878117561,0.7276533842
yue_004_sequential_v0_m0,0.6315873961028183,0.5781374040832071,0.34597480440998907,0.8635945916,0.9555355906
yue_004_sequential_v1_m0,0.8975645627946786,0.918325798655349,0.22906425151180104,0.82510221,0.9589643478
yue_004_sequential_v0_m1,0.8473328036277954,0.5671812519001199,0.7905625297499317,0.8705602288,0.7371641397
yue_004_sequential_v1_m1,0.9453691367705324,0.8598546784092616,0.6877310867965226,0.8158961535,0.7208115458
yue_004_native_vocal_real_music,0.1308778296184351,0.7791149241607012,0.07705950540954833,0.0333468206,0.8941848874
yue_004_native_vocal_fake_music,0.9416731540960406,0.7661790961338705,0.9394609264135558,0.0208159313,0.7572712302
yue_005_music_real,0.5228345571147389,0.03710679781746757,0.45449131632881307,0.1339021623,0.9267174006
yue_005_music_fake,0.7926717127684313,0.6093555143596757,0.7549698717096923,0.024984071,0.7476059198
yue_005_concurrent_v0_m0,0.3509856513290615,0.0008839696882556948,0.16392592416877697,0.8101862669,0.8623757958
yue_005_concurrent_v1_m0,0.6366848935188373,0.7965985064587215,0.08277818771649059,0.8959142566,0.9158656001
yue_005_concurrent_v0_m1,0.25179528808859364,0.8841046798694039,0.05283675939539356,0.3151922226,0.4903031886
yue_005_concurrent_v1_m1,0.9831418610510453,0.9994960850258243,0.20564133268568985,0.7692047954,0.8536200523
yue_005_partial_overlap_v0_m0,0.3772020075722425,0.024796456481828474,0.3082881367231999,0.8294235468,0.9001390934
yue_005_partial_overlap_v1_m0,0.7467589771558968,0.7655423364664401,0.21158511865514906,0.8814668655,0.9183400869
yue_005_partial_overlap_v0_m1,0.1750670084209893,0.10399505164767153,0.5516533594520174,0.8037286997,0.6839699149
yue_005_partial_overlap_v1_m1,0.8776888229108671,0.8438949630457938,0.5869845989534811,0.8566436768,0.7715491652
yue_005_sequential_v0_m0,0.667654702862086,0.020412733325200123,0.6096281832556814,0.8575892448,0.9403226376
yue_005_sequential_v1_m0,0.8145105647395421,0.7456660958364447,0.5982316584358837,0.849203825,0.933624506
yue_005_sequential_v0_m1,0.8437042777567483,0.4312602303712466,0.8994752945332809,0.852592051,0.7265572548
yue_005_sequential_v1_m1,0.9323862195756135,0.8357841276702461,0.8974776928367211,0.8630453944,0.706638813
yue_005_native_vocal_real_music,0.5437240988080125,0.7649566912063802,0.44695998609161375,0.2061461955,0.9083608389
yue_005_native_vocal_fake_music,0.8074268189108295,0.8000679093825477,0.7646434173725952,0.156066522,0.765068233
yue_006_music_real,0.6261059288014397,0.08186772787167194,0.5565826143689009,0.0335017517,0.7853377461
yue_006_music_fake,0.7812672224047252,0.47906129350065274,0.7691575733791329,0.0311259292,0.7521062493
yue_006_concurrent_v0_m0,0.49892619722926623,0.6026496164340353,0.10816681411435392,0.8611203432,0.7264244556
yue_006_concurrent_v1_m0,0.7425826339925532,0.7434053019230473,0.39277473379047123,0.7506842017,0.7113791704
yue_006_concurrent_v0_m1,0.3995354349486804,0.03070092416250801,0.38385115918123075,0.7599030733,0.7310820818
yue_006_concurrent_v1_m1,0.9056614319772486,0.8466280109552402,0.6249094083502781,0.7524050474,0.8252481818
yue_006_partial_overlap_v0_m0,0.36753204725721084,0.20439920402091524,0.3695123895865275,0.794560194,0.7608214021
yue_006_partial_overlap_v1_m0,0.8468279624485269,0.7746923591951871,0.775159476510816,0.8289110661,0.7708665729
yue_006_partial_overlap_v0_m1,0.6553785312151797,0.013077819902934855,0.6863483835253656,0.7457944751,0.7277923822
yue_006_partial_overlap_v1_m1,0.9492390116391898,0.8443876566507998,0.8778551265235376,0.8409448862,0.7833340764
yue_006_sequential_v0_m0,0.4707267723196209,0.19054927801089783,0.4193919035202838,0.8460956216,0.7451440096
yue_006_sequential_v1_m0,0.9364304539080279,0.8492810386346814,0.8208950172568007,0.8275775909,0.7848267555
yue_006_sequential_v0_m1,0.7356684288008821,0.13349844068747363,0.7048940895603871,0.773352921,0.7601931095
yue_006_sequential_v1_m1,0.9396477857809726,0.7275418112052383,0.929934437971698,0.8243303299,0.7949207425
yue_006_native_vocal_real_music,0.7095351481200375,0.6783721418312867,0.6169285158418923,0.2369617224,0.6943546534
yue_006_native_vocal_fake_music,0.7857321802514255,0.8603691057015526,0.7749024201335611,0.1827563196,0.7497615218
yue_007_music_real,0.2498716923605469,0.7792914062907312,0.14449261873378672,0.1383123696,0.8639545441
yue_007_music_fake,0.8575617909973687,0.5387955376009855,0.8291171293635531,0.0180585086,0.7704093456
yue_007_concurrent_v0_m0,0.8762980650329472,0.9937873068272894,0.12035007582491927,0.824703455,0.5446739197
yue_007_concurrent_v1_m0,0.7262606885998639,0.8802686894979174,0.07146084788137835,0.7878637314,0.6381062865
yue_007_concurrent_v0_m1,0.5932525648422908,0.6950583956551383,0.11454944216921796,0.8121570945,0.6966423988
yue_007_concurrent_v1_m1,0.7292460376410915,0.9400015311377647,0.6740176658711414,0.5930815935,0.6934482455
yue_007_partial_overlap_v0_m0,0.49272980636385466,0.6338895295483012,0.12899831436783005,0.8424009085,0.7530547976
yue_007_partial_overlap_v1_m0,0.85533678224656,0.8710145395800742,0.2146438028302891,0.8420767188,0.7803718448
yue_007_partial_overlap_v0_m1,0.5961438003373225,0.5963729865156914,0.5172306108799015,0.8347428441,0.6339741349
yue_007_partial_overlap_v1_m1,0.9394495165609155,0.866524735168506,0.8039235109462479,0.8422499299,0.63128829
yue_007_sequential_v0_m0,0.3975726998446333,0.17483440736846148,0.2425835850243686,0.8345358968,0.8601467013
yue_007_sequential_v1_m0,0.8912360364056696,0.9147710589696018,0.39732530478450206,0.8563994169,0.8399653435
yue_007_sequential_v0_m1,0.7697269291307179,0.5230406006351445,0.712698122718779,0.7888975739,0.7526251078
yue_007_sequential_v1_m1,0.9254817106760364,0.7454762157252711,0.9083203198676977,0.8610416651,0.6342512965
