ID,HYBRID_FAKE_PROB
sdm_fake_0077,0.07680346816778183
sdm_fake_0078,0.9120981693267822
sdm_fake_0079,0.09003215283155441
sdm_fake_0080,0.06333442777395248
sdm_fake_0081,0.0663953572511673
sdm_fake_0082,0.5467734932899475
sdm_fake_0083,0.05778799206018448
sdm_fake_0084,0.12432750314474106
sdm_fake_0085,0.5123333930969238
sdm_fake_0086,0.08752142637968063
sdm_fake_0087,0.15540163218975067
sdm_fake_0088,0.1293918341398239
sdm_fake_0089,0.05959603562951088
sdm_fake_0090,0.17894814908504486
sdm_fake_0091,0.06071534380316734
sdm_fake_0092,0.09356798976659775
sdm_fake_0093,0.05848631262779236
sdm_fake_0094,0.16319701075553894
sdm_fake_0095,0.12903425097465515
sdm_fake_0096,0.19484160840511322
sdm_fake_0097,0.06456419825553894
sdm_fake_0098,0.08112838119268417
sdm_fake_0099,0.04529046267271042
sdm_fake_0100,0.06332910805940628
sdm_fake_0101,0.04312010109424591
sdm_fake_0102,0.23361490666866302
sdm_fake_0103,0.08443465083837509
sdm_fake_0104,0.04983331263065338
sdm_fake_0105,0.06139252707362175
sdm_fake_0106,0.05124817416071892
sdm_fake_0107,0.49711641669273376
sdm_fake_0108,0.9347719550132751
sdm_fake_0109,0.6684885025024414
sdm_fake_0110,0.37925368547439575
sdm_fake_0111,0.12148278206586838
sdm_fake_0112,0.04535435512661934
sdm_fake_0113,0.050304166972637177
sdm_fake_0114,0.05991712212562561
sdm_fake_0115,0.37591859698295593
sdm_fake_0116,0.19408215582370758
sdm_fake_0117,0.05260736122727394
sdm_fake_0118,0.08429010957479477
sdm_fake_0119,0.10262405872344971
sdm_fake_0120,0.06217252463102341
sdm_fake_0121,0.060614097863435745
sdm_fake_0122,0.05209955945611
sdm_fake_0123,0.059723932296037674
sdm_fake_0124,0.12674444913864136
sdm_fake_0125,0.07213246822357178
sdm_fake_0126,0.07155665755271912
sdm_fake_0127,0.06120850145816803
sdm_fake_0128,0.08758353441953659
sdm_fake_0129,0.04646960645914078
sdm_fake_0130,0.052790913730859756
sdm_fake_0131,0.06980275362730026
sdm_fake_0132,0.9050562381744385
sdm_fake_0133,0.1266724318265915
sdm_fake_0134,0.05487138777971268
sdm_fake_0135,0.1705852597951889
sdm_fake_0136,0.20317518711090088
sdm_fake_0137,0.22107334434986115
sdm_fake_0138,0.06934087723493576
sdm_fake_0139,0.04985768347978592
sdm_fake_0140,0.18762047588825226
sdm_fake_0141,0.04472237825393677
sdm_fake_0142,0.12415649741888046
sdm_fake_0143,0.30559757351875305
sdm_fake_0144,0.1548566222190857
sdm_fake_0145,0.06657066941261292
sdm_fake_0146,0.6612899303436279
sdm_fake_0147,0.0788106843829155
sdm_fake_0148,0.19206082820892334
sdm_fake_0149,0.9530664682388306
sdm_fake_0150,0.10970018059015274
sdm_fake_0151,0.09546925872564316
sdm_fake_0152,0.06543013453483582
sdm_fake_0153,0.3245018422603607
sdm_fake_0154,0.05695675313472748
sdm_fake_0155,0.9563543796539307
sdm_fake_0156,0.05556514114141464
sdm_fake_0157,0.06256143748760223
sdm_fake_0158,0.038423676043748856
sdm_fake_0159,0.10345547646284103
sdm_fake_0160,0.2951384484767914
sdm_fake_0161,0.955563485622406
sdm_fake_0162,0.06488070636987686
sdm_fake_0163,0.06102251634001732
sdm_fake_0164,0.15735723078250885
sdm_fake_0165,0.05138226971030235
sdm_fake_0166,0.03706596419215202
sdm_fake_0167,0.06733310222625732
sdm_fake_0168,0.06137315183877945
sdm_fake_0169,0.04869205504655838
sdm_fake_0170,0.35214847326278687
sdm_fake_0171,0.06847124546766281
sdm_fake_0172,0.05954785272479057
sdm_fake_0173,0.5075792670249939
sdm_fake_0174,0.0942109227180481
sdm_fake_0175,0.11155420541763306
sdm_fake_0176,0.07047396153211594
sdm_fake_0177,0.07085772603750229
sdm_fake_0178,0.14013539254665375
sdm_fake_0179,0.0521731898188591
sdm_fake_0180,0.061320167034864426
sdm_fake_0181,0.09907793998718262
sdm_fake_0182,0.04593949392437935
sdm_fake_0183,0.05198090896010399
sdm_fake_0184,0.19137951731681824
sdm_fake_0185,0.059648849070072174
sdm_fake_0186,0.2527411878108978
sdm_fake_0187,0.056312445551157
sdm_fake_0188,0.2188868522644043
sdm_fake_0189,0.0542147234082222
sdm_fake_0190,0.04579613357782364
sdm_fake_0191,0.05312451720237732
sdm_fake_0192,0.06526995450258255
sdm_fake_0193,0.06443028151988983
sdm_fake_0194,0.9217916131019592
sdm_fake_0195,0.17192673683166504
sdm_fake_0196,0.056159988045692444
sdm_fake_0197,0.10624843090772629
sdm_fake_0198,0.15094447135925293
sdm_fake_0199,0.09367164224386215
sdm_real_0000,0.06744716316461563
sdm_real_0001,0.05462634563446045
sdm_real_0002,0.2777321934700012
sdm_real_0003,0.08574915677309036
sdm_real_0004,0.040519312024116516
sdm_real_0005,0.15515120327472687
sdm_real_0006,0.18032750487327576
sdm_real_0007,0.06169532611966133
sdm_real_0008,0.2744806110858917
sdm_real_0009,0.08610627055168152
sdm_real_0010,0.058772362768650055
sdm_real_0011,0.05974246561527252
sdm_real_0012,0.35314613580703735
sdm_real_0013,0.06990813463926315
sdm_real_0014,0.10530821233987808
sdm_real_0015,0.4535592496395111
sdm_real_0016,0.054382551461458206
sdm_real_0017,0.10813649743795395
sdm_real_0018,0.07611075043678284
sdm_real_0019,0.11723629385232925
sdm_real_0020,0.0514940470457077
sdm_real_0021,0.06744381040334702
sdm_real_0022,0.4579429626464844
sdm_real_0023,0.8237171769142151
sdm_real_0024,0.09477709978818893
sdm_real_0025,0.039341337978839874
sdm_real_0026,0.06596875190734863
sdm_real_0027,0.07035218924283981
sdm_real_0028,0.06707162410020828
sdm_real_0029,0.07113514095544815
sdm_real_0030,0.07659265398979187
sdm_real_0031,0.04947930574417114
sdm_real_0032,0.06176985055208206
sdm_real_0033,0.06086265295743942
sdm_real_0034,0.0637141689658165
sdm_real_0035,0.0596047006547451
sdm_real_0036,0.0944591835141182
sdm_real_0037,0.18527014553546906
sdm_real_0038,0.07990080863237381
sdm_real_0039,0.06505857408046722
sdm_real_0040,0.10970451682806015
sdm_real_0041,0.07184525579214096
sdm_real_0042,0.05274786800146103
sdm_real_0043,0.06379206478595734
sdm_real_0044,0.07185667753219604
sdm_real_0045,0.1173696219921112
sdm_real_0046,0.046741779893636703
sdm_real_0047,0.052321240305900574
sdm_real_0048,0.1291828155517578
sdm_real_0049,0.05407164245843887
sdm_real_0050,0.22385157644748688
sdm_real_0051,0.09815540909767151
sdm_real_0052,0.0684354156255722
sdm_real_0053,0.05366670712828636
sdm_real_0054,0.05902165174484253
sdm_real_0055,0.055426426231861115
sdm_real_0056,0.05343863368034363
sdm_real_0057,0.1547771543264389
sdm_real_0058,0.03541982173919678
sdm_real_0059,0.05251922830939293
sdm_real_0060,0.054422106593847275
sdm_real_0061,0.040604088455438614
sdm_real_0062,0.4772537052631378
sdm_real_0063,0.21591174602508545
sdm_real_0064,0.053676627576351166
sdm_real_0065,0.050102829933166504
sdm_real_0066,0.0650375708937645
sdm_real_0067,0.04663261026144028
sdm_real_0068,0.22430706024169922
sdm_real_0069,0.0620976984500885
sdm_real_0070,0.054704450070858
sdm_real_0071,0.0353797972202301
sdm_real_0072,0.053852979093790054
sdm_real_0073,0.08384953439235687
sdm_real_0074,0.047647103667259216
sdm_real_0075,0.05563989281654358
sdm_real_0076,0.0714913010597229
sdm_real_0077,0.13303032517433167
sdm_real_0078,0.07492020726203918
sdm_real_0079,0.05756297707557678
sdm_real_0080,0.050734519958496094
sdm_real_0081,0.07149256765842438
sdm_real_0082,0.0631149634718895
sdm_real_0083,0.07212177664041519
sdm_real_0084,0.08771390467882156
sdm_real_0085,0.047155462205410004
sdm_real_0086,0.05102812871336937
sdm_real_0087,0.07630067318677902
sdm_real_0088,0.08949881047010422
sdm_real_0089,0.06178545206785202
sdm_real_0090,0.9004861116409302
sdm_real_0091,0.5848146080970764
sdm_real_0092,0.05658641830086708
sdm_real_0093,0.05390900745987892
sdm_real_0094,0.0882682129740715
sdm_real_0095,0.05869255214929581
sdm_real_0096,0.870141863822937
sdm_real_0097,0.2547021210193634
sdm_real_0098,0.06658592820167542
sdm_real_0099,0.07334983348846436
sdm_real_0100,0.06486333906650543
sdm_real_0101,0.062007758766412735
sdm_real_0102,0.05229564011096954
sdm_real_0103,0.20861183106899261
sdm_real_0104,0.058508191257715225
sdm_real_0105,0.06252627074718475
sdm_real_0106,0.06080253794789314
sdm_real_0107,0.03527814894914627
sdm_real_0108,0.05735764652490616
sdm_real_0109,0.08191797882318497
sdm_real_0110,0.04928997531533241
sdm_real_0111,0.06225622445344925
sdm_real_0112,0.15718597173690796
sdm_real_0113,0.05168863758444786
sdm_real_0114,0.035729389637708664
sdm_real_0115,0.03882305324077606
sdm_real_0116,0.09723348915576935
sdm_real_0117,0.08546343445777893
sdm_real_0118,0.09498313069343567
sdm_real_0119,0.06650062650442123
sdm_real_0120,0.053279388695955276
sdm_real_0121,0.07709795981645584
sdm_real_0122,0.11733369529247284
sdm_real_0123,0.18536239862442017
sdm_real_0124,0.0712525025010109
sdm_real_0125,0.17940396070480347
sdm_real_0126,0.08110406994819641
sdm_real_0127,0.044927313923835754
sdm_real_0128,0.05972609668970108
sdm_real_0129,0.05565115809440613
sdm_real_0130,0.22398222982883453
sdm_real_0131,0.02748844213783741
sdm_real_0132,0.064387246966362
sdm_real_0133,0.05856482312083244
sdm_real_0134,0.1646873652935028
sdm_real_0135,0.07452699542045593
sdm_real_0136,0.10317226499319077
sdm_real_0137,0.05948413908481598
sdm_real_0138,0.12950916588306427
sdm_real_0139,0.06155426800251007
sdm_real_0140,0.07398830354213715
sdm_real_0141,0.6680127382278442
sdm_real_0142,0.09416259080171585
sdm_real_0143,0.06553296744823456
sdm_real_0144,0.0918029323220253
sdm_real_0145,0.07163899391889572
sdm_real_0146,0.14298664033412933
sdm_real_0147,0.0545257031917572
sdm_real_0148,0.03177609667181969
sdm_real_0149,0.025201579555869102
sdm_real_0150,0.2335200011730194
sdm_real_0151,0.06174264848232269
sdm_real_0152,0.06689802557229996
sdm_real_0153,0.25023403763771057
sdm_real_0154,0.0624934621155262
sdm_real_0155,0.21797770261764526
sdm_real_0156,0.1260693520307541
sdm_real_0157,0.05808933824300766
sdm_real_0158,0.05675620585680008
sdm_real_0159,0.05337461829185486
sdm_real_0160,0.33919835090637207
sdm_real_0161,0.12547197937965393
sdm_real_0162,0.03533874452114105
sdm_real_0163,0.1397940069437027
sdm_real_0164,0.06078357994556427
sdm_real_0165,0.056154780089855194
sdm_real_0166,0.06924474984407425
sdm_real_0167,0.08221787214279175
sdm_real_0168,0.05560186132788658
sdm_real_0169,0.1798812597990036
sdm_real_0170,0.17255903780460358
sdm_real_0171,0.2222796082496643
sdm_real_0172,0.05634346231818199
sdm_real_0173,0.22637954354286194
sdm_real_0174,0.23979546129703522
sdm_real_0175,0.05932408943772316
sdm_real_0176,0.08201029896736145
sdm_real_0177,0.1459786593914032
sdm_real_0178,0.15019451081752777
sdm_real_0179,0.06314437836408615
sdm_real_0180,0.057728059589862823
sdm_real_0181,0.07343647629022598
sdm_real_0182,0.06857062876224518
sdm_real_0183,0.23393754661083221
sdm_real_0184,0.0624828040599823
sdm_real_0185,0.08354119211435318
sdm_real_0186,0.05735407769680023
sdm_real_0187,0.2771287262439728
sdm_real_0188,0.061710648238658905
sdm_real_0189,0.047135088592767715
sdm_real_0190,0.08442167937755585
sdm_real_0191,0.5686894059181213
sdm_real_0192,0.10321533679962158
sdm_real_0193,0.06179731339216232
sdm_real_0194,0.10504738241434097
sdm_real_0195,0.0743718072772026
sdm_real_0196,0.05440279841423035
sdm_real_0197,0.09046212583780289
sdm_real_0198,0.24273505806922913
sdm_real_0199,0.061795007437467575
