ID,HYBRID_FAKE_PROB
sdm_fake_0134__telephone8k,0.05882856994867325
sdm_fake_0135__telephone8k,0.17399092018604279
sdm_fake_0136__telephone8k,0.20772282779216766
sdm_fake_0137__telephone8k,0.2400726079940796
sdm_fake_0138__telephone8k,0.07205836474895477
sdm_fake_0139__telephone8k,0.054900117218494415
sdm_fake_0140__telephone8k,0.1946842521429062
sdm_fake_0141__telephone8k,0.0475652851164341
sdm_fake_0142__telephone8k,0.12701058387756348
sdm_fake_0143__telephone8k,0.32186833024024963
sdm_fake_0144__telephone8k,0.15684138238430023
sdm_fake_0145__telephone8k,0.0688469186425209
sdm_fake_0146__telephone8k,0.6758905649185181
sdm_fake_0147__telephone8k,0.08146703988313675
sdm_fake_0148__telephone8k,0.19618557393550873
sdm_fake_0149__telephone8k,0.953193724155426
sdm_fake_0150__telephone8k,0.1132509633898735
sdm_fake_0151__telephone8k,0.09890949726104736
sdm_fake_0152__telephone8k,0.07102596014738083
sdm_fake_0153__telephone8k,0.3393833637237549
sdm_fake_0154__telephone8k,0.05934378504753113
sdm_fake_0155__telephone8k,0.9563841819763184
sdm_fake_0156__telephone8k,0.0586097426712513
sdm_fake_0157__telephone8k,0.06582250446081161
sdm_fake_0158__telephone8k,0.041034676134586334
sdm_fake_0159__telephone8k,0.10609462112188339
sdm_fake_0160__telephone8k,0.311987042427063
sdm_fake_0161__telephone8k,0.9557567238807678
sdm_fake_0162__telephone8k,0.0682254433631897
sdm_fake_0163__telephone8k,0.0639074444770813
sdm_fake_0164__telephone8k,0.16527439653873444
sdm_fake_0165__telephone8k,0.05402856692671776
sdm_fake_0166__telephone8k,0.03986216336488724
sdm_fake_0167__telephone8k,0.0701993852853775
sdm_fake_0168__telephone8k,0.0646655410528183
sdm_fake_0169__telephone8k,0.05164054036140442
sdm_fake_0170__telephone8k,0.37045422196388245
sdm_fake_0171__telephone8k,0.07154025137424469
sdm_fake_0172__telephone8k,0.06376241147518158
sdm_fake_0173__telephone8k,0.5257999300956726
sdm_fake_0174__telephone8k,0.09791602939367294
sdm_fake_0175__telephone8k,0.11805076152086258
sdm_fake_0176__telephone8k,0.07282222807407379
sdm_fake_0177__telephone8k,0.0737219899892807
sdm_fake_0178__telephone8k,0.1444578468799591
sdm_fake_0179__telephone8k,0.054512254893779755
sdm_fake_0180__telephone8k,0.06553439795970917
sdm_fake_0181__telephone8k,0.10257015377283096
sdm_fake_0182__telephone8k,0.051501788198947906
sdm_fake_0183__telephone8k,0.054894402623176575
sdm_fake_0184__telephone8k,0.1929045468568802
sdm_fake_0185__telephone8k,0.06314308196306229
sdm_fake_0186__telephone8k,0.2622397541999817
sdm_fake_0187__telephone8k,0.06017935648560524
sdm_fake_0188__telephone8k,0.2316492795944214
sdm_fake_0189__telephone8k,0.05715128034353256
sdm_fake_0190__telephone8k,0.049118831753730774
sdm_fake_0191__telephone8k,0.05722200870513916
sdm_fake_0192__telephone8k,0.06841644644737244
sdm_fake_0193__telephone8k,0.06886078417301178
sdm_fake_0194__telephone8k,0.9205371141433716
sdm_fake_0195__telephone8k,0.1790960282087326
sdm_fake_0196__telephone8k,0.059462662786245346
sdm_fake_0197__telephone8k,0.1093430295586586
sdm_fake_0198__telephone8k,0.15396055579185486
sdm_fake_0199__telephone8k,0.09676351398229599
sdm_real_0000__telephone8k,0.07262697070837021
sdm_real_0001__telephone8k,0.05793910473585129
sdm_real_0002__telephone8k,0.29820671677589417
sdm_real_0003__telephone8k,0.08917143195867538
sdm_real_0004__telephone8k,0.0448765903711319
sdm_real_0005__telephone8k,0.16741327941417694
sdm_real_0006__telephone8k,0.18671779334545135
sdm_real_0007__telephone8k,0.06746132671833038
sdm_real_0008__telephone8k,0.281438946723938
sdm_real_0009__telephone8k,0.08984983712434769
sdm_real_0010__telephone8k,0.06418382376432419
sdm_real_0011__telephone8k,0.06639283150434494
sdm_real_0012__telephone8k,0.3760499060153961
sdm_real_0013__telephone8k,0.07345034927129745
sdm_real_0014__telephone8k,0.10950315743684769
sdm_real_0015__telephone8k,0.4599933922290802
sdm_real_0016__telephone8k,0.057208236306905746
sdm_real_0017__telephone8k,0.11325608193874359
sdm_real_0018__telephone8k,0.08260872960090637
sdm_real_0019__telephone8k,0.1283249408006668
sdm_real_0020__telephone8k,0.06406703591346741
sdm_real_0021__telephone8k,0.07209452986717224
sdm_real_0022__telephone8k,0.489143431186676
sdm_real_0023__telephone8k,0.83003169298172
sdm_real_0024__telephone8k,0.10175918787717819
sdm_real_0025__telephone8k,0.04211736097931862
sdm_real_0026__telephone8k,0.07062242180109024
sdm_real_0027__telephone8k,0.07637094706296921
sdm_real_0028__telephone8k,0.06844638288021088
sdm_real_0029__telephone8k,0.0766109749674797
sdm_real_0030__telephone8k,0.08004683256149292
sdm_real_0031__telephone8k,0.05249476060271263
sdm_real_0032__telephone8k,0.06446297466754913
sdm_real_0033__telephone8k,0.0695762112736702
sdm_real_0034__telephone8k,0.06758126616477966
sdm_real_0035__telephone8k,0.06480009108781815
sdm_real_0036__telephone8k,0.09960395842790604
sdm_real_0037__telephone8k,0.18656893074512482
sdm_real_0038__telephone8k,0.08491694182157516
sdm_real_0039__telephone8k,0.07012105733156204
sdm_real_0040__telephone8k,0.11515916883945465
sdm_real_0041__telephone8k,0.07444051653146744
sdm_real_0042__telephone8k,0.05712275207042694
sdm_real_0043__telephone8k,0.06743106991052628
sdm_real_0044__telephone8k,0.07425139099359512
sdm_real_0045__telephone8k,0.12193305790424347
sdm_real_0046__telephone8k,0.0503251776099205
sdm_real_0047__telephone8k,0.05623552203178406
sdm_real_0048__telephone8k,0.13637755811214447
sdm_real_0049__telephone8k,0.056570474058389664
sdm_real_0050__telephone8k,0.2355494350194931
sdm_real_0051__telephone8k,0.09938381612300873
sdm_real_0052__telephone8k,0.07290486246347427
sdm_real_0053__telephone8k,0.05803024396300316
sdm_real_0054__telephone8k,0.06140699237585068
sdm_real_0055__telephone8k,0.06028851121664047
sdm_real_0056__telephone8k,0.05723216012120247
sdm_real_0057__telephone8k,0.16027145087718964
sdm_real_0058__telephone8k,0.04090660437941551
sdm_real_0059__telephone8k,0.05841876193881035
sdm_real_0060__telephone8k,0.05899260938167572
sdm_real_0061__telephone8k,0.044292349368333817
sdm_real_0062__telephone8k,0.49758386611938477
sdm_real_0063__telephone8k,0.22351710498332977
sdm_real_0064__telephone8k,0.05689573660492897
sdm_real_0065__telephone8k,0.05363423749804497
sdm_real_0066__telephone8k,0.06840109080076218
sdm_real_0067__telephone8k,0.054176174104213715
sdm_real_0068__telephone8k,0.2353094220161438
sdm_real_0069__telephone8k,0.06796243041753769
sdm_real_0070__telephone8k,0.06073373556137085
sdm_real_0071__telephone8k,0.03793464973568916
sdm_real_0072__telephone8k,0.05809474363923073
sdm_real_0073__telephone8k,0.08889040350914001
sdm_real_0074__telephone8k,0.05161822959780693
sdm_real_0075__telephone8k,0.06286159157752991
sdm_real_0076__telephone8k,0.07439656555652618
sdm_real_0077__telephone8k,0.13909438252449036
sdm_real_0078__telephone8k,0.08063166588544846
sdm_real_0079__telephone8k,0.06082906946539879
sdm_real_0080__telephone8k,0.05597962066531181
sdm_real_0081__telephone8k,0.07278338819742203
sdm_real_0082__telephone8k,0.07076247036457062
sdm_real_0083__telephone8k,0.07257384806871414
sdm_real_0084__telephone8k,0.09470348805189133
sdm_real_0085__telephone8k,0.05315457284450531
sdm_real_0086__telephone8k,0.05548180639743805
sdm_real_0087__telephone8k,0.07992789894342422
sdm_real_0088__telephone8k,0.09076334536075592
sdm_real_0089__telephone8k,0.06469704210758209
sdm_real_0090__telephone8k,0.9075162410736084
sdm_real_0091__telephone8k,0.6233550906181335
sdm_real_0092__telephone8k,0.06335190683603287
sdm_real_0093__telephone8k,0.057010408490896225
sdm_real_0094__telephone8k,0.09283153712749481
sdm_real_0095__telephone8k,0.06314019858837128
sdm_real_0096__telephone8k,0.8720354437828064
sdm_real_0097__telephone8k,0.28732964396476746
sdm_real_0098__telephone8k,0.07028269022703171
sdm_real_0099__telephone8k,0.07645689696073532
sdm_real_0100__telephone8k,0.06843248009681702
sdm_real_0101__telephone8k,0.06536118686199188
sdm_real_0102__telephone8k,0.05961546674370766
sdm_real_0103__telephone8k,0.22139792144298553
sdm_real_0104__telephone8k,0.0634155198931694
sdm_real_0105__telephone8k,0.06561913341283798
sdm_real_0106__telephone8k,0.06660597771406174
sdm_real_0107__telephone8k,0.03904600068926811
sdm_real_0108__telephone8k,0.06139960512518883
sdm_real_0109__telephone8k,0.08474338799715042
sdm_real_0110__telephone8k,0.055053405463695526
sdm_real_0111__telephone8k,0.06477156281471252
sdm_real_0112__telephone8k,0.1610107421875
sdm_real_0113__telephone8k,0.05393408611416817
sdm_real_0114__telephone8k,0.037993837147951126
sdm_real_0115__telephone8k,0.04111514985561371
sdm_real_0116__telephone8k,0.10224801301956177
sdm_real_0117__telephone8k,0.08707260340452194
sdm_real_0118__telephone8k,0.10042238980531693
sdm_real_0119__telephone8k,0.07419481128454208
sdm_real_0120__telephone8k,0.05546193569898605
sdm_real_0121__telephone8k,0.08019953221082687
sdm_real_0122__telephone8k,0.1233675628900528
sdm_real_0123__telephone8k,0.19020351767539978
sdm_real_0124__telephone8k,0.07503154873847961
sdm_real_0125__telephone8k,0.1845516562461853
sdm_real_0126__telephone8k,0.08470774441957474
sdm_real_0127__telephone8k,0.05068438872694969
sdm_real_0128__telephone8k,0.06503389775753021
sdm_real_0129__telephone8k,0.06054883077740669
sdm_real_0130__telephone8k,0.2638606131076813
sdm_real_0131__telephone8k,0.03145250678062439
sdm_real_0132__telephone8k,0.06801209598779678
sdm_real_0133__telephone8k,0.0637534037232399
sdm_real_0134__telephone8k,0.16785778105258942
sdm_real_0135__telephone8k,0.07711503654718399
sdm_real_0136__telephone8k,0.1086358055472374
sdm_real_0137__telephone8k,0.06323506683111191
sdm_real_0138__telephone8k,0.13574635982513428
sdm_real_0139__telephone8k,0.06926558911800385
sdm_real_0140__telephone8k,0.07716765254735947
sdm_real_0141__telephone8k,0.6924045085906982
sdm_real_0142__telephone8k,0.0991024598479271
sdm_real_0143__telephone8k,0.06921632587909698
sdm_real_0144__telephone8k,0.09551072120666504
sdm_real_0145__telephone8k,0.0752447247505188
sdm_real_0146__telephone8k,0.14884191751480103
sdm_real_0147__telephone8k,0.057837873697280884
sdm_real_0148__telephone8k,0.03340671956539154
sdm_real_0149__telephone8k,0.03212974593043327
sdm_real_0150__telephone8k,0.23497125506401062
sdm_real_0151__telephone8k,0.0650298073887825
sdm_real_0152__telephone8k,0.06860172748565674
sdm_real_0153__telephone8k,0.25401291251182556
sdm_real_0154__telephone8k,0.0682230144739151
sdm_real_0155__telephone8k,0.22922664880752563
sdm_real_0156__telephone8k,0.12965349853038788
sdm_real_0157__telephone8k,0.06204885616898537
sdm_real_0158__telephone8k,0.06191990152001381
sdm_real_0159__telephone8k,0.05654851347208023
sdm_real_0160__telephone8k,0.3623960316181183
sdm_real_0161__telephone8k,0.1335839480161667
sdm_real_0162__telephone8k,0.03715198114514351
sdm_real_0163__telephone8k,0.14373372495174408
sdm_real_0164__telephone8k,0.06517215073108673
sdm_real_0165__telephone8k,0.05935891345143318
sdm_real_0166__telephone8k,0.07507947087287903
sdm_real_0167__telephone8k,0.08769562095403671
sdm_real_0168__telephone8k,0.06029188632965088
sdm_real_0169__telephone8k,0.18403099477291107
sdm_real_0170__telephone8k,0.1829962432384491
sdm_real_0171__telephone8k,0.2273874580860138
sdm_real_0172__telephone8k,0.06325551867485046
sdm_real_0173__telephone8k,0.24089817702770233
sdm_real_0174__telephone8k,0.2570645809173584
sdm_real_0175__telephone8k,0.06800194084644318
sdm_real_0176__telephone8k,0.08552863448858261
sdm_real_0177__telephone8k,0.15435908734798431
sdm_real_0178__telephone8k,0.15574896335601807
sdm_real_0179__telephone8k,0.06743309646844864
sdm_real_0180__telephone8k,0.06379595398902893
sdm_real_0181__telephone8k,0.07628867775201797
sdm_real_0182__telephone8k,0.07195162773132324
sdm_real_0183__telephone8k,0.25866279006004333
sdm_real_0184__telephone8k,0.06697143614292145
sdm_real_0185__telephone8k,0.08572398871183395
sdm_real_0186__telephone8k,0.06245363876223564
sdm_real_0187__telephone8k,0.29007917642593384
sdm_real_0188__telephone8k,0.06750192493200302
sdm_real_0189__telephone8k,0.05494994297623634
sdm_real_0190__telephone8k,0.08705801516771317
sdm_real_0191__telephone8k,0.6071860194206238
sdm_real_0192__telephone8k,0.11521486937999725
sdm_real_0193__telephone8k,0.06708523631095886
sdm_real_0194__telephone8k,0.11236941814422607
sdm_real_0195__telephone8k,0.07469651848077774
sdm_real_0196__telephone8k,0.060624197125434875
sdm_real_0197__telephone8k,0.0925428569316864
sdm_real_0198__telephone8k,0.25751006603240967
sdm_real_0199__telephone8k,0.06510795652866364
