ID,HYBRID_FAKE_PROB
yue_002_sequential_v1_m1,0.7352859377861023
yue_003_music_real,0.08634897321462631
yue_003_music_fake,0.9611526727676392
yue_003_concurrent_v0_m0,0.12645113468170166
yue_003_concurrent_v1_m0,0.061752788722515106
yue_003_concurrent_v0_m1,0.07604663074016571
yue_003_concurrent_v1_m1,0.41036057472229004
yue_003_partial_overlap_v0_m0,0.08910870552062988
yue_003_partial_overlap_v1_m0,0.06715269386768341
yue_003_partial_overlap_v0_m1,0.13852320611476898
yue_003_partial_overlap_v1_m1,0.059563856571912766
yue_003_sequential_v0_m0,0.18949611485004425
yue_003_sequential_v1_m0,0.18809720873832703
yue_003_sequential_v0_m1,0.164010152220726
yue_003_sequential_v1_m1,0.955712080001831
yue_003_native_vocal_real_music,0.08416816592216492
yue_003_native_vocal_fake_music,0.959104061126709
yue_004_music_real,0.10109377652406693
yue_004_music_fake,0.9615583419799805
yue_004_concurrent_v0_m0,0.0842241421341896
yue_004_concurrent_v1_m0,0.234368234872818
yue_004_concurrent_v0_m1,0.09177207946777344
yue_004_concurrent_v1_m1,0.07059792429208755
yue_004_partial_overlap_v0_m0,0.1733764261007309
yue_004_partial_overlap_v1_m0,0.79220050573349
yue_004_partial_overlap_v0_m1,0.11768807470798492
yue_004_partial_overlap_v1_m1,0.9525790214538574
yue_004_sequential_v0_m0,0.2587892413139343
yue_004_sequential_v1_m0,0.0929136574268341
yue_004_sequential_v0_m1,0.23082487285137177
yue_004_sequential_v1_m1,0.9483344554901123
yue_004_native_vocal_real_music,0.10112296789884567
yue_004_native_vocal_fake_music,0.9611981511116028
yue_005_music_real,0.0683809220790863
yue_005_music_fake,0.9567399621009827
yue_005_concurrent_v0_m0,0.13424579799175262
yue_005_concurrent_v1_m0,0.08050353825092316
yue_005_concurrent_v0_m1,0.28310731053352356
yue_005_concurrent_v1_m1,0.43630993366241455
yue_005_partial_overlap_v0_m0,0.1863505095243454
yue_005_partial_overlap_v1_m0,0.3015843331813812
yue_005_partial_overlap_v0_m1,0.08868283033370972
yue_005_partial_overlap_v1_m1,0.20005957782268524
yue_005_sequential_v0_m0,0.07364553213119507
yue_005_sequential_v1_m0,0.9524694681167603
yue_005_sequential_v0_m1,0.11746156960725784
yue_005_sequential_v1_m1,0.9491888284683228
yue_005_native_vocal_real_music,0.0681658610701561
yue_005_native_vocal_fake_music,0.9569235444068909
yue_006_music_real,0.07152806967496872
yue_006_music_fake,0.9567672610282898
yue_006_concurrent_v0_m0,0.06700234860181808
yue_006_concurrent_v1_m0,0.07461031526327133
yue_006_concurrent_v0_m1,0.8100230097770691
yue_006_concurrent_v1_m1,0.8141424655914307
yue_006_partial_overlap_v0_m0,0.22978530824184418
yue_006_partial_overlap_v1_m0,0.9570654630661011
yue_006_partial_overlap_v0_m1,0.9537310004234314
yue_006_partial_overlap_v1_m1,0.7392655611038208
yue_006_sequential_v0_m0,0.13664020597934723
yue_006_sequential_v1_m0,0.07398637384176254
yue_006_sequential_v0_m1,0.26473468542099
yue_006_sequential_v1_m1,0.5765283703804016
yue_006_native_vocal_real_music,0.07151929289102554
yue_006_native_vocal_fake_music,0.9567505717277527
yue_007_music_real,0.03434612974524498
yue_007_music_fake,0.9627677798271179
yue_007_concurrent_v0_m0,0.038236554712057114
yue_007_concurrent_v1_m0,0.058608219027519226
yue_007_concurrent_v0_m1,0.14548225700855255
yue_007_concurrent_v1_m1,0.4913725256919861
yue_007_partial_overlap_v0_m0,0.14165353775024414
yue_007_partial_overlap_v1_m0,0.9070093035697937
yue_007_partial_overlap_v0_m1,0.1248994991183281
yue_007_partial_overlap_v1_m1,0.8001143336296082
yue_007_sequential_v0_m0,0.8873826861381531
yue_007_sequential_v1_m0,0.9506381750106812
yue_007_sequential_v0_m1,0.6964442133903503
yue_007_sequential_v1_m1,0.9209690690040588
