DATASET,ID,ANCHOR_VOICE_LOGIT,VOICE_LOGIT_RESIDUAL,ISOLATED_VOICE_EXPERT_LOGIT,ANCHOR_MUSIC_LOGIT,MUSIC_LOGIT_RESIDUAL,ISOLATED_MUSIC_EXPERT_LOGIT,ANCHOR_FILE_LOGIT,DIRECT_FILE_LOGIT_RESIDUAL,ISOLATED_FILE_EXPERT_LOGIT
asvspoof_voice_wav_dev_v1,voice_0052__wav,-5.309053069714468,-1.2843494,-6.593402469714468,0.9714437246990419,1.5393546,2.510798324699042,-0.3152965544004054,0.82476264,0.2620372935995946
asvspoof_voice_wav_dev_v1,voice_0053__wav,-3.262936548640266,-0.3205152,-3.583451748640266,-0.1885971361124663,1.9985545,1.8099573638875337,-0.557534005647512,1.9967614,0.840198974352488
asvspoof_voice_wav_dev_v1,voice_0054__wav,-2.103725002659356,1.8713905,-0.23233450265935618,0.3574605193464584,1.9948579,2.3523184193464584,-0.04358768766081533,1.9853958,1.3461893723391847
asvspoof_voice_wav_dev_v1,voice_0055__wav,-7.087303536248676,1.9999999,-5.087303636248676,2.8427806608015205,1.9838402,4.826620860801521,-0.1070995508333229,1.9865415,1.2834794991666771
asvspoof_voice_wav_dev_v1,voice_0056__wav,-7.2861863006112655,1.9976768,-5.288509500611266,0.08780898606395149,1.8598924,1.9477013860639514,-0.20763129348209486,1.9986392,1.1914161465179052
asvspoof_voice_wav_dev_v1,voice_0058__wav,-5.641429775400001,-1.8198596,-7.461289375400001,0.8651007000929873,1.994429,2.8595297000929873,-0.5657279023720891,1.9981663,0.8329885076279109
asvspoof_voice_wav_dev_v1,voice_0059__wav,-5.5600522649720014,-1.9985938,-7.5586460649720015,0.7132688974987801,1.9999155,2.71318439749878,-0.8693092102832864,1.9980052,0.5292944297167135
asvspoof_voice_wav_dev_v1,voice_0060__wav,-5.689249368319201,1.9999995,-3.689249868319201,2.499532377486676,1.672959,4.172491377486676,0.19151127248601996,1.7812729,1.43840230248602
asvspoof_voice_wav_dev_v1,voice_0061__wav,-5.377891527677029,1.086055,-4.291836527677029,0.37345566428058163,1.7362714,2.1097270642805817,-0.05681639756651957,1.799112,1.2025620024334804
asvspoof_voice_wav_dev_v1,voice_0062__wav,-7.151111151585298,0.27683413,-6.874277021585298,0.08474302993951288,1.9997109,2.084453929939513,-0.9835420599158147,1.9952072,0.4131029800841852
asvspoof_voice_wav_dev_v1,voice_0063__wav,-6.234851329639698,-1.1290026,-7.363853929639697,0.36582571520661433,1.9999877,2.365813415206614,-2.9751969508648237,1.9999881,-1.5752052808648238
asvspoof_voice_wav_dev_v1,voice_0064__wav,-6.345499596014181,1.9999894,-4.345510196014182,0.29746426249748836,1.9992166,2.2966808624974884,-0.8639600771658789,1.9974473,0.5342530328341211
asvspoof_voice_wav_dev_v1,voice_0066__wav,-6.378903740503158,-1.5093632,-7.888266940503158,-0.3176078766813205,1.9432093,1.6256014233186793,-3.0289314193976247,1.995583,-1.6320233193976246
asvspoof_voice_wav_dev_v1,voice_0067__wav,-6.595465735668239,-1.9997665,-8.59523223566824,0.21677340292831393,1.9351879,2.151961302928314,-1.0283929037650323,1.8660668,0.2778538562349675
asvspoof_voice_wav_dev_v1,voice_0068__wav,-4.512856757679646,-1.7333214,-6.246178157679646,-0.2682564556482342,1.8339242,1.565667744351766,-1.8091137324570596,1.621923,-0.6737676324570596
asvspoof_voice_wav_dev_v1,voice_0069__wav,-5.737067719396066,-0.27272835,-6.009796069396066,0.5868913117527395,1.9689919,2.5558832117527395,-2.6363984565035787,1.980485,-1.2500589565035787
asvspoof_voice_wav_dev_v1,voice_0070__wav,-7.418966632530984,-0.878445,-8.297411632530984,-0.06892383503909705,1.4895461,1.420622264960903,-1.202183306162193,1.9717559,0.1780458238378071
asvspoof_voice_wav_dev_v1,voice_0071__wav,-8.06123450660292,1.3270154,-6.73421910660292,0.26542421946468286,1.3451927,1.6106169194646829,-0.298433564687957,1.3226049,0.6273898653120429
asvspoof_voice_wav_dev_v1,voice_0073__wav,-8.456598010040599,-1.7239165,-10.180514510040599,-0.28202607309187067,1.9991114,1.7170853269081294,-1.5405975065320445,1.9999999,-0.14059757653204463
asvspoof_voice_wav_dev_v1,voice_0074__wav,-6.037029848647043,-1.9499468,-7.986976648647043,-0.40688779614005965,1.9802104,1.5733226038599404,-1.7199591551966913,1.9834604,-0.3315368751966914
asvspoof_voice_wav_dev_v1,voice_0075__wav,-6.144894028774261,1.7310979,-4.413796128774261,1.0067582193597138,1.880242,2.887000219359714,0.2290832932688599,1.9913645,1.6230384432688596
asvspoof_voice_wav_dev_v1,voice_0076__wav,-5.675727043680707,1.9992865,-3.676440543680707,-0.3137795036352603,1.7093612,1.3955816963647396,-0.7612477836520386,1.5314165,0.3107437663479613
asvspoof_voice_wav_dev_v1,voice_0077__wav,-5.262938729248382,-0.18046942,-5.4434081492483815,0.17015709390050016,1.9970797,2.1672367939005,-0.9647003412881581,1.9989971,0.4345976287118418
asvspoof_voice_wav_dev_v1,voice_0078__wav,-5.181572367930525,1.4158701,-3.765702267930525,1.470276803142213,1.8728955,3.343172303142213,-0.38093092048452726,1.9521114,0.9855470595154727
asvspoof_voice_wav_dev_v1,voice_0079__wav,-6.769643802147391,1.9864701,-4.783173702147391,0.7973353046705796,1.7987624,2.5960977046705795,-0.06764509073140856,1.9663615,1.3088079592685915
asvspoof_voice_wav_dev_v1,voice_0080__wav,-4.921539185789526,1.9999707,-2.921568485789526,1.0490549658609307,1.9286222,2.9776771658609307,0.05566736337220346,1.7284173,1.2655594733722033
asvspoof_voice_wav_dev_v1,voice_0081__wav,-5.022565267340366,-1.8010695,-6.823634767340366,0.4857522287087623,1.9916776,2.4774298287087624,-0.9210364674041579,1.9995272,0.4786325725958419
asvspoof_voice_wav_dev_v1,voice_0082__wav,-6.5240688521948655,-1.7556374,-8.279706252194865,-0.19537275956905642,1.9975253,1.8021525404309435,-1.4301904092523419,1.9997791,-0.030345039252341888
asvspoof_voice_wav_dev_v1,voice_0083__wav,-3.0651870391186815,-0.056924038,-3.1221110771186815,-0.4123025102715977,1.9974338,1.5851312897284022,-0.4867042681569644,1.9994172,0.9128877718430355
asvspoof_voice_wav_dev_v1,voice_0084__wav,-5.9972310155719,-1.9992372,-7.9964682155719,0.7194591972473003,1.9879245,2.7073836972473004,-0.5691937622913082,1.8214065,0.7057907877086916
asvspoof_voice_wav_dev_v1,voice_0085__wav,-6.015886685324728,1.3326902,-4.683196485324728,0.947744345456094,1.8585441,2.806288445456094,-0.47759612902050697,1.9982121,0.921152340979493
asvspoof_voice_wav_dev_v1,voice_0086__wav,-5.705967584470421,0.456717,-5.2492505844704205,-0.5419242113667752,1.9959311,1.454006888633225,-1.3695422858741855,1.9970872,0.028418754125814516
asvspoof_voice_wav_dev_v1,voice_0087__wav,-4.5298866806037035,0.13312876,-4.3967579206037035,0.1418512759593803,1.9524965,2.0943477759593803,-1.0753395678198125,1.9527717,0.29160062218018745
asvspoof_voice_wav_dev_v1,voice_0088__wav,-4.30500607974129,-0.9715426,-5.27654867974129,1.263029548474555,1.961997,3.2250265484745553,-0.31129804979265774,1.823214,0.964951750207342
asvspoof_voice_wav_dev_v1,voice_0090__wav,-3.4756169982159677,1.9469229,-1.5286940982159678,0.5808809499250075,1.8125244,2.3934053499250076,-0.3816664161883133,1.8135989,0.8878528138116865
asvspoof_voice_wav_dev_v1,voice_0091__wav,-5.979939177485351,1.9948822,-3.9850569774853506,0.5419236827812861,1.7657712,2.307694882781286,-0.6825540970669568,1.8790144,0.6327559829330431
asvspoof_voice_wav_dev_v1,voice_0092__wav,-6.175796462894141,-1.958568,-8.13436446289414,-0.15426919821050578,1.9151303,1.7608611017894942,-1.4539156789856615,1.998227,-0.055156778985661736
asvspoof_voice_wav_dev_v1,voice_0093__wav,-6.589048573470439,2.0,-4.589048573470439,0.14491243428958012,0.9735226,1.1184350342895801,-0.5554596921090811,1.8738804,0.7562565878909189
asvspoof_voice_wav_dev_v1,voice_0094__wav,-6.729783314682419,-0.46960178,-7.199385094682419,0.5152621234806123,1.9913336,2.506595723480612,-0.8658256919785419,1.9941261,0.5300625780214581
asvspoof_voice_wav_dev_v1,voice_0095__wav,-6.630086017651121,-0.53732467,-7.167410687651121,1.0268473560805556,1.9946066,3.0214539560805553,-0.37219571314001176,1.8422267,0.9173629768599882
asvspoof_voice_wav_dev_v1,voice_0096__wav,-5.774419047430424,-1.869263,-7.643682047430424,0.4814447260329587,1.9919505,2.4733952260329586,-0.8012488881028126,1.9960265,0.5959696618971873
asvspoof_voice_wav_dev_v1,voice_0097__wav,-6.910555069319992,1.0599494,-5.850605669319992,0.3794944403111292,1.9772327,2.356727140311129,-0.9455598861587284,1.993491,0.4498838138412715
asvspoof_voice_wav_dev_v1,voice_0098__wav,-6.864883267505451,1.9992343,-4.865648967505452,0.44057707595049905,1.8079157,2.248492775950499,-0.8329518354383637,1.2876644,0.06841324456163622
asvspoof_voice_wav_dev_v1,voice_0099__wav,-4.939662870284417,1.5628375,-3.376825370284417,1.3691189704750693,1.9999814,3.3691003704750693,-2.0001596339516263,1.9998661,-0.6002533639516263
asvspoof_voice_wav_dev_v1,voice_0100__wav,9.272872123173553,0.05190229,9.324774413173552,0.6118071296818657,1.3865969,1.9984040296818657,9.318237900006457,0.26751706,9.505499842006456
asvspoof_voice_wav_dev_v1,voice_0101__wav,8.000441367739095,-0.4941593,7.506282067739095,1.147860903101262,0.7121665,1.8600274031012622,8.173872108610917,-0.42236856,7.878214116610917
asvspoof_voice_wav_dev_v1,voice_0102__wav,8.306551294664082,0.60893106,8.915482354664082,0.9673115360329115,1.601105,2.5684165360329114,8.59817055745875,1.5292895,9.66867320745875
asvspoof_voice_wav_dev_v1,voice_0104__wav,10.38553288753995,1.9989552,12.38448808753995,1.0014294519607725,0.6775127,1.6789421519607726,10.35490612641304,1.9816806,11.74208254641304
asvspoof_voice_wav_dev_v1,voice_0105__wav,8.614727714945802,0.26768535,8.882413064945803,0.9915563698170393,1.8158708,2.807427169817039,8.936221618889073,1.5984493,10.055136128889073
asvspoof_voice_wav_dev_v1,voice_0107__wav,9.98473611307749,1.9399871,11.92472321307749,1.2595034882156222,0.19121341,1.4507168982156222,10.322962936607784,1.6785944,11.497979016607783
asvspoof_voice_wav_dev_v1,voice_0109__wav,7.455934453128621,-0.10705782,7.348876633128621,0.5565365371463404,1.5768299,2.13336643714634,7.295507796940558,1.1077162,8.070909136940557
asvspoof_voice_wav_dev_v1,voice_0110__wav,9.257859822505146,0.42180142,9.679661242505146,0.32748094204815537,1.8475549,2.1750358420481555,9.367511250530695,1.4431924,10.377745930530695
asvspoof_voice_wav_dev_v1,voice_0111__wav,9.83301644701405,-0.5516713,9.281345147014049,1.659270781792006,1.9978813,3.657152081792006,10.130202760928107,1.718482,11.333140160928107
asvspoof_voice_wav_dev_v1,voice_0112__wav,7.743807083741517,-0.6321499,7.111657183741517,0.5053819327284352,1.9423128,2.4476947327284355,7.863881537827017,1.3989,8.843111537827017
asvspoof_voice_wav_dev_v1,voice_0113__wav,6.533028613345731,-1.9519963,4.581032313345731,0.029630764149927602,1.7284069,1.7580376641499276,6.3165329349750685,-0.7339451,5.802771364975069
asvspoof_voice_wav_dev_v1,voice_0114__wav,9.811969974160046,1.838139,11.650108974160046,0.5143287017382155,1.7194579,2.2337866017382155,9.898316428616374,1.534667,10.972583328616373
asvspoof_voice_wav_dev_v1,voice_0115__wav,10.63662470112147,1.7429047,12.37952940112147,4.261308352593306,1.6095035,5.870811852593306,10.97192210115983,1.8248858,12.24934216115983
asvspoof_voice_wav_dev_v1,voice_0116__wav,10.630386605416353,1.8787472,12.509133805416353,1.2285980880229777,1.787966,3.0165640880229776,10.777033226983772,1.8537369,12.074649056983771
asvspoof_voice_wav_dev_v1,voice_0117__wav,9.373137924268494,-0.19435306,9.178784864268495,1.1285299448392154,-0.8349175,0.29361244483921545,9.440255380346008,0.21234493,9.588896831346007
asvspoof_voice_wav_dev_v1,voice_0118__wav,9.657165254570497,1.9668052,11.623970454570497,1.9721926644663839,1.9039927,3.8761853644663837,10.137708105903283,1.7700537,11.376745695903283
asvspoof_voice_wav_dev_v1,voice_0119__wav,8.581875511944093,1.1824212,9.764296711944093,0.7911947822037739,1.8691019,2.660296682203774,8.915466227671793,1.9411361,10.274261497671793
asvspoof_voice_wav_dev_v1,voice_0120__wav,9.575668135276109,1.9947478,11.57041593527611,1.164722103327208,1.4227543,2.5874764033272077,9.906177437781913,1.402002,10.887578837781913
asvspoof_voice_wav_dev_v1,voice_0123__wav,5.871550302306663,-0.7136746,5.157875702306663,0.6752718152153887,1.8221736,2.4974454152153887,6.776040319791096,1.1930425,7.611170069791096
asvspoof_voice_wav_dev_v1,voice_0124__wav,9.43002685725369,1.964024,11.39405085725369,2.0687527222374427,1.7605238,3.8292765222374427,10.206032464795241,1.9728531,11.587029634795242
asvspoof_voice_wav_dev_v1,voice_0125__wav,9.500216851072501,0.021264289,9.5214811400725,1.83939853508284,1.9802393,3.81963783508284,9.789861809785648,1.7592015,11.02130285978565
asvspoof_voice_wav_dev_v1,voice_0126__wav,10.106432332200178,-0.70720834,9.399223992200179,2.3231576055547416,1.8931099,4.216267505554741,10.601610339083487,1.5741343,11.703504349083488
asvspoof_voice_wav_dev_v1,voice_0127__wav,9.839734843326658,-0.5766716,9.263063243326659,0.9826753959240891,1.9417865,2.924461895924089,9.918887037149075,1.6178428,11.051376997149074
asvspoof_voice_wav_dev_v1,voice_0128__wav,7.936395740580925,0.8141732,8.750568940580925,0.5265860274337191,1.0787027,1.605288727433719,7.786472048597182,1.7732196,9.027725768597183
asvspoof_voice_wav_dev_v1,voice_0129__wav,9.81808326543424,-0.61890405,9.19917921543424,-0.1426612902221669,1.3178554,1.1751941097778331,9.747040912059928,1.035399,10.471820212059928
asvspoof_voice_wav_dev_v1,voice_0130__wav,8.508014282425316,-1.6331532,6.8748610824253165,1.4229813506043132,1.2524717,2.6754530506043133,8.570795323457055,0.5163037,8.932207913457056
asvspoof_voice_wav_dev_v1,voice_0131__wav,9.88910009314961,-0.3516849,9.53741519314961,0.6405823798511121,1.5890913,2.2296736798511123,9.900581490298787,1.208005,10.746184990298786
asvspoof_voice_wav_dev_v1,voice_0132__wav,8.668819709707918,1.1731665,9.841986209707919,1.514377522010794,1.5875027,3.101880222010794,9.080572009769604,1.5458894,10.162694589769604
asvspoof_voice_wav_dev_v1,voice_0133__wav,7.926638215968403,1.7088319,9.635470115968403,0.9683290306582901,1.622441,2.59077003065829,8.332869402029896,1.6470457,9.485801392029895
asvspoof_voice_wav_dev_v1,voice_0134__wav,6.833668488037978,-1.7448078,5.088860688037978,1.3704823568750442,1.9985138,3.368996156875044,7.522096603288771,1.1541201,8.329980673288771
asvspoof_voice_wav_dev_v1,voice_0135__wav,8.386817754576418,1.41735,9.804167754576419,0.34864090348235,1.9078637,2.25650460348235,8.534042512780475,1.9642383,9.909009322780475
asvspoof_voice_wav_dev_v1,voice_0137__wav,8.587106268894242,0.24982719,8.836933458894242,0.7734485296776854,1.7471144,2.5205629296776855,8.725606017374977,1.1030362,9.497731357374978
asvspoof_voice_wav_dev_v1,voice_0138__wav,9.21284802370731,-0.52321553,8.68963249370731,0.957095067849221,1.0343466,1.9914416678492208,9.3709816352083,-0.26737985,9.183815740208301
asvspoof_voice_wav_dev_v1,voice_0139__wav,9.911036727680562,1.9437764,11.854813127680561,1.08836517121831,1.8425089,2.9308740712183097,10.253705079695298,1.9635491,11.628189449695297
asvspoof_voice_wav_dev_v1,voice_0140__wav,8.521832322071232,0.61944926,9.141281582071231,0.4200344733283824,1.7487692,2.1688036733283824,8.049790641485968,1.0456566,8.781750261485968
asvspoof_voice_wav_dev_v1,voice_0141__wav,8.14446730639095,1.9669086,10.11137590639095,0.7944177081791007,1.4481478,2.242565508179101,8.399119340025559,1.8258767,9.677233030025558
asvspoof_voice_wav_dev_v1,voice_0142__wav,9.761548495079378,0.8093801,10.570928595079378,1.0801240641062957,1.9998108,3.0799348641062956,9.770640582643585,1.7094765,10.967274132643585
asvspoof_voice_wav_dev_v1,voice_0143__wav,7.816686391679841,0.3689672,8.185653591679841,1.6340852458008264,1.2874422,2.9215274458008267,8.296627908801561,1.0648957,9.042054898801561
asvspoof_voice_wav_dev_v1,voice_0145__wav,10.554726111524266,0.44110408,10.995830191524266,1.1686335153896643,1.9626373,3.131270815389664,10.668043013275383,1.5278459,11.737535143275384
asvspoof_voice_wav_dev_v1,voice_0146__wav,10.569737351798242,-0.32071763,10.249019721798241,1.4327843618113727,1.5111485,2.9439328618113727,10.805726899526114,1.8955114,12.132584879526114
asvspoof_voice_wav_dev_v1,voice_0148__wav,8.46615560532088,0.6671407,9.13329630532088,2.6030003977709737,1.4812894,4.084289797770974,9.084098363598063,1.3874788,10.055333523598062
asvspoof_voice_wav_dev_v1,voice_0149__wav,9.563795771258196,1.9902893,11.554085071258196,0.24839526589550698,1.037852,1.2862472658955069,9.489066320758978,1.9994643,10.888691330758977
asvspoof_voice_wav_dev_v1,voice_0150__wav,8.613232817058774,1.9384072,10.551640017058775,1.066125089869833,1.401994,2.468119089869833,9.225537265239396,1.9872307,10.616598755239396
asvspoof_voice_wav_dev_v1,voice_0151__wav,5.422497892346382,-1.7226912,3.6998066923463817,0.5006802842387499,1.8836817,2.38436198423875,5.692254890089093,0.84402406,6.283071732089093
asvspoof_voice_wav_dev_v1,voice_0153__wav,9.514369415493443,0.506787,10.021156415493442,1.717106493553779,1.3757648,3.092871293553779,10.085497866897535,1.5110756,11.143250786897536
asvspoof_voice_wav_dev_v1,voice_0154__wav,9.319851352009568,1.989003,11.308854352009568,0.6550725193491729,1.988046,2.643118519349173,9.505871340214622,1.9713143,10.885791350214621
asvspoof_voice_wav_dev_v1,voice_0155__wav,9.842292263680454,1.9999332,11.842225463680453,1.1203627885556453,1.3213736,2.441736388555645,10.13177723364559,1.9815779,11.51888176364559
asvspoof_voice_wav_dev_v1,voice_0156__wav,8.794367501806091,-0.46582544,8.328542061806091,1.3524013649902504,1.9157894,3.2681907649902504,9.286397909930342,1.6578561,10.446897179930343
