MODEL,PARENT_ID,CHANNEL,TASK,LABEL,CLEAN_PROB,CHANNEL_PROB,SCORE_DELTA,SIGNED_DELTA
v47,cmbv8_0044,g711_ulaw,FILE,1,0.993227783,0.9709865879,-0.0222411951,-0.0222411951
v47,cmbv8_0045,g711_ulaw,FILE,1,0.9936232411,0.9676418264,-0.02598141470000004,-0.02598141470000004
v47,cmbv8_0046,g711_ulaw,FILE,1,0.9904132068,0.9788612235,-0.011551983299999957,-0.011551983299999957
v47,cmbv8_0047,g711_ulaw,FILE,1,0.9735687845,0.981526027,0.007957242500000072,0.007957242500000072
v47,cmbv8_0048,g711_ulaw,FILE,0,0.6162867744,0.4827203885,-0.13356638590000003,0.13356638590000003
v47,cmbv8_0049,g711_ulaw,FILE,0,0.5422920876,0.4487835315,-0.09350855610000003,0.09350855610000003
v47,cmbv8_0050,g711_ulaw,FILE,0,0.713046479,0.7536205882,0.04057410920000004,-0.04057410920000004
v47,cmbv8_0051,g711_ulaw,FILE,0,0.9280511262,0.7392146409,-0.18883648529999997,0.18883648529999997
v47,cmbv8_0052,g711_ulaw,FILE,0,0.6354650907,0.3765993254,-0.2588657653,0.2588657653
v47,cmbv8_0053,g711_ulaw,FILE,0,0.6119077465,0.3541892173,-0.2577185292,0.2577185292
v47,cmbv8_0054,g711_ulaw,FILE,1,0.8472572962,0.6380430189,-0.20921427729999997,-0.20921427729999997
v47,cmbv8_0055,g711_ulaw,FILE,1,0.8014994594,0.7510941503,-0.05040530909999996,-0.05040530909999996
v47,cmbv8_0056,g711_ulaw,FILE,1,0.9440272951,0.7671262973,-0.17690099780000001,-0.17690099780000001
v47,cmbv8_0057,g711_ulaw,FILE,1,0.8385235536,0.7652625687,-0.07326098489999999,-0.07326098489999999
v47,cmbv8_0058,g711_ulaw,FILE,1,0.8136668423,0.4945174771,-0.3191493652,-0.3191493652
v47,cmbv8_0059,g711_ulaw,FILE,1,0.789465816,0.4707340699,-0.3187317461,-0.3187317461
v47,cmbv8_0060,g711_ulaw,FILE,1,0.9711574275,0.9753146595,0.004157231999999955,0.004157231999999955
v47,cmbv8_0061,g711_ulaw,FILE,1,0.9532124195,0.9813819728,0.028169553299999928,0.028169553299999928
v47,cmbv8_0062,g711_ulaw,FILE,1,0.9547193836,0.8809624079,-0.07375697569999995,-0.07375697569999995
v47,cmbv8_0063,g711_ulaw,FILE,1,0.8454632173,0.8565371766,0.011073959299999991,0.011073959299999991
v47,cmbv8_0064,g711_ulaw,FILE,1,0.9935746352,0.9665954651,-0.02697917009999995,-0.02697917009999995
v47,cmbv8_0065,g711_ulaw,FILE,1,0.9082564373,0.4977437042,-0.4105127331,-0.4105127331
v47,cmbv8_0066,g711_ulaw,FILE,1,0.9861083873,0.9420067619,-0.044101625400000066,-0.044101625400000066
v47,cmbv8_0067,g711_ulaw,FILE,1,0.9893889395,0.966426918,-0.02296202149999993,-0.02296202149999993
v47,cmbv8_0068,g711_ulaw,FILE,1,0.9958354236,0.9846526465,-0.011182777100000041,-0.011182777100000041
v47,cmbv8_0069,g711_ulaw,FILE,1,0.9942386466,0.9849320077,-0.009306638900000053,-0.009306638900000053
v47,cmbv8_0070,g711_ulaw,FILE,1,0.9845124591,0.957064804,-0.027447655099999912,-0.027447655099999912
v47,cmbv8_0071,g711_ulaw,FILE,1,0.984791597,0.9462338343,-0.0385577627,-0.0385577627
v47,cmbv8_0000,g711_ulaw,VOICE,0,0.7128650465,0.8459491124,0.1330840659,-0.1330840659
v47,cmbv8_0001,g711_ulaw,VOICE,0,0.9376894693,0.4284431104,-0.5092463589,0.5092463589
v47,cmbv8_0002,g711_ulaw,VOICE,0,0.7757605828,0.8840503559,0.10828977309999999,-0.10828977309999999
v47,cmbv8_0003,g711_ulaw,VOICE,0,0.3004444869,0.5999779003,0.2995334134,-0.2995334134
v47,cmbv8_0004,g711_ulaw,VOICE,0,0.6249696246,0.0734609915,-0.5515086331000001,0.5515086331000001
v47,cmbv8_0005,g711_ulaw,VOICE,0,0.0991947293,0.1874670834,0.0882723541,-0.0882723541
v47,cmbv8_0006,g711_ulaw,VOICE,0,0.0530847311,0.7671576747,0.7140729436,-0.7140729436
v47,cmbv8_0007,g711_ulaw,VOICE,0,0.0429387239,0.0586713879,0.015732663999999993,-0.015732663999999993
v47,cmbv8_0008,g711_ulaw,VOICE,0,0.0196148753,0.0851846594,0.0655697841,-0.0655697841
v47,cmbv8_0009,g711_ulaw,VOICE,0,0.9458926727,0.9373444041,-0.00854826860000002,0.00854826860000002
v47,cmbv8_0010,g711_ulaw,VOICE,0,0.1682456227,0.1700496619,0.001804039199999996,-0.001804039199999996
v47,cmbv8_0011,g711_ulaw,VOICE,0,0.3559757874,0.543639492,0.18766370459999993,-0.18766370459999993
v47,cmbv8_0012,g711_ulaw,VOICE,1,0.2477865705,0.2471717913,-0.0006147791999999985,-0.0006147791999999985
v47,cmbv8_0013,g711_ulaw,VOICE,1,0.7499773129,0.6876003872,-0.062376925699999974,-0.062376925699999974
v47,cmbv8_0014,g711_ulaw,VOICE,1,0.7128766072,0.7437149986,0.030838391399999998,0.030838391399999998
v47,cmbv8_0015,g711_ulaw,VOICE,1,0.9187108865,0.6027351596,-0.3159757269,-0.3159757269
v47,cmbv8_0016,g711_ulaw,VOICE,1,0.5544233965,0.4795788708,-0.07484452570000005,-0.07484452570000005
v47,cmbv8_0017,g711_ulaw,VOICE,1,0.8277876289,0.6952925871,-0.13249504180000005,-0.13249504180000005
v47,cmbv8_0018,g711_ulaw,VOICE,1,0.5544739482,0.6900447281,0.1355707799,0.1355707799
v47,cmbv8_0019,g711_ulaw,VOICE,1,0.4663488741,0.7499475308,0.2835986567,0.2835986567
v47,cmbv8_0020,g711_ulaw,VOICE,1,0.8628438406,0.7645985539,-0.09824528669999999,-0.09824528669999999
v47,cmbv8_0021,g711_ulaw,VOICE,1,0.8847401145,0.8681321224,-0.01660799209999997,-0.01660799209999997
v47,cmbv8_0022,g711_ulaw,VOICE,1,0.6651882901,0.3870337159,-0.2781545742,-0.2781545742
v47,cmbv8_0023,g711_ulaw,VOICE,1,0.9152100177,0.8202945243,-0.09491549339999994,-0.09491549339999994
v47,cmbv8_0024,g711_ulaw,VOICE,0,0.3135664124,0.352976461,0.039410048600000025,-0.039410048600000025
v47,cmbv8_0025,g711_ulaw,VOICE,0,0.6531532493,0.5494003231,-0.10375292619999998,0.10375292619999998
v47,cmbv8_0026,g711_ulaw,VOICE,0,0.5189329746,0.6037904591,0.08485748449999997,-0.08485748449999997
v47,cmbv8_0027,g711_ulaw,VOICE,0,0.5345117507,0.3845191938,-0.14999255690000002,0.14999255690000002
v47,cmbv8_0028,g711_ulaw,VOICE,0,0.6749174926,0.70249721,0.02757971739999998,-0.02757971739999998
v47,cmbv8_0029,g711_ulaw,VOICE,0,0.7344278181,0.6540364319,-0.08039138619999997,0.08039138619999997
v47,cmbv8_0030,g711_ulaw,VOICE,0,0.5078366661,0.6081863437,0.10034967760000002,-0.10034967760000002
v47,cmbv8_0031,g711_ulaw,VOICE,0,0.6447744764,0.4715727385,-0.17320173789999999,0.17320173789999999
v47,cmbv8_0032,g711_ulaw,VOICE,0,0.2211029469,0.5523352429,0.33123229600000004,-0.33123229600000004
v47,cmbv8_0033,g711_ulaw,VOICE,0,0.1960577578,0.2433026288,0.047244870999999994,-0.047244870999999994
v47,cmbv8_0034,g711_ulaw,VOICE,0,0.1838195805,0.1994982974,0.0156787169,-0.0156787169
v47,cmbv8_0035,g711_ulaw,VOICE,0,0.2927375694,0.594135018,0.3013974486,-0.3013974486
v47,cmbv8_0036,g711_ulaw,VOICE,1,0.5840658682,0.643748753,0.05968288480000006,0.05968288480000006
v47,cmbv8_0037,g711_ulaw,VOICE,1,0.6227817671,0.4538003291,-0.16898143799999998,-0.16898143799999998
v47,cmbv8_0038,g711_ulaw,VOICE,1,0.690630768,0.7486287351,0.05799796710000005,0.05799796710000005
v47,cmbv8_0039,g711_ulaw,VOICE,1,0.8331293725,0.4326103184,-0.40051905409999994,-0.40051905409999994
v47,cmbv8_0040,g711_ulaw,VOICE,1,0.5024930974,0.3372617291,-0.16523136830000001,-0.16523136830000001
v47,cmbv8_0041,g711_ulaw,VOICE,1,0.551572193,0.611789474,0.06021728100000001,0.06021728100000001
v47,cmbv8_0042,g711_ulaw,VOICE,1,0.7687441619,0.76813476,-0.0006094018999999173,-0.0006094018999999173
v47,cmbv8_0043,g711_ulaw,VOICE,1,0.8873932117,0.8580377813,-0.029355430399999993,-0.029355430399999993
v47,cmbv8_0044,g711_ulaw,VOICE,1,0.8373427462,0.8722946767,0.034951930500000006,0.034951930500000006
v47,cmbv8_0045,g711_ulaw,VOICE,1,0.913290085,0.8861035463,-0.027186538699999985,-0.027186538699999985
v47,cmbv8_0046,g711_ulaw,VOICE,1,0.8315828021,0.8902363098,0.058653507699999996,0.058653507699999996
v47,cmbv8_0047,g711_ulaw,VOICE,1,0.6089015003,0.6539868375,0.045085337199999964,0.045085337199999964
v47,cmbv8_0048,g711_ulaw,VOICE,0,0.3035740182,0.1228994012,-0.18067461700000004,0.18067461700000004
v47,cmbv8_0049,g711_ulaw,VOICE,0,0.1136839874,0.3038308023,0.19014681489999996,-0.19014681489999996
v47,cmbv8_0050,g711_ulaw,VOICE,0,0.2816585202,0.561739561,0.2800810408,-0.2800810408
v47,cmbv8_0051,g711_ulaw,VOICE,0,0.5802458025,0.4244948621,-0.15575094040000004,0.15575094040000004
v47,cmbv8_0052,g711_ulaw,VOICE,0,0.4696259901,0.3257936749,-0.1438323152,0.1438323152
v47,cmbv8_0053,g711_ulaw,VOICE,0,0.682846074,0.560083712,-0.12276236200000001,0.12276236200000001
v47,cmbv8_0054,g711_ulaw,VOICE,0,0.4308071435,0.3207039888,-0.11010315469999998,0.11010315469999998
v47,cmbv8_0055,g711_ulaw,VOICE,0,0.1717253674,0.3203737633,0.1486483959,-0.1486483959
v47,cmbv8_0056,g711_ulaw,VOICE,0,0.445052759,0.4629066366,0.017853877599999957,-0.017853877599999957
v47,cmbv8_0057,g711_ulaw,VOICE,0,0.571861115,0.5539333893,-0.017927725700000008,0.017927725700000008
v47,cmbv8_0058,g711_ulaw,VOICE,0,0.2118573869,0.3161960838,0.10433869690000003,-0.10433869690000003
v47,cmbv8_0059,g711_ulaw,VOICE,0,0.2935020807,0.2243240046,-0.06917807610000001,0.06917807610000001
v47,cmbv8_0060,g711_ulaw,VOICE,1,0.7179364576,0.8527070086,0.13477055100000002,0.13477055100000002
v47,cmbv8_0061,g711_ulaw,VOICE,1,0.5430579481,0.8212552216,0.2781972735,0.2781972735
v47,cmbv8_0062,g711_ulaw,VOICE,1,0.4009361846,0.5310045305,0.13006834589999994,0.13006834589999994
v47,cmbv8_0063,g711_ulaw,VOICE,1,0.2812978679,0.2278869498,-0.05341091810000001,-0.05341091810000001
v47,cmbv8_0064,g711_ulaw,VOICE,1,0.937189143,0.7950206755,-0.1421684675,-0.1421684675
v47,cmbv8_0065,g711_ulaw,VOICE,1,0.6158471541,0.3573135472,-0.2585336069,-0.2585336069
v47,cmbv8_0066,g711_ulaw,VOICE,1,0.7109153917,0.6915101629,-0.019405228799999952,-0.019405228799999952
v47,cmbv8_0067,g711_ulaw,VOICE,1,0.905212665,0.9084974441,0.0032847791000000237,0.0032847791000000237
v47,cmbv8_0068,g711_ulaw,VOICE,1,0.8913644325,0.8575908595,-0.033773572999999946,-0.033773572999999946
v47,cmbv8_0069,g711_ulaw,VOICE,1,0.7912831896,0.7887104822,-0.0025727074000000405,-0.0025727074000000405
v47,cmbv8_0070,g711_ulaw,VOICE,1,0.7858018436,0.7781606218,-0.007641221800000042,-0.007641221800000042
v47,cmbv8_0071,g711_ulaw,VOICE,1,0.7847305105,0.6972532571,-0.08747725340000001,-0.08747725340000001
v47,cmbv8_0000,g711_ulaw,MUSIC,0,0.0154867688,0.0005484533,-0.0149383155,0.0149383155
v47,cmbv8_0001,g711_ulaw,MUSIC,0,0.2266303258,0.0439203672,-0.1827099586,0.1827099586
v47,cmbv8_0002,g711_ulaw,MUSIC,0,0.004355202,0.0021136867,-0.0022415153,0.0022415153
v47,cmbv8_0003,g711_ulaw,MUSIC,0,0.0009052802,0.0012510657,0.0003457855,-0.0003457855
v47,cmbv8_0004,g711_ulaw,MUSIC,0,0.0053047744,0.0040970482,-0.0012077262000000002,0.0012077262000000002
v47,cmbv8_0005,g711_ulaw,MUSIC,0,0.1883068822,0.1182640441,-0.0700428381,0.0700428381
v47,cmbv8_0006,g711_ulaw,MUSIC,1,0.2218421104,0.1284355534,-0.09340655699999997,-0.09340655699999997
v47,cmbv8_0007,g711_ulaw,MUSIC,1,0.2186856155,0.032146402,-0.18653921350000002,-0.18653921350000002
v47,cmbv8_0008,g711_ulaw,MUSIC,1,0.5590942347,0.0057954859,-0.5532987488,-0.5532987488
v47,cmbv8_0009,g711_ulaw,MUSIC,1,0.9277537553,0.6783664453,-0.24938731000000003,-0.24938731000000003
v47,cmbv8_0010,g711_ulaw,MUSIC,1,0.4091688704,0.0019872121,-0.40718165829999997,-0.40718165829999997
v47,cmbv8_0011,g711_ulaw,MUSIC,1,0.3266769704,0.2034676348,-0.1232093356,-0.1232093356
v47,cmbv8_0012,g711_ulaw,MUSIC,0,0.3547305281,0.0128465522,-0.34188397589999997,0.34188397589999997
v47,cmbv8_0013,g711_ulaw,MUSIC,0,0.0198489249,0.0076740161,-0.012174908799999998,0.012174908799999998
v47,cmbv8_0014,g711_ulaw,MUSIC,0,0.61522493,0.6355513713,0.020326441299999942,-0.020326441299999942
v47,cmbv8_0015,g711_ulaw,MUSIC,0,0.5954688083,0.2484876306,-0.34698117770000003,0.34698117770000003
v47,cmbv8_0016,g711_ulaw,MUSIC,0,0.2024024197,0.0390808474,-0.1633215723,0.1633215723
v47,cmbv8_0017,g711_ulaw,MUSIC,0,0.0033345672,0.0606689526,0.0573343854,-0.0573343854
v47,cmbv8_0018,g711_ulaw,MUSIC,1,0.9413445767,0.7829883154,-0.15835626130000002,-0.15835626130000002
v47,cmbv8_0019,g711_ulaw,MUSIC,1,0.9312627715,0.819870557,-0.11139221450000003,-0.11139221450000003
v47,cmbv8_0020,g711_ulaw,MUSIC,1,0.8111471934,0.1329933846,-0.6781538088,-0.6781538088
v47,cmbv8_0021,g711_ulaw,MUSIC,1,0.891442419,0.3941315666,-0.4973108524,-0.4973108524
v47,cmbv8_0022,g711_ulaw,MUSIC,1,0.8408856688,0.0541249935,-0.7867606753,-0.7867606753
v47,cmbv8_0023,g711_ulaw,MUSIC,1,0.8320215228,0.0465267865,-0.7854947363,-0.7854947363
v47,cmbv8_0024,g711_ulaw,MUSIC,0,0.0070316987,0.0073915545,0.0003598557999999995,-0.0003598557999999995
v47,cmbv8_0025,g711_ulaw,MUSIC,0,0.7518678979,0.2709975945,-0.4808703034,0.4808703034
v47,cmbv8_0026,g711_ulaw,MUSIC,0,0.434688304,0.4597620701,0.02507376609999995,-0.02507376609999995
v47,cmbv8_0027,g711_ulaw,MUSIC,0,0.266965926,0.0134673713,-0.25349855470000004,0.25349855470000004
v47,cmbv8_0028,g711_ulaw,MUSIC,0,0.1792393159,0.1275670045,-0.051672311400000004,0.051672311400000004
v47,cmbv8_0029,g711_ulaw,MUSIC,0,0.3648864664,0.2017323946,-0.1631540718,0.1631540718
v47,cmbv8_0030,g711_ulaw,MUSIC,1,0.9027155934,0.8137944513,-0.0889211420999999,-0.0889211420999999
v47,cmbv8_0031,g711_ulaw,MUSIC,1,0.8214325334,0.0577050886,-0.7637274448,-0.7637274448
v47,cmbv8_0032,g711_ulaw,MUSIC,1,0.908902936,0.6369786969,-0.2719242391000001,-0.2719242391000001
v47,cmbv8_0033,g711_ulaw,MUSIC,1,0.85133032,0.1521048733,-0.6992254467,-0.6992254467
v47,cmbv8_0034,g711_ulaw,MUSIC,1,0.9593484759,0.6131709369,-0.34617753900000003,-0.34617753900000003
v47,cmbv8_0035,g711_ulaw,MUSIC,1,0.9161373124,0.7980253418,-0.1181119706,-0.1181119706
v47,cmbv8_0036,g711_ulaw,MUSIC,0,0.1361080946,0.0031844705,-0.1329236241,0.1329236241
v47,cmbv8_0037,g711_ulaw,MUSIC,0,0.1451375787,0.5400998366,0.39496225790000006,-0.39496225790000006
v47,cmbv8_0038,g711_ulaw,MUSIC,0,0.215665432,0.094160197,-0.12150523499999999,0.12150523499999999
v47,cmbv8_0039,g711_ulaw,MUSIC,0,0.2891220859,0.2377252881,-0.051396797800000005,0.051396797800000005
v47,cmbv8_0040,g711_ulaw,MUSIC,0,0.2632295427,0.2841325514,0.020903008700000003,-0.020903008700000003
v47,cmbv8_0041,g711_ulaw,MUSIC,0,0.4828333416,0.3758537382,-0.10697960340000001,0.10697960340000001
v47,cmbv8_0042,g711_ulaw,MUSIC,1,0.978211057,0.9091830603,-0.06902799670000004,-0.06902799670000004
v47,cmbv8_0043,g711_ulaw,MUSIC,1,0.968603523,0.7647076479,-0.20389587509999996,-0.20389587509999996
v47,cmbv8_0044,g711_ulaw,MUSIC,1,0.9866481662,0.8407163583,-0.14593180789999993,-0.14593180789999993
v47,cmbv8_0045,g711_ulaw,MUSIC,1,0.9703664885,0.7325505967,-0.23781589179999996,-0.23781589179999996
v47,cmbv8_0046,g711_ulaw,MUSIC,1,0.9800558895,0.9231013086,-0.05695458090000005,-0.05695458090000005
v47,cmbv8_0047,g711_ulaw,MUSIC,1,0.9461685323,0.9527245526,0.0065560203000000206,0.0065560203000000206
v47,cmbv8_0048,g711_ulaw,MUSIC,0,0.6031459103,0.5036083706,-0.09953753970000001,0.09953753970000001
v47,cmbv8_0049,g711_ulaw,MUSIC,0,0.2978119066,0.1030808081,-0.1947310985,0.1947310985
v47,cmbv8_0050,g711_ulaw,MUSIC,0,0.8441036771,0.5767529183,-0.26735075880000003,0.26735075880000003
v47,cmbv8_0051,g711_ulaw,MUSIC,0,0.9362572569,0.3287431885,-0.6075140684,0.6075140684
v47,cmbv8_0052,g711_ulaw,MUSIC,0,0.3933848006,0.2276861133,-0.16569868729999998,0.16569868729999998
v47,cmbv8_0053,g711_ulaw,MUSIC,0,0.4036809616,0.2526249045,-0.15105605709999997,0.15105605709999997
v47,cmbv8_0054,g711_ulaw,MUSIC,1,0.8544124992,0.5238841999,-0.33052829929999994,-0.33052829929999994
v47,cmbv8_0055,g711_ulaw,MUSIC,1,0.9834608958,0.8460355576,-0.1374253381999999,-0.1374253381999999
v47,cmbv8_0056,g711_ulaw,MUSIC,1,0.9182866455,0.5894363227,-0.32885032280000004,-0.32885032280000004
v47,cmbv8_0057,g711_ulaw,MUSIC,1,0.8001324737,0.628737718,-0.17139475569999996,-0.17139475569999996
v47,cmbv8_0058,g711_ulaw,MUSIC,1,0.7921063103,0.4525266064,-0.33957970390000003,-0.33957970390000003
v47,cmbv8_0059,g711_ulaw,MUSIC,1,0.7400500413,0.1668334542,-0.5732165870999999,-0.5732165870999999
v47,cmbv8_0060,g711_ulaw,MUSIC,0,0.7054247777,0.2029745493,-0.5024502284,0.5024502284
v47,cmbv8_0061,g711_ulaw,MUSIC,0,0.5705650437,0.4615997033,-0.10896534040000005,0.10896534040000005
v47,cmbv8_0062,g711_ulaw,MUSIC,0,0.5536806085,0.2403685759,-0.3133120326,0.3133120326
v47,cmbv8_0063,g711_ulaw,MUSIC,0,0.2371539151,0.1415739987,-0.09557991639999999,0.09557991639999999
v47,cmbv8_0064,g711_ulaw,MUSIC,0,0.253628518,0.1711570143,-0.08247150370000003,0.08247150370000003
v47,cmbv8_0065,g711_ulaw,MUSIC,0,0.2950506725,0.16098149,-0.1340691825,0.1340691825
v47,cmbv8_0066,g711_ulaw,MUSIC,1,0.9682078345,0.631198526,-0.3370093085,-0.3370093085
v47,cmbv8_0067,g711_ulaw,MUSIC,1,0.9728251958,0.7461428066,-0.22668238920000006,-0.22668238920000006
v47,cmbv8_0068,g711_ulaw,MUSIC,1,0.9858632468,0.7578087372,-0.22805450960000007,-0.22805450960000007
v47,cmbv8_0069,g711_ulaw,MUSIC,1,0.9885299917,0.8953554184,-0.09317457330000001,-0.09317457330000001
v47,cmbv8_0070,g711_ulaw,MUSIC,1,0.9722877616,0.8764239171,-0.09586384449999996,-0.09586384449999996
v47,cmbv8_0071,g711_ulaw,MUSIC,1,0.968226563,0.8158744087,-0.15235215429999993,-0.15235215429999993
v47,cmbv8_0000,g722_wb,FILE,0,0.4059783601,0.6883488172,0.28237045709999997,-0.28237045709999997
v47,cmbv8_0001,g722_wb,FILE,0,0.7875303261,0.792834723,0.0053043969000000635,-0.0053043969000000635
v47,cmbv8_0002,g722_wb,FILE,0,0.5564775297,0.5603575236,0.003879993900000045,-0.003879993900000045
v47,cmbv8_0003,g722_wb,FILE,0,0.347931885,0.3313148094,-0.016617075599999975,0.016617075599999975
v47,cmbv8_0004,g722_wb,FILE,0,0.3744890743,0.3626479853,-0.011841089000000027,0.011841089000000027
v47,cmbv8_0005,g722_wb,FILE,0,0.5907384713,0.3889794351,-0.20175903620000002,0.20175903620000002
v47,cmbv8_0006,g722_wb,FILE,1,0.7447081425,0.6654154309,-0.07929271159999995,-0.07929271159999995
v47,cmbv8_0007,g722_wb,FILE,1,0.4743784148,0.4136378112,-0.0607406036,-0.0607406036
v47,cmbv8_0008,g722_wb,FILE,1,0.6867127256,0.5302238347,-0.15648889089999996,-0.15648889089999996
v47,cmbv8_0009,g722_wb,FILE,1,0.9756966219,0.9702781482,-0.005418473699999926,-0.005418473699999926
v47,cmbv8_0010,g722_wb,FILE,1,0.7197684677,0.61669348,-0.10307498770000001,-0.10307498770000001
v47,cmbv8_0011,g722_wb,FILE,1,0.8674167553,0.8744361654,0.0070194101000000675,0.0070194101000000675
v47,cmbv8_0012,g722_wb,FILE,1,0.5150990897,0.567093923,0.0519948333000001,0.0519948333000001
v47,cmbv8_0013,g722_wb,FILE,1,0.8591823119,0.8890344012,0.02985208929999994,0.02985208929999994
v47,cmbv8_0014,g722_wb,FILE,1,0.9440889945,0.9503322629,0.006243268400000002,0.006243268400000002
v47,cmbv8_0015,g722_wb,FILE,1,0.7709330469,0.8431187566,0.07218570970000004,0.07218570970000004
v47,cmbv8_0016,g722_wb,FILE,1,0.7258969741,0.7695623095,0.04366533540000006,0.04366533540000006
v47,cmbv8_0017,g722_wb,FILE,1,0.9607549883,0.9576614836,-0.003093504699999916,-0.003093504699999916
v47,cmbv8_0018,g722_wb,FILE,1,0.9735128739,0.9669402128,-0.006572661099999988,-0.006572661099999988
