ID,ARCHIVE_MEMBER,ROLE,FILE_FAKE,VOICE_PRESENT,MUSIC_PRESENT,VOICE_FAKE,MUSIC_FAKE,COMPONENT_CASE,VOICE_SOURCE_ID,MUSIC_GROUP_ID,MUSIC_GENERATOR,SNR_DB,SOURCE_SPLIT
FS-FM_wav_LA_E_2145009_VS_fake_songs_wav_fake_52504_suno_0_5dB,MixFake/mixed_dataset/eval/audio/FS-FM_wav_LA_E_2145009_VS_fake_songs_wav_fake_52504_suno_0_5dB.wav,locked,1,1,1,1,1,FF,LA_E_2145009,sonics:52504,SONICS:Suno,5.0,eval
FS-FM_wav_LA_E_2257079_VS_fake_songs_wav_fake_32151_suno_1_20dB,MixFake/mixed_dataset/eval/audio/FS-FM_wav_LA_E_2257079_VS_fake_songs_wav_fake_32151_suno_1_20dB.wav,locked,1,1,1,1,1,FF,LA_E_2257079,sonics:32151,SONICS:Suno,20.0,eval
FS-FM_wav_LA_E_2369000_VS_fake_songs_wav_fake_38853_suno_0_5dB,MixFake/mixed_dataset/eval/audio/FS-FM_wav_LA_E_2369000_VS_fake_songs_wav_fake_38853_suno_0_5dB.wav,locked,1,1,1,1,1,FF,LA_E_2369000,sonics:38853,SONICS:Suno,5.0,eval
FS-FM_wav_LA_E_2379650_VS_fake_songs_wav_fake_33228_udio_1_0dB,MixFake/mixed_dataset/eval/audio/FS-FM_wav_LA_E_2379650_VS_fake_songs_wav_fake_33228_udio_1_0dB.wav,locked,1,1,1,1,1,FF,LA_E_2379650,sonics:33228,SONICS:Udio,0.0,eval
FS-FM_wav_LA_E_2406103_VS_fake_songs_wav_fake_24548_suno_1_-5dB,MixFake/mixed_dataset/eval/audio/FS-FM_wav_LA_E_2406103_VS_fake_songs_wav_fake_24548_suno_1_-5dB.wav,locked,1,1,1,1,1,FF,LA_E_2406103,sonics:24548,SONICS:Suno,-5.0,eval
FS-FM_wav_LA_E_2489573_VS_fake_songs_wav_fake_09164_suno_0_20dB,MixFake/mixed_dataset/eval/audio/FS-FM_wav_LA_E_2489573_VS_fake_songs_wav_fake_09164_suno_0_20dB.wav,locked,1,1,1,1,1,FF,LA_E_2489573,sonics:9164,SONICS:Suno,20.0,eval
FS-FM_wav_LA_E_2619822_VS_fake_songs_wav_fake_28542_udio_1_-5dB,MixFake/mixed_dataset/eval/audio/FS-FM_wav_LA_E_2619822_VS_fake_songs_wav_fake_28542_udio_1_-5dB.wav,locked,1,1,1,1,1,FF,LA_E_2619822,sonics:28542,SONICS:Udio,-5.0,eval
FS-FM_wav_LA_E_2668174_VS_fake_songs_wav_fake_41122_suno_1_-5dB,MixFake/mixed_dataset/eval/audio/FS-FM_wav_LA_E_2668174_VS_fake_songs_wav_fake_41122_suno_1_-5dB.wav,locked,1,1,1,1,1,FF,LA_E_2668174,sonics:41122,SONICS:Suno,-5.0,eval
FS-FM_wav_LA_E_2692133_VS_fake_songs_wav_fake_49519_suno_0_10dB,MixFake/mixed_dataset/eval/audio/FS-FM_wav_LA_E_2692133_VS_fake_songs_wav_fake_49519_suno_0_10dB.wav,locked,1,1,1,1,1,FF,LA_E_2692133,sonics:49519,SONICS:Suno,10.0,eval
FS-FM_wav_LA_E_2726192_VS_fake_songs_wav_fake_52919_suno_0_0dB,MixFake/mixed_dataset/eval/audio/FS-FM_wav_LA_E_2726192_VS_fake_songs_wav_fake_52919_suno_0_0dB.wav,locked,1,1,1,1,1,FF,LA_E_2726192,sonics:52919,SONICS:Suno,0.0,eval
FS-FM_wav_LA_E_2956400_VS_fake_songs_wav_fake_49022_udio_0_10dB,MixFake/mixed_dataset/eval/audio/FS-FM_wav_LA_E_2956400_VS_fake_songs_wav_fake_49022_udio_0_10dB.wav,locked,1,1,1,1,1,FF,LA_E_2956400,sonics:49022,SONICS:Udio,10.0,eval
FS-FM_wav_LA_E_2965996_VS_fake_songs_wav_fake_24772_udio_0_0dB,MixFake/mixed_dataset/eval/audio/FS-FM_wav_LA_E_2965996_VS_fake_songs_wav_fake_24772_udio_0_0dB.wav,locked,1,1,1,1,1,FF,LA_E_2965996,sonics:24772,SONICS:Udio,0.0,eval
FS-FM_wav_LA_E_3057526_VS_musicldm_tUSnod37b9Q_10dB,MixFake/mixed_dataset/eval/audio/FS-FM_wav_LA_E_3057526_VS_musicldm_tUSnod37b9Q_10dB.wav,locked,1,1,1,1,1,FF,LA_E_3057526,fmc:tUSnod37b9Q,FakeMusicCaps:musicldm,10.0,eval
FS-FM_wav_LA_E_3065319_VS_stable_audio_open_0wzsE67O5tE_-5dB,MixFake/mixed_dataset/eval/audio/FS-FM_wav_LA_E_3065319_VS_stable_audio_open_0wzsE67O5tE_-5dB.wav,locked,1,1,1,1,1,FF,LA_E_3065319,fmc:0wzsE67O5tE,FakeMusicCaps:stable_audio_open,-5.0,eval
FS-FM_wav_LA_E_3205226_VS_fake_songs_wav_fake_26557_udio_1_10dB,MixFake/mixed_dataset/eval/audio/FS-FM_wav_LA_E_3205226_VS_fake_songs_wav_fake_26557_udio_1_10dB.wav,locked,1,1,1,1,1,FF,LA_E_3205226,sonics:26557,SONICS:Udio,10.0,eval
FS-FM_wav_LA_E_3236831_VS_fake_songs_wav_fake_51882_suno_1_5dB,MixFake/mixed_dataset/eval/audio/FS-FM_wav_LA_E_3236831_VS_fake_songs_wav_fake_51882_suno_1_5dB.wav,locked,1,1,1,1,1,FF,LA_E_3236831,sonics:51882,SONICS:Suno,5.0,eval
FS-FM_wav_LA_E_3444673_VS_stable_audio_open_hVVrl9FkKnY_20dB,MixFake/mixed_dataset/eval/audio/FS-FM_wav_LA_E_3444673_VS_stable_audio_open_hVVrl9FkKnY_20dB.wav,locked,1,1,1,1,1,FF,LA_E_3444673,fmc:hVVrl9FkKnY,FakeMusicCaps:stable_audio_open,20.0,eval
FS-FM_wav_LA_E_3467045_VS_fake_songs_wav_fake_15179_udio_1_5dB,MixFake/mixed_dataset/eval/audio/FS-FM_wav_LA_E_3467045_VS_fake_songs_wav_fake_15179_udio_1_5dB.wav,locked,1,1,1,1,1,FF,LA_E_3467045,sonics:15179,SONICS:Udio,5.0,eval
FS-FM_wav_LA_E_3497232_VS_fake_songs_wav_fake_34582_udio_1_20dB,MixFake/mixed_dataset/eval/audio/FS-FM_wav_LA_E_3497232_VS_fake_songs_wav_fake_34582_udio_1_20dB.wav,locked,1,1,1,1,1,FF,LA_E_3497232,sonics:34582,SONICS:Udio,20.0,eval
FS-FM_wav_LA_E_3575129_VS_fake_songs_wav_fake_33148_udio_1_10dB,MixFake/mixed_dataset/eval/audio/FS-FM_wav_LA_E_3575129_VS_fake_songs_wav_fake_33148_udio_1_10dB.wav,locked,1,1,1,1,1,FF,LA_E_3575129,sonics:33148,SONICS:Udio,10.0,eval
FS-FM_wav_LA_E_3654240_VS_fake_songs_wav_fake_54248_udio_1_-5dB,MixFake/mixed_dataset/eval/audio/FS-FM_wav_LA_E_3654240_VS_fake_songs_wav_fake_54248_udio_1_-5dB.wav,locked,1,1,1,1,1,FF,LA_E_3654240,sonics:54248,SONICS:Udio,-5.0,eval
FS-FM_wav_LA_E_3660242_VS_fake_songs_wav_fake_09485_udio_0_5dB,MixFake/mixed_dataset/eval/audio/FS-FM_wav_LA_E_3660242_VS_fake_songs_wav_fake_09485_udio_0_5dB.wav,locked,1,1,1,1,1,FF,LA_E_3660242,sonics:9485,SONICS:Udio,5.0,eval
FS-FM_wav_LA_E_3705856_VS_fake_songs_wav_fake_35534_suno_0_-5dB,MixFake/mixed_dataset/eval/audio/FS-FM_wav_LA_E_3705856_VS_fake_songs_wav_fake_35534_suno_0_-5dB.wav,locked,1,1,1,1,1,FF,LA_E_3705856,sonics:35534,SONICS:Suno,-5.0,eval
FS-FM_wav_LA_E_3813059_VS_fake_songs_wav_fake_37017_udio_1_10dB,MixFake/mixed_dataset/eval/audio/FS-FM_wav_LA_E_3813059_VS_fake_songs_wav_fake_37017_udio_1_10dB.wav,locked,1,1,1,1,1,FF,LA_E_3813059,sonics:37017,SONICS:Udio,10.0,eval
FS-FM_wav_LA_E_3831653_VS_fake_songs_wav_fake_31228_udio_1_-5dB,MixFake/mixed_dataset/eval/audio/FS-FM_wav_LA_E_3831653_VS_fake_songs_wav_fake_31228_udio_1_-5dB.wav,locked,1,1,1,1,1,FF,LA_E_3831653,sonics:31228,SONICS:Udio,-5.0,eval
FS-FM_wav_LA_E_3848100_VS_fake_songs_wav_fake_53322_udio_1_5dB,MixFake/mixed_dataset/eval/audio/FS-FM_wav_LA_E_3848100_VS_fake_songs_wav_fake_53322_udio_1_5dB.wav,locked,1,1,1,1,1,FF,LA_E_3848100,sonics:53322,SONICS:Udio,5.0,eval
FS-FM_wav_LA_E_3891315_VS_fake_songs_wav_fake_37304_udio_0_0dB,MixFake/mixed_dataset/eval/audio/FS-FM_wav_LA_E_3891315_VS_fake_songs_wav_fake_37304_udio_0_0dB.wav,locked,1,1,1,1,1,FF,LA_E_3891315,sonics:37304,SONICS:Udio,0.0,eval
FS-FM_wav_LA_E_4056707_VS_fake_songs_wav_fake_05877_suno_1_15dB,MixFake/mixed_dataset/eval/audio/FS-FM_wav_LA_E_4056707_VS_fake_songs_wav_fake_05877_suno_1_15dB.wav,locked,1,1,1,1,1,FF,LA_E_4056707,sonics:5877,SONICS:Suno,15.0,eval
FS-FM_wav_LA_E_4075403_VS_fake_songs_wav_fake_49737_suno_1_15dB,MixFake/mixed_dataset/eval/audio/FS-FM_wav_LA_E_4075403_VS_fake_songs_wav_fake_49737_suno_1_15dB.wav,locked,1,1,1,1,1,FF,LA_E_4075403,sonics:49737,SONICS:Suno,15.0,eval
FS-FM_wav_LA_E_4105088_VS_fake_songs_wav_fake_37901_suno_1_10dB,MixFake/mixed_dataset/eval/audio/FS-FM_wav_LA_E_4105088_VS_fake_songs_wav_fake_37901_suno_1_10dB.wav,locked,1,1,1,1,1,FF,LA_E_4105088,sonics:37901,SONICS:Suno,10.0,eval
FS-FM_wav_LA_E_4133576_VS_fake_songs_wav_fake_53058_suno_1_20dB,MixFake/mixed_dataset/eval/audio/FS-FM_wav_LA_E_4133576_VS_fake_songs_wav_fake_53058_suno_1_20dB.wav,locked,1,1,1,1,1,FF,LA_E_4133576,sonics:53058,SONICS:Suno,20.0,eval
FS-FM_wav_LA_E_4161674_VS_fake_songs_wav_fake_26231_udio_0_15dB,MixFake/mixed_dataset/eval/audio/FS-FM_wav_LA_E_4161674_VS_fake_songs_wav_fake_26231_udio_0_15dB.wav,locked,1,1,1,1,1,FF,LA_E_4161674,sonics:26231,SONICS:Udio,15.0,eval
FS-FM_wav_LA_E_4181855_VS_fake_songs_wav_fake_50942_suno_0_20dB,MixFake/mixed_dataset/eval/audio/FS-FM_wav_LA_E_4181855_VS_fake_songs_wav_fake_50942_suno_0_20dB.wav,locked,1,1,1,1,1,FF,LA_E_4181855,sonics:50942,SONICS:Suno,20.0,eval
FS-FM_wav_LA_E_4183721_VS_fake_songs_wav_fake_25232_udio_1_20dB,MixFake/mixed_dataset/eval/audio/FS-FM_wav_LA_E_4183721_VS_fake_songs_wav_fake_25232_udio_1_20dB.wav,locked,1,1,1,1,1,FF,LA_E_4183721,sonics:25232,SONICS:Udio,20.0,eval
FS-FM_wav_LA_E_4188629_VS_fake_songs_wav_fake_47113_udio_0_0dB,MixFake/mixed_dataset/eval/audio/FS-FM_wav_LA_E_4188629_VS_fake_songs_wav_fake_47113_udio_0_0dB.wav,locked,1,1,1,1,1,FF,LA_E_4188629,sonics:47113,SONICS:Udio,0.0,eval
FS-FM_wav_LA_E_4234488_VS_fake_songs_wav_fake_38051_udio_1_5dB,MixFake/mixed_dataset/eval/audio/FS-FM_wav_LA_E_4234488_VS_fake_songs_wav_fake_38051_udio_1_5dB.wav,locked,1,1,1,1,1,FF,LA_E_4234488,sonics:38051,SONICS:Udio,5.0,eval
FS-FM_wav_LA_E_4310684_VS_stable_audio_open_3OWArQGgmm0_10dB,MixFake/mixed_dataset/eval/audio/FS-FM_wav_LA_E_4310684_VS_stable_audio_open_3OWArQGgmm0_10dB.wav,locked,1,1,1,1,1,FF,LA_E_4310684,fmc:3OWArQGgmm0,FakeMusicCaps:stable_audio_open,10.0,eval
FS-FM_wav_LA_E_4330523_VS_fake_songs_wav_fake_52263_suno_1_-5dB,MixFake/mixed_dataset/eval/audio/FS-FM_wav_LA_E_4330523_VS_fake_songs_wav_fake_52263_suno_1_-5dB.wav,locked,1,1,1,1,1,FF,LA_E_4330523,sonics:52263,SONICS:Suno,-5.0,eval
FS-FM_wav_LA_E_4489920_VS_fake_songs_wav_fake_21802_udio_1_5dB,MixFake/mixed_dataset/eval/audio/FS-FM_wav_LA_E_4489920_VS_fake_songs_wav_fake_21802_udio_1_5dB.wav,locked,1,1,1,1,1,FF,LA_E_4489920,sonics:21802,SONICS:Udio,5.0,eval
FS-FM_wav_LA_E_4543026_VS_fake_songs_wav_fake_45881_udio_0_-5dB,MixFake/mixed_dataset/eval/audio/FS-FM_wav_LA_E_4543026_VS_fake_songs_wav_fake_45881_udio_0_-5dB.wav,locked,1,1,1,1,1,FF,LA_E_4543026,sonics:45881,SONICS:Udio,-5.0,eval
FS-FM_wav_LA_E_4618780_VS_stable_audio_open_UD0pisqyLKA_10dB,MixFake/mixed_dataset/eval/audio/FS-FM_wav_LA_E_4618780_VS_stable_audio_open_UD0pisqyLKA_10dB.wav,locked,1,1,1,1,1,FF,LA_E_4618780,fmc:UD0pisqyLKA,FakeMusicCaps:stable_audio_open,10.0,eval
FS-FM_wav_LA_E_4638466_VS_stable_audio_open_gRn6OjQf2ZQ_0dB,MixFake/mixed_dataset/eval/audio/FS-FM_wav_LA_E_4638466_VS_stable_audio_open_gRn6OjQf2ZQ_0dB.wav,locked,1,1,1,1,1,FF,LA_E_4638466,fmc:gRn6OjQf2ZQ,FakeMusicCaps:stable_audio_open,0.0,eval
FS-FM_wav_LA_E_4663158_VS_MusicGen_medium_7-mNJ4IUY5Q_10dB,MixFake/mixed_dataset/eval/audio/FS-FM_wav_LA_E_4663158_VS_MusicGen_medium_7-mNJ4IUY5Q_10dB.wav,locked,1,1,1,1,1,FF,LA_E_4663158,fmc:7-mNJ4IUY5Q,FakeMusicCaps:MusicGen_medium,10.0,eval
FS-FM_wav_LA_E_4775071_VS_fake_songs_wav_fake_52329_udio_0_20dB,MixFake/mixed_dataset/eval/audio/FS-FM_wav_LA_E_4775071_VS_fake_songs_wav_fake_52329_udio_0_20dB.wav,locked,1,1,1,1,1,FF,LA_E_4775071,sonics:52329,SONICS:Udio,20.0,eval
FS-FM_wav_LA_E_4967807_VS_fake_songs_wav_fake_30479_udio_1_10dB,MixFake/mixed_dataset/eval/audio/FS-FM_wav_LA_E_4967807_VS_fake_songs_wav_fake_30479_udio_1_10dB.wav,locked,1,1,1,1,1,FF,LA_E_4967807,sonics:30479,SONICS:Udio,10.0,eval
FS-FM_wav_LA_E_5002232_VS_fake_songs_wav_fake_21983_udio_1_10dB,MixFake/mixed_dataset/eval/audio/FS-FM_wav_LA_E_5002232_VS_fake_songs_wav_fake_21983_udio_1_10dB.wav,locked,1,1,1,1,1,FF,LA_E_5002232,sonics:21983,SONICS:Udio,10.0,eval
FS-FM_wav_LA_E_5048927_VS_fake_songs_wav_fake_22081_suno_1_20dB,MixFake/mixed_dataset/eval/audio/FS-FM_wav_LA_E_5048927_VS_fake_songs_wav_fake_22081_suno_1_20dB.wav,locked,1,1,1,1,1,FF,LA_E_5048927,sonics:22081,SONICS:Suno,20.0,eval
FS-FM_wav_LA_E_5051123_VS_fake_songs_wav_fake_40793_udio_0_20dB,MixFake/mixed_dataset/eval/audio/FS-FM_wav_LA_E_5051123_VS_fake_songs_wav_fake_40793_udio_0_20dB.wav,locked,1,1,1,1,1,FF,LA_E_5051123,sonics:40793,SONICS:Udio,20.0,eval
FS-FM_wav_LA_E_5071406_VS_stable_audio_open_yYpfb_xV--4_5dB,MixFake/mixed_dataset/eval/audio/FS-FM_wav_LA_E_5071406_VS_stable_audio_open_yYpfb_xV--4_5dB.wav,locked,1,1,1,1,1,FF,LA_E_5071406,fmc:yYpfb_xV--4,FakeMusicCaps:stable_audio_open,5.0,eval
FS-FM_wav_LA_E_5187745_VS_musicldm_iLIBaMceZQc_10dB,MixFake/mixed_dataset/eval/audio/FS-FM_wav_LA_E_5187745_VS_musicldm_iLIBaMceZQc_10dB.wav,locked,1,1,1,1,1,FF,LA_E_5187745,fmc:iLIBaMceZQc,FakeMusicCaps:musicldm,10.0,eval
FS-FM_wav_LA_E_5208961_VS_fake_songs_wav_fake_47961_udio_1_20dB,MixFake/mixed_dataset/eval/audio/FS-FM_wav_LA_E_5208961_VS_fake_songs_wav_fake_47961_udio_1_20dB.wav,locked,1,1,1,1,1,FF,LA_E_5208961,sonics:47961,SONICS:Udio,20.0,eval
FS-FM_wav_LA_E_5290820_VS_stable_audio_open_uknhELOFYmY_10dB,MixFake/mixed_dataset/eval/audio/FS-FM_wav_LA_E_5290820_VS_stable_audio_open_uknhELOFYmY_10dB.wav,locked,1,1,1,1,1,FF,LA_E_5290820,fmc:uknhELOFYmY,FakeMusicCaps:stable_audio_open,10.0,eval
FS-FM_wav_LA_E_5311427_VS_musicldm_VNzEAjztgxg_10dB,MixFake/mixed_dataset/eval/audio/FS-FM_wav_LA_E_5311427_VS_musicldm_VNzEAjztgxg_10dB.wav,locked,1,1,1,1,1,FF,LA_E_5311427,fmc:VNzEAjztgxg,FakeMusicCaps:musicldm,10.0,eval
FS-FM_wav_LA_E_5481388_VS_fake_songs_wav_fake_39997_suno_0_-5dB,MixFake/mixed_dataset/eval/audio/FS-FM_wav_LA_E_5481388_VS_fake_songs_wav_fake_39997_suno_0_-5dB.wav,locked,1,1,1,1,1,FF,LA_E_5481388,sonics:39997,SONICS:Suno,-5.0,eval
FS-FM_wav_LA_E_5598722_VS_fake_songs_wav_fake_30550_suno_0_0dB,MixFake/mixed_dataset/eval/audio/FS-FM_wav_LA_E_5598722_VS_fake_songs_wav_fake_30550_suno_0_0dB.wav,locked,1,1,1,1,1,FF,LA_E_5598722,sonics:30550,SONICS:Suno,0.0,eval
FS-FM_wav_LA_E_5799773_VS_fake_songs_wav_fake_38629_udio_1_-5dB,MixFake/mixed_dataset/eval/audio/FS-FM_wav_LA_E_5799773_VS_fake_songs_wav_fake_38629_udio_1_-5dB.wav,locked,1,1,1,1,1,FF,LA_E_5799773,sonics:38629,SONICS:Udio,-5.0,eval
FS-FM_wav_LA_E_5836907_VS_audioldm2_xMCLKME4hAY_-5dB,MixFake/mixed_dataset/eval/audio/FS-FM_wav_LA_E_5836907_VS_audioldm2_xMCLKME4hAY_-5dB.wav,locked,1,1,1,1,1,FF,LA_E_5836907,fmc:xMCLKME4hAY,FakeMusicCaps:audioldm2,-5.0,eval
FS-FM_wav_LA_E_5886536_VS_fake_songs_wav_fake_14950_udio_1_5dB,MixFake/mixed_dataset/eval/audio/FS-FM_wav_LA_E_5886536_VS_fake_songs_wav_fake_14950_udio_1_5dB.wav,locked,1,1,1,1,1,FF,LA_E_5886536,sonics:14950,SONICS:Udio,5.0,eval
FS-FM_wav_LA_E_5928389_VS_stable_audio_open_Zy_YSROQmlE_20dB,MixFake/mixed_dataset/eval/audio/FS-FM_wav_LA_E_5928389_VS_stable_audio_open_Zy_YSROQmlE_20dB.wav,locked,1,1,1,1,1,FF,LA_E_5928389,fmc:Zy_YSROQmlE,FakeMusicCaps:stable_audio_open,20.0,eval
FS-FM_wav_LA_E_6077594_VS_fake_songs_wav_fake_10083_suno_1_10dB,MixFake/mixed_dataset/eval/audio/FS-FM_wav_LA_E_6077594_VS_fake_songs_wav_fake_10083_suno_1_10dB.wav,locked,1,1,1,1,1,FF,LA_E_6077594,sonics:10083,SONICS:Suno,10.0,eval
FS-FM_wav_LA_E_6148503_VS_stable_audio_open_snJDZAnTMwQ_10dB,MixFake/mixed_dataset/eval/audio/FS-FM_wav_LA_E_6148503_VS_stable_audio_open_snJDZAnTMwQ_10dB.wav,locked,1,1,1,1,1,FF,LA_E_6148503,fmc:snJDZAnTMwQ,FakeMusicCaps:stable_audio_open,10.0,eval
FS-FM_wav_LA_E_6226700_VS_fake_songs_wav_fake_18430_udio_1_5dB,MixFake/mixed_dataset/eval/audio/FS-FM_wav_LA_E_6226700_VS_fake_songs_wav_fake_18430_udio_1_5dB.wav,locked,1,1,1,1,1,FF,LA_E_6226700,sonics:18430,SONICS:Udio,5.0,eval
FS-FM_wav_LA_E_6460554_VS_fake_songs_wav_fake_37267_suno_1_20dB,MixFake/mixed_dataset/eval/audio/FS-FM_wav_LA_E_6460554_VS_fake_songs_wav_fake_37267_suno_1_20dB.wav,locked,1,1,1,1,1,FF,LA_E_6460554,sonics:37267,SONICS:Suno,20.0,eval
FS-FM_wav_LA_E_6492132_VS_fake_songs_wav_fake_18875_udio_0_15dB,MixFake/mixed_dataset/eval/audio/FS-FM_wav_LA_E_6492132_VS_fake_songs_wav_fake_18875_udio_0_15dB.wav,locked,1,1,1,1,1,FF,LA_E_6492132,sonics:18875,SONICS:Udio,15.0,eval
FS-FM_wav_LA_E_6507187_VS_fake_songs_wav_fake_29275_udio_1_15dB,MixFake/mixed_dataset/eval/audio/FS-FM_wav_LA_E_6507187_VS_fake_songs_wav_fake_29275_udio_1_15dB.wav,locked,1,1,1,1,1,FF,LA_E_6507187,sonics:29275,SONICS:Udio,15.0,eval
FS-FM_wav_LA_E_6566220_VS_stable_audio_open_5hyRWertUbI_15dB,MixFake/mixed_dataset/eval/audio/FS-FM_wav_LA_E_6566220_VS_stable_audio_open_5hyRWertUbI_15dB.wav,locked,1,1,1,1,1,FF,LA_E_6566220,fmc:5hyRWertUbI,FakeMusicCaps:stable_audio_open,15.0,eval
FS-FM_wav_LA_E_6642997_VS_fake_songs_wav_fake_10845_udio_1_5dB,MixFake/mixed_dataset/eval/audio/FS-FM_wav_LA_E_6642997_VS_fake_songs_wav_fake_10845_udio_1_5dB.wav,locked,1,1,1,1,1,FF,LA_E_6642997,sonics:10845,SONICS:Udio,5.0,eval
FS-FM_wav_LA_E_6695437_VS_audioldm2_BjAL68IMlp0_-5dB,MixFake/mixed_dataset/eval/audio/FS-FM_wav_LA_E_6695437_VS_audioldm2_BjAL68IMlp0_-5dB.wav,locked,1,1,1,1,1,FF,LA_E_6695437,fmc:BjAL68IMlp0,FakeMusicCaps:audioldm2,-5.0,eval
FS-FM_wav_LA_E_6786485_VS_fake_songs_wav_fake_29210_udio_0_20dB,MixFake/mixed_dataset/eval/audio/FS-FM_wav_LA_E_6786485_VS_fake_songs_wav_fake_29210_udio_0_20dB.wav,locked,1,1,1,1,1,FF,LA_E_6786485,sonics:29210,SONICS:Udio,20.0,eval
FS-FM_wav_LA_E_6796634_VS_fake_songs_wav_fake_40423_udio_0_20dB,MixFake/mixed_dataset/eval/audio/FS-FM_wav_LA_E_6796634_VS_fake_songs_wav_fake_40423_udio_0_20dB.wav,locked,1,1,1,1,1,FF,LA_E_6796634,sonics:40423,SONICS:Udio,20.0,eval
FS-FM_wav_LA_E_6816952_VS_fake_songs_wav_fake_47771_udio_1_-5dB,MixFake/mixed_dataset/eval/audio/FS-FM_wav_LA_E_6816952_VS_fake_songs_wav_fake_47771_udio_1_-5dB.wav,locked,1,1,1,1,1,FF,LA_E_6816952,sonics:47771,SONICS:Udio,-5.0,eval
FS-FM_wav_LA_E_6849727_VS_fake_songs_wav_fake_18012_suno_1_20dB,MixFake/mixed_dataset/eval/audio/FS-FM_wav_LA_E_6849727_VS_fake_songs_wav_fake_18012_suno_1_20dB.wav,locked,1,1,1,1,1,FF,LA_E_6849727,sonics:18012,SONICS:Suno,20.0,eval
FS-FM_wav_LA_E_6904426_VS_fake_songs_wav_fake_38721_suno_0_-5dB,MixFake/mixed_dataset/eval/audio/FS-FM_wav_LA_E_6904426_VS_fake_songs_wav_fake_38721_suno_0_-5dB.wav,locked,1,1,1,1,1,FF,LA_E_6904426,sonics:38721,SONICS:Suno,-5.0,eval
