MODEL,PARENT_ID,CHANNEL,TASK,LABEL,CLEAN_PROB,CHANNEL_PROB,SCORE_DELTA,SIGNED_DELTA
v47,cmbv7_0016,g711_ulaw,FILE,1,0.8931464874,0.5724375114,-0.32070897600000003,-0.32070897600000003
v47,cmbv7_0017,g711_ulaw,FILE,1,0.9981576952,0.9811385938,-0.01701910139999996,-0.01701910139999996
v47,cmbv7_0018,g711_ulaw,FILE,1,0.9870374247,0.9465672612,-0.04047016349999999,-0.04047016349999999
v47,cmbv7_0019,g711_ulaw,FILE,1,0.9965495984,0.9503102852,-0.046239313199999965,-0.046239313199999965
v47,cmbv7_0020,g711_ulaw,FILE,1,0.9532099901,0.8554675979,-0.09774239219999992,-0.09774239219999992
v47,cmbv7_0021,g711_ulaw,FILE,1,0.9833052146,0.8537410639,-0.12956415069999994,-0.12956415069999994
v47,cmbv7_0022,g711_ulaw,FILE,1,0.9316385383,0.982016946,0.050378407700000016,0.050378407700000016
v47,cmbv7_0023,g711_ulaw,FILE,1,0.6809343508,0.5749935084,-0.10594084240000001,-0.10594084240000001
v47,cmbv7_0024,g711_ulaw,FILE,0,0.5198535189,0.405042752,-0.11481076689999997,0.11481076689999997
v47,cmbv7_0025,g711_ulaw,FILE,0,0.6479398583,0.4861727082,-0.16176715009999998,0.16176715009999998
v47,cmbv7_0026,g711_ulaw,FILE,0,0.5684813198,0.3618386559,-0.20664266390000008,0.20664266390000008
v47,cmbv7_0027,g711_ulaw,FILE,0,0.8611194294,0.700187937,-0.16093149239999993,0.16093149239999993
v47,cmbv7_0028,g711_ulaw,FILE,0,0.9474868926,0.7742049878,-0.17328190479999994,0.17328190479999994
v47,cmbv7_0029,g711_ulaw,FILE,0,0.4303078981,0.5520176667,0.12170976859999999,-0.12170976859999999
v47,cmbv7_0030,g711_ulaw,FILE,1,0.8463206627,0.7780398395,-0.06828082319999995,-0.06828082319999995
v47,cmbv7_0031,g711_ulaw,FILE,1,0.2978638252,0.5389436238,0.24107979860000006,0.24107979860000006
v47,cmbv7_0032,g711_ulaw,FILE,1,0.8744985948,0.6840097108,-0.19048888400000008,-0.19048888400000008
v47,cmbv7_0033,g711_ulaw,FILE,1,0.8674583678,0.6467145522,-0.2207438156,-0.2207438156
v47,cmbv7_0034,g711_ulaw,FILE,1,0.8812487191,0.8902604863,0.009011767199999965,0.009011767199999965
v47,cmbv7_0035,g711_ulaw,FILE,1,0.8158226315,0.7144036306,-0.1014190009,-0.1014190009
v47,cmbv7_0036,g711_ulaw,FILE,1,0.9710069399,0.9304989732,-0.04050796670000001,-0.04050796670000001
v47,cmbv7_0037,g711_ulaw,FILE,1,0.7590091648,0.9080981306,0.14908896579999997,0.14908896579999997
v47,cmbv7_0038,g711_ulaw,FILE,1,0.9126961679,0.6319807906,-0.28071537729999996,-0.28071537729999996
v47,cmbv7_0039,g711_ulaw,FILE,1,0.9966751297,0.9772259428,-0.01944918690000008,-0.01944918690000008
v47,cmbv7_0040,g711_ulaw,FILE,1,0.9932266799,0.9546539379,-0.03857274200000005,-0.03857274200000005
v47,cmbv7_0041,g711_ulaw,FILE,1,0.9721212552,0.9626339561,-0.009487299100000013,-0.009487299100000013
v47,cmbv7_0042,g711_ulaw,FILE,1,0.979504194,0.962941966,-0.016562227999999957,-0.016562227999999957
v47,cmbv7_0043,g711_ulaw,FILE,1,0.9811721536,0.9577489278,-0.023423225800000003,-0.023423225800000003
v47,cmbv7_0044,g711_ulaw,FILE,1,0.923762265,0.811945671,-0.11181659399999999,-0.11181659399999999
v47,cmbv7_0045,g711_ulaw,FILE,1,0.9819022802,0.9707686452,-0.011133635000000086,-0.011133635000000086
v47,cmbv7_0046,g711_ulaw,FILE,1,0.987721191,0.9859698697,-0.0017513212999999972,-0.0017513212999999972
v47,cmbv7_0047,g711_ulaw,FILE,1,0.9953376344,0.9832221011,-0.012115533300000036,-0.012115533300000036
v47,cmbv7_0048,g711_ulaw,FILE,0,0.8941463092,0.6295698245,-0.26457648470000006,0.26457648470000006
v47,cmbv7_0049,g711_ulaw,FILE,0,0.4545932984,0.2707986983,-0.18379460010000004,0.18379460010000004
v47,cmbv7_0050,g711_ulaw,FILE,0,0.8267044419,0.5444248616,-0.2822795803,0.2822795803
v47,cmbv7_0051,g711_ulaw,FILE,0,0.9108115613,0.7729042252,-0.13790733609999994,0.13790733609999994
v47,cmbv7_0052,g711_ulaw,FILE,0,0.7085271989,0.5872422392,-0.12128495970000008,0.12128495970000008
v47,cmbv7_0053,g711_ulaw,FILE,0,0.4439904297,0.1364446427,-0.307545787,0.307545787
v47,cmbv7_0054,g711_ulaw,FILE,1,0.9773804215,0.87546895,-0.10191147150000002,-0.10191147150000002
v47,cmbv7_0055,g711_ulaw,FILE,1,0.8453805654,0.7421861287,-0.10319443669999995,-0.10319443669999995
v47,cmbv7_0056,g711_ulaw,FILE,1,0.6707415639,0.9199879371,0.2492463732000001,0.2492463732000001
v47,cmbv7_0057,g711_ulaw,FILE,1,0.8996708315,0.8213716871,-0.07829914440000008,-0.07829914440000008
v47,cmbv7_0058,g711_ulaw,FILE,1,0.9764714011,0.9357078717,-0.04076352939999994,-0.04076352939999994
v47,cmbv7_0059,g711_ulaw,FILE,1,0.8420099695,0.5512515322,-0.29075843729999995,-0.29075843729999995
v47,cmbv7_0060,g711_ulaw,FILE,1,0.9891102161,0.981969152,-0.0071410641000000386,-0.0071410641000000386
v47,cmbv7_0061,g711_ulaw,FILE,1,0.9853218595,0.9601147987,-0.025207060799999903,-0.025207060799999903
v47,cmbv7_0062,g711_ulaw,FILE,1,0.9755777236,0.9890559107,0.013478187100000039,0.013478187100000039
v47,cmbv7_0063,g711_ulaw,FILE,1,0.9587737133,0.9583235248,-0.0004501885000000039,-0.0004501885000000039
v47,cmbv7_0064,g711_ulaw,FILE,1,0.9747974479,0.9762751412,0.001477693300000027,0.001477693300000027
v47,cmbv7_0065,g711_ulaw,FILE,1,0.987955393,0.9812633263,-0.006692066699999999,-0.006692066699999999
v47,cmbv7_0066,g711_ulaw,FILE,1,0.9863217374,0.9720746363,-0.014247101099999937,-0.014247101099999937
v47,cmbv7_0067,g711_ulaw,FILE,1,0.9868686055,0.9822997699,-0.0045688355999999875,-0.0045688355999999875
v47,cmbv7_0068,g711_ulaw,FILE,1,0.9905180039,0.9896278443,-0.0008901596000000511,-0.0008901596000000511
v47,cmbv7_0069,g711_ulaw,FILE,1,0.9921262257,0.982458843,-0.009667382700000005,-0.009667382700000005
v47,cmbv7_0070,g711_ulaw,FILE,1,0.9938779317,0.9693757462,-0.02450218550000005,-0.02450218550000005
v47,cmbv7_0071,g711_ulaw,FILE,1,0.9912751186,0.9820984557,-0.009176662899999966,-0.009176662899999966
v47,cmbv7_0000,g711_ulaw,VOICE,0,0.0114745979,0.0365151705,0.025040572599999998,-0.025040572599999998
v47,cmbv7_0001,g711_ulaw,VOICE,0,0.3156083909,0.8850982953,0.5694899043999999,-0.5694899043999999
v47,cmbv7_0002,g711_ulaw,VOICE,0,0.0173162043,0.0761160471,0.0587998428,-0.0587998428
v47,cmbv7_0003,g711_ulaw,VOICE,0,0.0573693885,0.0940705411,0.0367011526,-0.0367011526
v47,cmbv7_0004,g711_ulaw,VOICE,0,0.0089983751,0.0273815383,0.0183831632,-0.0183831632
v47,cmbv7_0005,g711_ulaw,VOICE,0,0.038868316,0.0968326151,0.057964299100000005,-0.057964299100000005
v47,cmbv7_0006,g711_ulaw,VOICE,0,0.9739376943,0.7076798665,-0.26625782779999996,0.26625782779999996
v47,cmbv7_0007,g711_ulaw,VOICE,0,0.4144410925,0.3343162536,-0.0801248389,0.0801248389
v47,cmbv7_0008,g711_ulaw,VOICE,0,0.0914847162,0.3990422333,0.3075575171,-0.3075575171
v47,cmbv7_0009,g711_ulaw,VOICE,0,0.182478699,0.5079161575,0.32543745849999994,-0.32543745849999994
v47,cmbv7_0010,g711_ulaw,VOICE,0,0.3054155598,0.3361767019,0.030761142099999972,-0.030761142099999972
v47,cmbv7_0011,g711_ulaw,VOICE,0,0.3781476562,0.4014730766,0.023325420399999963,-0.023325420399999963
v47,cmbv7_0012,g711_ulaw,VOICE,1,0.9848870949,0.916446793,-0.06844030190000006,-0.06844030190000006
v47,cmbv7_0013,g711_ulaw,VOICE,1,0.9640277914,0.7885028546,-0.17552493679999992,-0.17552493679999992
v47,cmbv7_0014,g711_ulaw,VOICE,1,0.7926474736,0.4832333762,-0.3094140974,-0.3094140974
v47,cmbv7_0015,g711_ulaw,VOICE,1,0.6618863123,0.1518776589,-0.5100086533999999,-0.5100086533999999
v47,cmbv7_0016,g711_ulaw,VOICE,1,0.9161961821,0.8496110823,-0.06658509979999994,-0.06658509979999994
v47,cmbv7_0017,g711_ulaw,VOICE,1,0.9842912309,0.8223952155,-0.16189601539999998,-0.16189601539999998
v47,cmbv7_0018,g711_ulaw,VOICE,1,0.8983927317,0.6508883064,-0.24750442530000005,-0.24750442530000005
v47,cmbv7_0019,g711_ulaw,VOICE,1,0.9188303799,0.8565811158,-0.06224926410000009,-0.06224926410000009
v47,cmbv7_0020,g711_ulaw,VOICE,1,0.813395959,0.7361582427,-0.07723771629999998,-0.07723771629999998
v47,cmbv7_0021,g711_ulaw,VOICE,1,0.9023677842,0.5905198885,-0.31184789569999993,-0.31184789569999993
v47,cmbv7_0022,g711_ulaw,VOICE,1,0.8956164185,0.9426591647,0.04704274620000004,0.04704274620000004
v47,cmbv7_0023,g711_ulaw,VOICE,1,0.8243577846,0.8011155295,-0.023242255099999998,-0.023242255099999998
v47,cmbv7_0024,g711_ulaw,VOICE,0,0.5254198928,0.166713428,-0.3587064648,0.3587064648
v47,cmbv7_0025,g711_ulaw,VOICE,0,0.5567476161,0.5514425538,-0.005305062300000052,0.005305062300000052
v47,cmbv7_0026,g711_ulaw,VOICE,0,0.4810032467,0.4619205597,-0.019082686999999987,0.019082686999999987
v47,cmbv7_0027,g711_ulaw,VOICE,0,0.3826506584,0.1922673971,-0.19038326130000002,0.19038326130000002
v47,cmbv7_0028,g711_ulaw,VOICE,0,0.644644642,0.6759487743,0.031304132299999954,-0.031304132299999954
v47,cmbv7_0029,g711_ulaw,VOICE,0,0.3794798339,0.4311201311,0.05164029720000002,-0.05164029720000002
v47,cmbv7_0030,g711_ulaw,VOICE,0,0.600826193,0.7258820278,0.12505583480000004,-0.12505583480000004
v47,cmbv7_0031,g711_ulaw,VOICE,0,0.1232922551,0.1037657686,-0.019526486499999995,0.019526486499999995
v47,cmbv7_0032,g711_ulaw,VOICE,0,0.3534288498,0.4091679444,0.05573909459999998,-0.05573909459999998
v47,cmbv7_0033,g711_ulaw,VOICE,0,0.4830261414,0.4864472765,0.003421135100000028,-0.003421135100000028
v47,cmbv7_0034,g711_ulaw,VOICE,0,0.3803894171,0.454469245,0.0740798279,-0.0740798279
v47,cmbv7_0035,g711_ulaw,VOICE,0,0.4226681067,0.6213860916,0.19871798490000003,-0.19871798490000003
v47,cmbv7_0036,g711_ulaw,VOICE,1,0.8472885467,0.4703088675,-0.3769796792,-0.3769796792
v47,cmbv7_0037,g711_ulaw,VOICE,1,0.8365890964,0.5896230664,-0.24696603000000006,-0.24696603000000006
v47,cmbv7_0038,g711_ulaw,VOICE,1,0.7581809803,0.4964718725,-0.2617091078,-0.2617091078
v47,cmbv7_0039,g711_ulaw,VOICE,1,0.9821145249,0.8792413709,-0.10287315399999997,-0.10287315399999997
v47,cmbv7_0040,g711_ulaw,VOICE,1,0.9837144372,0.766800297,-0.2169141402,-0.2169141402
v47,cmbv7_0041,g711_ulaw,VOICE,1,0.9182219527,0.882589963,-0.03563198969999992,-0.03563198969999992
v47,cmbv7_0042,g711_ulaw,VOICE,1,0.895590042,0.598863107,-0.296726935,-0.296726935
v47,cmbv7_0043,g711_ulaw,VOICE,1,0.7643759055,0.5757414925,-0.18863441300000006,-0.18863441300000006
v47,cmbv7_0044,g711_ulaw,VOICE,1,0.3505032922,0.3707563449,0.020253052699999996,0.020253052699999996
v47,cmbv7_0045,g711_ulaw,VOICE,1,0.9017590376,0.837626934,-0.06413210359999999,-0.06413210359999999
v47,cmbv7_0046,g711_ulaw,VOICE,1,0.8302409913,0.7766796125,-0.053561378800000004,-0.053561378800000004
v47,cmbv7_0047,g711_ulaw,VOICE,1,0.9175275374,0.8256747244,-0.09185281300000003,-0.09185281300000003
v47,cmbv7_0048,g711_ulaw,VOICE,0,0.7141570711,0.7011613232,-0.012995747900000021,0.012995747900000021
v47,cmbv7_0049,g711_ulaw,VOICE,0,0.2535639367,0.4371516579,0.1835877212,-0.1835877212
v47,cmbv7_0050,g711_ulaw,VOICE,0,0.4050506701,0.4458649162,0.04081424610000001,-0.04081424610000001
v47,cmbv7_0051,g711_ulaw,VOICE,0,0.6198113288,0.4744766867,-0.14533464210000002,0.14533464210000002
v47,cmbv7_0052,g711_ulaw,VOICE,0,0.5723710125,0.5868648322,0.014493819699999966,-0.014493819699999966
v47,cmbv7_0053,g711_ulaw,VOICE,0,0.2870395999,0.2354137075,-0.051625892399999984,0.051625892399999984
v47,cmbv7_0054,g711_ulaw,VOICE,0,0.6296568229,0.5735139011,-0.05614292180000002,0.05614292180000002
v47,cmbv7_0055,g711_ulaw,VOICE,0,0.2139329909,0.5224045128,0.3084715219,-0.3084715219
v47,cmbv7_0056,g711_ulaw,VOICE,0,0.3097525123,0.387102583,0.0773500707,-0.0773500707
v47,cmbv7_0057,g711_ulaw,VOICE,0,0.2394254097,0.4006421506,0.16121674090000002,-0.16121674090000002
v47,cmbv7_0058,g711_ulaw,VOICE,0,0.5721161444,0.4377023494,-0.134413795,0.134413795
v47,cmbv7_0059,g711_ulaw,VOICE,0,0.3017798203,0.478823539,0.17704371870000002,-0.17704371870000002
v47,cmbv7_0060,g711_ulaw,VOICE,1,0.9317534095,0.8265663804,-0.1051870291,-0.1051870291
v47,cmbv7_0061,g711_ulaw,VOICE,1,0.8252781254,0.7013905987,-0.12388752670000003,-0.12388752670000003
v47,cmbv7_0062,g711_ulaw,VOICE,1,0.9367338513,0.909561004,-0.027172847300000025,-0.027172847300000025
v47,cmbv7_0063,g711_ulaw,VOICE,1,0.883781725,0.7422868883,-0.14149483669999996,-0.14149483669999996
v47,cmbv7_0064,g711_ulaw,VOICE,1,0.8650382555,0.8487677752,-0.0162704803,-0.0162704803
v47,cmbv7_0065,g711_ulaw,VOICE,1,0.7650088169,0.8498030967,0.08479427979999998,0.08479427979999998
v47,cmbv7_0066,g711_ulaw,VOICE,1,0.7487422387,0.72734424,-0.02139799870000003,-0.02139799870000003
v47,cmbv7_0067,g711_ulaw,VOICE,1,0.8306618578,0.7248625682,-0.10579928960000007,-0.10579928960000007
v47,cmbv7_0068,g711_ulaw,VOICE,1,0.9157363809,0.9054831603,-0.010253220600000001,-0.010253220600000001
v47,cmbv7_0069,g711_ulaw,VOICE,1,0.8953347749,0.8632934526,-0.03204132230000001,-0.03204132230000001
v47,cmbv7_0070,g711_ulaw,VOICE,1,0.9121995702,0.7613156012,-0.150883969,-0.150883969
v47,cmbv7_0071,g711_ulaw,VOICE,1,0.7170997716,0.6965175618,-0.02058220980000003,-0.02058220980000003
v47,cmbv7_0000,g711_ulaw,MUSIC,0,0.0453814012,0.0058075062,-0.039573895,0.039573895
v47,cmbv7_0001,g711_ulaw,MUSIC,0,0.0425174328,0.0112363789,-0.031281053899999994,0.031281053899999994
v47,cmbv7_0002,g711_ulaw,MUSIC,0,0.4717343414,0.1801514207,-0.29158292069999997,0.29158292069999997
v47,cmbv7_0003,g711_ulaw,MUSIC,0,0.0705955653,0.2395455344,0.1689499691,-0.1689499691
v47,cmbv7_0004,g711_ulaw,MUSIC,0,0.0080519347,0.0683058436,0.0602539089,-0.0602539089
v47,cmbv7_0005,g711_ulaw,MUSIC,0,0.0371470912,0.0983349354,0.0611878442,-0.0611878442
v47,cmbv7_0006,g711_ulaw,MUSIC,1,0.8846994103,0.6365327057,-0.2481667046,-0.2481667046
v47,cmbv7_0007,g711_ulaw,MUSIC,1,0.5456149336,0.1154417203,-0.4301732133,-0.4301732133
v47,cmbv7_0008,g711_ulaw,MUSIC,1,0.5776996538,0.0434165425,-0.5342831113,-0.5342831113
v47,cmbv7_0009,g711_ulaw,MUSIC,1,0.4997076482,0.3802566197,-0.1194510285,-0.1194510285
v47,cmbv7_0010,g711_ulaw,MUSIC,1,0.8482687205,0.2198432534,-0.6284254671,-0.6284254671
v47,cmbv7_0011,g711_ulaw,MUSIC,1,0.685553145,0.2341777003,-0.45137544469999996,-0.45137544469999996
v47,cmbv7_0012,g711_ulaw,MUSIC,0,0.1510077791,0.0320551122,-0.11895266689999999,0.11895266689999999
v47,cmbv7_0013,g711_ulaw,MUSIC,0,0.0285330083,0.0279328796,-0.0006001287000000008,0.0006001287000000008
v47,cmbv7_0014,g711_ulaw,MUSIC,0,0.0534264813,0.1208843074,0.0674578261,-0.0674578261
v47,cmbv7_0015,g711_ulaw,MUSIC,0,0.2769838648,0.4415179959,0.16453413110000004,-0.16453413110000004
v47,cmbv7_0016,g711_ulaw,MUSIC,0,0.1776575014,0.0056885297,-0.1719689717,0.1719689717
v47,cmbv7_0017,g711_ulaw,MUSIC,0,0.3100615375,0.1965986483,-0.11346288919999997,0.11346288919999997
v47,cmbv7_0018,g711_ulaw,MUSIC,1,0.6999516607,0.6051842302,-0.09476743050000003,-0.09476743050000003
v47,cmbv7_0019,g711_ulaw,MUSIC,1,0.9202589862,0.6183922986,-0.3018666876,-0.3018666876
v47,cmbv7_0020,g711_ulaw,MUSIC,1,0.6274406746,0.0924958842,-0.5349447904,-0.5349447904
v47,cmbv7_0021,g711_ulaw,MUSIC,1,0.802654433,0.5475261577,-0.25512827529999993,-0.25512827529999993
v47,cmbv7_0022,g711_ulaw,MUSIC,1,0.8688853301,0.0838683095,-0.7850170206,-0.7850170206
v47,cmbv7_0023,g711_ulaw,MUSIC,1,0.5238385697,0.2314743349,-0.29236423479999996,-0.29236423479999996
v47,cmbv7_0024,g711_ulaw,MUSIC,0,0.1942875833,0.2768993491,0.08261176580000001,-0.08261176580000001
v47,cmbv7_0025,g711_ulaw,MUSIC,0,0.4759612473,0.1682420005,-0.3077192468,0.3077192468
v47,cmbv7_0026,g711_ulaw,MUSIC,0,0.1601354911,0.0046023232,-0.1555331679,0.1555331679
v47,cmbv7_0027,g711_ulaw,MUSIC,0,0.4737678763,0.6170529378,0.14328506150000003,-0.14328506150000003
v47,cmbv7_0028,g711_ulaw,MUSIC,0,0.4329072484,0.0793392155,-0.3535680329,0.3535680329
v47,cmbv7_0029,g711_ulaw,MUSIC,0,0.1696196753,0.0474871309,-0.12213254439999999,0.12213254439999999
v47,cmbv7_0030,g711_ulaw,MUSIC,1,0.8550418708,0.3759530421,-0.4790888287,-0.4790888287
v47,cmbv7_0031,g711_ulaw,MUSIC,1,0.0380269068,0.0677747437,0.029747836899999998,0.029747836899999998
v47,cmbv7_0032,g711_ulaw,MUSIC,1,0.8666829791,0.6692187381,-0.19746424100000004,-0.19746424100000004
v47,cmbv7_0033,g711_ulaw,MUSIC,1,0.8523105949,0.3730635587,-0.47924703620000003,-0.47924703620000003
v47,cmbv7_0034,g711_ulaw,MUSIC,1,0.8224880836,0.6674205138,-0.15506756980000003,-0.15506756980000003
v47,cmbv7_0035,g711_ulaw,MUSIC,1,0.5416666612,0.1714464893,-0.37022017189999995,-0.37022017189999995
v47,cmbv7_0036,g711_ulaw,MUSIC,0,0.0637177435,0.2593074698,0.19558972630000004,-0.19558972630000004
v47,cmbv7_0037,g711_ulaw,MUSIC,0,0.0029848129,0.0154319721,0.0124471592,-0.0124471592
v47,cmbv7_0038,g711_ulaw,MUSIC,0,0.1090444384,0.0180042302,-0.0910402082,0.0910402082
v47,cmbv7_0039,g711_ulaw,MUSIC,0,0.3161568018,0.1902488322,-0.1259079696,0.1259079696
v47,cmbv7_0040,g711_ulaw,MUSIC,0,0.4173930258,0.5463449497,0.12895192390000004,-0.12895192390000004
v47,cmbv7_0041,g711_ulaw,MUSIC,0,0.0264447921,0.1255513476,0.0991065555,-0.0991065555
v47,cmbv7_0042,g711_ulaw,MUSIC,1,0.5682094579,0.0725576666,-0.4956517913,-0.4956517913
v47,cmbv7_0043,g711_ulaw,MUSIC,1,0.956048396,0.8047437462,-0.15130464980000002,-0.15130464980000002
v47,cmbv7_0044,g711_ulaw,MUSIC,1,0.8774147621,0.3346535852,-0.5427611769,-0.5427611769
v47,cmbv7_0045,g711_ulaw,MUSIC,1,0.6817761848,0.3665265313,-0.3152496535,-0.3152496535
v47,cmbv7_0046,g711_ulaw,MUSIC,1,0.8384546061,0.550267492,-0.2881871141,-0.2881871141
v47,cmbv7_0047,g711_ulaw,MUSIC,1,0.9732903651,0.458937978,-0.5143523871,-0.5143523871
v47,cmbv7_0048,g711_ulaw,MUSIC,0,0.8763195895,0.6917096339,-0.18460995560000004,0.18460995560000004
v47,cmbv7_0049,g711_ulaw,MUSIC,0,0.2012555343,0.1546752238,-0.0465803105,0.0465803105
v47,cmbv7_0050,g711_ulaw,MUSIC,0,0.3381337911,0.1908814197,-0.14725237140000003,0.14725237140000003
v47,cmbv7_0051,g711_ulaw,MUSIC,0,0.8092668941,0.7491872295,-0.060079664599999916,0.060079664599999916
v47,cmbv7_0052,g711_ulaw,MUSIC,0,0.5818864311,0.2512380657,-0.33064836540000003,0.33064836540000003
v47,cmbv7_0053,g711_ulaw,MUSIC,0,0.1413019689,0.0129246391,-0.1283773298,0.1283773298
v47,cmbv7_0054,g711_ulaw,MUSIC,1,0.9235307857,0.6632966086,-0.2602341771000001,-0.2602341771000001
v47,cmbv7_0055,g711_ulaw,MUSIC,1,0.8815694687,0.3010340452,-0.5805354235,-0.5805354235
v47,cmbv7_0056,g711_ulaw,MUSIC,1,0.6739259946,0.6252624153,-0.04866357929999998,-0.04866357929999998
v47,cmbv7_0057,g711_ulaw,MUSIC,1,0.9550336389,0.7953506738,-0.15968296510000002,-0.15968296510000002
v47,cmbv7_0058,g711_ulaw,MUSIC,1,0.9729069812,0.9404623168,-0.032444664399999934,-0.032444664399999934
v47,cmbv7_0059,g711_ulaw,MUSIC,1,0.8535027758,0.1917614925,-0.6617412833,-0.6617412833
v47,cmbv7_0060,g711_ulaw,MUSIC,0,0.4496299656,0.193601789,-0.2560281766,0.2560281766
v47,cmbv7_0061,g711_ulaw,MUSIC,0,0.7765091924,0.3880032782,-0.3885059142,0.3885059142
v47,cmbv7_0062,g711_ulaw,MUSIC,0,0.4871344973,0.2252229122,-0.2619115851,0.2619115851
v47,cmbv7_0063,g711_ulaw,MUSIC,0,0.4335500919,0.1335667582,-0.29998333369999997,0.29998333369999997
v47,cmbv7_0064,g711_ulaw,MUSIC,0,0.1146111756,0.2394235993,0.12481242370000001,-0.12481242370000001
v47,cmbv7_0065,g711_ulaw,MUSIC,0,0.7327175605,0.372888388,-0.3598291725,0.3598291725
v47,cmbv7_0066,g711_ulaw,MUSIC,1,0.9219722136,0.4393814893,-0.48259072430000005,-0.48259072430000005
v47,cmbv7_0067,g711_ulaw,MUSIC,1,0.9384119504,0.8514826915,-0.08692925890000003,-0.08692925890000003
v47,cmbv7_0068,g711_ulaw,MUSIC,1,0.6252374991,0.4191242539,-0.20611324520000002,-0.20611324520000002
v47,cmbv7_0069,g711_ulaw,MUSIC,1,0.9747568635,0.8319807083,-0.14277615519999998,-0.14277615519999998
v47,cmbv7_0070,g711_ulaw,MUSIC,1,0.914542963,0.5520277186,-0.36251524440000005,-0.36251524440000005
v47,cmbv7_0071,g711_ulaw,MUSIC,1,0.9731597281,0.8923352764,-0.08082445169999997,-0.08082445169999997
v47,cmbv7_0000,g722_wb,FILE,0,0.1645910521,0.1221809468,-0.0424101053,0.0424101053
v47,cmbv7_0001,g722_wb,FILE,0,0.2322726599,0.2621591179,0.029886458000000005,-0.029886458000000005
v47,cmbv7_0002,g722_wb,FILE,0,0.4049642214,0.3471385065,-0.05782571489999999,0.05782571489999999
v47,cmbv7_0003,g722_wb,FILE,0,0.4368684498,0.4867825772,0.04991412740000001,-0.04991412740000001
v47,cmbv7_0004,g722_wb,FILE,0,0.0160148537,0.0200850856,0.004070231899999999,-0.004070231899999999
v47,cmbv7_0005,g722_wb,FILE,0,0.1885556002,0.220516408,0.03196080779999999,-0.03196080779999999
v47,cmbv7_0006,g722_wb,FILE,1,0.9796367528,0.9513554948,-0.02828125799999992,-0.02828125799999992
v47,cmbv7_0007,g722_wb,FILE,1,0.8563437335,0.9100042424,0.05366050889999996,0.05366050889999996
v47,cmbv7_0008,g722_wb,FILE,1,0.7494643496,0.7519826837,0.0025183341000000192,0.0025183341000000192
v47,cmbv7_0009,g722_wb,FILE,1,0.673972078,0.7194914626,0.045519384599999935,0.045519384599999935
v47,cmbv7_0010,g722_wb,FILE,1,0.8426602617,0.8310775028,-0.011582758899999934,-0.011582758899999934
v47,cmbv7_0011,g722_wb,FILE,1,0.8971865694,0.9122772782,0.015090708800000074,0.015090708800000074
v47,cmbv7_0012,g722_wb,FILE,1,0.9986939517,0.9988430804,0.0001491287000000563,0.0001491287000000563
v47,cmbv7_0013,g722_wb,FILE,1,0.9930240578,0.9838613516,-0.009162706200000037,-0.009162706200000037
v47,cmbv7_0014,g722_wb,FILE,1,0.9099836365,0.91301941,0.0030357734999999497,0.0030357734999999497
v47,cmbv7_0015,g722_wb,FILE,1,0.9380448797,0.9778274042,0.03978252450000008,0.03978252450000008
v47,cmbv7_0016,g722_wb,FILE,1,0.8931464874,0.8960921962,0.002945708800000002,0.002945708800000002
v47,cmbv7_0017,g722_wb,FILE,1,0.9981576952,0.9988425706,0.0006848754000000623,0.0006848754000000623
v47,cmbv7_0018,g722_wb,FILE,1,0.9870374247,0.9872521966,0.00021477189999996593,0.00021477189999996593
