ID,MUSIC_FAKE_PROB
FS-FM_LA_D_2077274_ESbtW0CUmp4,0.9902556403705777
FS-FM_LA_D_2077274_bsz_enSJSVk,0.7328811706963212
FS-FM_LA_D_2080989_9ZeoYezrI7Q,0.46412534241320025
FS-FM_LA_D_2080989_fake_21500_udio_0,0.07377787526011842
FS-FM_LA_D_2080989_hSSzn4bIwZg,0.9820197639011244
FS-FM_LA_D_2083927_E_kgtQ93Q1s,0.9559438719048353
FS-FM_LA_D_2083927_fake_40088_suno_1,0.8375905165554385
FS-FM_LA_D_2083927_zwfo7wnXdjs,0.7621734525312556
FS-FM_LA_D_2111647_4gEmWJCPZGo,0.9984002788086807
FS-FM_LA_D_2155597_UxrAsZ7Z09Y,0.9989644188385446
FS-FM_LA_D_2165495_GQz_u0Vc8Os,0.9703928677475375
FS-FM_LA_D_2223464_vsXs3GUrw64,0.9957339719634273
FS-FM_LA_D_2284177_fake_24761_udio_0,0.39407697015950977
FS-FM_LA_D_2284177_fake_43689_suno_1,0.9973638460110869
FS-FM_LA_D_2287702_fake_22455_suno_1,0.998396000989984
FS-FM_LA_D_2287702_v582kPp43Mg,0.965836535498759
FS-FM_LA_D_2289504_fake_36846_udio_0,0.6508449721042138
FS-FM_LA_D_2289504_ywuR9AfpA_E,0.8901289997033742
FS-FM_LA_D_2347486_9gSOOPDuD4Y,0.9903821007150001
FS-FM_LA_D_2368822_3PuzzYmTDA4,0.9341409952186218
FS-FM_LA_D_2368822_iS8YQGp2_ng,0.8357978451927005
FS-FM_LA_D_2406653_fake_15651_udio_1,0.9589561913530426
FS-FM_LA_D_2410631_C6ws4MxOH2Y,0.9925094894890614
FS-FM_LA_D_2410631_Wil8e6kBxe8,0.49198487525287016
FS-FM_LA_D_2410631_fake_45535_udio_0,0.2731065460392692
FS-FM_LA_D_2468032_O6xMQnKJROc,0.9256561872531476
FS-FM_LA_D_2468278_RS43EP1EXz4,0.9931492904212208
FS-FM_LA_D_2473428_RXGDlFry3Vo,0.889111390668673
FS-FM_LA_D_2473428_WRZGYDh7qRo,0.9966269025110094
FS-FM_LA_D_2479276_QUtyeIooCy4,0.6409910450512721
FS-FM_LA_D_2479276_fake_47838_udio_0,0.8077567990310266
FS-FM_LA_D_2496514_JPVRBbdykSw,0.9994919214148955
FS-FM_LA_D_2496514_K6DSH7MSeOA,0.9898671471578381
FS-FM_LA_D_2533846_VSAbMy1Rlio,0.9854177914334831
FS-FM_LA_D_2650745_fake_50405_udio_0,0.621741824533907
FS-FM_LA_D_2650745_fcpVyvn5vKk,0.9572787531697136
FS-FM_LA_D_2657639_fake_34855_udio_0,0.9738114258150546
FS-FM_LA_D_2667973_NhVkzcCL0SA,0.991783250899456
FS-FM_LA_D_2742354_qpt3umHYfmY,0.9993037474180224
FS-FM_LA_D_2764046_C7OIuhWSbjU,0.981325310064316
FS-FM_LA_D_2769521_wLQiZ-0VW4c,0.8843137794311874
FS-FM_LA_D_2878681_fake_38483_udio_0,0.5380856220544473
FS-FM_LA_D_2878681_wMN-Xp9IMUw,0.9823983509209898
FS-FM_LA_D_2921930_RxmGtt0YzYY,0.9688602631308108
FS-FM_LA_D_2937244_D8zK7PHIkgA,0.9929054855779347
FS-FM_LA_D_3027433_fake_16694_udio_0,0.40618686022573214
FS-FM_LA_D_3035824_fake_15940_suno_0,0.9970517777783232
FS-FM_LA_D_3042444_fake_38399_udio_1,0.34576580565031967
FS-FM_LA_D_3042444_ue1sgGEvkwE,0.9824242518106304
FS-FM_LA_D_3065329_0ewWspUqB6Y,0.9924840907335204
FS-FM_LA_D_3088084_jFek2xLbEww,0.8559722771400056
FS-FM_LA_D_3088084_wZopmfXTtxw,0.9997341653812551
FS-FM_LA_D_3122333_2T1P9ovsl4A,0.2868756525542361
FS-FM_LA_D_3134629_fake_09771_suno_1,0.995054680628562
FS-FM_LA_D_3193424_pSzTPGlNa5U,0.28758381732524013
FS-FM_LA_D_3257829_NPXZIqxKvXA,0.422914290771121
FS-FM_LA_D_3257829_t5fW1-6iXZY,0.998897297403129
FS-FM_LA_D_3260017_fake_39829_suno_0,0.8980946514144941
FS-FM_LA_D_3334894_VjbRot21Hq0,0.9994782232794679
FS-FM_LA_D_3384993_07-vpXo91XM,0.4262375405545592
FS-FM_LA_D_3457413_fake_43665_suno_1,0.8187537073075015
FS-FM_LA_D_3491832_PFa1XVCgPgM,0.9917210469096615
FS-FM_LA_D_3499981_fake_50619_suno_0,0.9985173774510625
FS-FM_LA_D_3562536_5JRvGMTjEzQ,0.07687587642654142
FS-FM_LA_D_3607908_KB4e9v_5uTE,0.25399293867690137
FS-FM_LA_D_3617952_3KQy3Cajo4E,0.990947341195115
FS-FM_LA_D_3617952_fake_15149_suno_0,0.8241021426835087
FS-FM_LA_D_3680733_fake_50911_suno_1,0.9999139330918326
FS-FM_LA_D_3693157_NxdQtpceXaI,0.7799948895256491
FS-FM_LA_D_3703829_Wp5AiCmbQjA,0.998050276989243
FS-FM_LA_D_3727131_fake_13278_suno_1,0.980409524886754
FS-FM_LA_D_3740762_fake_33417_udio_1,0.021326567950190254
FS-FM_LA_D_3749655_N6YT8_jlt0E,0.6167455284751977
FS-FM_LA_D_3782088_vWiq7n4yTAw,0.12685668174578132
FS-FM_LA_D_3812741_xrqDoBor2dk,0.6764858201134318
FS-FM_LA_D_3820104_fake_53398_suno_0,0.9901995243650042
FS-FM_LA_D_3858656_fake_25815_suno_1,0.988217900678261
FS-FM_LA_D_3859116_fake_39543_udio_0,0.8292249725787301
FS-FM_LA_D_4001682_MmqRlHntd0Q,0.9975007532169059
FS-FM_LA_D_4058547_L_nC2BvhRdQ,0.9842769693864409
FS-FM_LA_D_4058547_fake_20511_suno_0,0.3325268823932434
FS-FM_LA_D_4075904_fake_25647_udio_0,0.3246178517097418
FS-FM_LA_D_4110914_fake_25802_suno_0,0.9977810353824462
FS-FM_LA_D_4169547_fake_52610_suno_0,0.9999203109492245
FS-FM_LA_D_4284566_giPa2vVEyVc,0.38933645658784777
FS-FM_LA_D_4293805_TbYahEEj_B4,0.9642720101853477
FS-FM_LA_D_4293805_fake_25354_udio_0,0.3492051904156028
FS-FM_LA_D_4339387_fake_53745_suno_0,0.975290936457599
FS-FM_LA_D_4339387_leiPemYDg-8,0.9985655052594534
FS-FM_LA_D_4340347_IOzWDVGWRng,0.9932405993945519
FS-FM_LA_D_4340347_fake_41652_suno_1,0.9472366003398177
FS-FM_LA_D_4344989_oZF73R89bk0,0.9957894490645637
FS-FM_LA_D_4403705_fake_50675_suno_1,0.9063903710718112
FS-FM_LA_D_4418265_RJViDdqUYyo,0.9043744077450303
FS-FM_LA_D_4530557_F5xnAYHuGlo,0.9836503118367571
FS-FM_LA_D_4564558_SUclDZHax0w,0.6674253612985785
FS-FM_LA_D_4564558_colnyHv9CAA,0.6304291622511035
FS-FM_LA_D_4564558_fake_26201_udio_0,0.9998471782517507
FS-FM_LA_D_4614043_4AfykLGm0j8,0.9987836418009256
FS-FM_LA_D_4631507_fake_10003_suno_0,0.9982111692263649
FS-FM_LA_D_4665317_YbLR6dgY-K4,0.9011749915506793
FS-FM_LA_D_4669726_682ODyTqKyw,0.47799375366410857
FS-FM_LA_D_4698413_EieK70X8lnw,0.9885765715019321
FS-FM_LA_D_4777058_mQM3Fd3eN9E,0.2416153714809961
FS-FM_LA_D_4846136_fake_12222_suno_0,0.7389694531198951
FS-FM_LA_D_4859889_HdRPdh-cSTw,0.4961064948910365
FS-FM_LA_D_4893034_I_kUf7vgVNM,0.9876661281595711
FS-FM_LA_D_4893596_CGYflJRiLt0,0.9559629332041285
FS-FM_LA_D_4936226_zPhuyMYy9EI,0.030233678043905646
FS-FM_LA_D_4961527_4S4NDnNTptY,0.9893436933950756
FS-FM_LA_D_5097555_YMq4wE6KxmQ,0.7018885185671969
FS-FM_LA_D_5107370_fake_03447_suno_1,0.9802217914112503
FS-FM_LA_D_5134762_DQ_gcdLhAsY,0.9749301235011751
FS-FM_LA_D_5134762_fake_28559_suno_0,0.999883428933005
FS-FM_LA_D_5163761_MmqRlHntd0Q,0.6949827786556655
FS-FM_LA_D_5163761_fake_15459_suno_1,0.9981581953208117
FS-FM_LA_D_5174186_IFumVgqOVaM,0.5098227891961041
FS-FM_LA_D_5210678_CfRzy-RtqnQ,0.1672275472591069
FS-FM_LA_D_5256388_LwmwCpAVPWU,0.35379992793099124
FS-FM_LA_D_5256388_fake_28100_udio_0,0.3543739901468538
FS-FM_LA_D_5296528_fake_41591_suno_1,0.9992983667858676
FS-FM_LA_D_5300406_3TQmts_MxyQ,0.302036817851117
FS-FM_LA_D_5350117_6o6DsSnbpxE,0.17148003746164048
FS-FM_LA_D_5354332_zRpPf62Zvto,0.8925434456521736
FS-FM_LA_D_5371276_fake_44902_suno_0,0.9999214187128355
FS-FM_LA_D_5371276_fake_50840_suno_1,0.9997973372830689
FS-FM_LA_D_5383636_bkzGHRpx5MM,0.9353222316118724
FS-FM_LA_D_5383636_fake_39047_udio_1,0.9621956310399387
FS-FM_LA_D_5421212_-EVRXQpt1-8,0.9981676716101305
FS-FM_LA_D_5421212_P996TZp25PM,0.9991112938802251
FS-FM_LA_D_5421212_ar4YQ_DOcyk,0.9296251509961119
FS-FM_LA_D_5432278_fake_19339_suno_0,0.9986331876351666
FS-FM_LA_D_5477639_WhNun_U3cRU,0.4086356453484471
FS-FM_LA_D_5477639_fake_42982_udio_0,0.7072288626081061
FS-FM_LA_D_5480150_Nms2A0wi0vU,0.775562014503019
FS-FM_LA_D_5554788_CVgLrsBPt4o,0.9576947206502042
FS-FM_LA_D_5554788_fake_40866_suno_0,0.9710456721901184
FS-FM_LA_D_5599455_C3s-DmHtDUg,0.5781449885068509
FS-FM_LA_D_5599455_EremEyLrdUY,0.9996944995675384
FS-FM_LA_D_5637855_c4ftOyl3j_Y,0.6989357483429214
FS-FM_LA_D_5711940_fake_03730_udio_1,0.9423562501659638
FS-FM_LA_D_5746299_ZKkfCOqLrT0,0.9585930406010487
FS-FM_LA_D_5751999_GcOOmVSM8Uw,0.9547203911109746
FS-FM_LA_D_5751999_b9yT3nGcD_I,0.29423154663781353
FS-FM_LA_D_5754462_fake_19929_suno_0,0.9996175153402214
FS-FM_LA_D_5754462_fake_40888_udio_0,0.995821215173542
FS-FM_LA_D_5754462_fake_48819_suno_0,0.9949957870703675
FS-FM_LA_D_5762860_6xxu6f0f0e4,0.5543166651399738
FS-FM_LA_D_5774345_O66lIRbF4Gw,0.40738615847719245
FS-FM_LA_D_5774345_R7gHB-YuUZM,0.9960800387921613
FS-FM_LA_D_5791089_0_XItMAYkwc,0.9990418994978131
FS-FM_LA_D_5886832_Du3Q6NdsSso,0.9996952119244412
FS-FM_LA_D_5902944_ZoAfkpmztww,0.5252925727835204
FS-FM_LA_D_5942690_q9Gh-zh-5Ig,0.8716690149274675
FS-FM_LA_D_6048851_fake_14948_udio_1,0.987901491913724
FS-FM_LA_D_6048851_fake_27248_suno_0,0.9987224289299788
FS-FM_LA_D_6048851_fake_27807_suno_0,0.9997410432850503
FS-FM_LA_D_6065963_LNFAeJ06KVs,0.47820107209650314
FS-FM_LA_D_6106693_weJKl-6TiDQ,0.9992887971655889
FS-FM_LA_D_6151774_tr2iVjsu4xs,0.17566351366078128
FS-FM_LA_D_6205878_Ss1bubMNPQE,0.9980459690941408
FS-FM_LA_D_6205878_WqC-fx3uNVE,0.9338866456112512
FS-FM_LA_D_6205878_YbLR6dgY-K4,0.9999145334342567
FS-FM_LA_D_6215452_GxeDIuOzxmU,0.8191009215745483
FS-FM_LA_D_6215452_fake_44985_udio_1,0.5263785616396822
FS-FM_LA_D_6226652_fake_22105_udio_0,0.999878244173797
FS-FM_LA_D_6226652_fake_32193_udio_1,0.9957579522769442
FS-FM_LA_D_6273111_fake_34324_suno_1,0.9993105640237377
FS-FM_LA_D_6312072_AlVr7-ntuqw,0.9723809734595659
FS-FM_LA_D_6312072_fake_12289_udio_1,0.7759432533357845
FS-FM_LA_D_6332547_5ieMy-PAKA0,0.9850621345753825
FS-FM_LA_D_6332547_BfMKdrK9D8M,0.9625997636694033
FS-FM_LA_D_6356896_03frQGyrgQ4,0.2554407369134102
FS-FM_LA_D_6365603_BZyf8LPltYs,0.9459354862885884
FS-FM_LA_D_6370946_UiiYMspxfhU,0.8848193923775768
FS-FM_LA_D_6370946_w0QJT6ywza0,0.9171702499596482
FS-FM_LA_D_6388120_Ca3b8qNUbsk,0.41537464008078206
FS-FM_LA_D_6458836_PcdpjUIa8l0,0.9924602653353122
FS-FM_LA_D_6458836_fake_32528_udio_0,0.9736965873102552
FS-FM_LA_D_6469647_fake_45036_suno_0,0.9998507125843525
FS-FM_LA_D_6469647_fake_45871_udio_0,0.4477395745476631
FS-FM_LA_D_6517704_ZMd8mAKe-k8,0.9741224720462277
FS-FM_LA_D_6555487_fake_15530_suno_1,0.8069763926287902
FS-FM_LA_D_6590996_qLWWDHLJBBQ,0.9822587685895166
FS-FM_LA_D_6601716_7zP5kNyDn88,0.6334579950181048
FS-FM_LA_D_6601716_Hob0LAu8afQ,0.9055144966850476
FS-FM_LA_D_6601716_fake_54187_suno_0,0.9880472678859085
FS-FM_LA_D_6628655_WCifI6rwOoM,0.7455065529264704
FS-FM_LA_D_6642731_IyJ3a5uuCOs,0.9988503514766763
FS-FM_LA_D_6658901_-U16iKiXGuY,0.2834731487286838
FS-FM_LA_D_6685036_fake_34556_suno_1,0.9998920151766265
FS-FM_LA_D_6685036_z_aUtjxgCNk,0.7850999547926736
FS-FM_LA_D_6699236_pS1X6Au1EAU,0.9969940020316814
FS-FM_LA_D_6756915_fake_33690_udio_1,0.1892052841994504
FS-FM_LA_D_6756915_uqAY4lCUcRY,0.7269888122298516
FS-FM_LA_D_6770921_fake_37499_udio_0,0.9155860687855712
FS-FM_LA_D_6829505_7dmT4SgS_EM,0.5646610004946545
FS-FM_LA_D_6843509_COe_UKKVpVo,0.9999163092915073
FS-FM_LA_D_6843509_ggBivmG6yHQ,0.9996350405210174
FS-FM_LA_D_6887531_fake_19543_suno_0,0.9836152014412581
FS-FM_LA_D_6914760_fake_49591_suno_0,0.9994547833618802
FS-FM_LA_D_6940254_7yK4-hsVX1o,0.9276263410937667
FS-FM_LA_D_6940254_fake_50753_suno_1,0.9995489932028793
FS-FM_LA_D_6968726_1yWGmdevTuM,0.8506055597678043
FS-FM_LA_D_7029319_fake_37373_suno_1,0.9052158868140165
FS-FM_LA_D_7030861_fake_33371_udio_0,0.1518705634628531
FS-FM_LA_D_7030861_mBRr_TqLDf4,0.7917546032658982
FS-FM_LA_D_7031168_fake_48410_udio_0,0.11545752857111698
FS-FM_LA_D_7090148_0x6chChxzV0,0.9736088775498223
FS-FM_LA_D_7090148_fake_47617_udio_1,0.6485322826239165
FS-FM_LA_D_7101123_OR_YbeqV5tA,0.7318677217068135
FS-FM_LA_D_7101123_fake_09089_udio_1,0.9972632680659713
FS-FM_LA_D_7109829_fake_39536_suno_0,0.9804608399602779
FS-FM_LA_D_7119255_dMAp3dvs3kE,0.9978392612947462
FS-FM_LA_D_7126534_fake_35507_udio_1,0.8085343911187503
FS-FM_LA_D_7130454_fake_37964_udio_1,0.932150399990644
FS-FM_LA_D_7169217_BquHBzP5Ep0,0.4928053791304119
FS-FM_LA_D_7193344_fake_39543_udio_1,0.9948681769700906
FS-FM_LA_D_7211735_fake_53934_suno_1,0.6356979938721006
FS-FM_LA_D_7253817_eZC1AP_JjXM,0.8719038346491266
FS-FM_LA_D_7256380_7_q36NyJtQY,0.9777276208476169
FS-FM_LA_D_7302504_fake_18756_suno_0,0.9400832628676932
FS-FM_LA_D_7331566_HkXSX7Kdhms,0.9995708330592732
FS-FM_LA_D_7365945_2ZYzviKuq9w,0.873514480442743
FS-FM_LA_D_7379319_4ueN2gGsH5Y,0.9851314548238642
FS-FM_LA_D_7379319_fake_21388_suno_0,0.9995467450621149
FS-FM_LA_D_7379319_nBiHncFD0dM,0.9973077134546209
FS-FM_LA_D_7445001_0-7PyzhzuYQ,0.909608137710197
FS-FM_LA_D_7456275_BGD7J6MP2C8,0.9988314103627733
FS-FM_LA_D_7456275_fake_14876_suno_0,0.9980483071616275
FS-FM_LA_D_7456275_jIoDR_eskaU,0.9961928423231539
FS-FM_LA_D_7501132_D7pjR9cQChM,0.9900510171746507
FS-FM_LA_D_7501132_fake_42183_udio_0,0.9517377243856362
FS-FM_LA_D_7504069_fake_17614_udio_0,0.3071746523301788
FS-FM_LA_D_7526656_KabP9iNokps,0.9884123423241531
FS-FM_LA_D_7540473_AkbCw7oVkw0,0.9948669008550229
FS-FM_LA_D_7551227_COe_UKKVpVo,0.36885034031734487
FS-FM_LA_D_7579323_fvTh5m9RHZw,0.998735455731938
FS-FM_LA_D_7607538_rez5KDmIZoc,0.9561763408086384
FS-FM_LA_D_7609585_fake_24734_udio_1,0.11124358928707861
FS-FM_LA_D_7619301_I4Rhe1XViYg,0.6625984738018932
FS-FM_LA_D_7619301_fake_51250_udio_0,0.9220252736908672
FS-FM_LA_D_7647228_VpIhbDN58mA,0.44224452855595864
FS-FM_LA_D_7668402_fake_19049_suno_0,0.9991644260340874
FS-FM_LA_D_7672778_fake_38499_udio_1,0.9973948875608586
FS-FM_LA_D_7702883_fake_32872_udio_0,0.7463935698576608
FS-FM_LA_D_7702883_sRxUm-ziCBo,0.6185580387632037
FS-FM_LA_D_7712887_MyH8zQw9csc,0.46984925559285284
FS-FM_LA_D_7773434_7ZW8xO37bA4,0.9495528510433162
FS-FM_LA_D_7784595_zCrpaLEq1VQ,0.9978014504651276
FS-FM_LA_D_7796964_fake_14121_udio_0,0.11097053326384386
FS-FM_LA_D_7858202_7LlKoQAvXUc,0.6295790569390751
FS-FM_LA_D_7940727_J9PJI1UwIQ4,0.9822240622291802
FS-FM_LA_D_7940727_lZavPVn7O4Q,0.6468482183536136
FS-FM_LA_D_7971494_fake_05072_suno_1,0.9996190631681764
FS-FM_LA_D_7974697_7IllUjk5fk0,0.3151537948568132
FS-FM_LA_D_7974697_fake_23145_suno_1,0.9998799916194001
FS-FM_LA_D_7975085_fake_47421_suno_0,0.7414041968702297
FS-FM_LA_D_7990767_VuWr1HXHoZg,0.9398735539296569
FS-FM_LA_D_7990767_fake_15431_udio_1,0.9996566596502725
FS-FM_LA_D_8029129_fake_52665_udio_1,0.26537060120488987
FS-FM_LA_D_8045695_fake_42179_udio_0,0.3058309068791896
FS-FM_LA_D_8217946_fake_50822_suno_1,0.9998919477230973
FS-FM_LA_D_8217946_wxKtBDKasgM,0.9936057723676801
FS-FM_LA_D_8221856_s72505MIhz8,0.8751338056254908
FS-FM_LA_D_8240682_xl4FJzeU0YA,0.41741421906545073
FS-FM_LA_D_8326614_ATDi-irUEWc,0.6852711192773321
FS-FM_LA_D_8326614_fake_22440_udio_1,0.46616562715624404
FS-FM_LA_D_8328324_ZgooDijn2as,0.9948905900282515
FS-FM_LA_D_8336903_E3F9bzeCgTQ,0.9998869196928192
FS-FM_LA_D_8387799_PduP4CpaDtY,0.9998766834663627
FS-FM_LA_D_8416303_E2v025Ilsqo,0.9578069329781863
FS-FM_LA_D_8419000_3rvqiSZB4pA,0.9756181249097802
FS-FM_LA_D_8468186_fake_20495_suno_0,0.9987744333215326
FS-FM_LA_D_8468186_kR2yBlL6nFU,0.7914285194122106
FS-FM_LA_D_8559738_fake_20660_udio_0,0.04147508879170485
FS-FM_LA_D_8599073_Ade0UZnb6dw,0.9918252120762457
FS-FM_LA_D_8599385_4i11P4OCRfk,0.16756998604300433
FS-FM_LA_D_8599385_HWZdPxRzCWs,0.5954116148047107
FS-FM_LA_D_8599385_fxznho_kNPY,0.9918050414994346
FS-FM_LA_D_8652934_-qcTD2o6I9s,0.9122178258954818
FS-FM_LA_D_8652934_0ZNFJz-eZTU,0.8599481628463882
FS-FM_LA_D_8668147_BjqhHeJD28U,0.999194057313754
FS-FM_LA_D_8680505_ozjs2d_xlSI,0.9759087218116925
FS-FM_LA_D_8682135_JPZlyvPNZj4,0.6674756694312247
FS-FM_LA_D_8693204_SLdVSirZMSI,0.9995248210787139
FS-FM_LA_D_8693204_fake_01485_udio_0,0.9959997359377604
FS-FM_LA_D_8710691_JU4CZ-GApu4,0.9913923271558966
FS-FM_LA_D_8710691_fake_45722_suno_0,0.9999063917584458
FS-FM_LA_D_8711337_dztizAgcQ08,0.8097677417989215
FS-FM_LA_D_8711337_fake_18692_udio_0,0.9941637812920417
FS-FM_LA_D_8711337_id5ibIqjRto,0.8592685282362552
FS-FM_LA_D_8712202_fake_32290_udio_0,0.9479137168154829
FS-FM_LA_D_8736662_NXuB3ZEpM5U,0.9993497783059876
FS-FM_LA_D_8749920_fake_28781_suno_0,0.999628231773655
FS-FM_LA_D_8753292_Kojo5khAAS0,0.8547454883365917
FS-FM_LA_D_8753292_fake_22348_suno_1,0.9998558465247117
FS-FM_LA_D_8759658_xKc_9B3RiOc,0.9997128348078863
FS-FM_LA_D_8850397_8akqVDDGsNQ,0.7769519041496545
FS-FM_LA_D_8878321_fake_13991_suno_1,0.9997377752824743
FS-FM_LA_D_8905956_pWZqzEpygE0,0.8207640062286813
FS-FM_LA_D_8923139_iFWtsT5zRKo,0.999143796653133
FS-FM_LA_D_8947789_fake_12498_udio_0,0.9276322732047678
FS-FM_LA_D_8991757_cMhajmOBr0c,0.7845794387734526
FS-FM_LA_D_9021893_fake_24049_suno_0,0.9898752062513291
FS-FM_LA_D_9022440_vvfs2TUj-D4,0.9868677627563972
FS-FM_LA_D_9075341_ZEuY5HnECuo,0.8534562595359175
FS-FM_LA_D_9125336_HAEoz3VbaP8,0.9957793762594456
FS-FM_LA_D_9125336_fake_41056_udio_1,0.978004999488746
FS-FM_LA_D_9156289_AT_076RUWPs,0.6524665040823057
FS-FM_LA_D_9166719_ctJI7pCbxAo,0.9806377584536884
FS-FM_LA_D_9167498_fake_10569_udio_1,0.9755641456244013
FS-FM_LA_D_9190511_ZahBai58_Ec,0.9018373113328648
FS-FM_LA_D_9216213_T5YZwhC7Br8,0.9244221987990071
FS-FM_LA_D_9218810_Qt8Ze-k2h2o,0.9298721849820196
FS-FM_LA_D_9218810_xVab_CbwecE,0.4401267737824797
FS-FM_LA_D_9269691_kVuG_F3qCuY,0.38061209682147307
FS-FM_LA_D_9301839_-r2-9oyIzkQ,0.9801523794619513
FS-FM_LA_D_9301839_kUQ1xfK82Q0,0.8680624309988086
FS-FM_LA_D_9328186_DOb8htND5_o,0.9999157215496669
FS-FM_LA_D_9328186_fake_25085_udio_0,0.9866062797008075
FS-FM_LA_D_9339036_fake_10991_suno_0,0.9501709336941765
FS-FM_LA_D_9417739_GHyUAl9Yaos,0.5251331397386451
FS-FM_LA_D_9417739_fake_22882_udio_1,0.809030464197098
FS-FM_LA_D_9417739_jhQpTVVUQ9E,0.7782062769633148
FS-FM_LA_D_9455279_joLyjgORwDo,0.8701227474675721
FS-FM_LA_D_9477430_fake_35199_suno_0,0.9968137123303964
FS-FM_LA_D_9497637_atWaDoSyGgY,0.9863859791990516
FS-FM_LA_D_9573599_BjqhHeJD28U,0.8253160780614782
FS-FM_LA_D_9573599_eyY6f4iQDH4,0.755501743678752
FS-FM_LA_D_9630382__MjbdUaJcik,0.2728606640575412
FS-FM_LA_D_9630382_fake_34969_suno_0,0.9995811290205874
FS-FM_LA_D_9661221_dSs4xfvATjc,0.9917406397289168
FS-FM_LA_D_9674319_fake_43143_suno_1,0.9999208668149717
FS-FM_LA_D_9674319_fake_53987_udio_0,0.8428674476373893
FS-FM_LA_D_9700502_TEWYFkjH2jc,0.8731419884421796
FS-FM_LA_D_9714255_xyXQ7Z1vX7E,0.7573645118630276
FS-FM_LA_D_9733347_fake_46124_udio_1,0.9113159148610124
FS-FM_LA_D_9798493_VrqBeY3kfKI,0.9989438511273375
FS-FM_LA_D_9798493_kX5bTiq5eBo,0.9832244088370742
FS-FM_LA_D_9840993_fake_47101_udio_0,0.7772909089724138
FS-FM_LA_D_9840993_w9CxACZ5Oi0,0.9999127198075954
FS-FM_LA_D_9863362_DkZ1Or_D-g8,0.15781431256710687
FS-FM_LA_D_9863362_ROM--1yVra8,0.1133310841983492
