MUSIC_SOURCE_ID,MUSIC_GROUP_ID,MUSIC_GENERATOR,MUSIC_SOURCE_KIND,MUSIC_AUDIO_SHA256,SEMANTIC_RULE,PANNS_ANY_VOICE_MAX,DEMUCS_VOCAL_TO_MIX_DB,INSTRUMENTAL_PANNS_MAX,DEMUCS_MAX_DB,JOINT_PANNS_MIN,JOINT_DEMUCS_MIN_DB,SEMANTIC_SCREEN_PASS
FM_mustango_iCHskFoUvbw,fmc:iCHskFoUvbw,mustango,fakemusiccaps_instrumental,0547d9c8b803a5dda90eb0f02a63912fee27928ee8c00c06ff4fc58017985000,instrumental_voice_absence,0.035824794322252274,-54.887627438188666,0.2,-1.5,0.2,-20.0,True
FM_stable_audio_open_6Q5N1DfzGj0,fmc:6Q5N1DfzGj0,stable_audio_open,fakemusiccaps_instrumental,e05b811b5a1b47e1b33fb38fb7d52bcfb27784759d85534cc47ec672aff4913f,instrumental_voice_absence,0.039071328938007355,-41.95952967353408,0.2,-1.5,0.2,-20.0,True
FM_MusicGen_medium_DHo1z0_ZUNA,fmc:DHo1z0_ZUNA,MusicGen_medium,fakemusiccaps_instrumental,afde9b99ab3a9df2720e3d38c837a1ae045faf550dcf921afd6c27787535dc52,instrumental_voice_absence,0.02727682888507843,-60.33744741707964,0.2,-1.5,0.2,-20.0,True
FM_musicldm_VeXcCHo5iMI,fmc:VeXcCHo5iMI,musicldm,fakemusiccaps_instrumental,0c314f94ad99b85a13b061a37486102683a70657fb8c49f480a6ef4eacbda9b9,instrumental_voice_absence,0.0937369093298912,-50.158658605344506,0.2,-1.5,0.2,-20.0,True
FM_audioldm2_eezaOfrLOkM,fmc:eezaOfrLOkM,audioldm2,fakemusiccaps_instrumental,942ad9c9681036bbb1854352eb2f8ff01d58ce30db095c0c7f776e4a5aac4131,instrumental_voice_absence,0.033350203186273575,-51.48650183615895,0.2,-1.5,0.2,-20.0,True
FM_mustango_TC4mH6nACm8,fmc:TC4mH6nACm8,mustango,fakemusiccaps_instrumental,3767df9ba8b66a6d5864bccc767da9fd63797ddc9c7a219bf70fd5c315626aeb,instrumental_voice_absence,0.06840727478265762,-51.64858166932163,0.2,-1.5,0.2,-20.0,True
110436,fma:110436,FMA,fma_instrumental,6241713765f60c34af82168659c73939f76c9578ab2e117eaa685a3e86ec2f99,instrumental_voice_absence,0.027179094031453133,-61.68118907834727,0.2,-1.5,0.2,-20.0,True
149080,fma:149080,FMA,fma_instrumental,866b2d5344fa5ac522997118f6fdc50f40878fee94d659aa6e19831a4685f447,instrumental_voice_absence,0.013980555348098278,-16.956362180713977,0.2,-1.5,0.2,-20.0,True
145759,fma:145759,FMA,fma_instrumental,c23b2e0c746d7793a89ac50513ac42e9f8aaa6771897138702ee20b9377ade8e,instrumental_voice_absence,0.026081763207912445,-32.15432595688099,0.2,-1.5,0.2,-20.0,True
087070,fma:87070,FMA,fma_instrumental,f86fadcf80ebf044c250af6beba2f67e5ed9a0eb1c041c2374659c63baf1afee,instrumental_voice_absence,0.16057513654232025,-4.937834507318004,0.2,-1.5,0.2,-20.0,True
095234,fma:95234,FMA,fma_instrumental,05b188b78e63aeefa3b79e53e49fd83c68266b80ce34425daa70804e786957ea,instrumental_voice_absence,0.029075682163238525,-49.640459313373306,0.2,-1.5,0.2,-20.0,True
041163,fma:41163,FMA,fma_instrumental,9bb97ed08962fdf9c6afab6222b478c6626e7e4d7e69b330bc5e188d6ed41968,instrumental_voice_absence,0.034774329513311386,-61.33205914813586,0.2,-1.5,0.2,-20.0,True
FM_stable_audio_open_vsDriIwNAmU,fmc:vsDriIwNAmU,stable_audio_open,fakemusiccaps_instrumental,bb0f6b438347d51a5dc7a0d679c756ac890018a576b3fcf5eac3a495b29c9068,instrumental_voice_absence,0.042672544717788696,-48.58141387334034,0.2,-1.5,0.2,-20.0,True
FM_MusicGen_medium_AeDNy6Ff7VE,fmc:AeDNy6Ff7VE,MusicGen_medium,fakemusiccaps_instrumental,0448fb2caf53a78f883f2520255c6c7162952e59937e4c8d57c8e6a75fa59fca,instrumental_voice_absence,0.034796107560396194,-43.97326831489355,0.2,-1.5,0.2,-20.0,True
FM_musicldm_IjP5kKfgBiI,fmc:IjP5kKfgBiI,musicldm,fakemusiccaps_instrumental,0a0f8637d8d4a7e1ebc41a820a2c0a3d4067155739b699f5f6177fbc08de6963,instrumental_voice_absence,0.09633760154247284,-60.309042767700134,0.2,-1.5,0.2,-20.0,True
FM_audioldm2_LGrAwQnZ6Bs,fmc:LGrAwQnZ6Bs,audioldm2,fakemusiccaps_instrumental,d86715eb2dc8c4f5fc0fe8352ddc1c2acc6870261843dee6556594177bc7fcb3,instrumental_voice_absence,0.028016258031129837,-45.41628589836057,0.2,-1.5,0.2,-20.0,True
FM_mustango_XKp670Yh0E0,fmc:XKp670Yh0E0,mustango,fakemusiccaps_instrumental,8110b89007b5f50909a61ddca67200d1f2d0e725e25452bef3f80f11bc91ad2c,instrumental_voice_absence,0.02905423939228058,-52.122589444641456,0.2,-1.5,0.2,-20.0,True
FM_stable_audio_open_pYaegEQ_wtI,fmc:pYaegEQ_wtI,stable_audio_open,fakemusiccaps_instrumental,1dd20abbc6f5b04ad365667984d92d1c98693ae15d0e8d8e07ae2f21bb20e67b,instrumental_voice_absence,0.0296559426933527,-33.15971959991359,0.2,-1.5,0.2,-20.0,True
050371,fma:50371,FMA,fma_instrumental,380f2885375679d89ae637f39ce720b0c4d8099356b9e0e69786a032b78cbb65,instrumental_voice_absence,0.02602512016892433,-31.999785451166844,0.2,-1.5,0.2,-20.0,True
107814,fma:107814,FMA,fma_instrumental,d123dfc7bbdc79e9b06d025611efea807cc1cf2047c3cc8324b87e85c8d780ed,instrumental_voice_absence,0.5005545616149902,-6.041414203367438,0.2,-1.5,0.2,-20.0,False
121574,fma:121574,FMA,fma_instrumental,c749dc275ea58d7b7586b93e65688b0b94d114a38a660c85db4bdd8a51ad9f65,instrumental_voice_absence,0.1427554190158844,-32.72208654299811,0.2,-1.5,0.2,-20.0,True
131122,fma:131122,FMA,fma_instrumental,85630f1dbdb30b5f78a2b48f0545aad3ac65343263edb85bbfac0a61ab3e8616,instrumental_voice_absence,0.26464807987213135,-6.139881865831668,0.2,-1.5,0.2,-20.0,False
097958,fma:97958,FMA,fma_instrumental,4a0f7719e500d1b10ec89cb40ab022f5c26aa122a0d2b6a40594542e8067b406,instrumental_voice_absence,0.05293598398566246,-12.30688466410432,0.2,-1.5,0.2,-20.0,True
023452,fma:23452,FMA,fma_instrumental,4df52371bb1155a3cfa6cd4c5ec3d023f6dabed20e38d787cc1b6ad4d8d276e1,instrumental_voice_absence,0.028863554820418358,-52.58426849474762,0.2,-1.5,0.2,-20.0,True
sonics-music:FM_fake_songs_wav_fake_35990_udio_1,sonics:35990,sonics:udio-30s,sonics_joint_original,cdc5addd961fc5a085d2710d1f0dee60cb03cb3640d2aa841433d29252a5a8fe,joint_voice_and_accompaniment_presence,0.5214913487434387,-5.182664661853179,0.2,-1.5,0.2,-20.0,True
sonics-music:FM_fake_songs_wav_fake_53855_suno_0,sonics:53855,sonics:chirp-v2-xxl-alpha,sonics_joint_original,c8bebc287cd797bef864029fb6ce99673bdc28c59bdbff9ad57a40548484c0fd,joint_voice_and_accompaniment_presence,0.23298318684101105,-3.5735056641391587,0.2,-1.5,0.2,-20.0,True
sonics-music:FM_fake_songs_wav_fake_05975_udio_0,sonics:5975,sonics:udio-120s,sonics_joint_original,7c035af705407349d0257b3046282ccda2417220a435bab14859d83f09eff16c,joint_voice_and_accompaniment_presence,0.910720944404602,-2.6952927127509483,0.2,-1.5,0.2,-20.0,True
sonics-music:FM_fake_songs_wav_fake_27385_suno_0,sonics:27385,sonics:chirp-v3,sonics_joint_original,17eb27b0613f57ec8954c8a7613e78e28e39c9b4cba72f6dec317940db357bcc,joint_voice_and_accompaniment_presence,0.8539555072784424,-1.606485182516677,0.2,-1.5,0.2,-20.0,True
sonics-music:FM_fake_songs_wav_fake_53967_suno_1,sonics:53967,sonics:chirp-v3.5,sonics_joint_original,b5ae5e277c928d806c9fc561d0b3657fd067dae8bb0d2b2723e150370e1f53e1,joint_voice_and_accompaniment_presence,0.8995583057403564,-4.107081430532035,0.2,-1.5,0.2,-20.0,True
sonics-music:FM_fake_songs_wav_fake_38893_udio_1,sonics:38893,sonics:udio-30s,sonics_joint_original,3ffb4d041cb3b697cda34eb15622e8c01728d8d13a1161e1ce7297ef473a3f1a,joint_voice_and_accompaniment_presence,0.2552976608276367,-2.6893256231142244,0.2,-1.5,0.2,-20.0,True
071938,fma:71938,FMA,fma_instrumental,eb6953d0f681e349e0c844bad5de62a844f832ec2dec068b4f6d01e002cfd962,instrumental_voice_absence,0.13939784467220306,-7.21243343395376,0.2,-1.5,0.2,-20.0,True
085838,fma:85838,FMA,fma_instrumental,753f62bdc0b5e96e7d58ca9a6e2b53ad5d0df00640ac01b1092b239145198abf,instrumental_voice_absence,0.16598518192768097,-56.87551560773586,0.2,-1.5,0.2,-20.0,True
049846,fma:49846,FMA,fma_instrumental,b82ba6afc7ab968b245574746bcfbc13e41088e113792c0d9073c3a6a839a9ff,instrumental_voice_absence,0.32554349303245544,-3.1444233673073696,0.2,-1.5,0.2,-20.0,False
006719,fma:6719,FMA,fma_instrumental,83be46d3685b1bfbce9d62b1b4428817f45147fc3ca9ecdea6af18dbc3234518,instrumental_voice_absence,0.14745092391967773,-9.366673663795734,0.2,-1.5,0.2,-20.0,True
099034,fma:99034,FMA,fma_instrumental,3e391d9ba48f55e9f2c9e718fe2eb1754c881376e8c01ec9366f8565fe14e8c4,instrumental_voice_absence,0.030824456363916397,-19.228011854878506,0.2,-1.5,0.2,-20.0,True
055716,fma:55716,FMA,fma_instrumental,9578dc618386bffb3ef1e85422bb7017c863967783c8e9678340bd82519e16d8,instrumental_voice_absence,0.03301018103957176,-60.03214004277761,0.2,-1.5,0.2,-20.0,True
FM_MusicGen_medium_6L8066DGqcA,fmc:6L8066DGqcA,MusicGen_medium,fakemusiccaps_instrumental,9e21ae08b707174f7b58df79c49bfedb53e2690f5b1526d6f18e4dcac5e6a685,instrumental_voice_absence,0.026347002014517784,-52.69787642412891,0.2,-1.5,0.2,-20.0,True
FM_musicldm_YeIXmKPyTVY,fmc:YeIXmKPyTVY,musicldm,fakemusiccaps_instrumental,6686ce819ec9964b12089247a7cd4eb1709f83233a81e194e2e7abf6d3a50eda,instrumental_voice_absence,0.027947941794991493,-24.30888604153754,0.2,-1.5,0.2,-20.0,True
FM_audioldm2_vd1dgdxlA94,fmc:vd1dgdxlA94,audioldm2,fakemusiccaps_instrumental,2d925c6a2b04e55704256398fd494db7befee0f8e1b3874a75ca51f458df6b80,instrumental_voice_absence,0.020483406260609627,-38.25199857796817,0.2,-1.5,0.2,-20.0,True
FM_mustango_ng9Dpk4qiP4,fmc:ng9Dpk4qiP4,mustango,fakemusiccaps_instrumental,a7f1a47df70b9cecc4a3848ef0200b1369cc5447512365bc9bef89aa91873953,instrumental_voice_absence,0.02479546144604683,-47.13765306143778,0.2,-1.5,0.2,-20.0,True
FM_stable_audio_open_ZmgkpmzvL6c,fmc:ZmgkpmzvL6c,stable_audio_open,fakemusiccaps_instrumental,7e0c091a03696e1e47703a81716618ec6ec26f5ed1736f67f3102ca51fb29a37,instrumental_voice_absence,0.02677428163588047,-22.763089274463724,0.2,-1.5,0.2,-20.0,True
FM_MusicGen_medium_YgX85tZf1ts,fmc:YgX85tZf1ts,MusicGen_medium,fakemusiccaps_instrumental,b6fa4e1a0d0f039f7dd0b58d31e5eabd81b1273d990518118249df3ceebb3137,instrumental_voice_absence,0.03156672418117523,-56.67265293707957,0.2,-1.5,0.2,-20.0,True
026325,fma:26325,FMA,fma_instrumental,14da4eaba78612efbe3e6a86adf44d67bb1ae914497d897cc081ae5b7c13559d,instrumental_voice_absence,0.03766800835728645,-55.62259897469418,0.2,-1.5,0.2,-20.0,True
060483,fma:60483,FMA,fma_instrumental,fa325a3f9ee11e090463968acd105280450a0d33afdd82e6e143becd5db00835,instrumental_voice_absence,0.09559305757284164,-61.80812787057693,0.2,-1.5,0.2,-20.0,True
009307,fma:9307,FMA,fma_instrumental,9ae493625fddc9d24f99d722d18671497221e59d9d686553f7d3efe861f347d0,instrumental_voice_absence,0.14804555475711823,-29.34962509569953,0.2,-1.5,0.2,-20.0,True
042873,fma:42873,FMA,fma_instrumental,01a80b3b6d77968a309a906c31e901483f0fd36477149914ac8b1fdb8cad18a6,instrumental_voice_absence,0.0563407838344574,-47.98110652727576,0.2,-1.5,0.2,-20.0,True
001064,fma:1064,FMA,fma_instrumental,47e45a8d393417f0ac85ce1b5cd8a9b54e0f82ecb834110d635811e94b542bd0,instrumental_voice_absence,0.11174461990594864,-17.085842400974446,0.2,-1.5,0.2,-20.0,True
116520,fma:116520,FMA,fma_instrumental,7a23ce67b75d864c2786bffe8e2573871f3071863c78da6f074067cfb50ed053,instrumental_voice_absence,0.06013670191168785,-24.6824401669043,0.2,-1.5,0.2,-20.0,True
FM_musicldm_qmR9O2oZCWc,fmc:qmR9O2oZCWc,musicldm,fakemusiccaps_instrumental,50df685a65ede8313e22a5ab02b9857c88d582a8a394708d4cb267ec020e6c8f,instrumental_voice_absence,0.020619582384824753,-52.23925471923937,0.2,-1.5,0.2,-20.0,True
FM_audioldm2__u2cNlW5DxQ,fmc:_u2cNlW5DxQ,audioldm2,fakemusiccaps_instrumental,8a3e7d63a11d800c366e3f13670c1de892aef221ae18f274f193a4fbb1ec0fe2,instrumental_voice_absence,0.03079083561897278,-50.961186523472634,0.2,-1.5,0.2,-20.0,True
FM_mustango_8MF6nFj02sM,fmc:8MF6nFj02sM,mustango,fakemusiccaps_instrumental,0cb3376ba92b1b643a7928e5f629a6468f7d720c21d3dcfe37462f6a1209f4a2,instrumental_voice_absence,0.03723008558154106,-47.677369341642304,0.2,-1.5,0.2,-20.0,True
FM_stable_audio_open_tbovKStEnME,fmc:tbovKStEnME,stable_audio_open,fakemusiccaps_instrumental,d9ca8fa76af6db79787b0fa19ea29cc236beb91f73b150786dcfdcef8b521dee,instrumental_voice_absence,0.05000973120331764,-17.82876100422201,0.2,-1.5,0.2,-20.0,True
FM_MusicGen_medium_4JYJRqwqWGM,fmc:4JYJRqwqWGM,MusicGen_medium,fakemusiccaps_instrumental,febfe5cf719b705b3d1f7efc948aafd1e5ccf68776735e5f9e2c80804e01d60a,instrumental_voice_absence,0.039723459631204605,-23.750570330854025,0.2,-1.5,0.2,-20.0,True
FM_musicldm_CLx4iYWSB1c,fmc:CLx4iYWSB1c,musicldm,fakemusiccaps_instrumental,d1253081fd9d347d405fdfbe11f860896d448958c86fe9cfbd4b9b6a8d0ce86a,instrumental_voice_absence,0.04336574301123619,-56.657776283630525,0.2,-1.5,0.2,-20.0,True
048370,fma:48370,FMA,fma_instrumental,a6d413fecfa6829b018c597dbfd2832bc86f07107d1d19ec843a77c02c13d074,instrumental_voice_absence,0.061110470443964005,-36.634743375687165,0.2,-1.5,0.2,-20.0,True
119759,fma:119759,FMA,fma_instrumental,c648fb828c34708f344626dd2e906f552431ce5ee8dfdc8c5ee996df308c27b2,instrumental_voice_absence,0.8019487261772156,-1.7844888800249838,0.2,-1.5,0.2,-20.0,False
117843,fma:117843,FMA,fma_instrumental,a608d3799b2c6a8034a43227438aa56fc033d2c17978738880138e65e16dcbf1,instrumental_voice_absence,0.20720428228378296,-7.0833732002783725,0.2,-1.5,0.2,-20.0,False
091157,fma:91157,FMA,fma_instrumental,b3ef4d9928bb6aa19358489fcef171b2852675d847b1ee43541c0e8d64fbd4ed,instrumental_voice_absence,0.02435849979519844,-13.030592671610584,0.2,-1.5,0.2,-20.0,True
139936,fma:139936,FMA,fma_instrumental,ce56bf2e99169ea416f6116a3c0ae3c9d351c93fc22bc687a908b47002e48dc8,instrumental_voice_absence,0.0520508699119091,-22.60960977048026,0.2,-1.5,0.2,-20.0,True
125530,fma:125530,FMA,fma_instrumental,38b6538bba2886159e21183651f0b22579180384496053b7da0e9d43843c8543,instrumental_voice_absence,0.055973876267671585,-51.467857013160454,0.2,-1.5,0.2,-20.0,True
FM_audioldm2_QtfIj5cJzYw,fmc:QtfIj5cJzYw,audioldm2,fakemusiccaps_instrumental,a4866a37c9d62fab565d5e7f8d6ac5411447170917a860f1d4951fe2e5801fbc,instrumental_voice_absence,0.037947092205286026,-17.63020474986994,0.2,-1.5,0.2,-20.0,True
FM_mustango_jZkHpNnXLB0,fmc:jZkHpNnXLB0,mustango,fakemusiccaps_instrumental,8b6a8b25dd1414bdc098ccaaada752b43d73e164fbdda79c6794d3b095440fd6,instrumental_voice_absence,0.035816311836242676,-45.676446883417576,0.2,-1.5,0.2,-20.0,True
FM_stable_audio_open_eBlyC9bJacs,fmc:eBlyC9bJacs,stable_audio_open,fakemusiccaps_instrumental,4afdf04baa80f73ac817826e4b49a9492cca9593d5658cda8de7e308d60b4fc7,instrumental_voice_absence,0.030138419941067696,-45.80293453606116,0.2,-1.5,0.2,-20.0,True
FM_MusicGen_medium_TZlFTbvfKPE,fmc:TZlFTbvfKPE,MusicGen_medium,fakemusiccaps_instrumental,098fbc494b3042506c41901306aaa50e57afe0209d18f3b6ded727d22ec00483,instrumental_voice_absence,0.04834908992052078,-50.266856188184754,0.2,-1.5,0.2,-20.0,True
FM_musicldm_rFwJ2L-geWw,fmc:rFwJ2L-geWw,musicldm,fakemusiccaps_instrumental,f1797013e30a3794b019c68b3f27ce4a76edda1ce3632386b08384973a94b527,instrumental_voice_absence,0.021796340122818947,-49.045191246755735,0.2,-1.5,0.2,-20.0,True
FM_audioldm2_f1_YKSYgtbI,fmc:f1_YKSYgtbI,audioldm2,fakemusiccaps_instrumental,0749d2f0798655dd5398e3c0569eaee475408a6f8c33d968a71d1607f8cf1c4c,instrumental_voice_absence,0.06329513341188431,-22.339276388260995,0.2,-1.5,0.2,-20.0,True
065892,fma:65892,FMA,fma_instrumental,541eba652983fd60a97506ae22f75af2ef6f359aa87b683d9925a3c920e91aa9,instrumental_voice_absence,0.31806471943855286,-5.941248855813111,0.2,-1.5,0.2,-20.0,False
079567,fma:79567,FMA,fma_instrumental,754de4e7b90d2a44e3250f6ecbfbed3e86c5186cf0fd3b91f4906835d0f14fb0,instrumental_voice_absence,0.29151538014411926,-7.544959157405824,0.2,-1.5,0.2,-20.0,False
097814,fma:97814,FMA,fma_instrumental,e47eb03c9779bd359e5d1fb0a4759cd791aa3f31c2518cc129ff21b27baffb96,instrumental_voice_absence,0.02469615638256073,-41.2537759619279,0.2,-1.5,0.2,-20.0,True
007012,fma:7012,FMA,fma_instrumental,4705d247a24d6c134aaed45577af869c23b8cea65bf7065448c8ebcb8b7a8190,instrumental_voice_absence,0.06236286833882332,-24.022650310446473,0.2,-1.5,0.2,-20.0,True
047915,fma:47915,FMA,fma_instrumental,b20de549288ce6d80d5ecb949bf968e11b7ebc9a31f22d8bb007c57b1e3795b8,instrumental_voice_absence,0.024792205542325974,-22.72595237307961,0.2,-1.5,0.2,-20.0,True
011425,fma:11425,FMA,fma_instrumental,7ca4440fc909b15f673767a99fddbc48b138108f7ab30d8e1950f65b83b10317,instrumental_voice_absence,0.019428379833698273,-59.11339844873058,0.2,-1.5,0.2,-20.0,True
FM_mustango_C1M5xqDQW58,fmc:C1M5xqDQW58,mustango,fakemusiccaps_instrumental,8ff33309f6c98a40cd4ea9cb57c1a855b957774108349f3483635dc39c6d1b71,instrumental_voice_absence,0.036114927381277084,-50.643575400586855,0.2,-1.5,0.2,-20.0,True
FM_stable_audio_open_k-89m72W0j8,fmc:k-89m72W0j8,stable_audio_open,fakemusiccaps_instrumental,f605c09f43b34ba069930eb7b50431ed2ab23d430125bdd98388a1f6bc8af723,instrumental_voice_absence,0.02433355711400509,-40.4069566117204,0.2,-1.5,0.2,-20.0,True
FM_MusicGen_medium_XoTJkok3FlY,fmc:XoTJkok3FlY,MusicGen_medium,fakemusiccaps_instrumental,b14a3afe3a629d412a83377420e637a09b202f42e0e672dd4f6f093985c81b16,instrumental_voice_absence,0.023832783102989197,-61.21775911429275,0.2,-1.5,0.2,-20.0,True
FM_musicldm_ui6ERk-AySw,fmc:ui6ERk-AySw,musicldm,fakemusiccaps_instrumental,ddc4f48dfd768aaa965bf1732b5cbbdeba5cc18c3efef1379cc556a5e35e3171,instrumental_voice_absence,0.02375059574842453,-56.775619457030714,0.2,-1.5,0.2,-20.0,True
FM_audioldm2_Pzp_oTEn0Yk,fmc:Pzp_oTEn0Yk,audioldm2,fakemusiccaps_instrumental,567ca4761a9747f82016f550d86aeb11f480f7fa87dd3d103307872970970ef6,instrumental_voice_absence,0.02388700842857361,-42.500728423111724,0.2,-1.5,0.2,-20.0,True
FM_mustango_gIFg6jvXgb4,fmc:gIFg6jvXgb4,mustango,fakemusiccaps_instrumental,4a4b93c69476f7ffea6c5c035f73869b016ce0796bac5d41472067e9c778e438,instrumental_voice_absence,0.023097509518265724,-28.010941686131545,0.2,-1.5,0.2,-20.0,True
