DATASET,ID,WINDOW_COUNT,MEDIAN,MEAN,MAX,TOP3,LME_T2,LME_T5,Q75,WINDOW_SCORES
factorial_eval_1200_v2,factorial_0135,2,0.0006835758686065674,0.0006835758686065674,0.0013563036918640137,0.0006835758686065674,0.0006840284311942033,0.0006847072732835707,0.0010199397802352905,"[0.0013563036918640137,1.0848045349121094e-05]"
factorial_eval_1200_v2,factorial_0139,3,0.9999302625656128,0.9999297857284546,0.9999827146530151,0.9999297857284546,0.9999297876130783,0.9999297904400105,0.999956488609314,"[0.9999827146530151,0.9998763799667358,0.9999302625656128]"
factorial_eval_1200_v2,factorial_0143,2,0.1728668510913849,0.1728668510913849,0.3380565047264099,0.1728668510913849,0.1996720496953983,0.23450089489319287,0.2554616779088974,"[0.3380565047264099,0.007677197456359863]"
factorial_eval_1200_v2,factorial_0147,2,8.952617645263672e-05,8.952617645263672e-05,0.00015926361083984375,8.952617645263672e-05,8.953103976233777e-05,8.953833472678105e-05,0.00012439489364624023,"[0.00015926361083984375,1.9788742065429688e-05]"
factorial_eval_1200_v2,factorial_0151,3,0.9999364614486694,0.9999398390452067,0.9999643564224243,0.9999398390452067,0.9999398393983413,0.9999398399280475,0.9999504089355469,"[0.9999643564224243,0.9999186992645264,0.9999364614486694]"
factorial_eval_1200_v2,factorial_0155,4,0.9829197227954865,0.969452828168869,0.9963517189025879,0.9873970548311869,0.9704885804925829,0.9719625388243418,0.994516059756279,"[0.9156201481819153,0.9719352722167969,0.9963517189025879,0.993904173374176]"
factorial_eval_1200_v2,factorial_0159,3,4.839897155761719e-05,4.394849141438802e-05,5.805492401123047e-05,4.394849141438802e-05,4.3948679132655094e-05,4.3948960707227773e-05,5.322694778442383e-05,"[2.5391578674316406e-05,5.805492401123047e-05,4.839897155761719e-05]"
factorial_eval_1200_v2,factorial_0163,3,0.999980092048645,0.9999686479568481,0.999992847442627,0.9999686479568481,0.9999686486191905,0.9999686496126795,0.999986469745636,"[0.999992847442627,0.999980092048645,0.9999330043792725]"
factorial_eval_1200_v2,factorial_0167,2,0.024294555187225342,0.024294555187225342,0.0448727011680603,0.024294555187225342,0.02471789578757075,0.0253513427730508,0.03458362817764282,"[0.003716409206390381,0.0448727011680603]"
factorial_eval_1200_v2,factorial_0171,2,3.1948089599609375e-05,3.1948089599609375e-05,3.731250762939453e-05,3.1948089599609375e-05,3.194811837655774e-05,3.194816154205847e-05,3.463029861450195e-05,"[3.731250762939453e-05,2.658367156982422e-05]"
factorial_eval_1200_v2,factorial_0175,2,0.9997632205486298,0.9997632205486298,0.9999454021453857,0.9997632205486298,0.9997632537387632,0.9997633035239538,0.9998543113470078,"[0.9995810389518738,0.9999454021453857]"
factorial_eval_1200_v2,factorial_0179,3,0.8827430009841919,0.880865732828776,0.9643895030021667,0.880865732828776,0.8856032914949091,0.892534139385775,0.9235662519931793,"[0.7954646944999695,0.9643895030021667,0.8827430009841919]"
factorial_eval_1200_v2,factorial_0183,2,0.008760213851928711,0.008760213851928711,0.01713043451309204,0.008760213851928711,0.008830271173765223,0.008935314230517749,0.012945324182510376,"[0.00038999319076538086,0.01713043451309204]"
factorial_eval_1200_v2,factorial_0187,2,0.999954879283905,0.999954879283905,0.9999712705612183,0.999954879283905,0.999954879552579,0.99995487995559,0.9999630749225616,"[0.9999712705612183,0.9999384880065918]"
factorial_eval_1200_v2,factorial_0191,3,0.450425386428833,0.4987742304801941,0.7261943817138672,0.4987742304801941,0.5283370370057989,0.57130593997054,0.5883098840713501,"[0.7261943817138672,0.450425386428833,0.3197029232978821]"
factorial_eval_1200_v2,factorial_0195,2,0.15492770075798035,0.15492770075798035,0.18294644355773926,0.15492770075798035,0.15571234018084057,0.15688393920119212,0.1689370721578598,"[0.18294644355773926,0.12690895795822144]"
factorial_eval_1200_v2,factorial_0199,2,0.9986772835254669,0.9986772835254669,0.9997639060020447,0.9986772835254669,0.998678464272944,0.9986802353819609,0.9992205947637558,"[0.9975906610488892,0.9997639060020447]"
factorial_eval_1200_v2,factorial_0203,4,0.5009050667285919,0.5009214729070663,0.9992862343788147,0.6670321226119995,0.7156123062572243,0.8607835496610156,0.9973968416452408,"[0.0025895237922668457,0.005043089389801025,0.9967670440673828,0.9992862343788147]"
factorial_eval_1200_v2,factorial_0207,4,0.005606889724731445,0.010000601410865784,0.028669297695159912,0.013294359048207601,0.010131013963591947,0.010329636658452162,0.014447376132011414,"[0.0015070438385009766,0.00011932849884033203,0.009706735610961914,0.028669297695159912]"
factorial_eval_1200_v2,factorial_0211,4,0.9293778538703918,0.7280059903860092,0.9950037598609924,0.9512531558672587,0.8374099192068468,0.9015375096797931,0.9878087788820267,"[0.9854104518890381,0.9950037598609924,0.8733452558517456,0.05826449394226074]"
factorial_eval_1200_v2,factorial_0215,5,0.2605416178703308,0.37766937017440794,0.8337988257408142,0.6270561218261719,0.5084103678828595,0.6380692131723886,0.7868279218673706,"[0.8337988257408142,0.7868279218673706,0.2605416178703308,0.006167888641357422,0.001010596752166748]"
factorial_eval_1200_v2,factorial_0219,3,7.033348083496094e-06,7.112820943196614e-06,1.3113021850585938e-05,7.112820943196614e-06,7.112844631115132e-06,7.112880163005749e-06,1.0073184967041016e-05,"[1.1920928955078125e-06,7.033348083496094e-06,1.3113021850585938e-05]"
factorial_eval_1200_v2,factorial_0223,4,0.35868605971336365,0.3301829993724823,0.5,0.40579070647557575,0.3501542089407987,0.37505472522596367,0.42209260165691376,"[0.396123468875885,0.3212486505508423,0.1033598780632019,0.5]"
factorial_eval_1200_v2,factorial_0227,4,0.9920324683189392,0.8709682077169418,0.9998078942298889,0.9946242769559225,0.9092417219149319,0.942721426522118,0.9984486848115921,"[0.5,0.9998078942298889,0.9860693216323853,0.9979956150054932]"
factorial_eval_1200_v2,factorial_0231,3,0.00024014711380004883,0.01415391763051351,0.04207366704940796,0.01415391763051351,0.014547224449183029,0.015149714042870776,0.021156907081604004,"[0.00024014711380004883,0.04207366704940796,0.00014793872833251953]"
factorial_eval_1200_v2,factorial_0235,4,0.9972544610500336,0.9974375367164612,0.999931812286377,0.9981469114621481,0.9974415617097293,0.9974476009226774,0.9991424828767776,"[0.9953094124794006,0.999931812286377,0.9988793730735779,0.9956295490264893]"
factorial_eval_1200_v2,factorial_0239,4,0.0035644471645355225,0.12908406555652618,0.5089454054832458,0.17202476660410562,0.18424442933225155,0.27445284698866595,0.131068155169487,"[0.005109071731567383,0.0002619624137878418,0.002019822597503662,0.5089454054832458]"
factorial_eval_1200_v2,factorial_0243,4,0.2910589277744293,0.3572072982788086,0.8466433882713318,0.4762537479400635,0.4845781517806351,0.6168680860044062,0.630793109536171,"[0.5588430166244507,0.8466433882713318,0.02327483892440796,6.794929504394531e-05]"
factorial_eval_1200_v2,factorial_0247,3,0.6865985989570618,0.6584660808245341,0.9832184910774231,0.6584660808245341,0.7306892211179684,0.8098299469116508,0.8349085450172424,"[0.9832184910774231,0.6865985989570618,0.30558115243911743]"
factorial_eval_1200_v2,factorial_0251,5,0.9994440674781799,0.7032404780387879,0.9999115467071533,0.9996617833773295,0.8225086176378724,0.9033813250728864,0.9996297359466553,"[0.5,0.017217040061950684,0.9999115467071533,0.9996297359466553,0.9994440674781799]"
factorial_eval_1200_v2,factorial_0255,3,0.09096282720565796,0.20084216197331747,0.5,0.20084216197331747,0.2494983350835665,0.3194446819491306,0.295481413602829,"[0.5,0.09096282720565796,0.011563658714294434]"
factorial_eval_1200_v2,factorial_0259,4,0.9998857378959656,0.8749400079250336,0.9999885559082031,0.9999200105667114,0.913923220524876,0.9477845385805022,0.9999263286590576,"[0.5,0.9998658895492554,0.9999885559082031,0.9999055862426758]"
factorial_eval_1200_v2,factorial_0263,4,0.10988330841064453,0.18419454991817474,0.5,0.23992220560709634,0.22490704131886124,0.28912626855886725,0.2631981819868088,"[0.5,0.017011582851409912,0.18426424264907837,0.03550237417221069]"
factorial_eval_1200_v2,factorial_0267,4,0.0032365620136260986,0.12667757272720337,0.5,0.16882437467575073,0.17986530608215356,0.2672170903532829,0.12943565845489502,"[0.5,0.005914211273193359,0.0002371668815612793,0.0005589127540588379]"
factorial_eval_1200_v2,factorial_0271,4,0.9995659589767456,0.9995314478874207,0.9999047517776489,0.99967888991038,0.9995315346944145,0.9995316648839839,0.9997033178806305,"[0.9999047517776489,0.999636173248291,0.9994957447052002,0.9990891218185425]"
factorial_eval_1200_v2,factorial_0275,4,0.7082991600036621,0.6090936660766602,0.9942111372947693,0.8036031524340311,0.7124651098193031,0.797615571682291,0.8104874193668365,"[0.6673521399497986,0.7492461800575256,0.9942111372947693,0.02556520700454712]"
factorial_eval_1200_v2,factorial_0279,3,0.00020641088485717773,0.16675402720769247,0.5,0.16675402720769247,0.22647176522117318,0.3106977055832667,0.2501032054424286,"[0.5,0.00020641088485717773,5.5670738220214844e-05]"
factorial_eval_1200_v2,factorial_0283,3,0.9995418787002563,0.9942129651705424,0.9998821020126343,0.9942129651705424,0.994273239705445,0.9943627975914644,0.9997119903564453,"[0.9995418787002563,0.9998821020126343,0.9832149147987366]"
factorial_eval_1200_v2,factorial_0287,3,0.14945250749588013,0.2507564624150594,0.4982451796531677,0.2507564624150594,0.28358044908624036,0.33321564522399044,0.3238488435745239,"[0.14945250749588013,0.10457170009613037,0.4982451796531677]"
factorial_eval_1200_v2,factorial_0291,4,0.0017556548118591309,0.0016148388385772705,0.002526223659515381,0.0020125110944112143,0.0016155157621402278,0.0016165306694376955,0.0022897869348526,"[0.0013003349304199219,0.00042182207107543945,0.002526223659515381,0.00221097469329834]"
factorial_eval_1200_v2,factorial_0295,5,0.9966603517532349,0.9941739439964294,0.9999642372131348,0.9984418948491415,0.9942059759035645,0.9942537311235717,0.9987010955810547,"[0.9999642372131348,0.9987010955810547,0.9966603517532349,0.9908027648925781,0.9847412705421448]"
factorial_eval_1200_v2,factorial_0299,4,0.0022528469562530518,0.007403120398521423,0.024640560150146484,0.009715418020884195,0.007504367543071475,0.007658988997106733,0.008873552083969116,"[0.0008878111839294434,0.024640560150146484,0.00361788272857666,0.00046622753143310547]"
factorial_eval_1200_v2,factorial_0303,4,0.0001520216464996338,0.12507809698581696,0.5,0.16676801443099976,0.1787416516539116,0.26679032676898956,0.1252208799123764,"[8.344650268554688e-06,9.5367431640625e-06,0.0002945065498352051,0.5]"
factorial_eval_1200_v2,factorial_0307,5,0.9891988635063171,0.8807469487190247,0.9926406741142273,0.991162121295929,0.9110488039689972,0.9374980212514208,0.9916468262672424,"[0.9891988635063171,0.9302483797073364,0.5,0.9926406741142273,0.9916468262672424]"
factorial_eval_1200_v2,factorial_0311,5,0.5,0.5002204179763794,0.9995328187942505,0.8330010374387106,0.6801258798712522,0.8256077649274076,0.9994702935218811,"[0.9994702935218811,0.9995328187942505,0.5,0.0010935068130493164,0.0010054707527160645]"
factorial_eval_1200_v2,factorial_0315,4,0.25011590123176575,0.25007249414920807,0.5,0.3334106008211772,0.31009625299884047,0.37715951441020884,0.5,"[0.5,0.5,0.00023180246353149414,5.817413330078125e-05]"
factorial_eval_1200_v2,factorial_0319,4,0.7474829256534576,0.7478199005126953,0.996313750743866,0.8304265340169271,0.8068737667587107,0.8731234686885101,0.995302826166153,"[0.996313750743866,0.9949658513069153,0.5,0.5]"
factorial_eval_1200_v2,factorial_0323,4,0.5,0.4976023733615875,0.9508486390113831,0.6502828796704611,0.5975726632876455,0.7134263646752985,0.6127121597528458,"[0.9508486390113831,0.03956085443496704,0.5,0.5]"
factorial_eval_1200_v2,factorial_0327,5,0.008471965789794922,0.20356228351593017,0.5,0.33615732192993164,0.2636921385596859,0.340628178203621,0.5,"[0.5,0.5,0.0010622143745422363,0.00827723741531372,0.008471965789794922]"
factorial_eval_1200_v2,factorial_0331,4,0.9674482345581055,0.8528287410736084,0.9981545805931091,0.9776836832364401,0.8919508611583425,0.9261363662954825,0.9796767085790634,"[0.9735174179077148,0.4782639145851135,0.9981545805931091,0.9613790512084961]"
factorial_eval_1200_v2,factorial_0335,4,0.674537718296051,0.7085059136152267,0.9849482178688049,0.7780078848203024,0.7539885658855929,0.8119167703251063,0.8830436319112778,"[0.5,0.5,0.849075436592102,0.9849482178688049]"
factorial_eval_1200_v2,factorial_0339,5,0.5,0.3007969379425049,0.5,0.5,0.3546496504845994,0.40859449697303507,0.5,"[0.5,0.5,0.5,0.0012960433959960938,0.0026886463165283203]"
factorial_eval_1200_v2,factorial_0343,5,0.9991707801818848,0.7033687114715577,1.0,0.9997235933939616,0.8225797865024369,0.9034427103027187,1.0,"[0.5,0.01767277717590332,0.9991707801818848,1.0,1.0]"
factorial_eval_1200_v2,factorial_0347,5,0.002759575843811035,0.26436668634414673,0.8172710537910461,0.4400102098782857,0.3875725495919195,0.5408833291848107,0.5,"[0.8172710537910461,0.5,0.0012935400009155273,0.002759575843811035,0.0005092620849609375]"
factorial_eval_1200_v2,factorial_0351,5,0.0017309188842773438,0.003206205368041992,0.007792174816131592,0.005118230978647868,0.0032155326885726773,0.0032295549697691278,0.005831599235534668,"[0.0017309188842773438,0.0004843473434448242,0.0001919865608215332,0.005831599235534668,0.007792174816131592]"
factorial_eval_1200_v2,factorial_0355,5,0.9995181560516357,0.7998241066932679,0.9999961853027344,0.9997068444887797,0.8540211632348607,0.9082127403781932,0.999606192111969,"[0.5,0.9999961853027344,0.5,0.999606192111969,0.9995181560516357]"
factorial_eval_1200_v2,factorial_0359,4,0.5,0.4292500764131546,0.5,0.5,0.4428263365175239,0.4580363285699901,0.5,"[0.5,0.5,0.5,0.2170003056526184]"
factorial_eval_1200_v2,factorial_0363,4,0.00018492341041564941,0.000291481614112854,0.000693202018737793,0.00035434961318969727,0.0002915381227237972,0.00029162291917526645,0.00035421550273895264,"[0.000693202018737793,0.00024121999740600586,0.00012862682342529297,0.00010287761688232422]"
factorial_eval_1200_v2,factorial_0367,6,0.9970100224018097,0.9960832893848419,0.9992837309837341,0.9985104401906332,0.9960959109614191,0.9961146921548917,0.9984760731458664,"[0.9992837309837341,0.9974192380905151,0.9966008067131042,0.9988283514976501,0.9957705140113831,0.9885970950126648]"
factorial_eval_1200_v2,factorial_0371,4,0.5,0.40942971408367157,0.5,0.5,0.431020353676575,0.45307214043790367,0.5,"[0.5,0.13771885633468628,0.5,0.5]"
factorial_eval_1200_v2,factorial_0375,4,0.002952873706817627,0.006470024585723877,0.019524037837982178,0.008476595083872477,0.0065302210504024835,0.006621647629980912,0.008612722158432007,"[0.004975616931915283,0.00045031309127807617,0.019524037837982178,0.0009301304817199707]"
factorial_eval_1200_v2,factorial_0379,4,0.9978400468826294,0.8739182651042938,0.9999929666519165,0.9985576868057251,0.9127109111496171,0.9464613749591007,0.998667374253273,"[0.9999929666519165,0.9982255101203918,0.5,0.9974545836448669]"
factorial_eval_1200_v2,factorial_0383,5,0.5,0.47243194580078124,0.9385039210319519,0.7491454680760702,0.5983578903901638,0.7179553099370848,0.8089324831962585,"[0.013827741146087646,0.10089558362960815,0.5,0.9385039210319519,0.8089324831962585]"
factorial_eval_1200_v2,factorial_0387,4,0.40247079730033875,0.3262917697429657,0.5,0.43498053153355914,0.36229269683492826,0.39956733652978477,0.4900330454111099,"[0.5,0.00022548437118530273,0.48671072721481323,0.31823086738586426]"
factorial_eval_1200_v2,factorial_0391,4,0.5,0.4904926121234894,0.8943642377853394,0.6314547459284464,0.5722381817441147,0.6687191851756568,0.5985910594463348,"[0.06760621070861816,0.5,0.8943642377853394,0.5]"
factorial_eval_1200_v2,factorial_0395,5,0.5748702883720398,0.6927945494651795,1.0,0.8582900961240133,0.7596913221241682,0.8403987788565168,1.0,"[1.0,1.0,0.512980580329895,0.5748702883720398,0.3761218786239624]"
factorial_eval_1200_v2,factorial_0399,3,0.5,0.6058317422866821,0.8564187288284302,0.6058317422866821,0.6394312434664458,0.6902140084845552,0.6782093644142151,"[0.8564187288284302,0.4610764980316162,0.5]"
factorial_eval_1200_v2,factorial_0403,3,0.003988027572631836,0.0173531969388326,0.04748576879501343,0.0173531969388326,0.01781350688701993,0.018519379534533132,0.025736898183822632,"[0.04748576879501343,0.0005857944488525391,0.003988027572631836]"
factorial_eval_1200_v2,factorial_0407,3,0.005118727684020996,0.004735807577768962,0.008111059665679932,0.004735807577768962,0.004744358573953722,0.00475717244641846,0.006614893674850464,"[0.000977635383605957,0.005118727684020996,0.008111059665679932]"
factorial_eval_1200_v2,factorial_0411,2,0.02112036943435669,0.02112036943435669,0.032966434955596924,0.02112036943435669,0.021260685576452616,0.02147098766872758,0.027043402194976807,"[0.032966434955596924,0.009274303913116455]"
factorial_eval_1200_v2,factorial_0415,2,0.0004189014434814453,0.0004189014434814453,0.0005049705505371094,0.0004189014434814453,0.00041890885137260876,0.00041891996320885796,0.00046193599700927734,"[0.0005049705505371094,0.00033283233642578125]"
factorial_eval_1200_v2,factorial_0419,2,0.0008614957332611084,0.0008614957332611084,0.0013355016708374023,0.0008614957332611084,0.0008617204148562837,0.000862057436807397,0.0010984987020492554,"[0.00038748979568481445,0.0013355016708374023]"
factorial_eval_1200_v2,factorial_0423,2,0.25273263454437256,0.25273263454437256,0.5,0.25273263454437256,0.3115329732278923,0.3775683715995826,0.3763663172721863,"[0.5,0.005465269088745117]"
factorial_eval_1200_v2,factorial_0427,3,0.5,0.5,0.5,0.5,0.5,0.5,0.5,"[0.5,0.5,0.5]"
factorial_eval_1200_v2,factorial_0431,4,0.0002021491527557373,0.0004389733076095581,0.0012478828430175781,0.0005507270495096842,0.00043919558176060125,0.00043952927909739653,0.0005163103342056274,"[0.00010371208190917969,0.0012478828430175781,0.00027245283126831055,0.00013184547424316406]"
factorial_eval_1200_v2,factorial_0435,3,0.8088541030883789,0.6256105105082194,0.9964818954467773,0.6256105105082194,0.7532405884752242,0.8442195034612492,0.9026679992675781,"[0.07149553298950195,0.9964818954467773,0.8088541030883789]"
factorial_eval_1200_v2,factorial_0439,3,0.9627273082733154,0.6538567344347636,0.9842604994773865,0.6538567344347636,0.8063143740188928,0.8935151076027067,0.973493903875351,"[0.014582395553588867,0.9627273082733154,0.9842604994773865]"
factorial_eval_1200_v2,factorial_0443,4,0.2724863588809967,0.264620304107666,0.5,0.3483242392539978,0.31816032303944497,0.3795765553246023,0.5,"[0.5,0.5,0.04497271776199341,0.013508498668670654]"
factorial_eval_1200_v2,factorial_0447,4,0.00045415759086608887,0.001207306981086731,0.003807544708251953,0.001571953296661377,0.0012096089482344658,0.0012130713689748399,0.0014646351337432861,"[0.003807544708251953,0.0006836652755737305,0.00022464990615844727,0.00011336803436279297]"
factorial_eval_1200_v2,factorial_0451,3,0.0009450316429138184,0.001965761184692383,0.004266202449798584,0.001965761184692383,0.001968420378074512,0.001972416633838907,0.002605617046356201,"[0.004266202449798584,0.0006860494613647461,0.0009450316429138184]"
factorial_eval_1200_v2,factorial_0455,4,0.00010973215103149414,0.0002361983060836792,0.000636756420135498,0.0002854069073994954,0.000236251975619844,0.00023633251544621743,0.00025226175785064697,"[9.5367431640625e-05,8.857250213623047e-05,0.00012409687042236328,0.000636756420135498]"
factorial_eval_1200_v2,factorial_0459,3,0.012630760669708252,0.014825383822123209,0.03084266185760498,0.014825383822123209,0.014976508091264783,0.01520425742412031,0.021736711263656616,"[0.03084266185760498,0.012630760669708252,0.0010027289390563965]"
factorial_eval_1200_v2,factorial_0463,2,0.2707459330558777,0.2707459330558777,0.5398770570755005,0.2707459330558777,0.3399284300972116,0.41436621199736995,0.4053114950656891,"[0.5398770570755005,0.0016148090362548828]"
factorial_eval_1200_v2,factorial_0467,5,0.008658945560455322,0.03567618131637573,0.11556786298751831,0.05808387200037638,0.0376477431594391,0.04079866175781183,0.05002480745315552,"[0.0038719773292541504,0.008658945560455322,0.00025731325149536133,0.11556786298751831,0.05002480745315552]"
factorial_eval_1200_v2,factorial_0471,3,0.005854249000549316,0.022213319937388103,0.059945523738861084,0.022213319937388103,0.022937899204818563,0.02405405090358658,0.0328998863697052,"[0.005854249000549316,0.0008401870727539062,0.059945523738861084]"
factorial_eval_1200_v2,factorial_0475,3,0.9819183349609375,0.6640808383623759,0.9990476965904236,0.6640808383623759,0.8219010737892745,0.9103188647168144,0.9904830157756805,"[0.011276483535766602,0.9990476965904236,0.9819183349609375]"
