DATASET,ID,WINDOW_COUNT,MEDIAN,MEAN,MAX,TOP3,LME_T2,LME_T5,Q75,WINDOW_SCORES
factorial_eval_1200_v2,factorial_0057,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5,"[0.5,0.5]"
factorial_eval_1200_v2,factorial_0061,2,0.9988236129283905,0.9988236129283905,0.9992109537124634,0.9988236129283905,0.9988237629612585,0.9988239880103637,0.9990172833204269,"[0.9992109537124634,0.9984362721443176]"
factorial_eval_1200_v2,factorial_0065,5,0.010196805000305176,0.03376104831695557,0.09266930818557739,0.05550487836201986,0.03518943881676844,0.037392373286200334,0.063648521900177,"[0.0020551085472106934,0.010196805000305176,0.00023549795150756836,0.09266930818557739,0.063648521900177]"
factorial_eval_1200_v2,factorial_0069,2,0.25040242075920105,0.25040242075920105,0.5,0.25040242075920105,0.31027383609193615,0.37720967821627155,0.3752012103796005,"[0.5,0.0008048415184020996]"
factorial_eval_1200_v2,factorial_0073,2,0.9988008439540863,0.9988008439540863,0.9988415837287903,0.9988008439540863,0.9988008456138155,0.9988008481034093,0.9988212138414383,"[0.9988415837287903,0.9987601041793823]"
factorial_eval_1200_v2,factorial_0077,4,0.9942513704299927,0.945925697684288,0.9997794032096863,0.9960940480232239,0.9529810850155265,0.9616664684798393,0.9991801083087921,"[0.7954206466674805,0.989522397518158,0.9997794032096863,0.9989803433418274]"
factorial_eval_1200_v2,factorial_0081,3,0.0007362961769104004,0.0005870461463928223,0.0009829998016357422,0.0005870461463928223,0.000587204892209806,0.0005874429302216071,0.0008596479892730713,"[4.184246063232422e-05,0.0009829998016357422,0.0007362961769104004]"
factorial_eval_1200_v2,factorial_0085,3,0.9999991655349731,0.9999990860621134,0.9999998807907104,0.9999990860621134,0.9999990860625808,0.9999990860632819,0.9999995231628418,"[0.9999982118606567,0.9999998807907104,0.9999991655349731]"
factorial_eval_1200_v2,factorial_0089,2,0.9389516413211823,0.9389516413211823,0.9868581295013428,0.9389516413211823,0.9412431700564667,0.9446351791025231,0.9629048854112625,"[0.9868581295013428,0.8910451531410217]"
factorial_eval_1200_v2,factorial_0093,3,0.16093063354492188,0.2731459140777588,0.6584515571594238,0.2731459140777588,0.355792316051659,0.46144643061173535,0.40969109535217285,"[0.6584515571594238,0.16093063354492188,5.555152893066406e-05]"
factorial_eval_1200_v2,factorial_0097,3,0.9999940395355225,0.9999945958455404,0.9999979734420776,0.9999945958455404,0.9999945958520995,0.9999945958619382,0.9999960064888,"[0.999991774559021,0.9999979734420776,0.9999940395355225]"
factorial_eval_1200_v2,factorial_0101,2,0.7302807569503784,0.7302807569503784,0.999451220035553,0.7302807569503784,0.7994825970596094,0.873935380759409,0.8648659884929657,"[0.46111029386520386,0.999451220035553]"
factorial_eval_1200_v2,factorial_0105,3,5.0067901611328125e-06,7.271766662597656e-06,1.2874603271484375e-05,7.271766662597656e-06,7.271782550350959e-06,7.271806382116782e-06,8.940696716308594e-06,"[3.933906555175781e-06,5.0067901611328125e-06,1.2874603271484375e-05]"
factorial_eval_1200_v2,factorial_0109,3,0.9964391589164734,0.9941062728563944,0.9973994493484497,0.9941062728563944,0.994122223897066,0.994146040750573,0.9969193041324615,"[0.9884802103042603,0.9973994493484497,0.9964391589164734]"
factorial_eval_1200_v2,factorial_0113,3,0.15375828742980957,0.25154149532318115,0.5614801049232483,0.25154149532318115,0.3045150253778559,0.3788392851325456,0.35761919617652893,"[0.5614801049232483,0.039386093616485596,0.15375828742980957]"
factorial_eval_1200_v2,factorial_0117,2,0.00011968612670898438,0.00011968612670898438,0.00015604496002197266,0.00011968612670898438,0.00011968744867373678,0.0001196894316208743,0.00013786554336547852,"[0.00015604496002197266,8.33272933959961e-05]"
factorial_eval_1200_v2,factorial_0121,3,0.9999175071716309,0.9998414119084676,0.999923586845398,0.9998414119084676,0.9998414244386963,0.999841443231564,0.9999205470085144,"[0.9999175071716309,0.999683141708374,0.999923586845398]"
factorial_eval_1200_v2,factorial_0125,2,0.5177640318870544,0.5177640318870544,0.9789676070213318,0.5177640318870544,0.7057648106092114,0.8423146880047969,0.7483658194541931,"[0.0565604567527771,0.9789676070213318]"
factorial_eval_1200_v2,factorial_0129,2,4.8041343688964844e-05,4.8041343688964844e-05,7.092952728271484e-05,4.8041343688964844e-05,4.804186755791215e-05,4.80426533613211e-05,5.9485435485839844e-05,"[7.092952728271484e-05,2.5153160095214844e-05]"
factorial_eval_1200_v2,factorial_0133,3,0.9985346794128418,0.8627027869224548,0.9989268183708191,0.8627027869224548,0.8958584516988523,0.9302303533341967,0.9987307488918304,"[0.5906468629837036,0.9989268183708191,0.9985346794128418]"
factorial_eval_1200_v2,factorial_0137,2,0.5541806519031525,0.5541806519031525,0.9994760155677795,0.5541806519031525,0.7307367716446498,0.8631619499590496,0.776828333735466,"[0.10888528823852539,0.9994760155677795]"
factorial_eval_1200_v2,factorial_0141,2,0.0007169246673583984,0.0007169246673583984,0.001134037971496582,0.0007169246673583984,0.0007170986508467026,0.0007173596258143124,0.0009254813194274902,"[0.00029981136322021484,0.001134037971496582]"
factorial_eval_1200_v2,factorial_0145,2,0.9991191327571869,0.9991191327571869,0.9993321299552917,0.9991191327571869,0.999119178124992,0.9991192461766815,0.9992256313562393,"[0.9993321299552917,0.998906135559082]"
factorial_eval_1200_v2,factorial_0149,3,0.9953535795211792,0.9952763915061951,0.9956781268119812,0.9952763915061951,0.9952765237352166,0.9952767220415067,0.9955158531665802,"[0.9953535795211792,0.9947974681854248,0.9956781268119812]"
factorial_eval_1200_v2,factorial_0153,2,3.49879264831543e-05,3.49879264831543e-05,5.2809715270996094e-05,3.49879264831543e-05,3.4988244099305165e-05,3.498872052355496e-05,4.3898820877075195e-05,"[5.2809715270996094e-05,1.71661376953125e-05]"
factorial_eval_1200_v2,factorial_0157,3,0.9741422533988953,0.9526922901471456,0.9990718364715576,0.9526922901471456,0.955048581959451,0.958382595517327,0.9866070449352264,"[0.9990718364715576,0.9741422533988953,0.8848627805709839]"
factorial_eval_1200_v2,factorial_0161,3,0.994721531867981,0.9944261113802592,0.9975425004959106,0.9944261113802592,0.9944332557937527,0.994443964226997,0.9961320161819458,"[0.994721531867981,0.9975425004959106,0.991014301776886]"
factorial_eval_1200_v2,factorial_0165,2,0.00023621320724487305,0.00023621320724487305,0.000273287296295166,0.00023621320724487305,0.0002362145817329421,0.00023621664346503836,0.00025475025177001953,"[0.000273287296295166,0.00019913911819458008]"
factorial_eval_1200_v2,factorial_0169,2,0.9991740584373474,0.9991740584373474,0.9997429251670837,0.9991740584373474,0.9991743820466338,0.999174867459647,0.9994584918022156,"[0.9997429251670837,0.9986051917076111]"
factorial_eval_1200_v2,factorial_0173,3,0.0009238719940185547,0.0012047489484151204,0.0019538402557373047,0.0012047489484151204,0.0012050354321599135,0.0012054654035213177,0.0014388561248779297,"[0.000736534595489502,0.0009238719940185547,0.0019538402557373047]"
factorial_eval_1200_v2,factorial_0177,3,0.0003922581672668457,0.00040326515833536786,0.0007607936859130859,0.00040326515833536786,0.00040334783423346413,0.0004034718514448851,0.0005765259265899658,"[5.6743621826171875e-05,0.0007607936859130859,0.0003922581672668457]"
factorial_eval_1200_v2,factorial_0181,3,0.9479258060455322,0.8904175957043966,0.976005494594574,0.8904175957043966,0.9002714287856095,0.9128567559487003,0.9619656503200531,"[0.7473214864730835,0.9479258060455322,0.976005494594574]"
factorial_eval_1200_v2,factorial_0185,2,0.5303506851196289,0.5303506851196289,0.577241837978363,0.5303506851196289,0.5325462497856212,0.5357980009972414,0.553796261548996,"[0.4834595322608948,0.577241837978363]"
factorial_eval_1200_v2,factorial_0189,5,7.772445678710938e-05,0.00012114048004150391,0.0003044605255126953,0.0001630385716756185,0.00012114922259212773,0.00012116233919673964,0.00010693073272705078,"[0.0003044605255126953,6.592273712158203e-05,0.00010693073272705078,5.066394805908203e-05,7.772445678710938e-05]"
factorial_eval_1200_v2,factorial_0193,4,0.9995673298835754,0.999568909406662,0.9999885559082031,0.9997077385584513,0.9995690819362478,0.999569340730393,0.9999821186065674,"[0.9999885559082031,0.9999799728393555,0.9991546869277954,0.999152421951294]"
factorial_eval_1200_v2,factorial_0197,3,0.0038276314735412598,0.00431366761525472,0.0059950947761535645,0.00431366761525472,0.004315165728114131,0.0043174153249209354,0.004911363124847412,"[0.003118276596069336,0.0059950947761535645,0.0038276314735412598]"
factorial_eval_1200_v2,factorial_0201,5,0.0011527538299560547,0.20035231113433838,0.5,0.33371758460998535,0.2617775259352719,0.3400298011435976,0.5,"[0.0011527538299560547,0.0004886388778686523,0.0001201629638671875,0.5,0.5]"
factorial_eval_1200_v2,factorial_0205,4,0.7658329904079437,0.7573616206645966,0.9977805018424988,0.8431488275527954,0.8109670599037088,0.8723910559938443,0.9901537299156189,"[0.9977805018424988,0.5440545082092285,0.9876114726066589,0.5]"
factorial_eval_1200_v2,factorial_0209,3,0.010454833507537842,0.33826788266499835,0.9988152980804443,0.33826788266499835,0.5712522477367443,0.7818950851831928,0.5046350657939911,"[0.0055335164070129395,0.010454833507537842,0.9988152980804443]"
factorial_eval_1200_v2,factorial_0213,4,0.0009631514549255371,0.12550660967826843,0.5,0.16730876763661703,0.17904176953108675,0.2669036430998097,0.12626032531261444,"[0.00024586915969848633,0.0016804337501525879,0.00010013580322265625,0.5]"
factorial_eval_1200_v2,factorial_0217,4,0.9642966985702515,0.9151816666126251,0.9999938011169434,0.9761957327524821,0.9263489481349699,0.9398901593465674,0.9999480247497559,"[0.7321394681930542,0.9286606311798096,0.9999327659606934,0.9999938011169434]"
factorial_eval_1200_v2,factorial_0221,3,0.01628720760345459,0.3015095591545105,0.8877965211868286,0.3015095591545105,0.4865108235172544,0.672943114723191,0.4520418643951416,"[0.01628720760345459,0.000444948673248291,0.8877965211868286]"
factorial_eval_1200_v2,factorial_0225,3,0.024132490158081055,0.18232999245325723,0.5,0.18232999245325723,0.23651063378225673,0.31416453356398155,0.2620662450790405,"[0.5,0.024132490158081055,0.022857487201690674]"
factorial_eval_1200_v2,factorial_0229,3,0.999910831451416,0.9989631374677023,0.9999716281890869,0.9989631374677023,0.9989650501648115,0.9989679145125541,0.9999412298202515,"[0.9970069527626038,0.9999716281890869,0.999910831451416]"
factorial_eval_1200_v2,factorial_0233,4,0.2556188106536865,0.36657777428627014,0.953226625919342,0.4881547490755717,0.5268086391913929,0.6988208400451584,0.6128937304019928,"[0.953226625919342,0.4994494318962097,0.01178818941116333,0.0018468499183654785]"
factorial_eval_1200_v2,factorial_0237,4,0.2506646513938904,0.2503715455532074,0.5,0.33377643426259357,0.31025730256898865,0.37720504255733023,0.5,"[0.0013293027877807617,0.00015687942504882812,0.5,0.5]"
factorial_eval_1200_v2,factorial_0241,4,0.9999531507492065,0.9997676312923431,0.999998927116394,0.999968409538269,0.9997677535823036,0.9997679368977744,0.9999987483024597,"[0.999998927116394,0.9999986886978149,0.9999076128005981,0.9991652965545654]"
factorial_eval_1200_v2,factorial_0245,5,0.08466815948486328,0.4192411541938782,0.9998195767402649,0.6945550044377645,0.6397183838774811,0.8186515215425132,0.9991772770881653,"[0.9998195767402649,0.9991772770881653,0.08466815948486328,0.008306920528411865,0.004233837127685547]"
factorial_eval_1200_v2,factorial_0249,4,0.0005700886249542236,0.0006923526525497437,0.0014702081680297852,0.0008701284726460775,0.0006926457961217067,0.0006930856499535773,0.0010618865489959717,"[0.0014702081680297852,0.0009257793426513672,0.00021439790725708008,0.0001590251922607422]"
factorial_eval_1200_v2,factorial_0253,5,0.9930229187011719,0.9749654412269593,0.9997372031211853,0.9969298839569092,0.9764274790852417,0.9784111964401324,0.9980295300483704,"[0.9980295300483704,0.9997372031211853,0.986472487449646,0.9930229187011719,0.8975650668144226]"
factorial_eval_1200_v2,factorial_0257,3,0.043330609798431396,0.19474353392918906,0.5,0.19474353392918906,0.24470371344292097,0.31718360870971696,0.2716653048992157,"[0.5,0.04089999198913574,0.043330609798431396]"
factorial_eval_1200_v2,factorial_0261,4,0.0003153681755065918,0.0003542304039001465,0.0007016658782958984,0.00044413407643636066,0.0003542796349619455,0.00035435349538932663,0.00042298436164855957,"[8.45193862915039e-05,0.0003006458282470703,0.0007016658782958984,0.0003300905227661133]"
factorial_eval_1200_v2,factorial_0265,5,0.99970942735672,0.9780591249465942,1.0,0.9999025464057922,0.9796214526288557,0.9817280450432563,0.9999982118606567,"[0.9999982118606567,1.0,0.99970942735672,0.9930229187011719,0.8975650668144226]"
factorial_eval_1200_v2,factorial_0269,4,0.001363903284072876,0.020808786153793335,0.08029603958129883,0.027674615383148193,0.022019668796034786,0.02394694289271455,0.021654412150382996,"[0.08029603958129883,0.00021129846572875977,0.0021072030067443848,0.0006206035614013672]"
factorial_eval_1200_v2,factorial_0273,5,5.424022674560547e-05,7.442235946655273e-05,0.00017589330673217773,0.00011310974756876628,7.442613268809324e-05,7.443179284511844e-05,0.00010919570922851562,"[5.424022674560547e-05,5.9604644775390625e-06,2.682209014892578e-05,0.00017589330673217773,0.00010919570922851562]"
factorial_eval_1200_v2,factorial_0277,3,0.9979877471923828,0.9956935048103333,0.9999284744262695,0.9956935048103333,0.9957154053205836,0.9957480943819796,0.9989581108093262,"[0.9979877471923828,0.9999284744262695,0.9891642928123474]"
factorial_eval_1200_v2,factorial_0281,4,0.9999796748161316,0.8749882280826569,0.9999935626983643,0.9999843041102091,0.9139804882839134,0.9478471131479488,0.9999836385250092,"[0.5,0.9999790191650391,0.9999803304672241,0.9999935626983643]"
factorial_eval_1200_v2,factorial_0285,3,0.009052693843841553,0.048549771308898926,0.1363520622253418,0.048549771308898926,0.052520893026100204,0.05877668389525337,0.07270237803459167,"[0.1363520622253418,0.009052693843841553,0.00024455785751342773]"
factorial_eval_1200_v2,factorial_0289,4,0.9999793767929077,0.9998932480812073,0.9999977350234985,0.9999854962031046,0.9998932737691718,0.9998933122894498,0.9999948740005493,"[0.9999648332595825,0.9999977350234985,0.9999939203262329,0.9996165037155151]"
factorial_eval_1200_v2,factorial_0293,4,0.9999258518218994,0.8749580681324005,0.9999805688858032,0.9999440908432007,0.9139446695481447,0.9478079756672448,0.9999722540378571,"[0.5,0.9998822212219238,0.999969482421875,0.9999805688858032]"
factorial_eval_1200_v2,factorial_0297,4,0.3077355623245239,0.3940019905567169,0.9390186667442322,0.51816326379776,0.5307449882075518,0.6875804664253513,0.609754666686058,"[0.5,0.9390186667442322,0.021518170833587646,0.11547112464904785]"
factorial_eval_1200_v2,factorial_0301,4,0.745005875825882,0.7452655285596848,0.9910503625869751,0.8270207047462463,0.803152777425708,0.8684144113803415,0.9902714043855667,"[0.9900117516517639,0.9910503625869751,0.5,0.5]"
factorial_eval_1200_v2,factorial_0305,4,0.5,0.49598731100559235,0.9834234714508057,0.6611411571502686,0.6113623773626671,0.7402306055844096,0.6208558678627014,"[0.5,0.5,0.9834234714508057,0.0005257725715637207]"
factorial_eval_1200_v2,factorial_0309,5,0.0015169978141784668,0.10286959409713745,0.5,0.17115946610768637,0.14985015803709972,0.23580597209916662,0.011961400508880615,"[0.011961400508880615,0.00027114152908325195,0.5,0.0005984306335449219,0.0015169978141784668]"
factorial_eval_1200_v2,factorial_0313,5,0.5,0.6999972581863403,0.9999979734420776,0.8333287636439005,0.7615641647356204,0.8399591911405224,0.999988317489624,"[0.999988317489624,0.9999979734420776,0.5,0.5,0.5]"
factorial_eval_1200_v2,factorial_0317,5,0.5,0.3065311312675476,0.5,0.5,0.35754229101475943,0.4093904205996025,0.5,"[0.5,0.0279998779296875,0.004655778408050537,0.5,0.5]"
factorial_eval_1200_v2,factorial_0321,4,0.2503720819950104,0.25018782913684845,0.5,0.3335813879966736,0.3101583478394908,0.37717705804297863,0.5,"[0.5,0.5,7.152557373046875e-06,0.000744163990020752]"
factorial_eval_1200_v2,factorial_0325,5,0.5,0.5933744311332703,1.0,0.8333284060160319,0.7143076971950916,0.830384530233325,0.9999852180480957,"[0.06700897216796875,0.39987796545028687,0.5,1.0,0.9999852180480957]"
factorial_eval_1200_v2,factorial_0329,4,0.9552707672119141,0.7315551936626434,0.998400866985321,0.9696474671363831,0.851035059119322,0.9152704819710493,0.9897753298282623,"[0.998400866985321,0.9869001507759094,0.9236413836479187,0.01727837324142456]"
factorial_eval_1200_v2,factorial_0333,5,0.5,0.3301368117332458,0.5,0.5,0.3707777341859885,0.41381593875982003,0.5,"[0.016927123069763184,0.13375693559646606,0.5,0.5,0.5]"
factorial_eval_1200_v2,factorial_0337,5,0.9752189517021179,0.6602232813835144,0.9998629093170166,0.9915879368782043,0.7961486882417883,0.8918579643084245,0.9996819496154785,"[0.9996819496154785,0.9998629093170166,0.15753692388534546,0.16881567239761353,0.9752189517021179]"
factorial_eval_1200_v2,factorial_0341,5,0.21761399507522583,0.20296438932418823,0.5,0.33661262194315594,0.23920846847498795,0.29160104163767375,0.29222387075424194,"[0.0027281641960144043,0.5,0.0022559165954589844,0.21761399507522583,0.29222387075424194]"
factorial_eval_1200_v2,factorial_0345,4,0.00616493821144104,0.1281318962574005,0.5,0.17077662547429404,0.18089677039371832,0.26761580471672464,0.13370797038078308,"[0.011610627174377441,0.0007192492485046387,0.5,0.0001977086067199707]"
factorial_eval_1200_v2,factorial_0349,4,0.7764009833335876,0.7748806327581406,0.9999884366989136,0.8509301344553629,0.8239297885970057,0.8813774390567856,0.9999800324440002,"[0.9999772310256958,0.9999884366989136,0.5528247356414795,0.5467321276664734]"
factorial_eval_1200_v2,factorial_0353,5,0.010033965110778809,0.20384416580200196,0.5,0.3366779883702596,0.26385876766119093,0.3406797447141589,0.5,"[0.5,0.5,0.005331873893737793,0.003854990005493164,0.010033965110778809]"
factorial_eval_1200_v2,factorial_0357,5,0.00030362606048583984,0.2001226544380188,0.5,0.33343454202016193,0.2616412895731728,0.3399877198254993,0.5,"[0.5,0.00030362606048583984,0.5,2.0742416381835938e-05,0.00028890371322631836]"
factorial_eval_1200_v2,factorial_0361,5,0.9969757795333862,0.9971044778823852,0.9995861649513245,0.9984889626502991,0.9971085206443207,0.9971145795167509,0.9989049434661865,"[0.9960713386535645,0.9995861649513245,0.9989049434661865,0.9969757795333862,0.9939841628074646]"
factorial_eval_1200_v2,factorial_0365,4,0.07094842195510864,0.11357323825359344,0.3115931749343872,0.15116333961486816,0.13057320641376124,0.15720447672877438,0.18321728706359863,"[0.0008029341697692871,0.0014715194702148438,0.3115931749343872,0.14042532444000244]"
factorial_eval_1200_v2,factorial_0369,3,0.00040453672409057617,0.1668263872464498,0.5,0.1668263872464498,0.22651779247211834,0.3107130315704615,0.2502022683620453,"[0.5,0.00040453672409057617,7.462501525878906e-05]"
factorial_eval_1200_v2,factorial_0373,5,0.9904218912124634,0.8487250924110412,0.9999796152114868,0.9959154725074768,0.906585750145794,0.9451935274208603,0.9973449110984802,"[0.29254430532455444,0.9633347392082214,0.9973449110984802,0.9999796152114868,0.9904218912124634]"
factorial_eval_1200_v2,factorial_0377,5,0.03438925743103027,0.2089419484138489,0.5,0.34479641914367676,0.26698939815334455,0.34171168137998054,0.5,"[0.003111422061920166,0.007209062576293945,0.5,0.5,0.03438925743103027]"
factorial_eval_1200_v2,factorial_0381,4,0.2820766568183899,0.2622464895248413,0.46280038356781006,0.3423178990681966,0.287172405050607,0.3189867159897374,0.36674994230270386,"[0.02203226089477539,0.22942018508911133,0.46280038356781006,0.33473312854766846]"
factorial_eval_1200_v2,factorial_0385,4,0.9970760643482208,0.9358825981616974,0.9998975992202759,0.9980165759722391,0.9464947734452733,0.958866342340323,0.9998589754104614,"[0.9998975992202759,0.9998461008071899,0.9943060278892517,0.749480664730072]"
factorial_eval_1200_v2,factorial_0389,5,0.5,0.5023193001747132,0.999923586845398,0.8332359194755554,0.680899998020086,0.8259763265089569,0.9997841715812683,"[0.999923586845398,0.9997841715812683,0.5,0.0018355250358581543,0.01005321741104126]"
factorial_eval_1200_v2,factorial_0393,4,0.0012587010860443115,0.1256478875875473,0.5,0.16750580072402954,0.1791409992927228,0.26694129334205724,0.12678013741970062,"[0.00237351655960083,0.00014388561248779297,0.5,7.414817810058594e-05]"
factorial_eval_1200_v2,factorial_0397,4,0.9704451262950897,0.9498939961194992,0.9987456798553467,0.9798786441485087,0.9526518335419956,0.9564056569182802,0.9830129146575928,"[0.9631215929985046,0.8599400520324707,0.9777686595916748,0.9987456798553467]"
factorial_eval_1200_v2,factorial_0401,2,0.015982747077941895,0.015982747077941895,0.029547810554504395,0.015982747077941895,0.016166735456142278,0.01644242216919624,0.022765278816223145,"[0.0024176836013793945,0.029547810554504395]"
factorial_eval_1200_v2,factorial_0405,3,0.03449273109436035,0.12246809403101604,0.3281272053718567,0.12246809403101604,0.14491415913246677,0.179785184186767,0.18130996823310852,"[0.004784345626831055,0.03449273109436035,0.3281272053718567]"
factorial_eval_1200_v2,factorial_0409,2,0.7885542809963226,0.7885542809963226,0.934002161026001,0.7885542809963226,0.8094175726132999,0.8373474304681897,0.8612782210111618,"[0.6431064009666443,0.934002161026001]"
factorial_eval_1200_v2,factorial_0413,2,0.0009512901306152344,0.0009512901306152344,0.001132965087890625,0.0009512901306152344,0.0009513231364045833,0.0009513726450791407,0.0010421276092529297,"[0.0007696151733398438,0.001132965087890625]"
factorial_eval_1200_v2,factorial_0417,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5,"[0.5,0.5]"
factorial_eval_1200_v2,factorial_0421,3,0.17288923263549805,0.15603423118591309,0.2019609808921814,0.15603423118591309,0.15811134299047472,0.16108022777113445,0.18742510676383972,"[0.17288923263549805,0.09325248003005981,0.2019609808921814]"
factorial_eval_1200_v2,factorial_0425,3,0.10567617416381836,0.2487502098083496,0.6376911401748657,0.2487502098083496,0.331447118432972,0.4391606582397204,0.37168365716934204,"[0.002883315086364746,0.6376911401748657,0.10567617416381836]"
factorial_eval_1200_v2,factorial_0429,2,0.998463898897171,0.998463898897171,0.9989926218986511,0.998463898897171,0.9984641784451312,0.9984645977663877,0.9987282603979111,"[0.9979351758956909,0.9989926218986511]"
factorial_eval_1200_v2,factorial_0433,3,0.5,0.5,0.5,0.5,0.5,0.5,0.5,"[0.5,0.5,0.5]"
factorial_eval_1200_v2,factorial_0437,4,0.5,0.47687792778015137,0.5,0.5,0.47843190322680146,0.4805735677608826,0.5,"[0.40751171112060547,0.5,0.5,0.5]"
factorial_eval_1200_v2,factorial_0441,3,0.01848500967025757,0.019857267538706463,0.025161147117614746,0.019857267538706463,0.019872443793565196,0.019895278191129722,0.021823078393936157,"[0.025161147117614746,0.01592564582824707,0.01848500967025757]"
factorial_eval_1200_v2,factorial_0445,3,0.9930290579795837,0.6975994904836019,0.9955328702926636,0.6975994904836019,0.83202250539228,0.9143560402576828,0.9942809641361237,"[0.9930290579795837,0.9955328702926636,0.10423654317855835]"
factorial_eval_1200_v2,factorial_0449,3,0.3244835138320923,0.34779147307078045,0.5,0.34779147307078045,0.36144293602821687,0.38176393378237233,0.41224175691604614,"[0.5,0.3244835138320923,0.21889090538024902]"
factorial_eval_1200_v2,factorial_0453,3,0.0003447532653808594,0.0003418127695719401,0.00034487247467041016,0.0003418127695719401,0.0003418127875755138,0.00034181281458065405,0.00034481287002563477,"[0.00034487247467041016,0.0003447532653808594,0.0003358125686645508]"
factorial_eval_1200_v2,factorial_0457,2,0.04095765948295593,0.04095765948295593,0.06452745199203491,0.04095765948295593,0.041512988977535074,0.04234329435240993,0.05274255573749542,"[0.017387866973876953,0.06452745199203491]"
factorial_eval_1200_v2,factorial_0461,2,0.002119094133377075,0.002119094133377075,0.0028135180473327637,0.002119094133377075,0.002119576357794329,0.002120299692385456,0.0024663060903549194,"[0.0014246702194213867,0.0028135180473327637]"
factorial_eval_1200_v2,factorial_0465,2,0.4455309808254242,0.4455309808254242,0.5,0.4455309808254242,0.4484920051518435,0.4528582485862521,0.4727654904127121,"[0.5,0.3910619616508484]"
factorial_eval_1200_v2,factorial_0469,3,0.00023382902145385742,0.0001976490020751953,0.00023478269577026367,0.0001976490020751953,0.00019765168961134852,0.00019765572066934305,0.00023430585861206055,"[0.00012433528900146484,0.00023382902145385742,0.00023478269577026367]"
factorial_eval_1200_v2,factorial_0473,2,0.011280745267868042,0.011280745267868042,0.015442073345184326,0.011280745267868042,0.011298061719327847,0.011324033773037753,0.013361409306526184,"[0.007119417190551758,0.015442073345184326]"
factorial_eval_1200_v2,factorial_0477,3,0.30457645654678345,0.30568408966064453,0.36169111728668213,0.30568408966064453,0.3077349068021425,0.31079215020111384,0.3331337869167328,"[0.36169111728668213,0.30457645654678345,0.250784695148468]"
