MODEL,PARENT_ID,CHANNEL,TASK,LABEL,CLEAN_PROB,CHANNEL_PROB,SCORE_DELTA,SIGNED_DELTA
anchor,cmbv6_0036,g711_ulaw,VOICE,0,0.2061430584,0.2866493873,0.08050632890000001,-0.08050632890000001
anchor,cmbv6_0037,g711_ulaw,VOICE,0,0.1068716612,0.5616166449,0.45474498369999994,-0.45474498369999994
anchor,cmbv6_0038,g711_ulaw,VOICE,0,0.1845664493,0.2062116738,0.021645224500000004,-0.021645224500000004
anchor,cmbv6_0039,g711_ulaw,VOICE,0,0.4615892915,0.3820590102,-0.0795302813,0.0795302813
anchor,cmbv6_0040,g711_ulaw,VOICE,1,0.8374939961,0.7835877639,-0.053906232200000015,-0.053906232200000015
anchor,cmbv6_0041,g711_ulaw,VOICE,1,0.9358373374,0.9179540427,-0.01788329469999994,-0.01788329469999994
anchor,cmbv6_0042,g711_ulaw,VOICE,1,0.9303459835,0.9540569073,0.02371092380000006,0.02371092380000006
anchor,cmbv6_0043,g711_ulaw,VOICE,1,0.9522941326,0.9304508124,-0.021843320199999905,-0.021843320199999905
anchor,cmbv6_0044,g711_ulaw,VOICE,1,0.8974553449,0.9222204066,0.024765061700000035,0.024765061700000035
anchor,cmbv6_0045,g711_ulaw,VOICE,1,0.9262850751,0.9199122085,-0.006372866600000027,-0.006372866600000027
anchor,cmbv6_0046,g711_ulaw,VOICE,1,0.8664898211,0.8598954239,-0.006594397199999991,-0.006594397199999991
anchor,cmbv6_0047,g711_ulaw,VOICE,1,0.9451819982,0.9393296521,-0.005852346100000072,-0.005852346100000072
anchor,cmbv6_0000,g711_ulaw,MUSIC,0,0.2461817114,0.2316257726,-0.014555938800000001,0.014555938800000001
anchor,cmbv6_0001,g711_ulaw,MUSIC,0,0.0033008022,0.0017902476,-0.0015105545999999999,0.0015105545999999999
anchor,cmbv6_0002,g711_ulaw,MUSIC,0,0.1178327077,0.1750959744,0.057263266699999996,-0.057263266699999996
anchor,cmbv6_0003,g711_ulaw,MUSIC,0,0.0696277717,0.0132227954,-0.05640497629999999,0.05640497629999999
anchor,cmbv6_0004,g711_ulaw,MUSIC,1,0.8233242005,0.6004828074,-0.22284139309999995,-0.22284139309999995
anchor,cmbv6_0005,g711_ulaw,MUSIC,1,0.9519534064,0.7511458856,-0.20080752080000008,-0.20080752080000008
anchor,cmbv6_0006,g711_ulaw,MUSIC,1,0.3891334513,0.059859442,-0.3292740093,-0.3292740093
anchor,cmbv6_0007,g711_ulaw,MUSIC,1,0.1636725594,0.0645684606,-0.0991040988,-0.0991040988
anchor,cmbv6_0008,g711_ulaw,MUSIC,0,0.0532263655,0.0142204097,-0.0390059558,0.0390059558
anchor,cmbv6_0009,g711_ulaw,MUSIC,0,0.01438016,0.0027044695,-0.011675690499999999,0.011675690499999999
anchor,cmbv6_0010,g711_ulaw,MUSIC,0,0.2351467962,0.4093177318,0.17417093559999997,-0.17417093559999997
anchor,cmbv6_0011,g711_ulaw,MUSIC,0,0.4115822184,0.0352912592,-0.3762909592,0.3762909592
anchor,cmbv6_0012,g711_ulaw,MUSIC,1,0.9042408167,0.7415867654,-0.1626540513,-0.1626540513
anchor,cmbv6_0013,g711_ulaw,MUSIC,1,0.9226447547,0.5493096259,-0.37333512879999997,-0.37333512879999997
anchor,cmbv6_0014,g711_ulaw,MUSIC,1,0.8054954643,0.1585729727,-0.6469224915999999,-0.6469224915999999
anchor,cmbv6_0015,g711_ulaw,MUSIC,1,0.6351253758,0.0331757542,-0.6019496216,-0.6019496216
anchor,cmbv6_0016,g711_ulaw,MUSIC,0,0.5467352438,0.3425444301,-0.20419081370000003,0.20419081370000003
anchor,cmbv6_0017,g711_ulaw,MUSIC,0,0.1850993815,0.1750496671,-0.010049714399999993,0.010049714399999993
anchor,cmbv6_0018,g711_ulaw,MUSIC,0,0.1151228113,0.1156112188,0.000488407499999996,-0.000488407499999996
anchor,cmbv6_0019,g711_ulaw,MUSIC,0,0.5271844092,0.3345733949,-0.1926110143,0.1926110143
anchor,cmbv6_0020,g711_ulaw,MUSIC,1,0.7771234899,0.5768594693,-0.20026402060000004,-0.20026402060000004
anchor,cmbv6_0021,g711_ulaw,MUSIC,1,0.908388747,0.6437991685,-0.2645895785000001,-0.2645895785000001
anchor,cmbv6_0022,g711_ulaw,MUSIC,1,0.1644770815,0.0887867585,-0.07569032300000002,-0.07569032300000002
anchor,cmbv6_0023,g711_ulaw,MUSIC,1,0.2839052335,0.3698513056,0.08594607209999999,0.08594607209999999
anchor,cmbv6_0024,g711_ulaw,MUSIC,0,0.0248893826,0.0440242873,0.0191349047,-0.0191349047
anchor,cmbv6_0025,g711_ulaw,MUSIC,0,0.0465510885,0.0297387411,-0.016812347399999997,0.016812347399999997
anchor,cmbv6_0026,g711_ulaw,MUSIC,0,0.1003236443,0.0670689874,-0.0332546569,0.0332546569
anchor,cmbv6_0027,g711_ulaw,MUSIC,0,0.5349639519,0.2887199833,-0.24624396860000003,0.24624396860000003
anchor,cmbv6_0028,g711_ulaw,MUSIC,1,0.9688105535,0.6246674141,-0.34414313939999996,-0.34414313939999996
anchor,cmbv6_0029,g711_ulaw,MUSIC,1,0.9154555863,0.548228177,-0.3672274093,-0.3672274093
anchor,cmbv6_0030,g711_ulaw,MUSIC,1,0.8427089477,0.8056656437,-0.037043304,-0.037043304
anchor,cmbv6_0031,g711_ulaw,MUSIC,1,0.9637192592,0.7438441515,-0.21987510769999996,-0.21987510769999996
anchor,cmbv6_0032,g711_ulaw,MUSIC,0,0.1343028532,0.1564446187,0.02214176550000002,-0.02214176550000002
anchor,cmbv6_0033,g711_ulaw,MUSIC,0,0.5266115007,0.2562816976,-0.27032980309999993,0.27032980309999993
anchor,cmbv6_0034,g711_ulaw,MUSIC,0,0.2850849081,0.2942514835,0.009166575400000043,-0.009166575400000043
anchor,cmbv6_0035,g711_ulaw,MUSIC,0,0.423197126,0.3968440913,-0.0263530347,0.0263530347
anchor,cmbv6_0036,g711_ulaw,MUSIC,1,0.903953923,0.7092428735,-0.19471104949999996,-0.19471104949999996
anchor,cmbv6_0037,g711_ulaw,MUSIC,1,0.8306034965,0.6703995716,-0.16020392490000002,-0.16020392490000002
anchor,cmbv6_0038,g711_ulaw,MUSIC,1,0.8165312046,0.6480958181,-0.1684353864999999,-0.1684353864999999
anchor,cmbv6_0039,g711_ulaw,MUSIC,1,0.8444277032,0.7748983329,-0.06952937030000006,-0.06952937030000006
anchor,cmbv6_0040,g711_ulaw,MUSIC,0,0.2528344534,0.1019202308,-0.15091422259999998,0.15091422259999998
anchor,cmbv6_0041,g711_ulaw,MUSIC,0,0.7367771844,0.2792838154,-0.4574933689999999,0.4574933689999999
anchor,cmbv6_0042,g711_ulaw,MUSIC,0,0.3483470933,0.2303380133,-0.11800908000000002,0.11800908000000002
anchor,cmbv6_0043,g711_ulaw,MUSIC,0,0.7288033843,0.31712203,-0.4116813543,0.4116813543
anchor,cmbv6_0044,g711_ulaw,MUSIC,1,0.9562144968,0.8544821772,-0.10173231960000007,-0.10173231960000007
anchor,cmbv6_0045,g711_ulaw,MUSIC,1,0.9540403719,0.8646583844,-0.08938198750000004,-0.08938198750000004
anchor,cmbv6_0046,g711_ulaw,MUSIC,1,0.920448937,0.7017212982,-0.2187276388,-0.2187276388
anchor,cmbv6_0047,g711_ulaw,MUSIC,1,0.9462876882,0.920842855,-0.025444833200000017,-0.025444833200000017
anchor,cmbv6_0000,g722_wb,FILE,0,0.3582100232,0.2668821157,-0.09132790750000003,0.09132790750000003
anchor,cmbv6_0001,g722_wb,FILE,0,0.3929804886,0.4394184141,0.04643792549999998,-0.04643792549999998
anchor,cmbv6_0002,g722_wb,FILE,0,0.4464424862,0.477833539,0.031391052799999986,-0.031391052799999986
anchor,cmbv6_0003,g722_wb,FILE,0,0.6348744964,0.6425069373,0.007632440899999926,-0.007632440899999926
anchor,cmbv6_0004,g722_wb,FILE,1,0.8163262363,0.9379389986,0.12161276229999995,0.12161276229999995
anchor,cmbv6_0005,g722_wb,FILE,1,0.8266356149,0.8271047657,0.00046915079999998444,0.00046915079999998444
anchor,cmbv6_0006,g722_wb,FILE,1,0.6553841695,0.7326461695,0.07726200000000005,0.07726200000000005
anchor,cmbv6_0007,g722_wb,FILE,1,0.7183083815,0.7436394137,0.025331032199999992,0.025331032199999992
anchor,cmbv6_0008,g722_wb,FILE,1,0.9705183323,0.96826864,-0.002249692299999939,-0.002249692299999939
anchor,cmbv6_0009,g722_wb,FILE,1,0.9942910267,0.9950259217,0.0007348950000000132,0.0007348950000000132
anchor,cmbv6_0010,g722_wb,FILE,1,0.9041864448,0.89098895,-0.013197494799999987,-0.013197494799999987
anchor,cmbv6_0011,g722_wb,FILE,1,0.9758702687,0.9796253544,0.0037550856999999382,0.0037550856999999382
anchor,cmbv6_0012,g722_wb,FILE,1,0.9928988417,0.9904358992,-0.0024629425000000094,-0.0024629425000000094
anchor,cmbv6_0013,g722_wb,FILE,1,0.9809049291,0.9862701574,0.005365228299999969,0.005365228299999969
anchor,cmbv6_0014,g722_wb,FILE,1,0.9916526262,0.9907720374,-0.0008805888000000817,-0.0008805888000000817
anchor,cmbv6_0015,g722_wb,FILE,1,0.9848102901,0.9856851868,0.0008748966999999608,0.0008748966999999608
anchor,cmbv6_0016,g722_wb,FILE,0,0.8436056068,0.8939562219,0.05035061510000005,-0.05035061510000005
anchor,cmbv6_0017,g722_wb,FILE,0,0.6771404736,0.7755169138,0.09837644020000003,-0.09837644020000003
anchor,cmbv6_0018,g722_wb,FILE,0,0.2747021344,0.4096973198,0.1349951854,-0.1349951854
anchor,cmbv6_0019,g722_wb,FILE,0,0.9154829131,0.9339838742,0.01850096109999999,-0.01850096109999999
anchor,cmbv6_0020,g722_wb,FILE,1,0.9380358556,0.9044640323,-0.03357182329999997,-0.03357182329999997
anchor,cmbv6_0021,g722_wb,FILE,1,0.8693906977,0.9363972665,0.0670065688,0.0670065688
anchor,cmbv6_0022,g722_wb,FILE,1,0.3556007822,0.2929090618,-0.06269172040000004,-0.06269172040000004
anchor,cmbv6_0023,g722_wb,FILE,1,0.7469498134,0.7698264718,0.022876658399999972,0.022876658399999972
anchor,cmbv6_0024,g722_wb,FILE,1,0.8374216209,0.9351843533,0.0977627324,0.0977627324
anchor,cmbv6_0025,g722_wb,FILE,1,0.9261941762,0.9233547232,-0.002839452999999992,-0.002839452999999992
anchor,cmbv6_0026,g722_wb,FILE,1,0.9454233382,0.9688083475,0.02338500929999998,0.02338500929999998
anchor,cmbv6_0027,g722_wb,FILE,1,0.9892407547,0.9888469766,-0.00039377809999996405,-0.00039377809999996405
anchor,cmbv6_0028,g722_wb,FILE,1,0.9917469408,0.9921710581,0.00042411729999991543,0.00042411729999991543
anchor,cmbv6_0029,g722_wb,FILE,1,0.98199838,0.9886922966,0.006693916600000072,0.006693916600000072
anchor,cmbv6_0030,g722_wb,FILE,1,0.976832295,0.9786615779,0.001829282899999951,0.001829282899999951
anchor,cmbv6_0031,g722_wb,FILE,1,0.9893715927,0.98873616,-0.0006354326999999937,-0.0006354326999999937
anchor,cmbv6_0032,g722_wb,FILE,0,0.6796343958,0.7663594335,0.08672503770000006,-0.08672503770000006
anchor,cmbv6_0033,g722_wb,FILE,0,0.6307802674,0.6876893381,0.05690907069999995,-0.05690907069999995
anchor,cmbv6_0034,g722_wb,FILE,0,0.4918550345,0.6464917762,0.15463674169999997,-0.15463674169999997
anchor,cmbv6_0035,g722_wb,FILE,0,0.108520652,0.117770968,0.009250316000000008,-0.009250316000000008
anchor,cmbv6_0036,g722_wb,FILE,1,0.9305380017,0.9543284943,0.02379049259999999,0.02379049259999999
anchor,cmbv6_0037,g722_wb,FILE,1,0.7862591761,0.7953511785,0.009092002400000077,0.009092002400000077
anchor,cmbv6_0038,g722_wb,FILE,1,0.9271311517,0.9319605592,0.004829407499999938,0.004829407499999938
anchor,cmbv6_0039,g722_wb,FILE,1,0.8581326377,0.849941859,-0.008190778700000068,-0.008190778700000068
anchor,cmbv6_0040,g722_wb,FILE,1,0.9738314926,0.9792212736,0.005389780999999982,0.005389780999999982
anchor,cmbv6_0041,g722_wb,FILE,1,0.9857866634,0.9897571146,0.003970451200000058,0.003970451200000058
anchor,cmbv6_0042,g722_wb,FILE,1,0.9911097969,0.9945507552,0.003440958300000019,0.003440958300000019
anchor,cmbv6_0043,g722_wb,FILE,1,0.993425754,0.9852544825,-0.008171271499999966,-0.008171271499999966
anchor,cmbv6_0044,g722_wb,FILE,1,0.9918194412,0.9913970017,-0.00042243949999998254,-0.00042243949999998254
anchor,cmbv6_0045,g722_wb,FILE,1,0.9946171167,0.9936773027,-0.0009398139999999833,-0.0009398139999999833
anchor,cmbv6_0046,g722_wb,FILE,1,0.9901026226,0.988683548,-0.0014190746000000143,-0.0014190746000000143
anchor,cmbv6_0047,g722_wb,FILE,1,0.9955372818,0.9963645095,0.0008272276999999884,0.0008272276999999884
anchor,cmbv6_0000,g722_wb,VOICE,0,0.232259163,0.2641917253,0.03193256230000002,-0.03193256230000002
anchor,cmbv6_0001,g722_wb,VOICE,0,0.6064011527,0.5462617328,-0.060139419899999935,0.060139419899999935
anchor,cmbv6_0002,g722_wb,VOICE,0,0.0179378701,0.0190068407,0.0010689706,-0.0010689706
anchor,cmbv6_0003,g722_wb,VOICE,0,0.4562075545,0.5052330674,0.04902551289999996,-0.04902551289999996
anchor,cmbv6_0004,g722_wb,VOICE,0,0.5246580888,0.6834639373,0.1588058485,-0.1588058485
anchor,cmbv6_0005,g722_wb,VOICE,0,0.3814900891,0.4270870187,0.0455969296,-0.0455969296
anchor,cmbv6_0006,g722_wb,VOICE,0,0.079143663,0.046155377,-0.032988286000000006,0.032988286000000006
anchor,cmbv6_0007,g722_wb,VOICE,0,0.0982827747,0.154746115,0.056463340299999984,-0.056463340299999984
anchor,cmbv6_0008,g722_wb,VOICE,1,0.8795763664,0.8741884544,-0.005387911999999995,-0.005387911999999995
anchor,cmbv6_0009,g722_wb,VOICE,1,0.9886428236,0.9922820054,0.003639181800000002,0.003639181800000002
anchor,cmbv6_0010,g722_wb,VOICE,1,0.884407207,0.8610260863,-0.02338112069999998,-0.02338112069999998
anchor,cmbv6_0011,g722_wb,VOICE,1,0.894633077,0.9073626339,0.012729556899999994,0.012729556899999994
anchor,cmbv6_0012,g722_wb,VOICE,1,0.9465425523,0.932814246,-0.013728306299999993,-0.013728306299999993
anchor,cmbv6_0013,g722_wb,VOICE,1,0.9593679532,0.9652414029,0.005873449700000033,0.005873449700000033
anchor,cmbv6_0014,g722_wb,VOICE,1,0.9075736838,0.9143263978,0.006752713999999993,0.006752713999999993
anchor,cmbv6_0015,g722_wb,VOICE,1,0.9049029131,0.9214932302,0.01659031709999992,0.01659031709999992
anchor,cmbv6_0016,g722_wb,VOICE,0,0.4588688067,0.4657246682,0.0068558615000000045,-0.0068558615000000045
anchor,cmbv6_0017,g722_wb,VOICE,0,0.6469195994,0.6524961632,0.005576563800000045,-0.005576563800000045
anchor,cmbv6_0018,g722_wb,VOICE,0,0.0981994855,0.2378461987,0.1396467132,-0.1396467132
anchor,cmbv6_0019,g722_wb,VOICE,0,0.57288371,0.6363158765,0.06343216649999994,-0.06343216649999994
anchor,cmbv6_0020,g722_wb,VOICE,0,0.2101270522,0.2436149612,0.03348790900000001,-0.03348790900000001
anchor,cmbv6_0021,g722_wb,VOICE,0,0.4722643086,0.492411883,0.02014757439999998,-0.02014757439999998
anchor,cmbv6_0022,g722_wb,VOICE,0,0.1515490069,0.1500869992,-0.0014620077000000176,0.0014620077000000176
anchor,cmbv6_0023,g722_wb,VOICE,0,0.1242629957,0.1966892302,0.0724262345,-0.0724262345
anchor,cmbv6_0024,g722_wb,VOICE,1,0.8922767276,0.8686330581,-0.023643669499999964,-0.023643669499999964
anchor,cmbv6_0025,g722_wb,VOICE,1,0.9041344073,0.8925047604,-0.011629646900000012,-0.011629646900000012
anchor,cmbv6_0026,g722_wb,VOICE,1,0.8945280567,0.8963386651,0.0018106084000000244,0.0018106084000000244
anchor,cmbv6_0027,g722_wb,VOICE,1,0.9389444239,0.9381637745,-0.0007806493999999997,-0.0007806493999999997
anchor,cmbv6_0028,g722_wb,VOICE,1,0.8810430926,0.8860714369,0.005028344299999987,0.005028344299999987
anchor,cmbv6_0029,g722_wb,VOICE,1,0.7970332871,0.822090908,0.025057620899999966,0.025057620899999966
anchor,cmbv6_0030,g722_wb,VOICE,1,0.88571296,0.8675613345,-0.018151625500000046,-0.018151625500000046
anchor,cmbv6_0031,g722_wb,VOICE,1,0.9145856511,0.8975536936,-0.017031957499999972,-0.017031957499999972
anchor,cmbv6_0032,g722_wb,VOICE,0,0.5379382371,0.560747518,0.022809280900000006,-0.022809280900000006
anchor,cmbv6_0033,g722_wb,VOICE,0,0.4125007403,0.5511945426,0.1386938023,-0.1386938023
anchor,cmbv6_0034,g722_wb,VOICE,0,0.2783092827,0.3163717754,0.038062492700000006,-0.038062492700000006
anchor,cmbv6_0035,g722_wb,VOICE,0,0.018456205,0.0215473159,0.0030911108999999992,-0.0030911108999999992
anchor,cmbv6_0036,g722_wb,VOICE,0,0.2061430584,0.2887102259,0.08256716750000001,-0.08256716750000001
anchor,cmbv6_0037,g722_wb,VOICE,0,0.1068716612,0.144112582,0.037240920799999994,-0.037240920799999994
anchor,cmbv6_0038,g722_wb,VOICE,0,0.1845664493,0.2591703828,0.0746039335,-0.0746039335
anchor,cmbv6_0039,g722_wb,VOICE,0,0.4615892915,0.3964655296,-0.06512376190000002,0.06512376190000002
