ID,FILE_FAKE,VOICE_FAKE,MUSIC_FAKE,VOICE_PRESENT,MUSIC_PRESENT,AUDIO_TYPE,CONDITION,SOURCE,CODEC,VOICE_SOURCE_ID,MUSIC_SOURCE_ID,VOICE_GENERATOR,MUSIC_GENERATOR,SNR_DB,ORIGINAL_SPLIT,SOURCE_FILE,DATASET,PATH,MIX_MODE,COMPONENT_CASE,EVAL_CELL,CHANNEL,SPLIT,VOICE_SPEAKER,MUSIC_GROUP_ID,OVERLAP_FRACTION,ORDER,DURATION,FILE_EXTENSION,GENERATOR,GROUP_ID,VOCODER,SPEAKER,PARENT_ID,STRESS_VARIANT,CATEGORY,GENDER,AGE,VOICE_SCREEN,MUSIC_SCREEN,FMA_TRACK_ID,ORIGINAL_AUDIO,GENERATION_TYPE,GENRE,BASE_ID,VOICE_ARCHIVE_ID,VOICE_ARCHIVE_MEMBER,MUSIC_VOCAL_SCREEN,MUSIC_ARCHIVE_ID,MUSIC_ARCHIVE_MEMBER,GAP_SECONDS,SOURCE_DATASET,PROVENANCE_MODE,CELL_V57,LAYOUT_V57,CHANNEL_V57,VOICE_GENERATOR_V57,MUSIC_GENERATOR_V57,VOICE_FAKE_PROB
mixed_0386,1,1.0,1.0,1,1,mixed,sequential,synthetic_mixture,flac16k,echofake_fake_0291,echoes_fake_0385,,,-6.0,,,external_mixed_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_v1/audio/mixed_0386.flac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,sequential,flac16k,unknown_fake,unknown_fake,0.9999195337295532
mixed_0387,1,1.0,1.0,1,1,mixed,sequential,synthetic_mixture,flac16k,echofake_replay_fake_0678,echoes_fake_0085,,,0.0,,,external_mixed_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_v1/audio/mixed_0387.flac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,sequential,flac16k,unknown_fake,unknown_fake,0.4227420687675476
mixed_0388,1,1.0,1.0,1,1,mixed,sequential,synthetic_mixture,flac16k,echofake_fake_0285,echoes_fake_0365,,,6.0,,,external_mixed_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_v1/audio/mixed_0388.flac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,sequential,flac16k,unknown_fake,unknown_fake,0.999422550201416
mixed_0389,1,1.0,1.0,1,1,mixed,sequential,synthetic_mixture,flac16k,echofake_fake_0246,echoes_fake_0417,,,-6.0,,,external_mixed_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_v1/audio/mixed_0389.flac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,sequential,flac16k,unknown_fake,unknown_fake,0.9999994039535522
mixed_0390,1,1.0,1.0,1,1,mixed,sequential,synthetic_mixture,flac16k,echofake_fake_0332,echoes_fake_0094,,,0.0,,,external_mixed_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_v1/audio/mixed_0390.flac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,sequential,flac16k,unknown_fake,unknown_fake,0.9998832941055298
mixed_0391,1,1.0,1.0,1,1,mixed,sequential,synthetic_mixture,flac16k,echofake_replay_fake_0738,echoes_fake_0042,,,6.0,,,external_mixed_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_v1/audio/mixed_0391.flac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,sequential,flac16k,unknown_fake,unknown_fake,0.9981398582458496
mixed_0392,1,1.0,1.0,1,1,mixed,sequential,synthetic_mixture,flac16k,echofake_fake_0357,echoes_fake_0267,,,-6.0,,,external_mixed_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_v1/audio/mixed_0392.flac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,sequential,flac16k,unknown_fake,unknown_fake,1.0
mixed_0393,1,1.0,1.0,1,1,mixed,sequential,synthetic_mixture,flac16k,echofake_replay_fake_0715,echoes_fake_0186,,,0.0,,,external_mixed_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_v1/audio/mixed_0393.flac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,sequential,flac16k,unknown_fake,unknown_fake,0.2714053988456726
mixed_0394,1,1.0,1.0,1,1,mixed,sequential,synthetic_mixture,flac16k,echofake_replay_fake_0701,echoes_fake_0219,,,6.0,,,external_mixed_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_v1/audio/mixed_0394.flac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,sequential,flac16k,unknown_fake,unknown_fake,0.9999017715454102
mixed_0395,1,1.0,1.0,1,1,mixed,sequential,synthetic_mixture,flac16k,echofake_fake_0237,echoes_fake_0127,,,-6.0,,,external_mixed_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_v1/audio/mixed_0395.flac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,sequential,flac16k,unknown_fake,unknown_fake,0.9974676370620728
mixed_0396,1,1.0,1.0,1,1,mixed,sequential,synthetic_mixture,flac16k,echofake_fake_0220,echoes_fake_0294,,,0.0,,,external_mixed_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_v1/audio/mixed_0396.flac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,sequential,flac16k,unknown_fake,unknown_fake,0.908963143825531
mixed_0397,1,1.0,1.0,1,1,mixed,sequential,synthetic_mixture,flac16k,echofake_fake_0271,echoes_fake_0310,,,6.0,,,external_mixed_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_v1/audio/mixed_0397.flac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,sequential,flac16k,unknown_fake,unknown_fake,0.992399275302887
mixed_0398,1,1.0,1.0,1,1,mixed,sequential,synthetic_mixture,flac16k,echofake_replay_fake_0748,echoes_fake_0420,,,-6.0,,,external_mixed_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_v1/audio/mixed_0398.flac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,sequential,flac16k,unknown_fake,unknown_fake,0.9999790191650391
mixed_0399,1,1.0,1.0,1,1,mixed,sequential,synthetic_mixture,flac16k,echofake_fake_0383,echoes_fake_0031,,,0.0,,,external_mixed_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_v1/audio/mixed_0399.flac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,sequential,flac16k,unknown_fake,unknown_fake,0.9999997615814209
sdxmix_0000,0,0.0,0.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0094,sdm_real_0131,,,-6.0,,,source_disjoint_mixed_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/source_disjoint_mixed_v1/audio/sdxmix_0000.flac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RR,simultaneous,flac16k,real_unspecified,real_unspecified,0.37299758195877075
sdxmix_0001,0,0.0,0.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0017,sdm_real_0094,,,0.0,,,source_disjoint_mixed_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/source_disjoint_mixed_v1/audio/sdxmix_0001.flac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RR,simultaneous,flac16k,real_unspecified,real_unspecified,0.0005051706684753299
sdxmix_0002,0,0.0,0.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0083,sdm_real_0087,,,6.0,,,source_disjoint_mixed_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/source_disjoint_mixed_v1/audio/sdxmix_0002.flac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RR,simultaneous,flac16k,real_unspecified,real_unspecified,0.0020786537788808346
sdxmix_0003,0,0.0,0.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0067,sdm_real_0152,,,-6.0,,,source_disjoint_mixed_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/source_disjoint_mixed_v1/audio/sdxmix_0003.flac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RR,simultaneous,flac16k,real_unspecified,real_unspecified,0.013764595612883568
sdxmix_0004,0,0.0,0.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0062,sdm_real_0138,,,0.0,,,source_disjoint_mixed_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/source_disjoint_mixed_v1/audio/sdxmix_0004.flac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RR,simultaneous,flac16k,real_unspecified,real_unspecified,0.5585450530052185
sdxmix_0005,0,0.0,0.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0005,sdm_real_0080,,,6.0,,,source_disjoint_mixed_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/source_disjoint_mixed_v1/audio/sdxmix_0005.flac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RR,simultaneous,flac16k,real_unspecified,real_unspecified,0.004095212556421757
sdxmix_0006,0,0.0,0.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0040,sdm_real_0170,,,-6.0,,,source_disjoint_mixed_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/source_disjoint_mixed_v1/audio/sdxmix_0006.flac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RR,simultaneous,flac16k,real_unspecified,real_unspecified,0.5803678035736084
sdxmix_0007,0,0.0,0.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0083,sdm_real_0185,,,0.0,,,source_disjoint_mixed_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/source_disjoint_mixed_v1/audio/sdxmix_0007.flac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RR,simultaneous,flac16k,real_unspecified,real_unspecified,0.0028939752373844385
sdxmix_0008,0,0.0,0.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0064,sdm_real_0083,,,6.0,,,source_disjoint_mixed_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/source_disjoint_mixed_v1/audio/sdxmix_0008.flac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RR,simultaneous,flac16k,real_unspecified,real_unspecified,0.008122026920318604
sdxmix_0009,0,0.0,0.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0074,sdm_real_0183,,,-6.0,,,source_disjoint_mixed_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/source_disjoint_mixed_v1/audio/sdxmix_0009.flac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RR,simultaneous,flac16k,real_unspecified,real_unspecified,0.008557023480534554
sdxmix_0010,0,0.0,0.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0068,sdm_real_0016,,,0.0,,,source_disjoint_mixed_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/source_disjoint_mixed_v1/audio/sdxmix_0010.flac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RR,simultaneous,flac16k,real_unspecified,real_unspecified,0.0032437581103295088
sdxmix_0011,0,0.0,0.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0081,sdm_real_0161,,,6.0,,,source_disjoint_mixed_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/source_disjoint_mixed_v1/audio/sdxmix_0011.flac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RR,simultaneous,flac16k,real_unspecified,real_unspecified,5.523604340851307e-05
sdxmix_0012,0,0.0,0.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0011,sdm_real_0058,,,-6.0,,,source_disjoint_mixed_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/source_disjoint_mixed_v1/audio/sdxmix_0012.flac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RR,simultaneous,flac16k,real_unspecified,real_unspecified,0.040566157549619675
sdxmix_0013,0,0.0,0.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0023,sdm_real_0162,,,0.0,,,source_disjoint_mixed_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/source_disjoint_mixed_v1/audio/sdxmix_0013.flac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RR,simultaneous,flac16k,real_unspecified,real_unspecified,0.004969400819391012
sdxmix_0014,0,0.0,0.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0060,sdm_real_0028,,,6.0,,,source_disjoint_mixed_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/source_disjoint_mixed_v1/audio/sdxmix_0014.flac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RR,simultaneous,flac16k,real_unspecified,real_unspecified,0.9287125468254089
sdxmix_0015,0,0.0,0.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0004,sdm_real_0066,,,-6.0,,,source_disjoint_mixed_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/source_disjoint_mixed_v1/audio/sdxmix_0015.flac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RR,simultaneous,flac16k,real_unspecified,real_unspecified,0.031691521406173706
sdxmix_0016,0,0.0,0.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0069,sdm_real_0190,,,0.0,,,source_disjoint_mixed_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/source_disjoint_mixed_v1/audio/sdxmix_0016.flac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RR,simultaneous,flac16k,real_unspecified,real_unspecified,0.0743265151977539
sdxmix_0017,0,0.0,0.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0048,sdm_real_0105,,,6.0,,,source_disjoint_mixed_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/source_disjoint_mixed_v1/audio/sdxmix_0017.flac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RR,simultaneous,flac16k,real_unspecified,real_unspecified,0.03130791336297989
sdxmix_0018,0,0.0,0.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0098,sdm_real_0164,,,-6.0,,,source_disjoint_mixed_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/source_disjoint_mixed_v1/audio/sdxmix_0018.flac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RR,simultaneous,flac16k,real_unspecified,real_unspecified,0.24288791418075562
sdxmix_0019,0,0.0,0.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0098,sdm_real_0063,,,0.0,,,source_disjoint_mixed_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/source_disjoint_mixed_v1/audio/sdxmix_0019.flac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RR,simultaneous,flac16k,real_unspecified,real_unspecified,0.02184467948973179
sdxmix_0020,0,0.0,0.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0036,sdm_real_0097,,,6.0,,,source_disjoint_mixed_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/source_disjoint_mixed_v1/audio/sdxmix_0020.flac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RR,simultaneous,flac16k,real_unspecified,real_unspecified,0.013680145144462585
sdxmix_0021,0,0.0,0.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0077,sdm_real_0190,,,-6.0,,,source_disjoint_mixed_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/source_disjoint_mixed_v1/audio/sdxmix_0021.flac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RR,simultaneous,flac16k,real_unspecified,real_unspecified,0.0002715939481277019
sdxmix_0022,0,0.0,0.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0080,sdm_real_0108,,,0.0,,,source_disjoint_mixed_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/source_disjoint_mixed_v1/audio/sdxmix_0022.flac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RR,simultaneous,flac16k,real_unspecified,real_unspecified,0.04255546256899834
sdxmix_0023,0,0.0,0.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0094,sdm_real_0158,,,6.0,,,source_disjoint_mixed_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/source_disjoint_mixed_v1/audio/sdxmix_0023.flac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RR,simultaneous,flac16k,real_unspecified,real_unspecified,0.07231616228818893
sdxmix_0024,0,0.0,0.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0031,sdm_real_0133,,,-6.0,,,source_disjoint_mixed_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/source_disjoint_mixed_v1/audio/sdxmix_0024.flac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RR,simultaneous,flac16k,real_unspecified,real_unspecified,0.008471562527120113
sdxmix_0025,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0019,sdm_fake_0150,,,-6.0,,,source_disjoint_mixed_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/source_disjoint_mixed_v1/audio/sdxmix_0025.flac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RF,simultaneous,flac16k,real_unspecified,unknown_fake,0.263573557138443
sdxmix_0026,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0050,sdm_fake_0164,,,0.0,,,source_disjoint_mixed_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/source_disjoint_mixed_v1/audio/sdxmix_0026.flac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RF,simultaneous,flac16k,real_unspecified,unknown_fake,0.010409890674054623
sdxmix_0027,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0031,sdm_fake_0125,,,6.0,,,source_disjoint_mixed_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/source_disjoint_mixed_v1/audio/sdxmix_0027.flac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RF,simultaneous,flac16k,real_unspecified,unknown_fake,0.001707887859083712
sdxmix_0028,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0080,sdm_fake_0054,,,-6.0,,,source_disjoint_mixed_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/source_disjoint_mixed_v1/audio/sdxmix_0028.flac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RF,simultaneous,flac16k,real_unspecified,unknown_fake,0.9906190633773804
sdxmix_0029,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0097,sdm_fake_0196,,,0.0,,,source_disjoint_mixed_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/source_disjoint_mixed_v1/audio/sdxmix_0029.flac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RF,simultaneous,flac16k,real_unspecified,unknown_fake,0.009875071235001087
sdxmix_0030,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0080,sdm_fake_0179,,,6.0,,,source_disjoint_mixed_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/source_disjoint_mixed_v1/audio/sdxmix_0030.flac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RF,simultaneous,flac16k,real_unspecified,unknown_fake,0.32269346714019775
sdxmix_0031,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0014,sdm_fake_0012,,,-6.0,,,source_disjoint_mixed_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/source_disjoint_mixed_v1/audio/sdxmix_0031.flac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RF,simultaneous,flac16k,real_unspecified,unknown_fake,0.9230051040649414
sdxmix_0032,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0088,sdm_fake_0164,,,0.0,,,source_disjoint_mixed_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/source_disjoint_mixed_v1/audio/sdxmix_0032.flac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RF,simultaneous,flac16k,real_unspecified,unknown_fake,0.00118765770457685
sdxmix_0033,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0058,sdm_fake_0087,,,6.0,,,source_disjoint_mixed_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/source_disjoint_mixed_v1/audio/sdxmix_0033.flac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RF,simultaneous,flac16k,real_unspecified,unknown_fake,0.0002399669901933521
sdxmix_0034,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0083,sdm_fake_0020,,,-6.0,,,source_disjoint_mixed_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/source_disjoint_mixed_v1/audio/sdxmix_0034.flac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RF,simultaneous,flac16k,real_unspecified,unknown_fake,0.13926103711128235
sdxmix_0035,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0033,sdm_fake_0003,,,0.0,,,source_disjoint_mixed_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/source_disjoint_mixed_v1/audio/sdxmix_0035.flac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RF,simultaneous,flac16k,real_unspecified,unknown_fake,0.017110232263803482
sdxmix_0036,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0004,sdm_fake_0131,,,6.0,,,source_disjoint_mixed_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/source_disjoint_mixed_v1/audio/sdxmix_0036.flac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RF,simultaneous,flac16k,real_unspecified,unknown_fake,0.754029393196106
sdxmix_0037,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0087,sdm_fake_0085,,,-6.0,,,source_disjoint_mixed_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/source_disjoint_mixed_v1/audio/sdxmix_0037.flac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RF,simultaneous,flac16k,real_unspecified,unknown_fake,0.048177458345890045
sdxmix_0038,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0023,sdm_fake_0096,,,0.0,,,source_disjoint_mixed_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/source_disjoint_mixed_v1/audio/sdxmix_0038.flac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RF,simultaneous,flac16k,real_unspecified,unknown_fake,0.2269826978445053
sdxmix_0039,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0053,sdm_fake_0096,,,6.0,,,source_disjoint_mixed_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/source_disjoint_mixed_v1/audio/sdxmix_0039.flac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RF,simultaneous,flac16k,real_unspecified,unknown_fake,0.001456275931559503
sdxmix_0040,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0084,sdm_fake_0011,,,-6.0,,,source_disjoint_mixed_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/source_disjoint_mixed_v1/audio/sdxmix_0040.flac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RF,simultaneous,flac16k,real_unspecified,unknown_fake,0.3480936288833618
sdxmix_0041,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0092,sdm_fake_0128,,,0.0,,,source_disjoint_mixed_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/source_disjoint_mixed_v1/audio/sdxmix_0041.flac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RF,simultaneous,flac16k,real_unspecified,unknown_fake,0.0506046898663044
sdxmix_0042,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0027,sdm_fake_0117,,,6.0,,,source_disjoint_mixed_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/source_disjoint_mixed_v1/audio/sdxmix_0042.flac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RF,simultaneous,flac16k,real_unspecified,unknown_fake,0.023637685924768448
sdxmix_0043,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0061,sdm_fake_0158,,,-6.0,,,source_disjoint_mixed_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/source_disjoint_mixed_v1/audio/sdxmix_0043.flac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RF,simultaneous,flac16k,real_unspecified,unknown_fake,0.25351080298423767
sdxmix_0044,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0047,sdm_fake_0047,,,0.0,,,source_disjoint_mixed_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/source_disjoint_mixed_v1/audio/sdxmix_0044.flac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RF,simultaneous,flac16k,real_unspecified,unknown_fake,0.6048672199249268
sdxmix_0045,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0082,sdm_fake_0112,,,6.0,,,source_disjoint_mixed_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/source_disjoint_mixed_v1/audio/sdxmix_0045.flac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RF,simultaneous,flac16k,real_unspecified,unknown_fake,0.0002655273419804871
sdxmix_0046,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0075,sdm_fake_0094,,,-6.0,,,source_disjoint_mixed_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/source_disjoint_mixed_v1/audio/sdxmix_0046.flac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RF,simultaneous,flac16k,real_unspecified,unknown_fake,0.3569960296154022
sdxmix_0047,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0056,sdm_fake_0014,,,0.0,,,source_disjoint_mixed_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/source_disjoint_mixed_v1/audio/sdxmix_0047.flac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RF,simultaneous,flac16k,real_unspecified,unknown_fake,0.30858340859413147
sdxmix_0048,1,0.0,1.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,voice_0096,sdm_fake_0159,,,6.0,,,source_disjoint_mixed_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/source_disjoint_mixed_v1/audio/sdxmix_0048.flac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RF,simultaneous,flac16k,real_unspecified,unknown_fake,0.017825983464717865
