ID,FILE_FAKE,VOICE_FAKE,MUSIC_FAKE,VOICE_PRESENT,MUSIC_PRESENT,AUDIO_TYPE,CONDITION,SOURCE,CODEC,VOICE_SOURCE_ID,MUSIC_SOURCE_ID,VOICE_GENERATOR,MUSIC_GENERATOR,SNR_DB,ORIGINAL_SPLIT,SOURCE_FILE,DATASET,PATH,MIX_MODE,COMPONENT_CASE,EVAL_CELL,CHANNEL,SPLIT,VOICE_SPEAKER,MUSIC_GROUP_ID,OVERLAP_FRACTION,ORDER,DURATION,FILE_EXTENSION,GENERATOR,GROUP_ID,VOCODER,SPEAKER,PARENT_ID,STRESS_VARIANT,CATEGORY,GENDER,AGE,VOICE_SCREEN,MUSIC_SCREEN,FMA_TRACK_ID,ORIGINAL_AUDIO,GENERATION_TYPE,GENRE,BASE_ID,VOICE_ARCHIVE_ID,VOICE_ARCHIVE_MEMBER,MUSIC_VOCAL_SCREEN,MUSIC_ARCHIVE_ID,MUSIC_ARCHIVE_MEMBER,GAP_SECONDS,SOURCE_DATASET,PROVENANCE_MODE,CELL_V57,LAYOUT_V57,CHANNEL_V57,VOICE_GENERATOR_V57,MUSIC_GENERATOR_V57,VOICE_FAKE_PROB
FS-FM_LA_D_7672778_fake_38499_udio_1,1,1.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_7672778,fake_38499_udio_1,ASVspoof2019-LA,udio,15.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-FM_LA_D_7672778_fake_38499_udio_1.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-FM_LA_D_7672778_fake_38499_udio_1.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,wav16k,ASVspoof2019-LA,udio,0.9998666048049927
FS-FM_LA_D_7702883_fake_32872_udio_0,1,1.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_7702883,fake_32872_udio_0,ASVspoof2019-LA,udio,15.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-FM_LA_D_7702883_fake_32872_udio_0.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-FM_LA_D_7702883_fake_32872_udio_0.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,wav16k,ASVspoof2019-LA,udio,0.998626708984375
FS-FM_LA_D_7702883_sRxUm-ziCBo,1,1.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_7702883,sRxUm-ziCBo,ASVspoof2019-LA,musicldm,10.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-FM_LA_D_7702883_sRxUm-ziCBo.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-FM_LA_D_7702883_sRxUm-ziCBo.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,wav16k,ASVspoof2019-LA,musicldm,0.9986742734909058
FS-FM_LA_D_7712887_MyH8zQw9csc,1,1.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_7712887,MyH8zQw9csc,ASVspoof2019-LA,MusicGen_medium,15.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-FM_LA_D_7712887_MyH8zQw9csc.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-FM_LA_D_7712887_MyH8zQw9csc.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,wav16k,ASVspoof2019-LA,MusicGen_medium,0.9940072298049927
FS-FM_LA_D_7773434_7ZW8xO37bA4,1,1.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_7773434,7ZW8xO37bA4,ASVspoof2019-LA,musicldm,20.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-FM_LA_D_7773434_7ZW8xO37bA4.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-FM_LA_D_7773434_7ZW8xO37bA4.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,wav16k,ASVspoof2019-LA,musicldm,0.9999380111694336
FS-FM_LA_D_7784595_zCrpaLEq1VQ,1,1.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_7784595,zCrpaLEq1VQ,ASVspoof2019-LA,mustango,0.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-FM_LA_D_7784595_zCrpaLEq1VQ.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-FM_LA_D_7784595_zCrpaLEq1VQ.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,wav16k,ASVspoof2019-LA,mustango,0.996588945388794
FS-FM_LA_D_7796964_fake_14121_udio_0,1,1.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_7796964,fake_14121_udio_0,ASVspoof2019-LA,udio,5.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-FM_LA_D_7796964_fake_14121_udio_0.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-FM_LA_D_7796964_fake_14121_udio_0.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,wav16k,ASVspoof2019-LA,udio,0.22101587057113647
FS-FM_LA_D_7858202_7LlKoQAvXUc,1,1.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_7858202,7LlKoQAvXUc,ASVspoof2019-LA,MusicGen_medium,5.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-FM_LA_D_7858202_7LlKoQAvXUc.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-FM_LA_D_7858202_7LlKoQAvXUc.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,wav16k,ASVspoof2019-LA,MusicGen_medium,0.9970986843109131
FS-FM_LA_D_7940727_J9PJI1UwIQ4,1,1.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_7940727,J9PJI1UwIQ4,ASVspoof2019-LA,musicldm,-5.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-FM_LA_D_7940727_J9PJI1UwIQ4.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-FM_LA_D_7940727_J9PJI1UwIQ4.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,wav16k,ASVspoof2019-LA,musicldm,0.9075661897659302
FS-FM_LA_D_7940727_lZavPVn7O4Q,1,1.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_7940727,lZavPVn7O4Q,ASVspoof2019-LA,mustango,5.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-FM_LA_D_7940727_lZavPVn7O4Q.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-FM_LA_D_7940727_lZavPVn7O4Q.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,wav16k,ASVspoof2019-LA,mustango,0.9735537171363831
FS-FM_LA_D_7971494_fake_05072_suno_1,1,1.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_7971494,fake_05072_suno_1,ASVspoof2019-LA,suno,-5.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-FM_LA_D_7971494_fake_05072_suno_1.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-FM_LA_D_7971494_fake_05072_suno_1.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,wav16k,ASVspoof2019-LA,suno,0.8244878053665161
FS-FM_LA_D_7974697_7IllUjk5fk0,1,1.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_7974697,7IllUjk5fk0,ASVspoof2019-LA,audioldm2,15.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-FM_LA_D_7974697_7IllUjk5fk0.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-FM_LA_D_7974697_7IllUjk5fk0.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,wav16k,ASVspoof2019-LA,audioldm2,0.9099888205528259
FS-FM_LA_D_7974697_fake_23145_suno_1,1,1.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_7974697,fake_23145_suno_1,ASVspoof2019-LA,suno,0.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-FM_LA_D_7974697_fake_23145_suno_1.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-FM_LA_D_7974697_fake_23145_suno_1.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,wav16k,ASVspoof2019-LA,suno,0.49535879492759705
FS-FM_LA_D_7975085_fake_47421_suno_0,1,1.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_7975085,fake_47421_suno_0,ASVspoof2019-LA,suno,10.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-FM_LA_D_7975085_fake_47421_suno_0.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-FM_LA_D_7975085_fake_47421_suno_0.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,wav16k,ASVspoof2019-LA,suno,0.9979840517044067
FS-FM_LA_D_7990767_VuWr1HXHoZg,1,1.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_7990767,VuWr1HXHoZg,ASVspoof2019-LA,MusicGen_medium,5.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-FM_LA_D_7990767_VuWr1HXHoZg.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-FM_LA_D_7990767_VuWr1HXHoZg.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,wav16k,ASVspoof2019-LA,MusicGen_medium,0.996320366859436
FS-FM_LA_D_7990767_fake_15431_udio_1,1,1.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_7990767,fake_15431_udio_1,ASVspoof2019-LA,udio,0.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-FM_LA_D_7990767_fake_15431_udio_1.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-FM_LA_D_7990767_fake_15431_udio_1.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,wav16k,ASVspoof2019-LA,udio,0.9601248502731323
FS-FM_LA_D_8029129_fake_52665_udio_1,1,1.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_8029129,fake_52665_udio_1,ASVspoof2019-LA,udio,20.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-FM_LA_D_8029129_fake_52665_udio_1.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-FM_LA_D_8029129_fake_52665_udio_1.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,wav16k,ASVspoof2019-LA,udio,0.950076699256897
FS-FM_LA_D_8045695_fake_42179_udio_0,1,1.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_8045695,fake_42179_udio_0,ASVspoof2019-LA,udio,20.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-FM_LA_D_8045695_fake_42179_udio_0.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-FM_LA_D_8045695_fake_42179_udio_0.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,wav16k,ASVspoof2019-LA,udio,0.9942837357521057
FS-FM_LA_D_8217946_fake_50822_suno_1,1,1.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_8217946,fake_50822_suno_1,ASVspoof2019-LA,suno,5.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-FM_LA_D_8217946_fake_50822_suno_1.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-FM_LA_D_8217946_fake_50822_suno_1.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,wav16k,ASVspoof2019-LA,suno,0.9132024049758911
FS-FM_LA_D_8217946_wxKtBDKasgM,1,1.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_8217946,wxKtBDKasgM,ASVspoof2019-LA,audioldm2,-5.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-FM_LA_D_8217946_wxKtBDKasgM.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-FM_LA_D_8217946_wxKtBDKasgM.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,wav16k,ASVspoof2019-LA,audioldm2,0.7511484622955322
FS-FM_LA_D_8221856_s72505MIhz8,1,1.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_8221856,s72505MIhz8,ASVspoof2019-LA,mustango,10.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-FM_LA_D_8221856_s72505MIhz8.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-FM_LA_D_8221856_s72505MIhz8.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,wav16k,ASVspoof2019-LA,mustango,0.9989305138587952
FS-FM_LA_D_8240682_xl4FJzeU0YA,1,1.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_8240682,xl4FJzeU0YA,ASVspoof2019-LA,MusicGen_medium,-5.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-FM_LA_D_8240682_xl4FJzeU0YA.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-FM_LA_D_8240682_xl4FJzeU0YA.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,wav16k,ASVspoof2019-LA,MusicGen_medium,0.9747800230979919
FS-FM_LA_D_8326614_ATDi-irUEWc,1,1.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_8326614,ATDi-irUEWc,ASVspoof2019-LA,mustango,15.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-FM_LA_D_8326614_ATDi-irUEWc.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-FM_LA_D_8326614_ATDi-irUEWc.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,wav16k,ASVspoof2019-LA,mustango,0.9995576739311218
FS-FM_LA_D_8326614_fake_22440_udio_1,1,1.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_8326614,fake_22440_udio_1,ASVspoof2019-LA,udio,10.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-FM_LA_D_8326614_fake_22440_udio_1.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-FM_LA_D_8326614_fake_22440_udio_1.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,wav16k,ASVspoof2019-LA,udio,0.9998596906661987
FS-FM_LA_D_8328324_ZgooDijn2as,1,1.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_8328324,ZgooDijn2as,ASVspoof2019-LA,mustango,20.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-FM_LA_D_8328324_ZgooDijn2as.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-FM_LA_D_8328324_ZgooDijn2as.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,wav16k,ASVspoof2019-LA,mustango,0.9991798996925354
FS-FM_LA_D_8336903_E3F9bzeCgTQ,1,1.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_8336903,E3F9bzeCgTQ,ASVspoof2019-LA,mustango,10.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-FM_LA_D_8336903_E3F9bzeCgTQ.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-FM_LA_D_8336903_E3F9bzeCgTQ.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,wav16k,ASVspoof2019-LA,mustango,0.9411948323249817
FS-FM_LA_D_8387799_PduP4CpaDtY,1,1.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_8387799,PduP4CpaDtY,ASVspoof2019-LA,audioldm2,10.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-FM_LA_D_8387799_PduP4CpaDtY.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-FM_LA_D_8387799_PduP4CpaDtY.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,wav16k,ASVspoof2019-LA,audioldm2,0.9668981432914734
FS-FM_LA_D_8416303_E2v025Ilsqo,1,1.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_8416303,E2v025Ilsqo,ASVspoof2019-LA,mustango,5.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-FM_LA_D_8416303_E2v025Ilsqo.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-FM_LA_D_8416303_E2v025Ilsqo.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,wav16k,ASVspoof2019-LA,mustango,0.7637143731117249
FS-FM_LA_D_8419000_3rvqiSZB4pA,1,1.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_8419000,3rvqiSZB4pA,ASVspoof2019-LA,audioldm2,-5.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-FM_LA_D_8419000_3rvqiSZB4pA.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-FM_LA_D_8419000_3rvqiSZB4pA.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,wav16k,ASVspoof2019-LA,audioldm2,0.5322173833847046
FS-FM_LA_D_8468186_fake_20495_suno_0,1,1.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_8468186,fake_20495_suno_0,ASVspoof2019-LA,suno,5.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-FM_LA_D_8468186_fake_20495_suno_0.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-FM_LA_D_8468186_fake_20495_suno_0.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,wav16k,ASVspoof2019-LA,suno,0.9800368547439575
FS-FM_LA_D_8468186_kR2yBlL6nFU,1,1.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_8468186,kR2yBlL6nFU,ASVspoof2019-LA,MusicGen_medium,20.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-FM_LA_D_8468186_kR2yBlL6nFU.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-FM_LA_D_8468186_kR2yBlL6nFU.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,wav16k,ASVspoof2019-LA,MusicGen_medium,0.9847480654716492
FS-FM_LA_D_8559738_fake_20660_udio_0,1,1.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_8559738,fake_20660_udio_0,ASVspoof2019-LA,udio,15.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-FM_LA_D_8559738_fake_20660_udio_0.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-FM_LA_D_8559738_fake_20660_udio_0.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,wav16k,ASVspoof2019-LA,udio,0.9959681034088135
FS-FM_LA_D_8599073_Ade0UZnb6dw,1,1.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_8599073,Ade0UZnb6dw,ASVspoof2019-LA,MusicGen_medium,-5.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-FM_LA_D_8599073_Ade0UZnb6dw.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-FM_LA_D_8599073_Ade0UZnb6dw.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,wav16k,ASVspoof2019-LA,MusicGen_medium,0.9493796825408936
FS-FM_LA_D_8599385_4i11P4OCRfk,1,1.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_8599385,4i11P4OCRfk,ASVspoof2019-LA,audioldm2,10.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-FM_LA_D_8599385_4i11P4OCRfk.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-FM_LA_D_8599385_4i11P4OCRfk.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,wav16k,ASVspoof2019-LA,audioldm2,0.8821730017662048
FS-FM_LA_D_8599385_HWZdPxRzCWs,1,1.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_8599385,HWZdPxRzCWs,ASVspoof2019-LA,musicldm,20.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-FM_LA_D_8599385_HWZdPxRzCWs.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-FM_LA_D_8599385_HWZdPxRzCWs.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,wav16k,ASVspoof2019-LA,musicldm,0.86576908826828
FS-FM_LA_D_8599385_fxznho_kNPY,1,1.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_8599385,fxznho_kNPY,ASVspoof2019-LA,mustango,5.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-FM_LA_D_8599385_fxznho_kNPY.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-FM_LA_D_8599385_fxznho_kNPY.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,wav16k,ASVspoof2019-LA,mustango,0.22539444267749786
FS-FM_LA_D_8652934_-qcTD2o6I9s,1,1.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_8652934,-qcTD2o6I9s,ASVspoof2019-LA,musicldm,-5.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-FM_LA_D_8652934_-qcTD2o6I9s.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-FM_LA_D_8652934_-qcTD2o6I9s.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,wav16k,ASVspoof2019-LA,musicldm,0.8306631445884705
FS-FM_LA_D_8652934_0ZNFJz-eZTU,1,1.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_8652934,0ZNFJz-eZTU,ASVspoof2019-LA,musicldm,5.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-FM_LA_D_8652934_0ZNFJz-eZTU.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-FM_LA_D_8652934_0ZNFJz-eZTU.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,wav16k,ASVspoof2019-LA,musicldm,0.9993232488632202
FS-FM_LA_D_8668147_BjqhHeJD28U,1,1.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_8668147,BjqhHeJD28U,ASVspoof2019-LA,audioldm2,-5.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-FM_LA_D_8668147_BjqhHeJD28U.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-FM_LA_D_8668147_BjqhHeJD28U.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,wav16k,ASVspoof2019-LA,audioldm2,0.7085161209106445
FS-FM_LA_D_8680505_ozjs2d_xlSI,1,1.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_8680505,ozjs2d_xlSI,ASVspoof2019-LA,audioldm2,10.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-FM_LA_D_8680505_ozjs2d_xlSI.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-FM_LA_D_8680505_ozjs2d_xlSI.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,wav16k,ASVspoof2019-LA,audioldm2,0.8987569212913513
FS-FM_LA_D_8682135_JPZlyvPNZj4,1,1.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_8682135,JPZlyvPNZj4,ASVspoof2019-LA,mustango,0.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-FM_LA_D_8682135_JPZlyvPNZj4.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-FM_LA_D_8682135_JPZlyvPNZj4.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,wav16k,ASVspoof2019-LA,mustango,0.8790640830993652
FS-FM_LA_D_8693204_SLdVSirZMSI,1,1.0,1.0,1,1,mixed,concurrent,MixFake,wav16k,LA_D_8693204,SLdVSirZMSI,ASVspoof2019-LA,MusicGen_medium,0.0,dev,/yourownpath/mixed_dataset/dev/audio/FS-FM_LA_D_8693204_SLdVSirZMSI.wav,mixfake_music_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/mixfake_music_dev_v1/audio/FS-FM_LA_D_8693204_SLdVSirZMSI.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,concurrent,wav16k,ASVspoof2019-LA,MusicGen_medium,0.941093921661377
