ID,FILE_FAKE_PROB,VOICE_FAKE_PROB,MUSIC_FAKE_PROB,VOICE_PRESENT_PROB,MUSIC_PRESENT_PROB
sdxeq_0017__phonefact_resample8k,0.014056069776415825,0.0,0.014056069776415825,0.0,1.0
sdxeq_0017__phonefact_g711_ulaw,0.016892503947019577,0.0,0.016892503947019577,0.0,1.0
sdxeq_0017__phonefact_g726_24k,0.020751502364873886,0.0,0.020751502364873886,0.0,1.0
sdxeq_0017__phonefact_opus_nb_8k,0.029499895870685577,0.0,0.029499895870685577,0.0,1.0
sdxeq_0018__phonefact_resample8k,0.024040529504418373,0.0,0.024040529504418373,0.0,1.0
sdxeq_0018__phonefact_g711_ulaw,0.01957094669342041,0.0,0.01957094669342041,0.0,1.0
sdxeq_0018__phonefact_g726_24k,0.03374161571264267,0.0,0.03374161571264267,0.0,1.0
sdxeq_0018__phonefact_opus_nb_8k,0.03891044855117798,0.0,0.03891044855117798,0.0,1.0
sdxeq_0019__phonefact_resample8k,0.027771420776844025,0.0,0.027771420776844025,0.0,1.0
sdxeq_0019__phonefact_g711_ulaw,0.021397873759269714,0.0,0.021397873759269714,0.0,1.0
sdxeq_0019__phonefact_g726_24k,0.041758161038160324,0.0,0.041758161038160324,0.0,1.0
sdxeq_0019__phonefact_opus_nb_8k,0.037153515964746475,0.0,0.037153515964746475,0.0,1.0
sdxeq_0020__phonefact_resample8k,0.029426760971546173,0.0,0.029426760971546173,0.0,1.0
sdxeq_0020__phonefact_g711_ulaw,0.02698657289147377,0.0,0.02698657289147377,0.0,1.0
sdxeq_0020__phonefact_g726_24k,0.04040577635169029,0.0,0.04040577635169029,0.0,1.0
sdxeq_0020__phonefact_opus_nb_8k,0.038700420409440994,0.0,0.038700420409440994,0.0,1.0
sdxeq_0021__phonefact_resample8k,0.018612587824463844,0.0,0.018612587824463844,0.0,1.0
sdxeq_0021__phonefact_g711_ulaw,0.01928851753473282,0.0,0.01928851753473282,0.0,1.0
sdxeq_0021__phonefact_g726_24k,0.030697304755449295,0.0,0.030697304755449295,0.0,1.0
sdxeq_0021__phonefact_opus_nb_8k,0.02528374269604683,0.0,0.02528374269604683,0.0,1.0
sdxeq_0022__phonefact_resample8k,0.019538816064596176,0.0,0.019538816064596176,0.0,1.0
sdxeq_0022__phonefact_g711_ulaw,0.018988173454999924,0.0,0.018988173454999924,0.0,1.0
sdxeq_0022__phonefact_g726_24k,0.027424201369285583,0.0,0.027424201369285583,0.0,1.0
sdxeq_0022__phonefact_opus_nb_8k,0.03259244188666344,0.0,0.03259244188666344,0.0,1.0
sdxeq_0023__phonefact_resample8k,0.01626100018620491,0.0,0.01626100018620491,0.0,1.0
sdxeq_0023__phonefact_g711_ulaw,0.023014362901449203,0.0,0.023014362901449203,0.0,1.0
sdxeq_0023__phonefact_g726_24k,0.40902262926101685,0.0,0.40902262926101685,0.0,1.0
sdxeq_0023__phonefact_opus_nb_8k,0.019152354449033737,0.0,0.019152354449033737,0.0,1.0
sdxeq_0024__phonefact_resample8k,0.02215593121945858,0.0,0.02215593121945858,0.0,1.0
sdxeq_0024__phonefact_g711_ulaw,0.022035568952560425,0.0,0.022035568952560425,0.0,1.0
sdxeq_0024__phonefact_g726_24k,0.027296045795083046,0.0,0.027296045795083046,0.0,1.0
sdxeq_0024__phonefact_opus_nb_8k,0.020039204508066177,0.0,0.020039204508066177,0.0,1.0
sdxeq_0025__phonefact_resample8k,0.2507520914077759,0.0,0.2507520914077759,0.0,1.0
sdxeq_0025__phonefact_g711_ulaw,0.26665520668029785,0.0,0.26665520668029785,0.0,1.0
sdxeq_0025__phonefact_g726_24k,0.9718083143234253,0.0,0.9718083143234253,0.0,1.0
sdxeq_0025__phonefact_opus_nb_8k,0.544637143611908,0.0,0.544637143611908,0.0,1.0
sdxeq_0026__phonefact_resample8k,0.04438003897666931,0.0,0.04438003897666931,0.0,1.0
sdxeq_0026__phonefact_g711_ulaw,0.036845870316028595,0.0,0.036845870316028595,0.0,1.0
sdxeq_0026__phonefact_g726_24k,0.07422887533903122,0.0,0.07422887533903122,0.0,1.0
sdxeq_0026__phonefact_opus_nb_8k,0.07780718803405762,0.0,0.07780718803405762,0.0,1.0
sdxeq_0027__phonefact_resample8k,0.024315664544701576,0.0,0.024315664544701576,0.0,1.0
sdxeq_0027__phonefact_g711_ulaw,0.02057844214141369,0.0,0.02057844214141369,0.0,1.0
sdxeq_0027__phonefact_g726_24k,0.02006036415696144,0.0,0.02006036415696144,0.0,1.0
sdxeq_0027__phonefact_opus_nb_8k,0.017259325832128525,0.0,0.017259325832128525,0.0,1.0
sdxeq_0028__phonefact_resample8k,0.018111776560544968,0.0,0.018111776560544968,0.0,1.0
sdxeq_0028__phonefact_g711_ulaw,0.021147266030311584,0.0,0.021147266030311584,0.0,1.0
sdxeq_0028__phonefact_g726_24k,0.025447839871048927,0.0,0.025447839871048927,0.0,1.0
sdxeq_0028__phonefact_opus_nb_8k,0.021415863186120987,0.0,0.021415863186120987,0.0,1.0
sdxeq_0029__phonefact_resample8k,0.019025877118110657,0.0,0.019025877118110657,0.0,1.0
sdxeq_0029__phonefact_g711_ulaw,0.02222556620836258,0.0,0.02222556620836258,0.0,1.0
sdxeq_0029__phonefact_g726_24k,0.03270631283521652,0.0,0.03270631283521652,0.0,1.0
sdxeq_0029__phonefact_opus_nb_8k,0.02870122715830803,0.0,0.02870122715830803,0.0,1.0
sdxeq_0030__phonefact_resample8k,0.02002464421093464,0.0,0.02002464421093464,0.0,1.0
sdxeq_0030__phonefact_g711_ulaw,0.01977705955505371,0.0,0.01977705955505371,0.0,1.0
sdxeq_0030__phonefact_g726_24k,0.027983039617538452,0.0,0.027983039617538452,0.0,1.0
sdxeq_0030__phonefact_opus_nb_8k,0.029986441135406494,0.0,0.029986441135406494,0.0,1.0
sdxeq_0031__phonefact_resample8k,0.02487095817923546,0.0,0.02487095817923546,0.0,1.0
sdxeq_0031__phonefact_g711_ulaw,0.03637588024139404,0.0,0.03637588024139404,0.0,1.0
sdxeq_0031__phonefact_g726_24k,0.054145537316799164,0.0,0.054145537316799164,0.0,1.0
sdxeq_0031__phonefact_opus_nb_8k,0.043377652764320374,0.0,0.043377652764320374,0.0,1.0
sdxeq_0032__phonefact_resample8k,0.01745501719415188,0.0,0.01745501719415188,0.0,1.0
sdxeq_0032__phonefact_g711_ulaw,0.0236830972135067,0.0,0.0236830972135067,0.0,1.0
sdxeq_0032__phonefact_g726_24k,0.04024578630924225,0.0,0.04024578630924225,0.0,1.0
sdxeq_0032__phonefact_opus_nb_8k,0.05432925373315811,0.0,0.05432925373315811,0.0,1.0
sdxeq_0033__phonefact_resample8k,0.09757371246814728,0.0,0.09757371246814728,0.0,1.0
sdxeq_0033__phonefact_g711_ulaw,0.021689828485250473,0.0,0.021689828485250473,0.0,1.0
sdxeq_0033__phonefact_g726_24k,0.2520454227924347,0.0,0.2520454227924347,0.0,1.0
sdxeq_0033__phonefact_opus_nb_8k,0.02479477971792221,0.0,0.02479477971792221,0.0,1.0
sdxeq_0034__phonefact_resample8k,0.1355900764465332,0.0,0.1355900764465332,0.0,1.0
sdxeq_0034__phonefact_g711_ulaw,0.05649825558066368,0.0,0.05649825558066368,0.0,1.0
sdxeq_0034__phonefact_g726_24k,0.10993033647537231,0.0,0.10993033647537231,0.0,1.0
sdxeq_0034__phonefact_opus_nb_8k,0.03973045200109482,0.0,0.03973045200109482,0.0,1.0
sdxeq_0035__phonefact_resample8k,0.03435712307691574,0.0,0.03435712307691574,0.0,1.0
sdxeq_0035__phonefact_g711_ulaw,0.02543577179312706,0.0,0.02543577179312706,0.0,1.0
sdxeq_0035__phonefact_g726_24k,0.2316320836544037,0.0,0.2316320836544037,0.0,1.0
sdxeq_0035__phonefact_opus_nb_8k,0.029812492430210114,0.0,0.029812492430210114,0.0,1.0
sdxeq_0036__phonefact_resample8k,0.025296691805124283,0.0,0.025296691805124283,0.0,1.0
sdxeq_0036__phonefact_g711_ulaw,0.02404686063528061,0.0,0.02404686063528061,0.0,1.0
sdxeq_0036__phonefact_g726_24k,0.04115390405058861,0.0,0.04115390405058861,0.0,1.0
sdxeq_0036__phonefact_opus_nb_8k,0.028601592406630516,0.0,0.028601592406630516,0.0,1.0
sdxeq_0037__phonefact_resample8k,0.9162876009941101,0.0,0.9162876009941101,0.0,1.0
sdxeq_0037__phonefact_g711_ulaw,0.04269464313983917,0.0,0.04269464313983917,0.0,1.0
sdxeq_0037__phonefact_g726_24k,0.24222035706043243,0.0,0.24222035706043243,0.0,1.0
sdxeq_0037__phonefact_opus_nb_8k,0.027737881988286972,0.0,0.027737881988286972,0.0,1.0
sdxeq_0038__phonefact_resample8k,0.029077153652906418,0.0,0.029077153652906418,0.0,1.0
sdxeq_0038__phonefact_g711_ulaw,0.022756893187761307,0.0,0.022756893187761307,0.0,1.0
sdxeq_0038__phonefact_g726_24k,0.03005780279636383,0.0,0.03005780279636383,0.0,1.0
sdxeq_0038__phonefact_opus_nb_8k,0.021034356206655502,0.0,0.021034356206655502,0.0,1.0
sdxeq_0039__phonefact_resample8k,0.03525111824274063,0.0,0.03525111824274063,0.0,1.0
sdxeq_0039__phonefact_g711_ulaw,0.026227012276649475,0.0,0.026227012276649475,0.0,1.0
sdxeq_0039__phonefact_g726_24k,0.09798425436019897,0.0,0.09798425436019897,0.0,1.0
sdxeq_0039__phonefact_opus_nb_8k,0.039858315140008926,0.0,0.039858315140008926,0.0,1.0
sdxeq_0040__phonefact_resample8k,0.018423425033688545,0.0,0.018423425033688545,0.0,1.0
sdxeq_0040__phonefact_g711_ulaw,0.030003633350133896,0.0,0.030003633350133896,0.0,1.0
sdxeq_0040__phonefact_g726_24k,0.06482495367527008,0.0,0.06482495367527008,0.0,1.0
sdxeq_0040__phonefact_opus_nb_8k,0.1445850133895874,0.0,0.1445850133895874,0.0,1.0
sdxeq_0041__phonefact_resample8k,0.37190473079681396,0.0,0.37190473079681396,0.0,1.0
sdxeq_0041__phonefact_g711_ulaw,0.027146656066179276,0.0,0.027146656066179276,0.0,1.0
sdxeq_0041__phonefact_g726_24k,0.03144855797290802,0.0,0.03144855797290802,0.0,1.0
sdxeq_0041__phonefact_opus_nb_8k,0.09183274954557419,0.0,0.09183274954557419,0.0,1.0
sdxeq_0042__phonefact_resample8k,0.8745940923690796,0.0,0.8745940923690796,0.0,1.0
sdxeq_0042__phonefact_g711_ulaw,0.6076459884643555,0.0,0.6076459884643555,0.0,1.0
sdxeq_0042__phonefact_g726_24k,0.6283854842185974,0.0,0.6283854842185974,0.0,1.0
sdxeq_0042__phonefact_opus_nb_8k,0.036663785576820374,0.0,0.036663785576820374,0.0,1.0
sdxeq_0043__phonefact_resample8k,0.031641192734241486,0.0,0.031641192734241486,0.0,1.0
sdxeq_0043__phonefact_g711_ulaw,0.029475413262844086,0.0,0.029475413262844086,0.0,1.0
sdxeq_0043__phonefact_g726_24k,0.14155271649360657,0.0,0.14155271649360657,0.0,1.0
sdxeq_0043__phonefact_opus_nb_8k,0.05662642419338226,0.0,0.05662642419338226,0.0,1.0
sdxeq_0044__phonefact_resample8k,0.02934764325618744,0.0,0.02934764325618744,0.0,1.0
sdxeq_0044__phonefact_g711_ulaw,0.03439323976635933,0.0,0.03439323976635933,0.0,1.0
sdxeq_0044__phonefact_g726_24k,0.08918379247188568,0.0,0.08918379247188568,0.0,1.0
sdxeq_0044__phonefact_opus_nb_8k,0.0525534488260746,0.0,0.0525534488260746,0.0,1.0
sdxeq_0045__phonefact_resample8k,0.5824064016342163,0.0,0.5824064016342163,0.0,1.0
sdxeq_0045__phonefact_g711_ulaw,0.08654166758060455,0.0,0.08654166758060455,0.0,1.0
sdxeq_0045__phonefact_g726_24k,0.4952986538410187,0.0,0.4952986538410187,0.0,1.0
sdxeq_0045__phonefact_opus_nb_8k,0.03564732149243355,0.0,0.03564732149243355,0.0,1.0
sdxeq_0046__phonefact_resample8k,0.02335090935230255,0.0,0.02335090935230255,0.0,1.0
sdxeq_0046__phonefact_g711_ulaw,0.02252073585987091,0.0,0.02252073585987091,0.0,1.0
sdxeq_0046__phonefact_g726_24k,0.03364967554807663,0.0,0.03364967554807663,0.0,1.0
sdxeq_0046__phonefact_opus_nb_8k,0.04143275320529938,0.0,0.04143275320529938,0.0,1.0
sdxeq_0047__phonefact_resample8k,0.041440464556217194,0.0,0.041440464556217194,0.0,1.0
sdxeq_0047__phonefact_g711_ulaw,0.0603814497590065,0.0,0.0603814497590065,0.0,1.0
sdxeq_0047__phonefact_g726_24k,0.2899267375469208,0.0,0.2899267375469208,0.0,1.0
sdxeq_0047__phonefact_opus_nb_8k,0.13933303952217102,0.0,0.13933303952217102,0.0,1.0
sdxeq_0048__phonefact_resample8k,0.17901493608951569,0.0,0.17901493608951569,0.0,1.0
sdxeq_0048__phonefact_g711_ulaw,0.03356406092643738,0.0,0.03356406092643738,0.0,1.0
sdxeq_0048__phonefact_g726_24k,0.07907640188932419,0.0,0.07907640188932419,0.0,1.0
sdxeq_0048__phonefact_opus_nb_8k,0.03561524301767349,0.0,0.03561524301767349,0.0,1.0
sdxeq_0049__phonefact_resample8k,0.042927563190460205,0.0,0.042927563190460205,0.0,1.0
sdxeq_0049__phonefact_g711_ulaw,0.03560099005699158,0.0,0.03560099005699158,0.0,1.0
sdxeq_0049__phonefact_g726_24k,0.13878200948238373,0.0,0.13878200948238373,0.0,1.0
sdxeq_0049__phonefact_opus_nb_8k,0.04933825880289078,0.0,0.04933825880289078,0.0,1.0
sdxeq_0050__phonefact_resample8k,0.022839965298771858,0.0,0.022839965298771858,0.0,1.0
sdxeq_0050__phonefact_g711_ulaw,0.02176772803068161,0.0,0.02176772803068161,0.0,1.0
sdxeq_0050__phonefact_g726_24k,0.0296684168279171,0.0,0.0296684168279171,0.0,1.0
sdxeq_0050__phonefact_opus_nb_8k,0.04755849391222,0.0,0.04755849391222,0.0,1.0
sdxeq_0051__phonefact_resample8k,0.017231673002243042,0.0,0.017231673002243042,0.0,1.0
sdxeq_0051__phonefact_g711_ulaw,0.019786182790994644,0.0,0.019786182790994644,0.0,1.0
sdxeq_0051__phonefact_g726_24k,0.027749130502343178,0.0,0.027749130502343178,0.0,1.0
sdxeq_0051__phonefact_opus_nb_8k,0.025399433448910713,0.0,0.025399433448910713,0.0,1.0
sdxeq_0052__phonefact_resample8k,0.024661792442202568,0.0,0.024661792442202568,0.0,1.0
sdxeq_0052__phonefact_g711_ulaw,0.018817156553268433,0.0,0.018817156553268433,0.0,1.0
sdxeq_0052__phonefact_g726_24k,0.028597503900527954,0.0,0.028597503900527954,0.0,1.0
sdxeq_0052__phonefact_opus_nb_8k,0.03219493106007576,0.0,0.03219493106007576,0.0,1.0
sdxeq_0053__phonefact_resample8k,0.03937286138534546,0.0,0.03937286138534546,0.0,1.0
sdxeq_0053__phonefact_g711_ulaw,0.028734873980283737,0.0,0.028734873980283737,0.0,1.0
sdxeq_0053__phonefact_g726_24k,0.13983456790447235,0.0,0.13983456790447235,0.0,1.0
sdxeq_0053__phonefact_opus_nb_8k,0.10558396577835083,0.0,0.10558396577835083,0.0,1.0
sdxeq_0054__phonefact_resample8k,0.021319471299648285,0.0,0.021319471299648285,0.0,1.0
sdxeq_0054__phonefact_g711_ulaw,0.01781710796058178,0.0,0.01781710796058178,0.0,1.0
sdxeq_0054__phonefact_g726_24k,0.023055242374539375,0.0,0.023055242374539375,0.0,1.0
sdxeq_0054__phonefact_opus_nb_8k,0.029498208314180374,0.0,0.029498208314180374,0.0,1.0
sdxeq_0055__phonefact_resample8k,0.01741638593375683,0.0,0.01741638593375683,0.0,1.0
sdxeq_0055__phonefact_g711_ulaw,0.018035337328910828,0.0,0.018035337328910828,0.0,1.0
sdxeq_0055__phonefact_g726_24k,0.028258103877305984,0.0,0.028258103877305984,0.0,1.0
sdxeq_0055__phonefact_opus_nb_8k,0.02898574434220791,0.0,0.02898574434220791,0.0,1.0
sdxeq_0056__phonefact_resample8k,0.0199529230594635,0.0,0.0199529230594635,0.0,1.0
sdxeq_0056__phonefact_g711_ulaw,0.016643695533275604,0.0,0.016643695533275604,0.0,1.0
sdxeq_0056__phonefact_g726_24k,0.023277033120393753,0.0,0.023277033120393753,0.0,1.0
sdxeq_0056__phonefact_opus_nb_8k,0.021542077884078026,0.0,0.021542077884078026,0.0,1.0
sdxeq_0057__phonefact_resample8k,0.017594171687960625,0.0,0.017594171687960625,0.0,1.0
sdxeq_0057__phonefact_g711_ulaw,0.016187995672225952,0.0,0.016187995672225952,0.0,1.0
sdxeq_0057__phonefact_g726_24k,0.018386727198958397,0.0,0.018386727198958397,0.0,1.0
sdxeq_0057__phonefact_opus_nb_8k,0.024757791310548782,0.0,0.024757791310548782,0.0,1.0
sdxeq_0058__phonefact_resample8k,0.02584155835211277,0.0,0.02584155835211277,0.0,1.0
sdxeq_0058__phonefact_g711_ulaw,0.03255532681941986,0.0,0.03255532681941986,0.0,1.0
sdxeq_0058__phonefact_g726_24k,0.3623397946357727,0.0,0.3623397946357727,0.0,1.0
sdxeq_0058__phonefact_opus_nb_8k,0.08104845136404037,0.0,0.08104845136404037,0.0,1.0
sdxeq_0059__phonefact_resample8k,0.028591273352503777,0.0,0.028591273352503777,0.0,1.0
sdxeq_0059__phonefact_g711_ulaw,0.02702552266418934,0.0,0.02702552266418934,0.0,1.0
sdxeq_0059__phonefact_g726_24k,0.1540583074092865,0.0,0.1540583074092865,0.0,1.0
sdxeq_0059__phonefact_opus_nb_8k,0.09211819618940353,0.0,0.09211819618940353,0.0,1.0
sdxeq_0060__phonefact_resample8k,0.02963559702038765,0.0,0.02963559702038765,0.0,1.0
sdxeq_0060__phonefact_g711_ulaw,0.03063606098294258,0.0,0.03063606098294258,0.0,1.0
sdxeq_0060__phonefact_g726_24k,0.321220725774765,0.0,0.321220725774765,0.0,1.0
sdxeq_0060__phonefact_opus_nb_8k,0.08304201811552048,0.0,0.08304201811552048,0.0,1.0
sdxeq_0061__phonefact_resample8k,0.02072182483971119,0.0,0.02072182483971119,0.0,1.0
sdxeq_0061__phonefact_g711_ulaw,0.023897457867860794,0.0,0.023897457867860794,0.0,1.0
sdxeq_0061__phonefact_g726_24k,0.026919279247522354,0.0,0.026919279247522354,0.0,1.0
sdxeq_0061__phonefact_opus_nb_8k,0.04067829251289368,0.0,0.04067829251289368,0.0,1.0
sdxeq_0062__phonefact_resample8k,0.023710623383522034,0.0,0.023710623383522034,0.0,1.0
sdxeq_0062__phonefact_g711_ulaw,0.021878637373447418,0.0,0.021878637373447418,0.0,1.0
sdxeq_0062__phonefact_g726_24k,0.03054746240377426,0.0,0.03054746240377426,0.0,1.0
sdxeq_0062__phonefact_opus_nb_8k,0.029748637229204178,0.0,0.029748637229204178,0.0,1.0
sdxeq_0063__phonefact_resample8k,0.034666284918785095,0.0,0.034666284918785095,0.0,1.0
sdxeq_0063__phonefact_g711_ulaw,0.037611380219459534,0.0,0.037611380219459534,0.0,1.0
sdxeq_0063__phonefact_g726_24k,0.06089947372674942,0.0,0.06089947372674942,0.0,1.0
sdxeq_0063__phonefact_opus_nb_8k,0.03965386003255844,0.0,0.03965386003255844,0.0,1.0
sdxeq_0064__phonefact_resample8k,0.02240462601184845,0.0,0.02240462601184845,0.0,1.0
sdxeq_0064__phonefact_g711_ulaw,0.01717611402273178,0.0,0.01717611402273178,0.0,1.0
sdxeq_0064__phonefact_g726_24k,0.028237540274858475,0.0,0.028237540274858475,0.0,1.0
sdxeq_0064__phonefact_opus_nb_8k,0.024368062615394592,0.0,0.024368062615394592,0.0,1.0
sdxeq_0065__phonefact_resample8k,0.018229922279715538,0.0,0.018229922279715538,0.0,1.0
sdxeq_0065__phonefact_g711_ulaw,0.018935780972242355,0.0,0.018935780972242355,0.0,1.0
sdxeq_0065__phonefact_g726_24k,0.021122850477695465,0.0,0.021122850477695465,0.0,1.0
sdxeq_0065__phonefact_opus_nb_8k,0.0318160243332386,0.0,0.0318160243332386,0.0,1.0
sdxeq_0066__phonefact_resample8k,0.020293766632676125,0.0,0.020293766632676125,0.0,1.0
sdxeq_0066__phonefact_g711_ulaw,0.026715312153100967,0.0,0.026715312153100967,0.0,1.0
sdxeq_0066__phonefact_g726_24k,0.04331289976835251,0.0,0.04331289976835251,0.0,1.0
sdxeq_0066__phonefact_opus_nb_8k,0.03295647352933884,0.0,0.03295647352933884,0.0,1.0
sdxeq_0067__phonefact_resample8k,0.05131315067410469,0.0,0.05131315067410469,0.0,1.0
sdxeq_0067__phonefact_g711_ulaw,0.02736572176218033,0.0,0.02736572176218033,0.0,1.0
sdxeq_0067__phonefact_g726_24k,0.43491411209106445,0.0,0.43491411209106445,0.0,1.0
