ID,FAKE_LOGIT_MEAN,FAKE_LOGIT_MAX,FAKE_LOGIT_LME5,WINDOWS
voice_0105__telephone8k,10.3125,10.3125,10.3125,3
voice_0107__telephone8k,10.020833015441895,10.09375,10.035942375392903,3
voice_0109__telephone8k,7.53125,8.6875,8.467925717808168,3
voice_0110__telephone8k,9.708333015441895,9.75,9.710572343766591,3
voice_0111__telephone8k,10.427083015441895,10.5625,10.454052583264177,3
voice_0112__telephone8k,9.75,9.78125,9.754603446621587,3
voice_0113__telephone8k,6.8359375,8.28125,8.141957585945471,3
voice_0114__telephone8k,10.052083015441895,10.125,10.05939596301389,3
voice_0115__telephone8k,8.869791984558105,9.1875,9.012445673934897,3
voice_0116__telephone8k,10.697916984558105,10.75,10.70458698355716,3
voice_0117__telephone8k,9.072916984558105,9.1875,9.092988699944087,3
voice_0118__telephone8k,9.75,9.78125,9.75162430442702,3
voice_0119__telephone8k,9.833333015441895,10.0625,9.914441777952389,3
voice_0120__telephone8k,7.328125,8.0,7.784168697483095,3
voice_0123__telephone8k,8.869791984558105,9.09375,8.968052767496733,3
voice_0124__telephone8k,9.833333015441895,10.0,9.913977978002233,3
voice_0125__telephone8k,10.46875,10.65625,10.523527223109028,3
voice_0126__telephone8k,10.583333015441895,10.71875,10.614386388009104,3
voice_0127__telephone8k,10.46875,10.46875,10.46875,3
voice_0128__telephone8k,8.067708015441895,8.65625,8.442670628651197,3
voice_0129__telephone8k,9.760416984558105,9.84375,9.77084864307589,3
voice_0130__telephone8k,9.885416984558105,10.0,9.916560888500888,3
voice_0131__telephone8k,10.052083015441895,10.15625,10.06770662156534,3
voice_0132__telephone8k,10.416666984558105,10.4375,10.417218233571026,3
voice_0133__telephone8k,10.354166984558105,10.78125,10.591921003379095,3
voice_0134__telephone8k,8.546875,8.546875,8.546875,3
voice_0135__telephone8k,10.197916984558105,10.40625,10.25727074877273,3
voice_0137__telephone8k,8.260416984558105,8.421875,8.29705579594847,3
voice_0138__telephone8k,9.5625,9.65625,9.574465262608495,3
voice_0139__telephone8k,10.958333015441895,10.96875,10.958866100479884,3
voice_0140__telephone8k,9.5625,9.875,9.700473179577681,3
voice_0141__telephone8k,8.171875,8.71875,8.54304376369098,3
voice_0142__telephone8k,9.739583015441895,9.9375,9.79273362127822,3
voice_0143__telephone8k,9.770833015441895,9.84375,9.785942375392903,3
voice_0145__telephone8k,10.041666984558105,10.125,10.05083777493105,3
voice_0146__telephone8k,10.177083015441895,10.375,10.231757082476896,3
voice_0148__telephone8k,9.09375,9.4375,9.328496290569017,3
voice_0149__telephone8k,6.072916507720947,7.09375,6.874225990278619,3
voice_0150__telephone8k,10.083333015441895,10.375,10.19982641908831,3
voice_0151__telephone8k,7.348958492279053,7.828125,7.63986744895153,3
voice_0153__telephone8k,10.229166984558105,10.5,10.339788101217717,3
voice_0154__telephone8k,10.354166984558105,10.59375,10.466349858639862,3
voice_0155__telephone8k,9.770833015441895,10.125,9.94286952703057,3
voice_0156__telephone8k,9.541666984558105,9.78125,9.62017827295124,3
voice_0157__telephone8k,9.447916984558105,9.5,9.460133585188622,3
voice_0158__telephone8k,8.84375,9.71875,9.499654709061646,3
voice_0159__telephone8k,9.6875,9.6875,9.6875,3
voice_0160__telephone8k,9.6875,10.09375,9.92563425389898,3
voice_0161__telephone8k,10.395833015441895,10.75,10.556858223003386,3
voice_0162__telephone8k,10.083333015441895,10.53125,10.334721883578464,3
voice_0163__telephone8k,5.604166507720947,6.890625,6.680185199193533,3
voice_0164__telephone8k,9.0,9.25,9.112593595582632,3
voice_0165__telephone8k,9.5,9.65625,9.535059811703277,3
voice_0166__telephone8k,8.4375,9.0,8.787229793137708,3
voice_0167__telephone8k,9.291666984558105,9.65625,9.461581195315215,3
voice_0170__telephone8k,10.125,10.25,10.162941593399792,3
voice_0171__telephone8k,9.145833015441895,9.40625,9.247540930023394,3
voice_0173__telephone8k,7.984375,8.09375,8.031159946642656,3
voice_0174__telephone8k,9.479166984558105,9.75,9.577379197852652,3
voice_0175__telephone8k,9.8125,9.84375,9.817103446621587,3
voice_0176__telephone8k,9.541666984558105,9.625,9.55083777493105,3
voice_0177__telephone8k,9.489583015441895,9.84375,9.65806045309138,3
voice_0178__telephone8k,9.15625,9.34375,9.223874279777096,3
voice_0179__telephone8k,9.291666984558105,10.0,9.78316038440656,3
voice_0180__telephone8k,9.322916984558105,9.46875,9.355493361969717,3
voice_0181__telephone8k,8.026041984558105,8.65625,8.448437928734378,3
voice_0182__telephone8k,9.052083015441895,9.59375,9.382918691282722,3
voice_0183__telephone8k,8.359375,8.625,8.500636215851388,3
voice_0185__telephone8k,8.989583015441895,9.375,9.187270706231601,3
voice_0186__telephone8k,9.270833015441895,9.59375,9.406800002014716,3
voice_0187__telephone8k,8.880208015441895,9.65625,9.440040011282221,3
voice_0188__telephone8k,9.46875,9.75,9.594534029620961,3
voice_0189__telephone8k,9.729166984558105,9.875,9.758811224769762,3
voice_0190__telephone8k,9.114583015441895,9.3125,9.169257082476896,3
voice_0192__telephone8k,2.4869792461395264,2.5625,2.4946648785704495,3
voice_0193__telephone8k,9.21875,9.34375,9.266090874615363,3
voice_0194__telephone8k,8.838541984558105,9.03125,8.91935639667397,3
voice_0195__telephone8k,10.572916984558105,10.90625,10.725784165317753,3
voice_0196__telephone8k,6.927083492279053,7.40625,7.267161772979608,3
voice_0197__telephone8k,9.333333015441895,9.71875,9.539506034705031,3
voice_0198__telephone8k,9.5,9.71875,9.564730172761506,3
voice_0199__telephone8k,9.677083015441895,9.875,9.73938468123431,3
