ID,FAKE_LOGIT_MEAN,FAKE_LOGIT_MAX,FAKE_LOGIT_LME5,WINDOWS
voice_0085__wav,-20.88541603088379,-20.78125,-20.842409126303735,3
voice_0086__wav,-21.0625,-21.0,-21.057397083549144,3
voice_0087__wav,-20.78125,-20.71875,-20.776147083549144,3
voice_0088__wav,-20.40625,-20.1875,-20.337418640065568,3
voice_0090__wav,-16.80208396911621,-12.71875,-12.938472457733573,3
voice_0091__wav,-20.27083396911621,-19.53125,-19.748232080035756,3
voice_0092__wav,-20.53125,-20.28125,-20.43294093272531,3
voice_0093__wav,-20.22916603088379,-19.90625,-20.09246186544849,3
voice_0094__wav,-18.30208396911621,-17.0625,-17.28215757720244,3
voice_0095__wav,-19.73958396911621,-19.40625,-19.586715834682245,3
voice_0096__wav,-20.17708396911621,-20.0,-20.129393258473755,3
voice_0097__wav,-20.39583396911621,-20.28125,-20.375761300055913,3
voice_0098__wav,-18.51041603088379,-16.1875,-16.4072224286705,3
voice_0099__wav,-20.34375,-20.0,-20.189424852382174,3
voice_0100__wav,4.893229007720947,5.6484375,5.43069122944428,3
voice_0101__wav,8.005208015441895,9.25,9.030315020269105,3
voice_0102__wav,6.927083492279053,7.921875,7.702481579668701,3
voice_0104__wav,3.7838542461395264,4.65625,4.437103235100453,3
voice_0105__wav,6.265625,6.265625,6.265625,3
voice_0107__wav,5.380208492279053,5.4453125,5.388290603501072,3
voice_0109__wav,7.416666507720947,8.6875,8.467807988040645,3
voice_0110__wav,4.104166507720947,4.3125,4.218604983780372,3
voice_0111__wav,2.8990886211395264,3.23046875,3.0547670397282594,3
voice_0112__wav,3.80078125,3.9609375,3.8408665789156737,3
voice_0113__wav,6.2421875,7.515625,7.2959536965766985,3
voice_0114__wav,3.5846354961395264,3.84375,3.6993829602428847,3
voice_0115__wav,4.578125,5.109375,4.899495318384608,3
voice_0116__wav,5.200520992279053,5.4921875,5.317725315114223,3
voice_0117__wav,6.864583492279053,7.1875,7.072519117237846,3
voice_0118__wav,3.1106770038604736,3.40234375,3.258436235203957,3
voice_0119__wav,4.825520992279053,4.9609375,4.859371426915341,3
voice_0120__wav,6.3125,7.125,6.9107383657168295,3
voice_0123__wav,6.833333492279053,8.65625,8.436586743349999,3
voice_0124__wav,5.200520992279053,5.4921875,5.372122487818399,3
voice_0125__wav,3.8463542461395264,4.1171875,3.9873494949490054,3
voice_0126__wav,2.8984375,3.0859375,2.9748834126264954,3
voice_0127__wav,3.4596354961395264,3.765625,3.6048188601682987,3
voice_0128__wav,5.666666507720947,5.9296875,5.759259124178942,3
voice_0129__wav,4.958333492279053,5.078125,4.9800164437660746,3
voice_0130__wav,3.92578125,4.5078125,4.312958484936935,3
voice_0131__wav,4.596354007720947,4.8046875,4.668061874343619,3
voice_0132__wav,5.309895992279053,5.328125,5.310341542593128,3
voice_0133__wav,6.502604007720947,7.140625,6.927217013851932,3
voice_0134__wav,6.328125,6.328125,6.328125,3
voice_0135__wav,5.752604007720947,6.078125,5.8907763388628265,3
voice_0137__wav,4.963541507720947,5.375,5.1805261126100275,3
voice_0138__wav,5.286458492279053,5.8828125,5.681665182433153,3
voice_0139__wav,4.765625,5.0859375,4.899541868828075,3
voice_0140__wav,5.033854007720947,5.265625,5.1066534259531915,3
voice_0141__wav,3.8880207538604736,4.453125,4.240015984304354,3
voice_0142__wav,3.7096354961395264,4.0,3.829651787182663,3
voice_0143__wav,5.372395992279053,5.84375,5.697264884266412,3
voice_0145__wav,2.3216145038604736,2.564453125,2.458633247209015,3
voice_0146__wav,4.328125,4.421875,4.341000083400398,3
voice_0148__wav,5.552083492279053,6.546875,6.327441627479597,3
voice_0149__wav,8.192708015441895,8.859375,8.643817745490484,3
voice_0150__wav,4.119791507720947,4.8046875,4.588302145873314,3
voice_0151__wav,7.59375,8.46875,8.271930675274847,3
voice_0153__wav,2.75,2.81640625,2.7590329597316026,3
voice_0154__wav,3.44140625,3.8203125,3.628751277128358,3
voice_0155__wav,5.549479007720947,5.875,5.689016829552865,3
voice_0156__wav,4.171875,4.3671875,4.250155026920994,3
voice_0157__wav,5.333333492279053,5.984375,5.855992492170456,3
voice_0158__wav,3.6940104961395264,4.109375,3.9261941714394153,3
voice_0159__wav,5.1796875,5.1796875,5.1796875,3
voice_0160__wav,5.0703125,5.46875,5.278663523156384,3
voice_0161__wav,4.1796875,4.546875,4.44090615917581,3
voice_0162__wav,5.723958492279053,5.9765625,5.890334457818421,3
voice_0163__wav,7.166666507720947,8.328125,8.10852294069938,3
voice_0164__wav,4.234375,4.3046875,4.246795587855541,3
voice_0165__wav,4.47265625,4.796875,4.694802136747212,3
voice_0166__wav,6.294270992279053,6.90625,6.707960186631288,3
voice_0167__wav,5.182291507720947,5.8359375,5.619327670615658,3
voice_0170__wav,5.75,6.109375,5.933762138278962,3
voice_0171__wav,8.036458015441895,8.578125,8.396695755467189,3
voice_0173__wav,4.9296875,5.1328125,5.030263697180123,3
voice_0174__wav,3.4778645038604736,3.73828125,3.5685356363461254,3
voice_0175__wav,3.9505207538604736,4.25,4.124040723186354,3
voice_0176__wav,4.388020992279053,4.4609375,4.395742370460355,3
voice_0177__wav,4.078125,4.15625,4.095805552759748,3
voice_0178__wav,5.8125,7.140625,6.920941996342961,3
voice_0179__wav,5.013020992279053,5.6328125,5.437864377987822,3
voice_0180__wav,6.505208492279053,7.078125,6.866728956465205,3
voice_0181__wav,5.973958492279053,6.3125,6.1256563395226875,3
voice_0182__wav,5.338541507720947,5.78125,5.644913162751804,3
voice_0183__wav,6.578125,6.78125,6.6544004671178225,3
voice_0185__wav,5.4921875,5.7109375,5.59566767655259,3
voice_0186__wav,6.21875,6.5625,6.372687695116399,3
voice_0187__wav,8.21875,9.640625,9.42091521536779,3
voice_0188__wav,5.3203125,5.5625,5.399327048417939,3
voice_0189__wav,5.059895992279053,5.2578125,5.11304612127822,3
voice_0190__wav,8.369791984558105,9.15625,8.944529369061526,3
voice_0192__wav,6.838541507720947,10.25,10.030309232020667,3
voice_0193__wav,3.51953125,4.0546875,3.9337381256107875,3
voice_0194__wav,6.875,7.609375,7.391279047726714,3
voice_0195__wav,4.786458492279053,5.765625,5.553571419128863,3
voice_0196__wav,7.489583492279053,7.875,7.676405624106434,3
voice_0197__wav,3.7994792461395264,4.296875,4.101720893178149,3
voice_0198__wav,5.5703125,6.3125,6.094315611210457,3
voice_0199__wav,2.3763020038604736,2.546875,2.424490279715678,3
